House Index,Address,Price,County,Room,Approx price per room
1918,"Vantage by Kennedy Wilson, Central Park, Leopardstown, Dublin 18",2939, Dublin 18,3,979.67
2018,"Vantage by Kennedy Wilson, Central Park, Leopardst, Leopardstown, Dublin 18",2300, Dublin 18,2,1150.00
12934,"Apartment 2, Garrison, Co. Fermanagh, BT93 4AE",400456, BT93 4AE,2,200228.00
1,"Sliabh Ard, Bothar Stiofan, Knocknacarra, Co. Galway",968, Co. Galway,2,484.00
2,"Edward Square Apartments, Barrack Lane, Galway City, Co. Galway",988, Co. Galway,3,329.33
3,"Garran Ard, Doughiska, Co. Galway",1300, Co. Galway,3,433.33
4,"Gleann Na Ri, Murrough, Renmore, Renmore, Co. Galway",1065, Co. Galway,2,532.50
5,"Lios Ealtain, Nile Lodge, Galway City, Co. Galway",1500, Co. Galway,3,500.00
6,"Abbey Court, Mary Street, Galway City, Co. Galway",1250, Co. Galway,2,625.00
7,"Castle Street, Galway City, Co. Galway",1300, Co. Galway,2,650.00
86,"6A Rocklands Ave, Ballybane, Co. Galway",550, Co. Galway,1,550.00
981,"No. 81 Coill Tire, Doughiska, Co. Galway",1800, Co. Galway,2,900.00
10108,"108 Bluebell Woods, Oranmore, Co Galway, Oranmore, Co. Galway",1100, Co. Galway,2,550.00
1112,"No. 12 An Creagan, Barna, Co. Galway",1400, Co. Galway,2,700.00
12,"Annaghill, Lackagh, Co. Galway",600, Co. Galway,1,600.00
13,"Ce Na Mara, The Docks, Galway City, Co. Galway",1500, Co. Galway,2,750.00
14,"Serviced Apartment, Lough Atalia, Galway City, Co. Galway",2600, Co. Galway,2,1300.00
15,"Sheerwater House, Galway City, Co. Galway",2000, Co. Galway,2,1000.00
16,"An Creagan, Barna, Co. Galway",1350, Co. Galway,2,675.00
17,"Ocean Towers, Blackrock, Salthill, Co. Galway",1600, Co. Galway,2,800.00
18,"LIOS EALTÁN, LOWER SALTHILL, Salthill, Co. Galway",1250, Co. Galway,2,625.00
19,"Shannon Oaks St Joesphs Road, Portumna, Co. Galway",700, Co. Galway,2,350.00
20,"Silverseas, Knocknacarra, Co. Galway",1500, Co. Galway,2,750.00
1,"Tralee Marina, Tralee, Co. Kerry",825, Co. Kerry,2,412.50
2,"Tralee Marina, Tralee, Co. Kerry",800, Co. Kerry,2,400.00
3,"The Anchorage, Tralee, Co. Kerry",800, Co. Kerry,2,400.00
4,"An Sean Mhuileann, Tralee, Co. Kerry",795, Co. Kerry,2,397.50
5,"William Street, Listowel, Co. Kerry",480, Co. Kerry,2,240.00
6,"Market Passage, The Mall, Tralee, Co. Kerry",650, Co. Kerry,2,325.00
7,"Park Road, Killarney, Co. Kerry",980, Co. Kerry,2,490.00
8,"Cuirt Cleady, Glanerought, Kenmare, Co. Kerry",700, Co. Kerry,2,350.00
912,"12 Grosvenor Court, High Street, Killarney, Co. Kerry",850, Co. Kerry,2,425.00
10777,"Ref 777 - Apartment, New Street, Cahersiveen, Co. Kerry",600, Co. Kerry,2,300.00
11,"Park Road, Killarney, Co. Kerry",1050, Co. Kerry,2,525.00
12,"Killarney Road, Castleisland, Co. Kerry",520, Co. Kerry,2,260.00
13,"Killorglin Town Centre, Killorglin, Co. Kerry",700, Co. Kerry,2,350.00
14,"Main Street, Killorglin, Co. Kerry",600, Co. Kerry,2,300.00
151,"Apt 1 Scrahan Place, Ross road, Killarney, Co. Kerry",900, Co. Kerry,2,450.00
16,"Main St., Castleisland, Co. Kerry",500, Co. Kerry,2,250.00
174,"Apartment 4 Town Centre, Killorglin, Co. Kerry",600, Co. Kerry,1,600.00
18,"Kilbrean, Killarney, Co. Kerry",800, Co. Kerry,2,400.00
19,"New Market Lane, Killarney, Co. Kerry",700, Co. Kerry,2,350.00
20,"Lissivigeen area, Killarney, Co. Kerry",700, Co. Kerry,1,700.00
1,"Stradbrook Luxury Appartment, Portlaoise, Co. Laois",875, Co. Laois,2,437.50
2,"De Vesci Court, Portlaoise, Co. Laois",800, Co. Laois,1,800.00
3,"De Vesci Court, Fairgreen, Portlaoise, Co. Laois",900, Co. Laois,2,450.00
4,"Church Street, Portlaoise, Co. Laois",850, Co. Laois,2,425.00
5,"The Mews, Mountrath Road, Portlaoise, Co. Laois",750, Co. Laois,1,750.00
6,"Heather Lane, Esker Hills, Portlaoise, Co. Laois",900, Co. Laois,2,450.00
7,"Lalor Way Fairgreen Portlaoise, Portlaoise, Co. Laois",900, Co. Laois,2,450.00
8,"College View, Mountmellick, Co. Laois",850, Co. Laois,2,425.00
9,"The Maples, Forest Park, Portlaoise, Co. Laois",850, Co. Laois,2,425.00
10,"Lalor Way, Fairgreen, Portlaoise, Co. Laois",900, Co. Laois,2,450.00
1195,"95, Riverside, Portarlington, Co. Laois",800, Co. Laois,2,400.00
12,"Kilnacourt Woods, Portarlington, Co. Laois",650, Co. Laois,1,650.00
1,"Leitrim Village, Leitrim, Co. Leitrim",700, Co. Leitrim,3,233.33
2,"Bridge Street, Carrick-on-Shannon, Co. Leitrim",480, Co. Leitrim,1,480.00
3,"Riverview, Carrick-on-Shannon, Co. Leitrim",600, Co. Leitrim,2,300.00
4,"The Pavillion, Carrick-on-Shannon, Co. Leitrim",650, Co. Leitrim,3,216.67
5,"Bridge Street, Carrick-on-Shannon, Co. Leitrim",450, Co. Leitrim,1,450.00
69,"No 9, Carbry Coast, Tullaghan, Co, Tullaghan, Co. Leitrim",450, Co. Leitrim,2,225.00
7,"Quay Road, Carrick-on-Shannon, Co. Leitrim",550, Co. Leitrim,2,275.00
8,"Key Street, Carrick-on-Shannon, Co. Leitrim",475, Co. Leitrim,1,475.00
9,"The Waterfront, Leitrim, Co. Leitrim",700, Co. Leitrim,3,233.33
104,"4 Library Corner, Manorhamilton, Co. Leitrim",500, Co. Leitrim,2,250.00
11,"Ayrefield Manor, Carrick-on-Shannon, Co. Leitrim",550, Co. Leitrim,2,275.00
12,"Priest Lane, Carrick-on-Shannon, Co. Leitrim",600, Co. Leitrim,2,300.00
1,"Newtown Mews, Annacotty, Co. Limerick",1400, Co. Limerick,3,466.67
2,"Kildimo, Kildimo, Co. Limerick",1150, Co. Limerick,2,575.00
31,"Apartment 1, Block A, Ballycummin Village, Raheen, Co. Limerick",1100, Co. Limerick,2,550.00
4,"Banantyne place, Steamboat quay, Dock road, Limerick City, Co. Limerick",1400, Co. Limerick,3,466.67
5,"Drominbeg, Rhebogue, Co. Limerick",1300, Co. Limerick,3,433.33
6,"Riverpoint, Limerick City, Co. Limerick",1200, Co. Limerick,2,600.00
7,"Harveys Quay, Limerick City, Co. Limerick",1300, Co. Limerick,2,650.00
8,"Penthouse Apartment, Charlotte Quay, Limerick, Limerick City, Co. Limerick",1200, Co. Limerick,2,600.00
9,"Newcastle Court, Castletroy, Co. Limerick",1200, Co. Limerick,2,600.00
10,"The Strand, O'Callaghan Strand, Limerick City, Co. Limerick",1250, Co. Limerick,1,1250.00
11,"Riverpoint, Bishops Quay, Limerick City, Co. Limerick",1400, Co. Limerick,2,700.00
12,"Main Street, Adare, Co. Limerick",1250, Co. Limerick,2,625.00
13,"The Strand, O'Callaghans Strand, Limerick City, Co. Limerick",1575, Co. Limerick,3,525.00
14,"The Strand, O' Callaghan Strand, Limerick City, Co. Limerick",1500, Co. Limerick,2,750.00
15,"Main Street, Adare, Co. Limerick",1100, Co. Limerick,2,550.00
16,"An Dun, Church road, Raheen, Co. Limerick",1100, Co. Limerick,2,550.00
17,"Bridgewater Court, Limerick City, Co. Limerick",1200, Co. Limerick,2,600.00
18,"Coolbane, Castleconnell, Co. Limerick",950, Co. Limerick,3,316.67
19,"Oakdale Court, Ennis Road, Co. Limerick",850, Co. Limerick,1,850.00
20,"Palmerstown Court, Limerick City, Co. Limerick",1200, Co. Limerick,3,400.00
1,"Main Street, Granard, Co. Longford",400, Co. Longford,1,400.00
2,"Sandy Lane, Richmond Street Longford, Longford Town, Co. Longford",575, Co. Longford,1,575.00
3,"Sli Na Mona, Ballymahon, Co. Longford",520, Co. Longford,1,520.00
4,"Cornmill House, Great Water Street, Longford Town, Co. Longford",450, Co. Longford,1,450.00
5,"The Granary, Ballymahon, Co. Longford",650, Co. Longford,2,325.00
6,"Creevaghbawn, Creevaghbeg, Mullingar Road, Ballymahon, Co. Longford",520, Co. Longford,1,520.00
7,"The Mill, Clondra, Clondra, Co. Longford",650, Co. Longford,3,216.67
8,"Drumlish Road. Longford Town, Longford Town, Co. Longford",600, Co. Longford,1,600.00
9,"French Hall,Prospect Wood, Longford Town, Co. Longford",600, Co. Longford,2,300.00
102,"APT 2, Main street, Ballymahon, Co. Longford",650, Co. Longford,2,325.00
1110,"10 Edgeworth Hall,Prospect Wood, Longford Town, Co. Longford",600, Co. Longford,2,300.00
1214,"14,The Mill, Clondra, Co. Longford",600, Co. Longford,3,200.00
13,"Main Street, Granard, Co. Longford",400, Co. Longford,1,400.00
14,"Main Street, Granard, Co. Longford",400, Co. Longford,1,400.00
15,"Prucklish, Newtownforbes, Co. Longford",500, Co. Longford,1,500.00
16,"Main St., Ballymahon, Co. Longford",600, Co. Longford,2,300.00
17,"Edgeworth Hall, Longford Town, Co. Longford",550, Co. Longford,2,275.00
1813,"13 Harbour Point, Longford Town, Co. Longford",650, Co. Longford,2,325.00
1,"Drogheda, Drogheda, Co. Louth",1150, Co. Louth,1,1150.00
2,"Carroll Village, Dundalk, Co. Louth",1000, Co. Louth,2,500.00
3,"Main Street Blackrock, Blackrock, Co. Louth",1200, Co. Louth,2,600.00
4,"St Nicholas Gardens, Dundalk, Co. Louth",950, Co. Louth,2,475.00
5,"The Granary, Drogheda, Co. Louth",850, Co. Louth,1,850.00
6,"Brent Way Aston Village, Drogheda, Co. Louth",1150, Co. Louth,2,575.00
7,"Fair Street House, Drogheda, Co. Louth",1083, Co. Louth,3,361.00
8,"Clanbrassil Street, Dundalk, Co. Louth",800, Co. Louth,2,400.00
9,"Earl Street, Dundalk, Co. Louth",650, Co. Louth,2,325.00
10,"ramparts road, Dundalk, Co. Louth",1200, Co. Louth,2,600.00
11,"Jocelyn Street, Dundalk, Co. Louth",950, Co. Louth,1,950.00
123,"3 The Malthouse, Drogheda, Dromiskin, Co. Louth",1050, Co. Louth,2,525.00
13,"Greenhills, Drogheda, Co. Louth",800, Co. Louth,1,800.00
14,"Shop Street, Drogheda, Co. Louth",1000, Co. Louth,1,1000.00
15,"Shop Street, Drogheda, Co. Louth",1200, Co. Louth,2,600.00
16,"Martello Dublin Road, Drogheda, Co. Louth",1250, Co. Louth,2,625.00
17,"Bridge Street, Dundalk, Co. Louth",800, Co. Louth,2,400.00
18,"Bryanstown Manor, Drogheda, Co. Louth",1200, Co. Louth,2,600.00
19,"Knockdinnin, Dromin, Co. Louth",850, Co. Louth,2,425.00
20,"Main Street, Greenore, Carlingford, Co. Louth",695, Co. Louth,1,695.00
1,"Craobh Ban, Newport, Co Mayo, Newport, Co. Mayo",650, Co. Mayo,2,325.00
2,"American Street, Belmullet, Co. Mayo",450, Co. Mayo,2,225.00
3,"Craobh Ban, Newport, Co. Mayo",650, Co. Mayo,2,325.00
4,"Newline, Castlebar, Co. Mayo",800, Co. Mayo,2,400.00
5,"Esker Meadows, Knock, Co. Mayo",480, Co. Mayo,2,240.00
62,"B2 Rosebury Court, Knock, Co. Mayo",500, Co. Mayo,2,250.00
722,"22 Silverbridge, Claremorris, Co. Mayo",750, Co. Mayo,2,375.00
8,"Mount Street, Claremorris, Co. Mayo",750, Co. Mayo,2,375.00
9,"James Connolly St, Ballina, Co. Mayo",480, Co. Mayo,1,480.00
10,"Pearse Terrace, Westport, Co. Mayo",640, Co. Mayo,2,320.00
11,"Main Street, Balla, Co Mayo, Balla, Co. Mayo",600, Co. Mayo,2,300.00
12,"Breaffy Woods, Castlebar, Co. Mayo",650, Co. Mayo,2,325.00
13,"Cushlough, Saleen, Castlebar, Co. Mayo",850, Co. Mayo,2,425.00
14,"Newline, Castlebar, Co.Mayo, Castlebar, Co. Mayo",800, Co. Mayo,2,400.00
15,"Main Street, Castlebar, Co.Mayo, Castlebar, Co. Mayo",600, Co. Mayo,2,300.00
16,"Nephin Halls, Hopkins road, Castlebar, Co. Mayo",600, Co. Mayo,2,300.00
17,"Westport Harbour, Westport, Co. Mayo",800, Co. Mayo,2,400.00
18,"Morrison Mews, Station Road, Ballina, Co. Mayo",695, Co. Mayo,2,347.50
19,"Chapel st., Castlebar, Co. Mayo",620, Co. Mayo,2,310.00
20,"moneen road, Castlebar, Co. Mayo",500, Co. Mayo,1,500.00
1,"killegland house, Ashbourne, Co. Meath",1475, Co. Meath,2,737.50
2,"Garden Apartment, Cullenore, Kilcloon, Co. Meath",1250, Co. Meath,2,625.00
3,"Norbury Hall, Trim, Co. Meath",1250, Co. Meath,2,625.00
46,"6 Turry Close, Athboy, Co. Meath",950, Co. Meath,2,475.00
5,"Bective Square, Kells, Co. Meath",750, Co. Meath,1,750.00
6,"Grange End, Dunshaughlin, Co. Meath",1400, Co. Meath,2,700.00
7,"Hampton Rise Mill Lane, Navan, Co. Meath",1100, Co. Meath,2,550.00
8,"Moyvalley Hotel and Golf Resort, Enfield, Co. Meath",1400, Co. Meath,3,466.67
9,"moyvalley Hotel And Golf Resort, Enfield, Co. Meath",1200, Co. Meath,3,400.00
10,"Killegland Hall, Ashbourne, Co. Meath",1450, Co. Meath,2,725.00
11,"Corballis Demesne, Ratoath, Co. Meath",1250, Co. Meath,1,1250.00
12,"Cavan Street, Oldcastle, Co. Meath",600, Co. Meath,1,600.00
13,"The Commons, Duleek, Co. Meath",1150, Co. Meath,2,575.00
14,"Northlands, Bettystown, Co. Meath",1300, Co. Meath,2,650.00
15,"Main Street Enfield, Enfield, Co. Meath",950, Co. Meath,1,950.00
16,"Clonardran, Garlow Cross, Navan, Navan, Co. Meath",850, Co. Meath,1,850.00
17,"The Courtyard, Dunshaughlin, Co. Meath",1300, Co. Meath,2,650.00
18,"Patrick Street, Trim, Co. Meath",1300, Co. Meath,3,433.33
19,"Trim, Trim, Co. Meath",1150, Co. Meath,2,575.00
20,"Flowerville House, Navan, Co. Meath",1200, Co. Meath,1,1200.00
1,"Ardee Road, Carrickmacross, Co. Monaghan",750, Co. Monaghan,2,375.00
2,"Hill Street, Monaghan, Co. Monaghan",585, Co. Monaghan,1,585.00
3,"Farney Street, Carrickmacross, Co. Monaghan",750, Co. Monaghan,3,250.00
1,"Main Street, Banagher, Co. Offaly",380, Co. Offaly,1,380.00
2,"Bridge Lane, Tullamore, Co. Offaly",650, Co. Offaly,1,650.00
3,"Kilbride Street, Tullamore, Co. Offaly",700, Co. Offaly,1,700.00
4,"Library Hall, Tullamore, Co. Offaly",775, Co. Offaly,2,387.50
5,"Castle Mall, Birr, Co. Offaly",550, Co. Offaly,1,550.00
6,"Kingston fortal, Birr, Co. Offaly",900, Co. Offaly,4,225.00
7,"Sharavogue Birr, Sharavogue, Co. Offaly",480, Co. Offaly,1,480.00
8,"Clonmullen Hall, Edenderry, Co. Offaly",900, Co. Offaly,2,450.00
920,"20 Colliers Brook, Clonminch Road, Tullamore, Co. Offaly",750, Co. Offaly,1,750.00
10401,"R401, Edenderry, Co. Offaly",900, Co. Offaly,2,450.00
11,"foxboro, Moneygall, Moneygall, Co. Offaly",550, Co. Offaly,2,275.00
12,"Market Square, Tullamore, Co. Offaly",850, Co. Offaly,2,425.00
11,"Apartment No 1, Marian Court, Dublin Rd, Ballaghaderreen, Co. Roscommon",475, Co. Roscommon,2,237.50
2,"Riverside, Military road, Boyle, Co. Roscommon",450, Co. Roscommon,2,225.00
37,"APT 7 Abbey Crest, Boyle, Co. Roscommon",450, Co. Roscommon,2,225.00
412,"12 Ardsallagh Woods, Roscommon Town, Co. Roscommon",600, Co. Roscommon,1,600.00
5,"Bofin House, Tarmonbarry, Co. Roscommon",675, Co. Roscommon,2,337.50
6,"Hodson Bay, Athlone, Co. Roscommon",1500, Co. Roscommon,3,500.00
7,"Church Street, Strokestown, Co. Roscommon",650, Co. Roscommon,1,650.00
8,"Inver Geal, Carrick-on-Shannon, Co. Roscommon",650, Co. Roscommon,3,216.67
9,"riverwalk, Castlerea, Co. Roscommon",550, Co. Roscommon,2,275.00
1,"High Street, Sligo, Co. Sligo",650, Co. Sligo,1,650.00
2,"Quayside North Court, Wine Street, Sligo, Co. Sligo",800, Co. Sligo,2,400.00
3,"Milbrook Apartments, Riverside, Sligo, Co. Sligo",850, Co. Sligo,3,283.33
4,"Humbert St, Tubbercurry, Co. Sligo",540, Co. Sligo,1,540.00
512,"12 Charles St, Sligo, Co. Sligo",750, Co. Sligo,2,375.00
6,"Sea Front, Rosses Point, Co. Sligo",750, Co. Sligo,3,250.00
7,"Block B, City Gate, Mail Coach Rd, Sligo, Sligo, Co. Sligo",800, Co. Sligo,2,400.00
8,"Pearse Road, Sligo, Co. Sligo",750, Co. Sligo,2,375.00
9,"Abbeykiln House, Abbey Street, Sligo, Co. Sligo",650, Co. Sligo,1,650.00
1078,"7/8 Market street, Sligo, Co. Sligo",800, Co. Sligo,2,400.00
1116,"16 lower abbey street sligo, Sligo, Co. Sligo",730, Co. Sligo,2,365.00
12,"Collooney, Collooney, Co. Sligo",450, Co. Sligo,1,450.00
13,"Coach Yard, Kevinsfort, Strandhill Road, Sligo, Co. Sligo",900, Co. Sligo,2,450.00
14,"Fairways, Tubbercurry, Co. Sligo",550, Co. Sligo,2,275.00
15,"Millbrook Apts, JFK Parade, Riverside, Sligo, Co. Sligo",800, Co. Sligo,2,400.00
16292,"R292, Ransboro, Co. Sligo",560, Co. Sligo,1,560.00
17,"Edenmount Hall,Brooklawns, First Sea Road, Sligo, Co. Sligo",715, Co. Sligo,2,357.50
18,"Church Street, Sligo, Co. Sligo",600, Co. Sligo,2,300.00
19,"Ballincourt, Ballintogher, Co. Sligo",450, Co. Sligo,1,450.00
20,"Silver Falls, Knockmuldowney Ballisodare, Ballisodare, Co. Sligo",895, Co. Sligo,2,447.50
1,"An Cuirt, Monard, Co. Tipperary",630, Co. Tipperary,1,630.00
2,"Abbey Street clonmel, Clonmel, Co. Tipperary",550, Co. Tipperary,1,550.00
3,"Apartment, Woodlawn, Cashel, Co. Tipperary",500, Co. Tipperary,1,500.00
4,"Marlfield House, Clonmel, Co. Tipperary",300, Co. Tipperary,3,100.00
52,"Apartment 2, Main Street, Carrick-on-Suir, Co. Tipperary",650, Co. Tipperary,2,325.00
634,"34 Ballina Quay, Ballina, Co. Tipperary",900, Co. Tipperary,2,450.00
7,"Bank Street, Templemore, Co. Tipperary",450, Co. Tipperary,1,450.00
8,"Pearse st, Nenagh, Co. Tipperary",480, Co. Tipperary,1,480.00
911,"11 Bank place, Cashel, Co. Tipperary",700, Co. Tipperary,1,700.00
10,"Westcourt, The Quays, Clonmel, Co. Tipperary",800, Co. Tipperary,2,400.00
11,"Slievenamon Mews, Davis Road, Clonmel, Co. Tipperary",900, Co. Tipperary,2,450.00
12,"Riverside Shopping Centre, Borrisokane, Co. Tipperary",850, Co. Tipperary,3,283.33
13,"Riverside Shopping Centre, Borrisokane, Co. Tipperary",700, Co. Tipperary,2,350.00
14,"Quarry Mews Mitchel Street, Thurles, Co. Tipperary",500, Co. Tipperary,1,500.00
