House,Price,County
"195. Santry Cross, Ballymun, Ballymun, Dublin 11",2250, Dublin 11
"196. 58 Serpentine Avenue, Ballsbridge, Dublin 4",2250, Dublin 4
"197. Castlecurragh, Blanchardstown, Dublin 15",1150, Dublin 15
"198. Carrigmore Crescent, Citywest, Co. Dublin",1250, Co. Dublin
"199. Highfield Road, Rathgar, Rathgar, Dublin 6",2000, Dublin 6
"200. The Links, Portmarnock, Co. Dublin",1300, Co. Dublin
"201. Highfield Road, Rathgar, Rathgar, Dublin 6",2000, Dublin 6
"202. Marino Cresent, Clontarf, Dublin 3",1500, Dublin 3
"203. 150 Howth Road, Clontarf, Dublin 3",2700, Dublin 3
"204. Earl Court, Adelaide Road, Dublin 2",2000, Dublin 2
"205. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"206. Milltown Hall, Milltown, Dublin 6",2392, Dublin 6
"207. Joyce Hall, Carrickmines Wood, Foxrock, Dublin 18",2800, Dublin 18
"208. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"209. Milltown Hall, Milltown, Dublin 6",2600, Dublin 6
"210. Joyce Hall, Foxrock, Dublin 18",2800, Dublin 18
"211. Richmond Hall, Mount Saint Anne\'s, Milltown, Milltown, Dublin 6",1872, Dublin 6
"212. Convent Hall, Milltown, Dublin 6",1975, Dublin 6
"213. Temple Hall, Mount Saint Anne\'s, Milltown, Dublin 6",2600, Dublin 6
"214. Upper Gardiner Street, on corner of Dorset St., Dublin 1",1500, Dublin 1
"215. Newlands Manor, Clondalkin, Dublin 22",1600, Dublin 22
"216. New Bancroft, Greenhills Road, Tallaght, Dublin 24",1500, Dublin 24
"217. Madison Court, Grattan Street, Dublin 2",2600, Dublin 2
"218. El Greco, St James Court, Ballsbridge, Dublin 4",1750, Dublin 4
"219. Mobhi Court, Glasnevin, Dublin 9",2200, Dublin 9
"220. Prussia Street, Stoneybatter, Dublin 7",1500, Dublin 7
"221. Corr Castle, Howth, Dublin 13",1800, Dublin 13
"222. Pavillion, Dun Laoghaire, Co. Dublin",4200, Co. Dublin
"223. Clarinda Court, Dun Laoghaire, Co. Dublin",1700, Co. Dublin
"224. The Crescent Building, Park West, Dublin 12",1437, Dublin 12
"225. Harolds Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6
"226. Goatstown Road, Clonskeagh, Dublin 14",1800, Dublin 14
"227. Dunstaffnage, Stillorgan, Co. Dublin",1664, Co. Dublin
"228. Belgrove Park, Clontarf, Dublin 3",1700, Dublin 3
"229. Chapelgate, St Alphonsus Road, Drumcondra, Dublin 9",2200, Dublin 9
"230. Ma Tuire, Mount Merrion, Mount Merrion, Co. Dublin",2250, Co. Dublin
"231. Cresent House, The Cresent, Clontarf, Dublin 3",1600, Dublin 3
"232. Kilmore House Drynam Hall, Kinsealy, Co. Dublin",1560, Co. Dublin
"233. 28A Bettyglen, Watermill Road, Raheny, Dublin 5",1300, Dublin 5
"234. 235 Marina Village Malahide, Malahide, Co. Dublin",1450, Co. Dublin
"235. 8 Northcliffe, Chapelizod, Dublin 20",1550, Dublin 20
"236. Bachelors Walk, Dublin 2",1500, Dublin 2
"237. (1) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",1742, Dublin 18
"238. (3) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",2375, Dublin 18
"239. Smithfield Towers, Smithfield Market, Smithfield, Dublin 7",3900, Dublin 7
"240. Mount Sandford, Milltown, Dublin 6",2300, Dublin 6
"241. The Watermill, Raheny, Dublin 5",1676, Dublin 5
"242. Carysfort Hall, Carysfort Road, Blackrock, Co. Dublin",2200, Co. Dublin
"243. 29 howth rd, Clontarf, Dublin 3",2800, Dublin 3
"244. Alexandra Walk, Dublin 2",3480, Dublin 2
"245. Sorrento Court, Dalkey, Co. Dublin",1935, Co. Dublin
"246. Wyckham Point, Wyckham Point, Dundrum, Dublin 14",2150, Dublin 14
"247. Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"248. Furry Park Court, Killester, Dublin 5",2600, Dublin 5
"249. Pearse Street 107, Hanover Quay, Dublin 2",2000, Dublin 2
"250. Apt. 99 Hampton Square, Navan Road (D7), Dublin 7",1400, Dublin 7
"251. Grattan Hall, Lower Mount Street, Dublin 2",2300, Dublin 2
"252. rathfarnham castle, Rathfarnham, Dublin 14",1800, Dublin 14
"253. Stocking Wood Hall, Rathfarnham, Dublin 16",1716, Dublin 16
"254. Mountbrook, Booterstown, Co. Dublin",2300, Co. Dublin
"255. adj Terenure, Kimmage, Dublin 12",2500, Dublin 12
"256. Old County Road, Crumlin, Dublin 12",1180, Dublin 12
"257. 19 Cloragh Mills,Edmonstwon Road, Rathfarnham, Dublin 16",1650, Dublin 16
"258. Hannah Square, Lucan, Co. Dublin",1600, Co. Dublin
"259. 31 Ashurst, Mount Merrion Avenue, Blackrock, Co. Dublin",2028, Co. Dublin
"260. 5 Newmarket Square, Dublin 8",1600, Dublin 8
"261. The Schooner, Arran Quay, Dublin 7",1850, Dublin 7
"262. Hanover Dock, Grand Canal Dock, Dublin 2",3500, Dublin 2
"263. Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2
"264. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"265. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"266. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"267. Beacon South Quarter, Sandyford, Dublin 18",3196, Dublin 18
"268. Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18
"269. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"270. Alexandra Walk, Off South Great Georges Street, Dublin 2",3360, Dublin 2
"271. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"272. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"273. Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2
"274. Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2
"275. Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8
"276. Shelbourne Road, Ballsbridge, Dublin 4",3880, Dublin 4
"277. Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2
"278. Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2
"279. Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4
"280. Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2
"281. Castleway, Off South Great George's Street, Dublin 2",3360, Dublin 2
"282. Beacon South Quarter, Sandyford, Dublin 18",3196, Dublin 18
"283. Alexandra Walk, Off South Great Georges Street, Dublin 2",3360, Dublin 2
"284. Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8
"285. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"286. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"287. Seabury, Sandymount, Dublin 4",2250, Dublin 4
"288. The Iona, Prospect Hill, Finglas, Dublin 11",1600, Dublin 11
"289. 231 Wyckham Point, Wyckham Way, Dundrum, Dublin 16",2150, Dublin 16
"290. Lissenfield, Lower Rathmines road, Rathmines, Dublin 6",1700, Dublin 6
"291. Cremorne, Greenmount Road Terenure, Terenure, Dublin 6",1365, Dublin 6
"292. Dunluce, Anglesea Road, Ballsbridge, Dublin 4",3500, Dublin 4
"293. Francis Street, Dublin 8",2500, Dublin 8
"294. Fitzwilliam Place, Dublin 2",3000, Dublin 2
"295. New Seskin Court, Tallaght, Dublin 24",1900, Dublin 24
"296. Beacon Cubes 8, Sandyford, Dublin 18",2100, Dublin 18
"297. 6 Rosehaven, Carpenstown Road, Castleknock, Dublin 15",1350, Dublin 15
"298. One Beacon, Sandyford, Dublin 18",1950, Dublin 18
"299. Highfield Court, Highfield Road, Rathgar, Dublin 6",2200, Dublin 6
"300. Elgin House, Ballsbridge Court, Serpentine Avenue, Ballsbridge, Dublin 4",2000, Dublin 4
"301. Elgin House, Ballsbridge Court, Serpentine Avenue, Ballsbridge, Dublin 4",2000, Dublin 4
"302. Galtrim Grange, Malahide, Malahide, Co. Dublin",1900, Co. Dublin
"303. 51 Leeson Street Upper - 5, Dublin 2",1591, Dublin 2
"304. 150 Howth Road, Clontarf, Dublin 3",1600, Dublin 3
"305. Merrion Village, Ballsbridge, Dublin 4",2400, Dublin 4
"306. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3800, Dublin 4
"307. The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2800, Dublin 4
"308. Bushy Park Apartments, Terenure, Terenure, Dublin 6w",2000, Dublin 6w
"309. Shrewsbury Park, Ballsbridge, Dublin 4",4100, Dublin 4
"310. Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3900, Dublin 4
"311. Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"312. Herbert Park Lane Apts, Ballsbridge, Dublin 4",3200, Dublin 4
"313. Westend Village, Blanchardstown, Dublin 15",1500, Dublin 15
"314. Bloomfield Park, Morehampton Road, Donnybrook, Dublin 4",2800, Dublin 4
"315. Mount Sandford Apts, Milltown Road, Milltown, Dublin 6",2700, Dublin 6
"316. Elgin Road, Ballsbridge, Dublin 4",3200, Dublin 4
"317. The Watermill, Raheny, Dublin 5",2000, Dublin 5
"318. The Lodge, Portmarnock, Co. Dublin",1300, Co. Dublin
"319. Dawson House , Patrick Street , Christchurch, Dublin 8",1600, Dublin 8
"320. The Dickens - 32, The Gasworks, Ringsend, Dublin 4",1838, Dublin 4
"321. Penthouse Residence, Intercontinental Hotel, Ballsbridge, Dublin 4",7000, Dublin 4
"322. Galloping Green, Stillorgan, Co. Dublin",2200, Co. Dublin
"323. The Hibernian, The Gasworks, Ringsend, Dublin 4",3900, Dublin 4
"324. Spencer Dock Apartments, Dublin 1",4500, Dublin 1
"325. Shrewsbury Square Penthouse, Ballsbridge, Dublin 4",4950, Dublin 4
"326. Fortfield Court, Fortfield Road, Terenure, Dublin 6w",1432, Dublin 6w
"327. Bloomfield Avenue (Ref:1003), Portobello, Dublin 8",1400, Dublin 8
"328. Shonvalley, Newcastle Road, The Grange, Lucan, Co. Dublin",1050, Co. Dublin
"329. 25 Upper Pembroke Street, Dublin 2",3500, Dublin 2
"330. 25 Upper Pembroke Street, Dublin 2",3400, Dublin 2
"331. The Distillery, Drumcondra, Dublin 3",1450, Dublin 3
"332. Blackhall Square, Smithfield, Smithfield, Dublin 7",1850, Dublin 7
"333. Roebuck Lawn, Clonskeagh, Dublin 14",1575, Dublin 14
"334. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1437, Dublin 16
"335. Gleneagle House, Ridgewood, Swords, Co. Dublin",1600, Co. Dublin
"336. Sycamore House, Applewood Village, Swords, Co. Dublin",1350, Co. Dublin
"337. Shandon Park, Monkstown, Co. Dublin",2000, Co. Dublin
"338. Serviced Apartments in Malahide, Malahide, Co. Dublin",3360, Co. Dublin
"339. New Priory. Hole In The Wall rd, Donaghmede, Dublin 13",1664, Dublin 13
"340. Grande Central, Sandyford, Dublin 18",3220, Dublin 18
"341. Grande Central, Sandyford, Dublin 18",3220, Dublin 18
"342. Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4
"343. Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4
"344. The Forum, Sandyford, Dublin 18",3220, Dublin 18
"345. Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4
"346. Greenacre, Westmanstown, Lucan, Co. Dublin",1800, Co. Dublin
"347. Aikens Village, Sandyford, Dublin 18",2800, Dublin 18
"348. The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18
"349. Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",5600, Co. Dublin
"350. Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin
"351. Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin
"352. Ferncourt, Stepaside, Dublin 18",3360, Dublin 18
"353. Malahide Marina, Malahide, Co. Dublin",2600, Co. Dublin
"354. The Cubes, Beacon South Quarter, Sandyford, Dublin 18",2250, Dublin 18
"355. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1700, Dublin 16
"356. Melville Court, Finglas, Dublin 11",1800, Dublin 11
"357. 4 Cruagh Rise, Stepaside, Dublin 18",1600, Dublin 18
"358. Venetian Hall, Killester, Dublin 5",1750, Dublin 5
"359. 60 south Great Georges Street, Dublin 2",1250, Dublin 2
"360. The Richmond, North Richmond Street, Dublin 7",1716, Dublin 7
"361. Fernleigh Grange, Castleknock, Dublin 15",1400, Dublin 15
"362. Corn Exchange, Poolbeg Street, Dublin 2",2000, Dublin 2
"363. Adelaide Square, Dublin 2",3380, Dublin 2
"364. Pembroke Row, Dublin 2",3600, Dublin 2
"365. Adelaide Square, Dublin 2",3080, Dublin 2
"366. Adelaide Square, Dublin 2",3400, Dublin 2
"367. Alexandra Walk, Dublin 2",3320, Dublin 2
"368. Adelaide Square Penthouse, Dublin 2",4100, Dublin 2
"369. Adelaide Square, Dublin 2",3000, Dublin 2
"370. Alexandra Walk, Dublin 2",3400, Dublin 2
"371. Adelaide Square, Dublin 2",3000, Dublin 2
"372. Adelaide Square, Dublin 2",3996, Dublin 2
"373. Adelaide Square, Dublin 2",2720, Dublin 2
"374. Pembroke Row, Dublin 2",3080, Dublin 2
"375. Adelaide Square, Dublin 2",3200, Dublin 2
"376. Adelaide Square Penthouse, Dublin 2",4800, Dublin 2
"377. Alexandra Walk, Dublin 2",3740, Dublin 2
"378. Adelaide Square, Dublin 2",4200, Dublin 2
"379. Adelaide Square, Dublin 2",2760, Dublin 2
"380. Alexandra Walk, Dublin 2",3740, Dublin 2
"381. Adelaide Square, Dublin 2",3080, Dublin 2
"382. Adelaide Square, Dublin 2",3380, Dublin 2
"383. Alexandra Walk, Dublin 2",3600, Dublin 2
"384. Adelaide Square Penthouse, Dublin 2",4100, Dublin 2
"385. Pembroke Row, Dublin 2",3600, Dublin 2
"386. Adelaide Square, Dublin 2",2720, Dublin 2
"387. Adelaide Square, Dublin 2",2880, Dublin 2
"388. Adelaide Square Penthouse, Dublin 2",4280, Dublin 2
"389. Adelaide Square, Dublin 2",2760, Dublin 2
"390. Adelaide Square Penthouse, Dublin 2",4800, Dublin 2
"391. Adelaide Square, Dublin 2",4200, Dublin 2
"392. Adelaide Square, Dublin 2",3000, Dublin 2
"393. Mayor Street Lower, Dublin 2, Dublin 2",2400, Dublin 2
"394. Pembroke Row, Dublin 2",3080, Dublin 2
"395. Alexandra Walk, Dublin 2",3300, Dublin 2
"396. Pembroke Row, Dublin 2",3600, Dublin 2
"397. Customs House Harbour, Dublin 1",2500, Dublin 1
"398. The Oaks, Rockfield, Dundrum, Dublin 16",1900, Dublin 16
"399. Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14
"400. Grand Canal View, Kilmainham, Dublin 8",1350, Dublin 8
"401. Gratton Wood, Clongriffin, Dublin 13",1200, Dublin 13
"402. Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w
"403. 89 Milltown Hall, Mount Saint Annes, Milltown, Dublin 6",1875, Dublin 6
"404. 27 Kingram Place, Dublin 2",1700, Dublin 2
"405. Highfield Road, Rathgar, Dublin 6",1425, Dublin 6
"406. Bushy Park House, Templeogue Road, Terenure, Dublin 6w",2600, Dublin 6w
"407. Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w
"408. 27 Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15",1800, Dublin 15
"409. Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6
"410. Sallymount Avenue, Ranelagh, Dublin 6",1800, Dublin 6
"411. Kavanagh Hall, Collegewood, Castleknock, Dublin 15",1700, Dublin 15
"412. Belmayne Park North, Balgriffin, Dublin 13",1365, Dublin 13
"413. Cabra Road, Cabra, Dublin 7",1400, Dublin 7
"414. Bushy Park House, Terenure, Dublin 6w",1995, Dublin 6w
"415. Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"416. Longboat Quay, Hanover Quay, Grand Canal Dock, Dublin 2",3000, Dublin 2
"417. Windmill Lane, Dublin 2",2200, Dublin 2
"418. Leinster Road, Rathmines, Dublin 6",1100, Dublin 6
"419. Sherrard Street Lower, Dublin 1",1500, Dublin 1
"420. Garville Avenue, Rathgar, Dublin 6",2000, Dublin 6
"421. Ranelagh Village, Ranelagh, Dublin 6",3250, Dublin 6
"422. Cowper Downs, Rathmines, Dublin 6",1475, Dublin 6
"423. Rathmines Town Centre, Rathmines, Dublin 6",1520, Dublin 6
"424. Laurel, Hazeldene, Ballsbridge, Dublin 4",2500, Dublin 4
"425. The Links, Elm Park, Merrion Road, Dublin 4",2250, Dublin 4
"426. Ros Mor View, Knocklyon, Dublin 16",1800, Dublin 16
"427. 75 Duplex Shieling Square, Raheny, Dublin 5",3200, Dublin 5
"428. Shieling Square, Raheny, Dublin 5",2450, Dublin 5
"429. Crannagh Hall, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"430. The Willow, Rockfield, Dundrum, Dublin 14",1700, Dublin 14
"431. Brighton Rd, Rathgar, Dublin 6",1510, Dublin 6
"432. Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4
"433. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"434. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"435. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4
"436. Forest Lawn, Kingswood, Dublin 24",1300, Dublin 24
"437. Smithfield Gate, Smithfield, Dublin 7",1500, Dublin 7
"438. Baltray House, Ridgewood Oaks, Swords, Co. Dublin",1850, Co. Dublin
"439. kenilworth road, Rathmines, Dublin 6",1900, Dublin 6
"440. The Northumberlands, Love Lane, Lower Mount Street, Dublin 2",2200, Dublin 2
"441. 59 Long Meadows, Conygham road, Islandbridge, Islandbridge, Dublin 8",2000, Dublin 8
"442. Baggotrath House, Newbridge Ave, Ballsbridge, Dublin 4",3360, Dublin 4
"443. Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4
"444. Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18
"445. Wyckham Point, Dundrum, Dublin 14",1792, Dublin 14
"446. Iveagh Court, Dublin 2",4200, Dublin 2
"447. Leeson Street, Dublin 2",4250, Dublin 2
"448. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"449. Grand Canal Square, Dublin 2",3450, Dublin 2
"450. Grand Canal Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"451. Grand Canal Dock, Dublin 2",4250, Dublin 2
"452. Iveagh Court, Dublin 2",4050, Dublin 2
"453. Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2
"454. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"455. Leeson Street, Dublin 2",3450, Dublin 2
"456. Grand Canal Square, Dublin 2",4250, Dublin 2
"457. Leeson Street, Dublin 2",3900, Dublin 2
"458. Leeson Street, Dublin 2",3450, Dublin 2
"459. Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4
"460. The Gasworks, Dublin 4",4250, Dublin 4
"461. Leeson Street, Dublin 2",4250, Dublin 2
"462. Gallery Quay, Grand Canal Dock, Dublin 2",3450, Dublin 2
"463. Leeson Street, Dublin 2",3450, Dublin 2
"464. Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2
"465. Leeson Street, Dublin 2",4500, Dublin 2
"466. Grand Canal Square, Dublin 2",4250, Dublin 2
"467. Leeson Street, Dublin 2",3750, Dublin 2
"468. Grand Canal Square, Dublin 2",3450, Dublin 2
"469. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"470. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"471. 18 Lower Baggot Street, Dublin 2",4200, Dublin 2
"472. Leeson Street, Dublin 4",3450, Dublin 4
"473. Pembroke Square, Grand Canal Dock, Dublin 4",4200, Dublin 4
"474. The Gasworks, Dublin 4",4250, Dublin 4
"475. Grand Canal Square, Dublin 2",4250, Dublin 2
"476. Grand Canal Square, Dublin 2",4200, Dublin 2
"477. The Gasworks, Dublin 4",4250, Dublin 4
"478. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"479. Grand Canal Dock, Dublin 2",3450, Dublin 2
"480. Lad Lane, Dublin 2",4200, Dublin 2
"481. Lower Baggot Street, Dublin 2",4200, Dublin 2
"482. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"483. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"484. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"485. Leeson Street, Dublin 2",3450, Dublin 2
"486. Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1
"487. Grand Canal Square, Grand Canal Dock, Dublin 2",4200, Dublin 2
"488. Leeson Street, Dublin 2",3450, Dublin 2
"489. Leeson Street, Dublin 2",4500, Dublin 2
"490. Leeson Street, Dublin 2",4250, Dublin 2
"491. Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2
"492. Grand Canal Square, Dublin 2",4350, Dublin 2
"493. Iveagh Court, Dublin 2",4050, Dublin 2
"494. Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4
"495. Leeson Street, Dublin 2",4250, Dublin 2
"496. Grand Canal Square, Dublin 2",4250, Dublin 2
"497. Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2
"498. Grand Canal Square, Dublin 2",4000, Dublin 2
"499. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"500. Leeson Street, Dublin 2",3900, Dublin 2
"501. Grand Canal Square, Dublin 2",4250, Dublin 2
"502. Grand Canal Square, Dublin 2",4250, Dublin 2
"503. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"504. Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1
"505. Leeson Street, Dublin 2",3450, Dublin 2
"506. Grand Canal Square, Dublin 2",4250, Dublin 2
"507. Elmfield Court, Ninth Lock Road, Clondalkin, Dublin 22",1950, Dublin 22
"508. The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18
"509. Kiltipper Gate, Tallaght, Dublin 24",1800, Dublin 24
"510. Braemor Road, Churchtown, Dublin 14",2000, Dublin 14
"511. Belfield Court, Stillorgan Road, Donnybrook, Dubli, Dublin 4",2000, Dublin 4
"512. Belgrave Square East, Ranelagh, Dublin 6",2500, Dublin 6
"513. Sandyford view - beside parade of local shops, Sandyford, Dublin 18",2000, Dublin 18
"514. Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",2995, Dublin 4
"515. Riverbank, Churchtown, Dublin 14",2000, Dublin 14
"516. Grosvenor Square, Rathmines, Dublin 6",1400, Dublin 6
"517. Proby Square, Blackrock, Co. Dublin",2000, Co. Dublin
"518. The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18
"519. Adelaide Road, Dublin 2",2800, Dublin 2
"520. Adelaide Road, Dublin 2",2200, Dublin 2
"521. Adelaide Road, Dublin 2",2200, Dublin 2
"522. Apartment 4, 88 Sandymount road, Sandymount, Dublin 4",3000, Dublin 4
"523. 87 The Willow, Charleville Square, Rathfarnham, Dublin 14",2000, Dublin 14
"524. Apt 43 Manor Hall, Mount Brown, Kilmainham, Dublin 8",1750, Dublin 8
"525. Lanesborough Mews, Finglas, Dublin 11",1300, Dublin 11
"526. Raleigh Square, Crumlin, Dublin 12",1400, Dublin 12
"527. Rivervale, Ashtown, Dublin 15",1700, Dublin 15
"528. Cedarbrook Avenue, Park West, Dublin 12",1875, Dublin 12
"529. Whatley Hall, Archers Wood, Clonee, Dublin 15",1600, Dublin 15
"530. Lanesborough Square, Finglas, Dublin 11",1800, Dublin 11
"531. Bantry Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15
"532. Kilmore house, Spencer Dock, Dublin 1",2600, Dublin 1
"533. Kilmore house, Spencer Dock, Dublin 1",2500, Dublin 1
"534. Woodbrook, Castleknock, Dublin 15",1700, Dublin 15
"535. Hunters Run, Clonee, Dublin 15",1000, Dublin 15
"536. The Hardwicke, Smithfield, Dublin 7",1500, Dublin 7
"537. Stewart Hall, Parnell Street, Dublin 1",2000, Dublin 1
"538. Hansted, Lucan, Co. Dublin",1850, Co. Dublin
"539. Townsend Street, Dublin 2",2100, Dublin 2
"540. Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10
"541. Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11
"542. The Chandler, Arran Quay, Dublin 7",1500, Dublin 7
"543. Kings Court, Parnell Street, Dublin 1",1500, Dublin 1
"544. Greenbank House, Upper Glengeary Road, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"545. Gandon Hall, Gardiner Street, Dublin 1",1650, Dublin 1
"546. Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1
"547. Rathborne Court, Ashtown, Dublin 15",2950, Dublin 15
"548. Custom Hall, Gardiner Street, Dublin 1",2000, Dublin 1
"549. Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15
"550. Frascati Hall, Sweetmans Avenue, Blackrock, Co. Dublin",1950, Co. Dublin
"551. Jervis Street, Dublin 1",2300, Dublin 1
"552. Lansdowne Hall, Naas Road, Bluebell, Dublin 12",1850, Dublin 12
"553. Hatch place, Dublin 2",1800, Dublin 2
"554. College House, Taylors Hill, Rathfarnham, Dublin 16",1700, Dublin 16
"555. The Sweepstakes, Ballsbridge Park, Merrion Road, Ballsbridge, Dublin 4",1985, Dublin 4
"556. Summer Street North, Dublin 1",1300, Dublin 1
"557. Carmanhall Court, Burton Hall Road, Sandyford, Dublin 18",1950, Dublin 18
"558. Sorrento Road Dalkey, Dalkey, Co. Dublin",1595, Co. Dublin
"559. 87 Old Kilmainham Village, Kilmainham, Dublin 8",1600, Dublin 8
"560. 28 Mountfield Park, Malahide, Co. Dublin",2000, Co. Dublin
"561. Fishermans Green, Malahide, Co. Dublin",1985, Co. Dublin
"562. Swords Road, Malahide, Co Dublin, Malahide, Co. Dublin",1800, Co. Dublin
"563. 30 Dorset Street, Dublin 1",2400, Dublin 1
"564. Chancery Court, Chancery Lane, Dublin 2",2250, Dublin 2
"565. 5 Dunville Court, Rathmines, Dublin 6",1600, Dublin 6
"566. Highfield Park, Dundrum, Dublin 14",4500, Dublin 14
"567. Raglan Hall, Clyde Road, Ballsbridge, Dublin 4",3600, Dublin 4
"568. 44 Millrace Road, Castleknock, Dublin 15",1825, Dublin 15
"569. Cowper Road, Rathmines, Dublin 6",1250, Dublin 6
"570. The Waterfront, Hanover Quay, Hanover Quay, Dublin 2",3000, Dublin 2
"571. Windmill Lane Apartments, Dublin 2",2000, Dublin 2
"572. Dargle Wood, Knocklyon, Dublin 16",1350, Dublin 16
"573. Distillery Row, Drumcondra, Dublin 3",1700, Dublin 3
"574. Castlegrange Court, Clonsilla, Dublin 15",2200, Dublin 15
"575. 20 Castlegrange Court, Clonsilla, Dublin 15",1800, Dublin 15
"576. Blackhall Square, Smithfield, Dublin 7",2000, Dublin 7
"577. Adelaide Square, White Friars, Dublin 2",2300, Dublin 2
"578. 34 The Sycamores, Stradbrook Hill, Blackrock, Co. Dublin",1500, Co. Dublin
"579. Alexandra Place, East Road, East Wall, Dublin 3",2600, Dublin 3
"580. Alexandra Place, East Road, Dublin 1",2600, Dublin 1
