House,Price,County
"47. Ballyvorisheen West, Carrignavar, Co. Cork",900, Co. Cork
"48. 3 Westside, Fairgreen, New Road, Mallow, Co. Cork",850, Co. Cork
"49. 49 Shearwater, Kinsale, Co. Cork",1750, Co. Cork
"50. Navillus, Togher (Cork City), Co. Cork",1200, Co. Cork
"51. Hollybrook, Orchard Road, Victoria Cross, Co. Cork",2000, Co. Cork
"52. Cois Na hAbhann, Bailick Road, Midleton, Co. Cork",1250, Co. Cork
"53. Apt, 7, West Beach, Cobh, Co. Cork",775, Co. Cork
"54. 9 Summerstown Avenue, Glasheen, Co. Cork",1400, Co. Cork
"55. An Radharc, Maryborough Ridge, Maryborough Hill, Douglas, Co. Cork",1575, Co. Cork
"56. Hazel House, Garrane Dara, Sarsfield Road, Wilton, Co. Cork",1180, Co. Cork
"57. Crawford View, Emmet Place, Cork City, Co. Cork",1800, Co. Cork
"58. Desmond Court, Cork Street, Kinsale, Co. Cork",850, Co. Cork
"59. Silverpoint, Silversprings, Co. Cork",1450, Co. Cork
"60. Summerhill South, Cork City, Co. Cork",1200, Co. Cork
"61. ., Ballinascarty, Co. Cork",750, Co. Cork
"62. 13 Ownahincha Apartments, Ownahincha, Co. Cork",650, Co. Cork
"63. Tullyland, Bandon, Co. Cork",750, Co. Cork
"64. Apartment 3, 8 Ballymoden Place, Bandon, Co. Cork",900, Co. Cork
"65. Apartment B, 20 Cuil na Carraige, Ballymakeera, Co. Cork",600, Co. Cork
"66. Pier Road, Kinsale, Co. Cork",1100, Co. Cork
"67. 309 Brideholm, Commons Road, Blackpool, Co. Cork",1500, Co. Cork
"68. Barrack Street Ballyclough, Mallow, Co. Cork",650, Co. Cork
"69. First Floor, 19 Military Road, St. Lukes, Co. Cork",1500, Co. Cork
"70. Watergold, Douglas, Co. Cork",1750, Co. Cork
"71. New Market Square, Mitchelstown, Co. Cork",600, Co. Cork
"72. 14 The Lodge, The Oaks, Classes Lake, Ballincollig, Co. Cork",1200, Co. Cork
"73. The Haven, Jacobs island Cork, Mahon, Co. Cork",1600, Co. Cork
"74. 5 Newmills, Brownsmills, Kinsale, Co. Cork",1400, Co. Cork
"75. Newmills Brownsmills Kinsale, Kinsale, Co. Cork",1200, Co. Cork
"76. 2 Heron Court, Skibbereen, Co. Cork",750, Co. Cork
"77. Harbour Heights, Passage West, Co. Cork",1450, Co. Cork
"78. 2 The Belfry, John O\'Connell Street, Cobh, Co. Co, Cobh, Co. Cork",1150, Co. Cork
"79. Woodhill, Tivoli, Co. Cork",1300, Co. Cork
"80. Baldwin Street, Mitchelstown, Co. Cork",925, Co. Cork
"81. main street ballineen, Ballineen, Co. Cork",540, Co. Cork
"82. 3 The Malthouse, Kinsale, Co. Cork",1200, Co. Cork
"83. 59 MacCurtain Street, Cork City, Co. Cork",3400, Co. Cork
"84. 3A college court Clonakilty, Clonakilty, Co. Cork",600, Co. Cork
"85. Flat, spy hill, Cobh, Co. Cork",1100, Co. Cork
"86. No. 21 Beechwood mews, Cluain ard, Cobh, Co. Cork",1200, Co. Cork
"87. Apartment 4 Bishops Island, Watergrasshill, Co. Cork",1000, Co. Cork
"88. North St., Skibbereen, Co. Cork",700, Co. Cork
"89. Mayfield Business Park, Mayfield, Co. Cork",2000, Co. Cork
"90. Midleton, Dungourney, Co. Cork",700, Co. Cork
"91. Brigown, Mitchelstown, Co. Cork",625, Co. Cork
"92. caheragh, Caheragh, , Co. Cork",650, Co. Cork
"93. Black Quay, Hollyhill, Kinsale, Co. Cork",1165, Co. Cork
"94. North St., Skibbereen, Co. Cork",425, Co. Cork
"95. Cappyaughna, Glengarriff, Co. Cork",700, Co. Cork
"1. Main Street, Ballyshannon, Co. Donegal",520, Co. Donegal
"2. Tir Chonaill Street, Ballyshannon, Co. Donegal",500, Co. Donegal
"3. Apt 24 Glenveagh Court, Letterkenny, Co. Donegal",800, Co. Donegal
"4. 32 Burnside Park, Letterkenny, Co. Donegal",560, Co. Donegal
"5. 8 Court Apartment, Banks Lane, Letterkenny, Co. Donegal",900, Co. Donegal
"6. 2 Railway Court, Pearse Road, Letterkenny, Co. Donegal",650, Co. Donegal
"7. 21 Quayside Apartments, Ramelton, Co. Donegal",850, Co. Donegal
"8. 18 The Fort, Greencastle, Co. Donegal",750, Co. Donegal
"9. 53 Riverside View Apartments, Pearse Road, Letterkenny, Co. Donegal",400, Co. Donegal
"10. Riverside View, Letterkenny, Co. Donegal",440, Co. Donegal
"11. Westside Apartments, Letterkenny, Co. Donegal",520, Co. Donegal
"12. Loughnagin Ramelton Road, Letterkenny, Co. Donegal",600, Co. Donegal
"13. Lifford Court Apartments, Lifford, Co. Donegal",440, Co. Donegal
"14. Apt 1 86 Upper Main street, Letterkenny, Co. Donegal",600, Co. Donegal
"15. 31 Cill Greine, Letterkenny, Co. Donegal",650, Co. Donegal
"16. 49 Grand Central Apartments, Letterkenny, Co. Donegal",650, Co. Donegal
"17. Trentaboy, Drumkeen, Co. Donegal",600, Co. Donegal
"18. 89a The Green Thornberry, Kilmacrennan Rd, Letterkenny, Co. Donegal",650, Co. Donegal
"19. The Maples, Lismonaghan, Letterkenny, Co. Donegal",565, Co. Donegal
"20. Apt 3 William Street, Raphoe, Co. Donegal",320, Co. Donegal
"21. Mill Park Apartments, Donegal Town, Co. Donegal",700, Co. Donegal
"22. riverside, Letterkenny, Co. Donegal",520, Co. Donegal
"23. Ardmore Court, Upper Main Street, Ballyshannon, Co. Donegal",550, Co. Donegal
"24. 1 Bakers Court, Ballyshannon, Co. Donegal",550, Co. Donegal
"25. Riverfront House, Letterkenny, Co. Donegal",620, Co. Donegal
"26. 8 Grand central Apartments, Canal Road, Letterkenny, Co. Donegal",700, Co. Donegal
"27. Apt 1, Slieve League View, Carrick, Co. Donegal",450, Co. Donegal
"28. Magheraclogher, Bunbeg, Co. Donegal",460, Co. Donegal
"1. 7 Carlinn's Cove, Rostrevor, Co. Down",700799, Co. Down
"1. De Vesci Court, Monkstown, Co. Dublin",2600, Co. Dublin
"2. The Grange, Brewery Road, Stillorgan, Co. Dublin",1950, Co. Dublin
"3. Northbank, Castleforbes Road, Dublin 1",1950, Dublin 1
"4. Sir John Rogerson's Quay, Grand Canal Dock, Dublin 2",3300, Dublin 2
"5. Vantage by Kennedy Wilson, Central Park, Leopardstown, Dublin 18",2939, Dublin 18
"6. Northbank Apartments, Castleforbes Road, Dublin 1",2350, Dublin 1
"7. Vantage by Kennedy Wilson, Central Park, Leopardst, Leopardstown, Dublin 18",2500, Dublin 18
"8. Northbank Apartment, Castleforbes Road, Dublin 1",2800, Dublin 1
"9. Sweepstakes, Ballsbridge, Dublin 4",3000, Dublin 4
"10. Adelaide Square, Dublin 2",3400, Dublin 2
"11. Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",19000, Dublin 4
"12. Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",6000, Dublin 4
"13. Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",5000, Dublin 4
"14. Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",3850, Dublin 4
"15. 83 St Mary's Lane, Ballsbridge, Dublin 4",2600, Dublin 4
"16. Adelaide Square, Dublin 2",3400, Dublin 2
"17. Smithfield Market - 16E, Smithfield, Dublin 7",2700, Dublin 7
"18. 145 147 Waterfall Court, Apt 15, Waterfall Avenue, Drumcondra, Dublin 3",1911, Dublin 3
"19. OCallaghan Court, Grand Canal Dock, Dublin 2",2250, Dublin 2
"20. Cathedral Court, Dublin 2",3750, Dublin 2
"21. Cathedral Court, Dublin 2",2800, Dublin 2
"22. Cathedral Court, Dublin 2",2250, Dublin 2
"23. Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",5500, Dublin 4
"24. Merrion Street, Dublin 2",8850, Dublin 2
"25. 532 The Maple,Beacon South Quarter, Sandyford, Dublin 18",2300, Dublin 18
"26. Longford House Spencer Dock, Dublin 1",2700, Dublin 1
"27. 13 Adelaide Road, Dublin 2",3200, Dublin 2
"28. Shelbourne Road Apartments, Ballsbridge, Dublin 4",3600, Dublin 4
"29. 24-25 Pearse Square, Grand Canal Dock, Dublin 2",2600, Dublin 2
"30. Templeogue rd, Dublin 4",2200, Dublin 4
"31. Burgh House, Patrick Street, Dublin 8, Christchurch, Dublin 8",1800, Dublin 8
"32. The Weir, 59 Orwell Park, Rathgar, Dublin 6",2950, Dublin 6
"33. 63 Eaglewood, Rochestown Avenue, Dun Laoghaire, Co. Dublin",1850, Co. Dublin
"34. 28 Leinster Square, Rathmines, Dublin 6",1800, Dublin 6
"35. 53 Millrace Road, Castleknock, Dublin 15",3000, Dublin 15
"36. 23 Bellevue, Block B, Islandbridge, Dublin 8",1950, Dublin 8
"37. Millrace Court, Vergemount Road, Clonskeagh, Ranelagh, Dublin 6",3600, Dublin 6
"38. Ailesbury Road, Merrion, Dublin 4",10000, Dublin 4
"39. 124 Capel st, Dublin 1",2500, Dublin 1
"40. Windmilll Lane, Dublin 2",2400, Dublin 2
"41. Kinsella Hall, Collegewood, Castleknock, Dublin 15",1800, Dublin 15
"42. Greenlea Place, Terenure, Dublin 6w",1900, Dublin 6w
"43. Hollybrook, Foxrock, Dublin 18",3500, Dublin 18
"44. 149 Rathgar road, Rathmines Dublin 6, Rathmines, Dublin 6",1585, Dublin 6
"45. Herbert Park Lane, Ballsbridge, Dublin 4",2500, Dublin 4
"46. Adelaide Square, Dublin 2",2820, Dublin 2
"47. Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",1500, Dublin 3
"48. The Meadow, Robswall, Malahide, Co. Dublin",2750, Co. Dublin
"49. Alexandra Walk, Dublin 2",2920, Dublin 2
"50. Warrington Place, Dublin 2",3950, Dublin 2
"51. Quartiere Bloom, Lower Ormond Quay, Dublin 1",2400, Dublin 1
"52. Apt 22 Belarmine Square, Stepaside, Dublin 18",1800, Dublin 18
"53. 9 Brennanstown Ave, Cabinteely, Dublin 18",1950, Dublin 18
"54. The Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",2300, Dublin 18
"55. West Court Yard, Cabinteely, Dublin 18",2500, Dublin 18
"56. dorset street, Dublin 1",2400, Dublin 1
"57. gardiner place, Dublin 1",1600, Dublin 1
"58. Inglenook Wood, Carrickmines, Dublin 18",2350, Dublin 18
"59. Baggoth Rath, Newbridge Avenue, Ballsbridge, Dublin 4",4200, Dublin 4
"60. Alexandra Walk, Dublin 2",3600, Dublin 2
"61. Greeg Court Parnell Street, Dublin 1",3000, Dublin 1
"62. Acorn House, Seven Oaks, Rathmines, Dublin 6",1400, Dublin 6
"63. Apartment 13 ,Pavilion II, Marine Road, Dun Laoghaire, Co. Dublin",2695, Co. Dublin
"64. Apartment 134 Seamount, Blackrock, Co. Dublin",1950, Co. Dublin
"65. Westfield, Sion Hill, Blackrock, Co. Dublin",1895, Co. Dublin
"66. Thomastown House, Spencer Dock, Dublin 1",2200, Dublin 1
"67. Newtownsmith, Sandycove, Co. Dublin",2600, Co. Dublin
"68. 82 Trimbleston, Goatstown Rd, Dublin 14, Goatstown, Dublin 14",2200, Dublin 14
"69. Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",2541, Co. Dublin
"70. The Newman, The Court, Killiney, Killiney, Co. Dublin",3000, Co. Dublin
"71. Roebuck Hill, Clonskeagh, Dublin 14",2000, Dublin 14
"72. Grosvenor Square, Rathmines, Dublin 6",1900, Dublin 6
"73. Richmond Hall, Mount St Annes, Milltown, Dublin 6",2500, Dublin 6
"74. Millrace Court, Phoenix Park Racecourse, Castleknock, Dublin 15",1768, Dublin 15
"75. Saint Augustine Court, Christchurch, Dublin 8",1900, Dublin 8
"76. Baggot Court Apartments, Baggot Court, Dublin 2",3200, Dublin 2
"77. East Courtyard, Tullyvale, Cabinteely, Dublin 18",3000, Dublin 18
"78. Shrewsbury Park, Ballsbridge, Dublin 4",2600, Dublin 4
"79. 1 The Friary Cecilia's Street, Temple Bar, Dublin 2",4000, Dublin 2
"80. Aungier St, Dublin 2",1920, Dublin 2
"81. 218 south circular road, South Circular Road, Dublin 8",1500, Dublin 8
"82. 37 St Anns, Ailesbury Road, Donnybrook, Dublin 4",4500, Dublin 4
"83. 211 The Gates, Beacon South Quarter, Sandyford, Dublin 18",1978, Dublin 18
"84. 24 Milltown Hall, Mt St Annes, Milltown, Dublin 6",2500, Dublin 6
"85. Bowbridge Place, Kilmainham, Dublin 8",2600, Dublin 8
"86. Patrick Street Street, Christchurch, Dublin 8",2600, Dublin 8
"87. Castlepark Road Dalkey, Co. Dublin, Dalkey, Co. Dublin",5250, Co. Dublin
"88. 170 Beechwood Court, Stillorgan, Co. Dublin",3500, Co. Dublin
"89. 82 Lower Beechwood Avenue, Ranelagh, Dublin 6",2000, Dublin 6
"90. Beechwood Avenue Lower, Ranelagh, Dublin 6",2500, Dublin 6
"91. St James Court, Mount Brown, St James Street, Kilmainham, Dublin 8",1400, Dublin 8
"92. Jervis Place Apartments, Dublin 1",2400, Dublin 1
"93. Effra Road, Ranelagh, Dublin 6",3000, Dublin 6
"94. Howth Road, Killester, Dublin 3",1500, Dublin 3
"95. Charlotte Apartments, Dun Laoghaire, Co. Dublin",2700, Co. Dublin
"96. 15 Tandy Court Spittenfield Francis Street, Dublin 8",2300, Dublin 8
"97. Coolamber Park, Knocklyon, Dublin 16",1080, Dublin 16
"98. Apartment, Donnybrook Castle, Donnybrook, Dublin 4",3000, Dublin 4
"99. Ivy Exchange, Parnell Sq, Dublin 1",2500, Dublin 1
"100. 45 Parnell Sq West Dublin, Dublin 1",2760, Dublin 1
"101. Killiney Hill Park Apartments, Killiney, Co. Dublin",1500, Co. Dublin
"102. 48 The waxworks, Ashtown, Dublin 15",1400, Dublin 15
"103. Alexandra Walk, Dublin 2",3200, Dublin 2
"104. Barrow Street, Ballsbridge, Dublin 4",2200, Dublin 4
"105. Mobhi Court, Corporate Letting, Short term, Drumcondra, Dublin 9",2200, Dublin 9
"106. Apartment 1, 1 Smithfield Terrace, Smithfield Squa, Smithfield, Dublin 7",2500, Dublin 7
"107. Parkview, Stepaside, Dublin 18",1700, Dublin 18
"108. 27 Bushy Park House Templeogue, Templeogue, Dublin 6w",2200, Dublin 6w
"109. Alexandra College, Milltown, Dublin 6",750, Dublin 6
"110. St Raphaela's Road, Off Upper Kilmacud Road, Stillorgan, Co. Dublin",2100, Co. Dublin
"111. Olcovar, Shankill, Dublin 18",1500, Dublin 18
"112. Waterville Terrace, Blanchardstown, Dublin 15",1650, Dublin 15
"113. Ballsbridge Gardens, Ballsbridge, Dublin 4",2295, Dublin 4
"114. 27 Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15",1800, Dublin 15
"115. Silverbanks, Baldoyle, Dublin 13",1400, Dublin 13
"116. Clontarf Road, Clontarf, Dublin 3",4600, Dublin 3
"117. Hanover Quarter, Hanover Quay, off Asgard Road, Grand Canal Dock, Dublin 2",3500, Dublin 2
"118. 109 Townsend Street, Dublin 2",2000, Dublin 2
"119. Apartment 3, 540 North Circular Road, North Circular Road, Dublin 1",1850, Dublin 1
"120. Galtrim Grange, Malahide, Malahide, Co. Dublin",1900, Co. Dublin
"121. Proby Square, Blackrock, Co. Dublin",2000, Co. Dublin
"122. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"123. Milltown Hall, Milltown, Dublin 6",2392, Dublin 6
"124. Joyce Hall, Carrickmines Wood, Foxrock, Dublin 18",2800, Dublin 18
"125. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"126. Milltown Hall, Milltown, Dublin 6",2600, Dublin 6
"127. Joyce Hall, Foxrock, Dublin 18",2800, Dublin 18
"128. Richmond Hall, Mount Saint Anne\'s, Milltown, Milltown, Dublin 6",1872, Dublin 6
"129. Convent Hall, Milltown, Dublin 6",1975, Dublin 6
"130. Temple Hall, Mount Saint Anne\'s, Milltown, Dublin 6",2600, Dublin 6
"131. Dargle Wood, Knocklyon, Dublin 16",1350, Dublin 16
"132. Saddlers Place, Ardee Road, Rathmines, Dublin 6",1700, Dublin 6
"133. Rathmines Road Upper, Rathmines, Dublin 6",1900, Dublin 6
"134. The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin
"135. Grande Central, Sandyford, Dublin 18",3220, Dublin 18
"136. Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4
"137. Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4
"138. The Forum, Sandyford, Dublin 18",3220, Dublin 18
"139. Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4
"140. Greenacre, Westmanstown, Lucan, Co. Dublin",1800, Co. Dublin
"141. Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin
"142. The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18
"143. Greenacre, Westmanstown, Lucan, Co. Dublin",1800, Co. Dublin
"144. The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin
"145. Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin
"146. Aikens Village, Sandyford, Dublin 18",2800, Dublin 18
"147. Meath St, Dublin 8",1500, Dublin 8
"148. Merrion court ,Ailesbury Road Ballsbridge, Ballsbridge, Dublin 4",2350, Dublin 4
"149. Rathmines Road Upper, Rathmines, Dublin 6",1700, Dublin 6
"150. Shrewsbury Wood, Cabinteely, Dublin 18",1166, Dublin 18
"151. Belfield Court, Donnybrook, Dublin 4",1975, Dublin 4
"152. kenilworth road, Rathmines, Dublin 6",1900, Dublin 6
"153. Apt 3 Bellsfield Court, Balbriggan, Co. Dublin K32, Balbriggan, Co. Dublin",1000, Co. Dublin
"154. Pavillion, Dun Laoghaire, Co. Dublin",4200, Co. Dublin
"155. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2200, Dublin 8
"156. The Grange, Brewery Road, Stillorgan, Co. Dublin",2400, Co. Dublin
"157. Clancy Quay, Phase Two by Kennedy Wilson, Islandbridge, Dublin 8",2650, Dublin 8
"158. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2000, Dublin 8
"159. Clancy Quay by Kennedy Wilson, Dublin 8",1900, Dublin 8
"160. Clancy Quay by Kennedy Wilson, Dublin 8",1700, Dublin 8
"161. Clancy Quay, Phase Two by Kennedy WIlson, Islandbridge, Dublin 8",2200, Dublin 8
"162. The Grange, Brewery Road, Stillorgan, Co. Dublin",2100, Co. Dublin
"163. Clancy Quay by Kennedy Wilson, Islandbridge, Dublin 8",2800, Dublin 8
"164. Sandford Lodge by Kennedy Wilson, Ranelagh, Dublin 6",2650, Dublin 6
"165. 24 Gleann Ribh, Lusk, Co. Dublin",2000, Co. Dublin
"166. Elm Court Merrion Road Ballsbridge, Dublin 4",1950, Dublin 4
"167. The Northumberlands, Love Lane, Lower Mount Street, Dublin 2",2200, Dublin 2
"168. Merrion Court, Sydney Parade Avenue, Ballsbridge, Sandymount, Dublin 4",2288, Dublin 4
"169. Sorrento Road Dalkey, Dalkey, Co. Dublin",1595, Co. Dublin
"170. The Sweepstakes, Ballsbridge Park, Merrion Road, Ballsbridge, Dublin 4",1985, Dublin 4
"171. Emmet Road, Kilmainham, Dublin 8",1800, Dublin 8
"172. Malahide Marina Village, Malahide, Co. Dublin",1800, Co. Dublin
"173. Brewers Gate, Newport Street, Dublin 8",1900, Dublin 8
"174. The Penthouses at Custom House Square, Dublin 1",3950, Dublin 1
"175. Rathdown road, Phibsborough, Dublin 7",1300, Dublin 7
"176. Stewart Hall,Ryders Row, Parnell Street, Dublin 1",1800, Dublin 1
"177. The Edges 1, Beacon South Quater, Sandyford, Dublin 18",2200, Dublin 18
"178. Cremorne, Greenmount Road Terenure, Terenure, Dublin 6",1365, Dublin 6
"179. martins row chapelizod, Chapelizod, Dublin 20",1450, Dublin 20
"180. Charles Street Great, North Circular Road, Dublin 1",1500, Dublin 1
"181. 32 Charles Street Great, North Circular Road, Dublin 1",1550, Dublin 1
"182. Gardiner Street Upper, North Circular Road, Dublin 1",1500, Dublin 1
"183. Gardiner Street Upper, North Circular Road, Dublin 1",1550, Dublin 1
"184. cork street, spences terrace, The Coombe, Dublin 8",1590, Dublin 8
"185. Orwell Hall, Marianella, Rathgar, Dublin 6",2350, Dublin 6
"186. Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14
"187. Rathgar, Rathgar, Dublin 6",1650, Dublin 6
"188. Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",2995, Dublin 4
"189. Riverbank, Churchtown, Dublin 14",2000, Dublin 14
"190. Braemor Road, Churchtown, Dublin 14",2000, Dublin 14
"191. Sandyford view - beside parade of local shops, Sandyford, Dublin 18",2000, Dublin 18
"192. Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4
"193. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"194. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"195. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4
"196. 1 Rockview, Sandyford, Dublin 18",1700, Dublin 18
"197. Mayor Street, Dublin 1",960, Dublin 1
"198. Mayor Street, Dublin 1",1080, Dublin 1
"199. Richmond Avenue, Fairview, Dublin 3",1600, Dublin 3
"200. Blackhall Square, Smithfield, Dublin 7",2000, Dublin 7
"201. Prussia Street, Stoneybatter, Dublin 7",1500, Dublin 7
"202. Drummartin Road, Goatstown, Dublin 14",1750, Dublin 14
