House,Price,County
"22. Liosbourne, Carrigaline, Co. Cork",775, Co. Cork
"23. An Radharc, Maryborough Ridge, Maryborough Hill, Douglas, Co. Cork",1575, Co. Cork
"24. Hazel House, Garrane Dara, Sarsfield Road, Wilton, Co. Cork",1180, Co. Cork
"25. Crawford View, Emmet Place, Cork City, Co. Cork",1800, Co. Cork
"26. No. 3 Egmont Court, Earl Street, Kanturk, Co. Cork, Kanturk, Co. Cork",700, Co. Cork
"27. 22 Granary Hall, Mount Oval Village, Rochestown, Co. Cork",1300, Co. Cork
"28. 67A Main St, Kinsale, Co. Cork",1900, Co. Cork
"29. 3 Manhattan Apartments Lower O Connell St, Kinsale, Co. Cork",1200, Co. Cork
"30. Cois Na hAbhann, Bailick Road, Midleton, Co. Cork",1250, Co. Cork
"31. Desmond Court, Cork Street, Kinsale, Co. Cork",850, Co. Cork
"32. Navillus, Togher (Cork City), Co. Cork",1200, Co. Cork
"33. Hollybrook, Orchard Road, Victoria Cross, Co. Cork",2000, Co. Cork
"34. Silverpoint, Silversprings, Co. Cork",1450, Co. Cork
"35. Alfred Street, Cork City, Co. Cork",1456, Co. Cork
"36. Farranlea road, Cork City, Co. Cork",2800, Co. Cork
"37. Maryborough Ridge, Douglas, Co. Cork",1620, Co. Cork
"38. Cork City Centre, Cork City, Co. Cork",1230, Co. Cork
"39. Washington Street, Cork City, Co. Cork",864, Co. Cork
"40. Main St, Watergrasshill, Co. Cork",2500, Co. Cork
"41. The Cloisters, Douglas, Co. Cork",1100, Co. Cork
"42. Alfred Street, Cork City, Co. Cork",1456, Co. Cork
"43. The Elysian, Eglinton Street, Cork City, Co. Cork",3500, Co. Cork
"44. The Elysian, Eglinton Street, Cork City, Co. Cork",3170, Co. Cork
"45. Summerhill South, Cork City, Co. Cork",1200, Co. Cork
"46. Cork City Centre, Cork City, Co. Cork",1903, Co. Cork
"47. ., Ballinascarty, Co. Cork",750, Co. Cork
"48. 13 Ownahincha Apartments, Ownahincha, Co. Cork",650, Co. Cork
"49. Tullyland, Bandon, Co. Cork",750, Co. Cork
"50. North St, Skibbereen, Co. Cork",650, Co. Cork
"51. Apartment 3, 8 Ballymoden Place, Bandon, Co. Cork",900, Co. Cork
"52. Apartment B, 20 Cuil na Carraige, Ballymakeera, Co. Cork",600, Co. Cork
"53. Pier Road, Kinsale, Co. Cork",1100, Co. Cork
"54. 309 Brideholm, Commons Road, Blackpool, Co. Cork",1500, Co. Cork
"55. Barrack Street Ballyclough, Mallow, Co. Cork",650, Co. Cork
"56. First Floor, 19 Military Road, St. Lukes, Co. Cork",1500, Co. Cork
"57. Watergold, Douglas, Co. Cork",1750, Co. Cork
"58. New Market Square, Mitchelstown, Co. Cork",600, Co. Cork
"59. 14 The Lodge, The Oaks, Classes Lake, Ballincollig, Co. Cork",1200, Co. Cork
"60. Corrin Court, Cork Road, Fermoy, Co. Cork",795, Co. Cork
"61. 49 Shearwater, Kinsale, Co. Cork",1750, Co. Cork
"62. Quartertown,Mallow,Co.Cork, Mallow, Co. Cork",550, Co. Cork
"63. Appartment 1 , Harolds Court, Enniskeane, Co. Cork",680, Co. Cork
"64. The Haven, Jacobs island Cork, Mahon, Co. Cork",1600, Co. Cork
"65. 5 Newmills, Brownsmills, Kinsale, Co. Cork",1400, Co. Cork
"66. Newmills Brownsmills Kinsale, Kinsale, Co. Cork",1200, Co. Cork
"67. 2 Heron Court, Skibbereen, Co. Cork",750, Co. Cork
"68. Harbour Heights, Passage West, Co. Cork",1450, Co. Cork
"69. 2 The Belfry, John O\'Connell Street, Cobh, Co. Co, Cobh, Co. Cork",1150, Co. Cork
"70. Woodhill, Tivoli, Co. Cork",1300, Co. Cork
"71. Baldwin Street, Mitchelstown, Co. Cork",925, Co. Cork
"72. main street ballineen, Ballineen, Co. Cork",540, Co. Cork
"73. 3 Westside, Fairgreen, New Road, Mallow, Co. Cork",850, Co. Cork
"74. 3 The Malthouse, Kinsale, Co. Cork",1200, Co. Cork
"75. 59 MacCurtain Street, Cork City, Co. Cork",3400, Co. Cork
"76. 3A college court Clonakilty, Clonakilty, Co. Cork",600, Co. Cork
"77. Flat, spy hill, Cobh, Co. Cork",1100, Co. Cork
"78. No. 21 Beechwood mews, Cluain ard, Cobh, Co. Cork",1200, Co. Cork
"79. Apartment 4 Bishops Island, Watergrasshill, Co. Cork",1000, Co. Cork
"80. Hop Island, Rochestown, Co. Cork",1200, Co. Cork
"81. North St., Skibbereen, Co. Cork",700, Co. Cork
"82. Mayfield Business Park, Mayfield, Co. Cork",2000, Co. Cork
"83. Midleton, Dungourney, Co. Cork",700, Co. Cork
"84. Brigown, Mitchelstown, Co. Cork",625, Co. Cork
"85. caheragh, Caheragh, , Co. Cork",650, Co. Cork
"86. Black Quay, Hollyhill, Kinsale, Co. Cork",1165, Co. Cork
"87. Cappyaughna, Glengarriff, Co. Cork",700, Co. Cork
"1. Main Street, Ballyshannon, Co. Donegal",520, Co. Donegal
"2. The Maples, Lismonaghan, Letterkenny, Co. Donegal",565, Co. Donegal
"3. Apt 24 Glenveagh Court, Letterkenny, Co. Donegal",800, Co. Donegal
"4. 32 Burnside Park, Letterkenny, Co. Donegal",560, Co. Donegal
"5. 8 Court Apartment, Banks Lane, Letterkenny, Co. Donegal",900, Co. Donegal
"6. 2 Railway Court, Pearse Road, Letterkenny, Co. Donegal",650, Co. Donegal
"7. 21 Quayside Apartments, Ramelton, Co. Donegal",850, Co. Donegal
"8. 1a New Line Court, Letterkenny, Co. Donegal",475, Co. Donegal
"9. 18 The Fort, Greencastle, Co. Donegal",750, Co. Donegal
"10. 49 Grand Central Apartments, Letterkenny, Co. Donegal",650, Co. Donegal
"11. Trentaboy, Drumkeen, Co. Donegal",600, Co. Donegal
"12. Apt 3 William Street, Raphoe, Co. Donegal",320, Co. Donegal
"13. 89a The Green Thornberry, Kilmacrennan Rd, Letterkenny, Co. Donegal",650, Co. Donegal
"14. Riverside View, Letterkenny, Co. Donegal",440, Co. Donegal
"15. Mill Park Apartments, Donegal Town, Co. Donegal",700, Co. Donegal
"16. 31 Cill Greine, Letterkenny, Co. Donegal",650, Co. Donegal
"17. Tir Chonaill Street, Ballyshannon, Co. Donegal",500, Co. Donegal
"18. riverside, Letterkenny, Co. Donegal",520, Co. Donegal
"19. Loughnagin Ramelton Road, Letterkenny, Co. Donegal",600, Co. Donegal
"20. 53 Riverside View Apartments, Pearse Road, Letterkenny, Co. Donegal",400, Co. Donegal
"21. Westside Apartments, Letterkenny, Co. Donegal",520, Co. Donegal
"22. Lifford Court Apartments, Lifford, Co. Donegal",440, Co. Donegal
"23. Ardmore Court, Upper Main Street, Ballyshannon, Co. Donegal",550, Co. Donegal
"24. 1 Bakers Court, Ballyshannon, Co. Donegal",550, Co. Donegal
"25. Riverfront House, Letterkenny, Co. Donegal",620, Co. Donegal
"26. 8 Grand central Apartments, Canal Road, Letterkenny, Co. Donegal",700, Co. Donegal
"27. Apt 1, Slieve League View, Carrick, Co. Donegal",450, Co. Donegal
"28. Madavagh, Lettermacaward, Co. Donegal",395, Co. Donegal
"29. Magheraclogher, Bunbeg, Co. Donegal",460, Co. Donegal
"1. 7 Carlinn's Cove, Rostrevor, Co. Down",700799, Co. Down
"1. OCallaghan Court, Grand Canal Dock, Dublin 2",2250, Dublin 2
"2. Cathedral Court, Dublin 2",3750, Dublin 2
"3. Cathedral Court, Dublin 2",2800, Dublin 2
"4. Cathedral Court, Dublin 2",2250, Dublin 2
"5. Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",5500, Dublin 4
"6. Sweepstakes, Ballsbridge, Dublin 4",3120, Dublin 4
"7. Northbank Apartment, Castleforbes Road, Dublin 1",2800, Dublin 1
"8. Northbank, Castleforbes Road, Dublin 1",1950, Dublin 1
"9. Northbank Apartments, Castleforbes Road, Dublin 1",2350, Dublin 1
"10. The Tramyard, Inchicore, Dublin 8",1750, Dublin 8
"11. Smithfield Market - 16E, Smithfield, Dublin 7",2700, Dublin 7
"12. De Vesci Court, Monkstown, Co. Dublin",2600, Co. Dublin
"13. Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",6000, Dublin 4
"14. Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",5000, Dublin 4
"15. Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",3850, Dublin 4
"16. Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",19000, Dublin 4
"17. Robin Hill Sandyford Road Sandyford, Sandyford, Dublin 18",2400, Dublin 18
"18. Merrion Street, Dublin 2",8850, Dublin 2
"19. 532 The Maple,Beacon South Quarter, Sandyford, Dublin 18",2300, Dublin 18
"20. 145 147 Waterfall Court, Apt 15, Waterfall Avenue, Drumcondra, Dublin 3",1911, Dublin 3
"21. Longford House Spencer Dock, Dublin 1",2700, Dublin 1
"22. The Grange, Brewery Road, Stillorgan, Co. Dublin",1950, Co. Dublin
"23. Sir John Rogerson's Quay, Grand Canal Dock, Dublin 2",3300, Dublin 2
"24. Vantage by Kennedy Wilson, Central Park, Leopardstown, Dublin 18",2939, Dublin 18
"25. Vantage by Kennedy Wilson, Central Park, Leopardst, Leopardstown, Dublin 18",2500, Dublin 18
"26. 13 Adelaide Road, Dublin 2",3200, Dublin 2
"27. Shelbourne Road Apartments, Ballsbridge, Dublin 4",3600, Dublin 4
"28. Adelaide Square, Dublin 2",3400, Dublin 2
"29. 24-25 Pearse Square, Grand Canal Dock, Dublin 2",2600, Dublin 2
"30. Templeogue rd, Dublin 4",2200, Dublin 4
"31. 82 Trimbleston, Goatstown Rd, Dublin 14, Goatstown, Dublin 14",2200, Dublin 14
"32. Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",2541, Co. Dublin
"33. The Newman, The Court, Killiney, Killiney, Co. Dublin",3000, Co. Dublin
"34. Roebuck Hill, Clonskeagh, Dublin 14",2000, Dublin 14
"35. Grosvenor Square, Rathmines, Dublin 6",1900, Dublin 6
"36. Richmond Hall, Mount St Annes, Milltown, Dublin 6",2500, Dublin 6
"37. Millrace Court, Phoenix Park Racecourse, Castleknock, Dublin 15",1768, Dublin 15
"38. Saint Augustine Court, Christchurch, Dublin 8",1900, Dublin 8
"39. Baggot Court Apartments, Baggot Court, Dublin 2",3200, Dublin 2
"40. East Courtyard, Tullyvale, Cabinteely, Dublin 18",3000, Dublin 18
"41. Shrewsbury Park, Ballsbridge, Dublin 4",2600, Dublin 4
"42. Hollybrook, Foxrock, Dublin 18",3500, Dublin 18
"43. West Court Yard, Cabinteely, Dublin 18",2500, Dublin 18
"44. Apartment 13 ,Pavilion II, Marine Road, Dun Laoghaire, Co. Dublin",2695, Co. Dublin
"45. gardiner place, Dublin 1",1600, Dublin 1
"46. Apt 22 Belarmine Square, Stepaside, Dublin 18",1800, Dublin 18
"47. Newtownsmith, Sandycove, Co. Dublin",2600, Co. Dublin
"48. 9 Brennanstown Ave, Cabinteely, Dublin 18",1950, Dublin 18
"49. 1 The Friary Cecilia's Street, Temple Bar, Dublin 2",4000, Dublin 2
"50. Warrington Place, Dublin 2",3950, Dublin 2
"51. 1A Dartmouth Place, Ranelagh, Dublin 6",1950, Dublin 6
"52. Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",1500, Dublin 3
"53. Inglenook Wood, Carrickmines, Dublin 18",2500, Dublin 18
"54. Aungier St, Dublin 2",1920, Dublin 2
"55. 89 Milltown Hall, Mount Saint Annes, Milltown, Dublin 6",1875, Dublin 6
"56. 218 south circular road, South Circular Road, Dublin 8",1500, Dublin 8
"57. Thomastown House, Spencer Dock, Dublin 1",2200, Dublin 1
"58. Westfield, Sion Hill, Blackrock, Co. Dublin",1895, Co. Dublin
"59. Baggoth Rath, Newbridge Avenue, Ballsbridge, Dublin 4",4200, Dublin 4
"60. Windmilll Lane, Dublin 2",2400, Dublin 2
"61. Herbert Park Lane, Ballsbridge, Dublin 4",2500, Dublin 4
"62. Apartment 134 Seamount, Blackrock, Co. Dublin",1950, Co. Dublin
"63. 149 Rathgar road, Rathmines Dublin 6, Rathmines, Dublin 6",1585, Dublin 6
"64. Off Parliament Street, Temple Bar, Dublin 2",2250, Dublin 2
"65. 37 St Anns, Ailesbury Road, Donnybrook, Dublin 4",4500, Dublin 4
"66. 211 The Gates, Beacon South Quarter, Sandyford, Dublin 18",1978, Dublin 18
"67. 124 Capel st, Dublin 1",2500, Dublin 1
"68. Greenlea Place, Terenure, Dublin 6w",1900, Dublin 6w
"69. Grand Canal Square, Dublin 2",3200, Dublin 2
"70. grand canal dock, Dublin 2",3560, Dublin 2
"71. 24 Milltown Hall, Mt St Annes, Milltown, Dublin 6",2500, Dublin 6
"72. 53 Millrace Road, Castleknock, Dublin 15",3000, Dublin 15
"73. 41 Arran Quay, Dublin 7",2000, Dublin 7
"74. Alexandra Walk, Dublin 2",3720, Dublin 2
"75. Bowbridge Place, Kilmainham, Dublin 8",2600, Dublin 8
"76. Patrick Street Street, Christchurch, Dublin 8",2600, Dublin 8
"77. Castlepark Road Dalkey, Co. Dublin, Dalkey, Co. Dublin",5250, Co. Dublin
"78. 170 Beechwood Court, Stillorgan, Co. Dublin",3500, Co. Dublin
"79. 82 Lower Beechwood Avenue, Ranelagh, Dublin 6",2000, Dublin 6
"80. Beechwood Avenue Lower, Ranelagh, Dublin 6",2500, Dublin 6
"81. 23 Bellevue, Block B, Islandbridge, Dublin 8",1950, Dublin 8
"82. Acorn House, Seven Oaks, Rathmines, Dublin 6",1400, Dublin 6
"83. Greeg Court Parnell Street, Dublin 1",3000, Dublin 1
"84. Millrace Court, Vergemount Road, Clonskeagh, Ranelagh, Dublin 6",2400, Dublin 6
"85. Millrace Court, Vergemount Road, Clonskeagh, Ranelagh, Dublin 6",3600, Dublin 6
"86. The Weir, 59 Orwell Park, Rathgar, Dublin 6",2950, Dublin 6
"87. St James Court, Mount Brown, St James Street, Kilmainham, Dublin 8",1400, Dublin 8
"88. Kinsella Hall, Collegewood, Castleknock, Dublin 15",1800, Dublin 15
"89. Jervis Place Apartments, Dublin 1",2400, Dublin 1
"90. Effra Road, Ranelagh, Dublin 6",3000, Dublin 6
"91. The Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",2300, Dublin 18
"92. Howth Road, Killester, Dublin 3",1500, Dublin 3
"93. Charlotte Apartments, Dun Laoghaire, Co. Dublin",2700, Co. Dublin
"94. dorset street, Dublin 1",2400, Dublin 1
"95. 15 Tandy Court Spittenfield Francis Street, Dublin 8",2300, Dublin 8
"96. Coolamber Park, Knocklyon, Dublin 16",1080, Dublin 16
"97. Apartment, Donnybrook Castle, Donnybrook, Dublin 4",3000, Dublin 4
"98. Ivy Exchange, Parnell Sq, Dublin 1",2500, Dublin 1
"99. 45 Parnell Sq West Dublin, Dublin 1",2760, Dublin 1
"100. Killiney Hill Park Apartments, Killiney, Co. Dublin",1500, Co. Dublin
"101. 48 The waxworks, Ashtown, Dublin 15",1400, Dublin 15
"102. Alexandra Walk, Dublin 2",3200, Dublin 2
"103. Adelaide Square, Dublin 2",2820, Dublin 2
"104. Barrow Street, Ballsbridge, Dublin 4",2200, Dublin 4
"105. Mobhi Court, Corporate Letting, Short term, Drumcondra, Dublin 9",2200, Dublin 9
"106. Apartment 1, 1 Smithfield Terrace, Smithfield Squa, Smithfield, Dublin 7",2500, Dublin 7
"107. Parkview, Stepaside, Dublin 18",1700, Dublin 18
"108. 27 Bushy Park House Templeogue, Templeogue, Dublin 6w",2200, Dublin 6w
"109. Alexandra College, Milltown, Dublin 6",750, Dublin 6
"110. St Raphaela's Road, Off Upper Kilmacud Road, Stillorgan, Co. Dublin",2100, Co. Dublin
"111. Olcovar, Shankill, Dublin 18",1500, Dublin 18
"112. 83 St Mary's Lane, Ballsbridge, Dublin 4",2600, Dublin 4
"113. Waterville Terrace, Blanchardstown, Dublin 15",1650, Dublin 15
"114. Woodlawn Avenue, Santry, Santry, Dublin 9",1400, Dublin 9
"115. Granitfield Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"116. Woodlawn, Santry, Dublin 9",1700, Dublin 9
"117. School House Court, Santry, Dublin 9",675, Dublin 9
"118. Northwood, Santry, Dublin 9",900, Dublin 9
"119. 30 boyd house myrtle avenue baldoyle, Baldoyle, Dublin 13",2250, Dublin 13
"120. Eustace Court, Cualanor, Dun Laoghaire, Co. Dublin",2050, Co. Dublin
"121. Jervis Park Apartments, Jervis Street, Dublin 1",2259, Dublin 1
"122. Elmfield, Ballyogan Road, Leopardstown, Dublin 18",1742, Dublin 18
"123. River Gardens Glasnevin, Glasnevin, Dublin 9",1500, Dublin 9
"124. Ranelagh Village, Ranelagh, Dublin 6",3250, Dublin 6
"125. The Edges 1, Beacon South Quater, Sandyford, Dublin 18",2200, Dublin 18
"126. Stewart Hall,Ryders Row, Parnell Street, Dublin 1",1800, Dublin 1
"127. The Holly Rockfield Apartments, Dundrum, Dublin 14",3000, Dublin 14
"128. The Oaks Rockfield Apartments, Dundrum, Dublin 14",3500, Dublin 14
"129. Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2400, Dublin 18
"130. Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2000, Dublin 18
"131. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"132. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"133. Roebuck Hill, Clonskeagh, Dublin 14",2500, Dublin 14
"134. Batchelors Walk Apartments, Dublin 2",2500, Dublin 2
"135. Killiney Court Apartments, Killiney, Co. Dublin",3500, Co. Dublin
"136. Milltown Hall, Mount Saint Annes, Milltown, Dublin 6",1800, Dublin 6
"137. Shandon Hall, Blackrock, Co. Dublin",2000, Co. Dublin
"138. Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin
"139. Shandon Hall, Monkstown, Co. Dublin",2000, Co. Dublin
"140. Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18
"141. Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin
"142. Alexandra Place, East Road, Dublin 1",2600, Dublin 1
"143. Portland Street North, Dublin 1",1400, Dublin 1
"144. Alexandra Place, East Road, East Wall, Dublin 3",2600, Dublin 3
"145. Millrace Drive Saggart, Saggart, Co. Dublin",1700, Co. Dublin
"146. Fortfield Court, Fortfield Road, Terenure, Dublin 6w",1432, Dublin 6w
"147. Clontarf Road, Clontarf, Dublin 3",4600, Dublin 3
"148. Woodleigh Ash, Rathgar, Dublin 6",1850, Dublin 6
"149. Tara Street, Dublin 2",1500, Dublin 2
"150. Pembroke Road, Dublin 2",2500, Dublin 2
"151. The Elms, Mount Merrion Avenue, Mount Merrion, Co. Dublin",1550, Co. Dublin
"152. Achill Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15
"153. Premier Square, Finglas Road, Finglas, Dublin 11",1475, Dublin 11
"154. Francis Street, Christchurch, Dublin 8",2200, Dublin 8
"155. Clifden Court, Ellis Quay, Smithfield, Dublin 7",1498, Dublin 7
"156. Apartment 4, 88 Sandymount road, Sandymount, Dublin 4",3000, Dublin 4
"157. Clanwilliam court, Grand Canal Dock, Dublin 2",2400, Dublin 2
"158. 64 Corr Castle, Howth Road, Howth, Dublin 13",2000, Dublin 13
"159. Collins Square, Benburb Street, Dublin 7",2100, Dublin 7
"160. Brooklands, Nutley Lane, Dublin 4",2250, Dublin 4
"161. Leeson Street Upper, Dublin 4",2400, Dublin 4
"162. IFSC, The Steelworks, Foley Street, Dublin 1",2500, Dublin 1
"163. Liffey View, Dublin 2",3000, Dublin 2
"164. Gracepark Manor, Drumcondra, Dublin 9",1800, Dublin 9
"165. Clarinda Court, Dun Laoghaire, Co. Dublin",1700, Co. Dublin
"166. (3) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",2425, Dublin 18
"167. Temple Hall Parnell Street, Dublin 1",1750, Dublin 1
"168. The Sweepstakes, Ballsbridge Park, Merrion Road, Ballsbridge, Dublin 4",1985, Dublin 4
"169. Fishermans Green, Malahide, Co. Dublin",1985, Co. Dublin
"170. Swords Road, Malahide, Co Dublin, Malahide, Co. Dublin",1800, Co. Dublin
"171. The Lansdowne Block, Pembroke Square, Grand Canal Dock, Dublin 4",2000, Dublin 4
"172. Hatch place, Dublin 2",1800, Dublin 2
"173. Courtney House Appian Way, Dublin 4",1700, Dublin 4
"174. 29 howth rd, Clontarf, Dublin 3",3400, Dublin 3
"175. Pembroke Road, Ballsbridge, Dublin 4",2500, Dublin 4
"176. Boyne House, Custom House Square, IFSC, Dublin 1",1950, Dublin 1
"177. Cityside, Meakstown, Finglas, Dublin 11",1425, Dublin 11
"178. Farmhill Road, Clonskeagh, Dublin 14",1800, Dublin 14
"179. The Innings, Rathmines, Dublin 6",1850, Dublin 6
"180. Belfield Court, Stillorgan Road, Donnybrook, Dubli, Dublin 4",2000, Dublin 4
"181. Belfield Court, Stillorgan Road, Donnybrook, Dubli, Dublin 4",2000, Dublin 4
"182. Palace Gardens, Exchange Court, Dame St, Dublin 2",2000, Dublin 2
"183. Seabury, Sandymount, Dublin 4",2400, Dublin 4
"184. Orwell Hall, Marianella, Rathgar, Dublin 6",2350, Dublin 6
"185. Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14
"186. Lighthouse apartments, church road, East Wall, Dublin 3",1600, Dublin 3
"187. Rathmines Road Upper, Rathmines, Dublin 6",2100, Dublin 6
"188. Rathmines Road Upper, Rathmines, Dublin 6",1900, Dublin 6
"189. 29 The Meadows, Clonsilla, Clonsilla, Dublin 15",1088, Dublin 15
"190. Phibblestown House, Clonee, Dublin 15",1800, Dublin 15
"191. Kings Court, Parnell Street, Dublin 1",1950, Dublin 1
"192. Windmill Lane, Dublin 2",2400, Dublin 2
"193. The Schooner, Arran Quay, Dublin 7",1850, Dublin 7
"194. Alexandra Walk, Dublin 2",2920, Dublin 2
"195. Canon Hall, Dublin 1",2200, Dublin 1
"196. The Penthouses at Custom House Square, Dublin 1",4000, Dublin 1
"197. Willbrook House, Northbrook Ave, Ranelagh, Dublin 6",1800, Dublin 6
"198. Apt. 23 Windmill Lodge, Crumlin, Dublin 12",1312, Dublin 12
"199. Rathmines Road, Rathmines, Dublin 6",1248, Dublin 6
"200. Cork St, Dublin 8",1350, Dublin 8
"201. 5 Dunville Court, Rathmines, Dublin 6",1600, Dublin 6
"202. The Distillery, Drumcondra, Dublin 3",1450, Dublin 3
"203. Apt 170 Rockview, Blackglen Road, Sandyford, Dublin 18",1800, Dublin 18
"204. Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",3200, Dublin 4
"205. Richmond Avenue, Fairview, Dublin 3",1600, Dublin 3
"206. Cremorne, Greenmount Road Terenure, Terenure, Dublin 6",1365, Dublin 6
"207. Hazelwood Court, Artane, Dublin 5",2100, Dublin 5
"208. Pembroke Square, Grand Canal Street Upper, Grand C, Ballsbridge, Dublin 4",3300, Dublin 4
"209. Carrigmore Crescent, Citywest, Co. Dublin",1250, Co. Dublin
"210. Highfield Road, Rathgar, Rathgar, Dublin 6",2000, Dublin 6
"211. The Links, Portmarnock, Co. Dublin",1300, Co. Dublin
"212. Knocknagow, greenville road, Blackrock, Co. Dublin",1800, Co. Dublin
"213. Mount Merrion Avenue, Blackrock, Blackrock, Co. Dublin",1900, Co. Dublin
