House Index,Address,Price,County,Room,Approx price per room
"6. Creevaghbawn, Creevaghbeg, Mullingar Road, Ballymahon, Co. Longford - Apa","Creevaghbawn, Creevaghbeg, Mullingar Road, Ballymahon, Co. Longford",520, Co. Longford,1,520.00
"7. The Mill, Clondra, Clondra, Co. Longford - Apa","The Mill, Clondra, Clondra, Co. Longford",650, Co. Longford,3,216.67
"8. Drumlish Road. Longford Town, Longford Town, Co. Longford - Apa","Drumlish Road. Longford Town, Longford Town, Co. Longford",600, Co. Longford,1,600.00
"9. French Hall,Prospect Wood, Longford Town, Co. Longford - Apa","French Hall,Prospect Wood, Longford Town, Co. Longford",600, Co. Longford,2,300.00
"10. APT 2, Main street, Ballymahon, Co. Longford - Apar","APT 2, Main street, Ballymahon, Co. Longford",650, Co. Longford,2,325.00
"11. 10 Edgeworth Hall,Prospect Wood, Longford Town, Co. Longford - Apar","10 Edgeworth Hall,Prospect Wood, Longford Town, Co. Longford",600, Co. Longford,2,300.00
"12. 14,The Mill, Clondra, Co. Longford - Apar","14,The Mill, Clondra, Co. Longford",600, Co. Longford,3,200.00
"13. Main Street, Granard, Co. Longford - Apar","Main Street, Granard, Co. Longford",400, Co. Longford,1,400.00
"14. Main Street, Granard, Co. Longford - Apar","Main Street, Granard, Co. Longford",400, Co. Longford,1,400.00
"15. Prucklish, Newtownforbes, Co. Longford - Apar","Prucklish, Newtownforbes, Co. Longford",500, Co. Longford,1,500.00
"16. Main St., Ballymahon, Co. Longford - Apar","Main St., Ballymahon, Co. Longford",600, Co. Longford,2,300.00
"17. Edgeworth Hall, Longford Town, Co. Longford - Apar","Edgeworth Hall, Longford Town, Co. Longford",550, Co. Longford,2,275.00
"18. 13 Harbour Point, Longford Town, Co. Longford - Apar","13 Harbour Point, Longford Town, Co. Longford",650, Co. Longford,2,325.00
"1. Drogheda, Drogheda, Co. Louth - Apa","Drogheda, Drogheda, Co. Louth",1150, Co. Louth,1,1150.00
"2. Carroll Village, Dundalk, Co. Louth - Apa","Carroll Village, Dundalk, Co. Louth",1000, Co. Louth,2,500.00
"3. Main Street Blackrock, Blackrock, Co. Louth - Apa","Main Street Blackrock, Blackrock, Co. Louth",1200, Co. Louth,2,600.00
"4. St Nicholas Gardens, Dundalk, Co. Louth - Apa","St Nicholas Gardens, Dundalk, Co. Louth",950, Co. Louth,2,475.00
"5. The Granary, Drogheda, Co. Louth - Apa","The Granary, Drogheda, Co. Louth",850, Co. Louth,1,850.00
"6. Brent Way Aston Village, Drogheda, Co. Louth - Apa","Brent Way Aston Village, Drogheda, Co. Louth",1150, Co. Louth,2,575.00
"7. Fair Street House, Drogheda, Co. Louth - Apa","Fair Street House, Drogheda, Co. Louth",1083, Co. Louth,3,361.00
"8. Clanbrassil Street, Dundalk, Co. Louth - Apa","Clanbrassil Street, Dundalk, Co. Louth",800, Co. Louth,2,400.00
"9. Earl Street, Dundalk, Co. Louth - Apa","Earl Street, Dundalk, Co. Louth",650, Co. Louth,2,325.00
"10. ramparts road, Dundalk, Co. Louth - Apar","ramparts road, Dundalk, Co. Louth",1200, Co. Louth,2,600.00
"11. Jocelyn Street, Dundalk, Co. Louth - Apar","Jocelyn Street, Dundalk, Co. Louth",950, Co. Louth,1,950.00
"12. 3 The Malthouse, Drogheda, Dromiskin, Co. Louth - Apar","3 The Malthouse, Drogheda, Dromiskin, Co. Louth",1050, Co. Louth,2,525.00
"13. Greenhills, Drogheda, Co. Louth - Apar","Greenhills, Drogheda, Co. Louth",800, Co. Louth,1,800.00
"14. Shop Street, Drogheda, Co. Louth - Apar","Shop Street, Drogheda, Co. Louth",1000, Co. Louth,1,1000.00
"15. Shop Street, Drogheda, Co. Louth - Apar","Shop Street, Drogheda, Co. Louth",1200, Co. Louth,2,600.00
"16. Martello Dublin Road, Drogheda, Co. Louth - Apar","Martello Dublin Road, Drogheda, Co. Louth",1250, Co. Louth,2,625.00
"17. Bridge Street, Dundalk, Co. Louth - Apar","Bridge Street, Dundalk, Co. Louth",800, Co. Louth,2,400.00
"18. Bryanstown Manor, Drogheda, Co. Louth - Apar","Bryanstown Manor, Drogheda, Co. Louth",1200, Co. Louth,2,600.00
"19. Knockdinnin, Dromin, Co. Louth - Apar","Knockdinnin, Dromin, Co. Louth",850, Co. Louth,2,425.00
"20. Main Street, Greenore, Carlingford, Co. Louth - Apar","Main Street, Greenore, Carlingford, Co. Louth",695, Co. Louth,1,695.00
"1. Craobh Ban, Newport, Co Mayo, Newport, Co. Mayo - Apa","Craobh Ban, Newport, Co Mayo, Newport, Co. Mayo",650, Co. Mayo,2,325.00
"2. American Street, Belmullet, Co. Mayo - Apa","American Street, Belmullet, Co. Mayo",450, Co. Mayo,2,225.00
"3. Craobh Ban, Newport, Co. Mayo - Apa","Craobh Ban, Newport, Co. Mayo",650, Co. Mayo,2,325.00
"4. Newline, Castlebar, Co. Mayo - Apa","Newline, Castlebar, Co. Mayo",800, Co. Mayo,2,400.00
"5. Esker Meadows, Knock, Co. Mayo - Apa","Esker Meadows, Knock, Co. Mayo",480, Co. Mayo,2,240.00
"6. B2 Rosebury Court, Knock, Co. Mayo - Apa","B2 Rosebury Court, Knock, Co. Mayo",500, Co. Mayo,2,250.00
"7. 22 Silverbridge, Claremorris, Co. Mayo - Apa","22 Silverbridge, Claremorris, Co. Mayo",750, Co. Mayo,2,375.00
"8. Mount Street, Claremorris, Co. Mayo - Apa","Mount Street, Claremorris, Co. Mayo",750, Co. Mayo,2,375.00
"9. James Connolly St, Ballina, Co. Mayo - Apa","James Connolly St, Ballina, Co. Mayo",480, Co. Mayo,1,480.00
"10. Pearse Terrace, Westport, Co. Mayo - Apar","Pearse Terrace, Westport, Co. Mayo",640, Co. Mayo,2,320.00
"11. Breaffy Woods, Castlebar, Co. Mayo - Apar","Breaffy Woods, Castlebar, Co. Mayo",650, Co. Mayo,2,325.00
"12. Main Street, Balla, Co Mayo, Balla, Co. Mayo - Apar","Main Street, Balla, Co Mayo, Balla, Co. Mayo",600, Co. Mayo,2,300.00
"13. Nephin Halls, Hopkins road, Castlebar, Co. Mayo - Apar","Nephin Halls, Hopkins road, Castlebar, Co. Mayo",600, Co. Mayo,2,300.00
"14. Cushlough, Saleen, Castlebar, Co. Mayo - Apar","Cushlough, Saleen, Castlebar, Co. Mayo",850, Co. Mayo,2,425.00
"15. Main Street, Castlebar, Co.Mayo, Castlebar, Co. Mayo - Apar","Main Street, Castlebar, Co.Mayo, Castlebar, Co. Mayo",600, Co. Mayo,2,300.00
"16. Newline, Castlebar, Co.Mayo, Castlebar, Co. Mayo - Apar","Newline, Castlebar, Co.Mayo, Castlebar, Co. Mayo",800, Co. Mayo,2,400.00
"17. Westport Harbour, Westport, Co. Mayo - Apar","Westport Harbour, Westport, Co. Mayo",800, Co. Mayo,2,400.00
"18. Morrison Mews, Station Road, Ballina, Co. Mayo - Apar","Morrison Mews, Station Road, Ballina, Co. Mayo",695, Co. Mayo,2,347.50
"19. Chapel st., Castlebar, Co. Mayo - Apar","Chapel st., Castlebar, Co. Mayo",620, Co. Mayo,2,310.00
"20. moneen road, Castlebar, Co. Mayo - Apar","moneen road, Castlebar, Co. Mayo",500, Co. Mayo,1,500.00
"1. killegland house, Ashbourne, Co. Meath - Apa","killegland house, Ashbourne, Co. Meath",1475, Co. Meath,2,737.50
"2. Garden Apartment, Cullenore, Kilcloon, Co. Meath - Apa","Garden Apartment, Cullenore, Kilcloon, Co. Meath",1250, Co. Meath,2,625.00
"3. Norbury Hall, Trim, Co. Meath - Apa","Norbury Hall, Trim, Co. Meath",1250, Co. Meath,2,625.00
"4. 6 Turry Close, Athboy, Co. Meath - Apa","6 Turry Close, Athboy, Co. Meath",950, Co. Meath,2,475.00
"5. Bective Square, Kells, Co. Meath - Apa","Bective Square, Kells, Co. Meath",750, Co. Meath,1,750.00
"6. Grange End, Dunshaughlin, Co. Meath - Apa","Grange End, Dunshaughlin, Co. Meath",1400, Co. Meath,2,700.00
"7. Hampton Rise Mill Lane, Navan, Co. Meath - Apa","Hampton Rise Mill Lane, Navan, Co. Meath",1100, Co. Meath,2,550.00
"8. Moyvalley Hotel and Golf Resort, Enfield, Co. Meath - Apa","Moyvalley Hotel and Golf Resort, Enfield, Co. Meath",1400, Co. Meath,3,466.67
"9. moyvalley Hotel And Golf Resort, Enfield, Co. Meath - Apa","moyvalley Hotel And Golf Resort, Enfield, Co. Meath",1200, Co. Meath,3,400.00
"10. Killegland Hall, Ashbourne, Co. Meath - Apar","Killegland Hall, Ashbourne, Co. Meath",1450, Co. Meath,2,725.00
"11. Corballis Demesne, Ratoath, Co. Meath - Apar","Corballis Demesne, Ratoath, Co. Meath",1250, Co. Meath,1,1250.00
"12. Cavan Street, Oldcastle, Co. Meath - Apar","Cavan Street, Oldcastle, Co. Meath",600, Co. Meath,1,600.00
"13. The Commons, Duleek, Co. Meath - Apar","The Commons, Duleek, Co. Meath",1150, Co. Meath,2,575.00
"14. Northlands, Bettystown, Co. Meath - Apar","Northlands, Bettystown, Co. Meath",1300, Co. Meath,2,650.00
"15. Main Street Enfield, Enfield, Co. Meath - Apar","Main Street Enfield, Enfield, Co. Meath",950, Co. Meath,1,950.00
"16. Clonardran, Garlow Cross, Navan, Navan, Co. Meath - Apar","Clonardran, Garlow Cross, Navan, Navan, Co. Meath",850, Co. Meath,1,850.00
"17. The Courtyard, Dunshaughlin, Co. Meath - Apar","The Courtyard, Dunshaughlin, Co. Meath",1300, Co. Meath,2,650.00
"18. Patrick Street, Trim, Co. Meath - Apar","Patrick Street, Trim, Co. Meath",1300, Co. Meath,3,433.33
"19. Trim, Trim, Co. Meath - Apar","Trim, Trim, Co. Meath",1150, Co. Meath,2,575.00
"20. Flowerville House, Navan, Co. Meath - Apar","Flowerville House, Navan, Co. Meath",1200, Co. Meath,1,1200.00
"1. Ardee Road, Carrickmacross, Co. Monaghan - Apa","Ardee Road, Carrickmacross, Co. Monaghan",750, Co. Monaghan,2,375.00
"2. Hill Street, Monaghan, Co. Monaghan - Apa","Hill Street, Monaghan, Co. Monaghan",585, Co. Monaghan,1,585.00
"3. Farney Street, Carrickmacross, Co. Monaghan - Apa","Farney Street, Carrickmacross, Co. Monaghan",750, Co. Monaghan,3,250.00
"1. Main Street, Banagher, Co. Offaly - Apa","Main Street, Banagher, Co. Offaly",380, Co. Offaly,1,380.00
"2. Bridge Lane, Tullamore, Co. Offaly - Apa","Bridge Lane, Tullamore, Co. Offaly",650, Co. Offaly,1,650.00
"3. Kilbride Street, Tullamore, Co. Offaly - Apa","Kilbride Street, Tullamore, Co. Offaly",700, Co. Offaly,1,700.00
"4. Library Hall, Tullamore, Co. Offaly - Apa","Library Hall, Tullamore, Co. Offaly",775, Co. Offaly,2,387.50
"5. Castle Mall, Birr, Co. Offaly - Apa","Castle Mall, Birr, Co. Offaly",550, Co. Offaly,1,550.00
"6. Kingston fortal, Birr, Co. Offaly - Apa","Kingston fortal, Birr, Co. Offaly",900, Co. Offaly,4,225.00
"7. Sharavogue Birr, Sharavogue, Co. Offaly - Apa","Sharavogue Birr, Sharavogue, Co. Offaly",480, Co. Offaly,1,480.00
"8. Clonmullen Hall, Edenderry, Co. Offaly - Apa","Clonmullen Hall, Edenderry, Co. Offaly",900, Co. Offaly,2,450.00
"9. 20 Colliers Brook, Clonminch Road, Tullamore, Co. Offaly - Apa","20 Colliers Brook, Clonminch Road, Tullamore, Co. Offaly",750, Co. Offaly,1,750.00
"10. R401, Edenderry, Co. Offaly - Apar","R401, Edenderry, Co. Offaly",900, Co. Offaly,2,450.00
"11. foxboro, Moneygall, Moneygall, Co. Offaly - Apar","foxboro, Moneygall, Moneygall, Co. Offaly",550, Co. Offaly,2,275.00
"12. Market Square, Tullamore, Co. Offaly - Apar","Market Square, Tullamore, Co. Offaly",850, Co. Offaly,2,425.00
"1. Apartment No 1, Marian Court, Dublin Rd, Ballaghaderreen, Co. Roscommon - Apa","Apartment No 1, Marian Court, Dublin Rd, Ballaghaderreen, Co. Roscommon",475, Co. Roscommon,2,237.50
"2. Riverside, Military road, Boyle, Co. Roscommon - Apa","Riverside, Military road, Boyle, Co. Roscommon",450, Co. Roscommon,2,225.00
"3. APT 7 Abbey Crest, Boyle, Co. Roscommon - Apa","APT 7 Abbey Crest, Boyle, Co. Roscommon",450, Co. Roscommon,2,225.00
"4. 12 Ardsallagh Woods, Roscommon Town, Co. Roscommon - Apa","12 Ardsallagh Woods, Roscommon Town, Co. Roscommon",600, Co. Roscommon,1,600.00
"5. Bofin House, Tarmonbarry, Co. Roscommon - Apa","Bofin House, Tarmonbarry, Co. Roscommon",675, Co. Roscommon,2,337.50
"6. Hodson Bay, Athlone, Co. Roscommon - Apa","Hodson Bay, Athlone, Co. Roscommon",1500, Co. Roscommon,3,500.00
"7. Church Street, Strokestown, Co. Roscommon - Apa","Church Street, Strokestown, Co. Roscommon",650, Co. Roscommon,1,650.00
"8. Inver Geal, Carrick-on-Shannon, Co. Roscommon - Apa","Inver Geal, Carrick-on-Shannon, Co. Roscommon",650, Co. Roscommon,3,216.67
"9. riverwalk, Castlerea, Co. Roscommon - Apa","riverwalk, Castlerea, Co. Roscommon",550, Co. Roscommon,2,275.00
"1. High Street, Sligo, Co. Sligo - Apa","High Street, Sligo, Co. Sligo",650, Co. Sligo,1,650.00
"2. Quayside North Court, Wine Street, Sligo, Co. Sligo - Apa","Quayside North Court, Wine Street, Sligo, Co. Sligo",800, Co. Sligo,2,400.00
"3. Milbrook Apartments, Riverside, Sligo, Co. Sligo - Apa","Milbrook Apartments, Riverside, Sligo, Co. Sligo",850, Co. Sligo,3,283.33
"4. Humbert St, Tubbercurry, Co. Sligo - Apa","Humbert St, Tubbercurry, Co. Sligo",540, Co. Sligo,1,540.00
"5. 12 Charles St, Sligo, Co. Sligo - Apa","12 Charles St, Sligo, Co. Sligo",750, Co. Sligo,2,375.00
"6. Sea Front, Rosses Point, Co. Sligo - Apa","Sea Front, Rosses Point, Co. Sligo",750, Co. Sligo,3,250.00
"7. Block B, City Gate, Mail Coach Rd, Sligo, Sligo, Co. Sligo - Apa","Block B, City Gate, Mail Coach Rd, Sligo, Sligo, Co. Sligo",800, Co. Sligo,2,400.00
"8. Pearse Road, Sligo, Co. Sligo - Apa","Pearse Road, Sligo, Co. Sligo",750, Co. Sligo,2,375.00
"9. Abbeykiln House, Abbey Street, Sligo, Co. Sligo - Apa","Abbeykiln House, Abbey Street, Sligo, Co. Sligo",650, Co. Sligo,1,650.00
"10. 7/8 Market street, Sligo, Co. Sligo - Apar","7/8 Market street, Sligo, Co. Sligo",800, Co. Sligo,2,400.00
"11. 16 lower abbey street sligo, Sligo, Co. Sligo - Apar","16 lower abbey street sligo, Sligo, Co. Sligo",730, Co. Sligo,2,365.00
"12. Collooney, Collooney, Co. Sligo - Apar","Collooney, Collooney, Co. Sligo",450, Co. Sligo,1,450.00
"13. Coach Yard, Kevinsfort, Strandhill Road, Sligo, Co. Sligo - Apar","Coach Yard, Kevinsfort, Strandhill Road, Sligo, Co. Sligo",900, Co. Sligo,2,450.00
"14. Fairways, Tubbercurry, Co. Sligo - Apar","Fairways, Tubbercurry, Co. Sligo",550, Co. Sligo,2,275.00
"15. Millbrook Apts, JFK Parade, Riverside, Sligo, Co. Sligo - Apar","Millbrook Apts, JFK Parade, Riverside, Sligo, Co. Sligo",800, Co. Sligo,2,400.00
"16. R292, Ransboro, Co. Sligo - Apar","R292, Ransboro, Co. Sligo",560, Co. Sligo,1,560.00
"17. Edenmount Hall,Brooklawns, First Sea Road, Sligo, Co. Sligo - Apar","Edenmount Hall,Brooklawns, First Sea Road, Sligo, Co. Sligo",715, Co. Sligo,2,357.50
"18. Church Street, Sligo, Co. Sligo - Apar","Church Street, Sligo, Co. Sligo",600, Co. Sligo,2,300.00
"19. Ballincourt, Ballintogher, Co. Sligo - Apar","Ballincourt, Ballintogher, Co. Sligo",450, Co. Sligo,1,450.00
"20. Silver Falls, Knockmuldowney Ballisodare, Ballisodare, Co. Sligo - Apar","Silver Falls, Knockmuldowney Ballisodare, Ballisodare, Co. Sligo",895, Co. Sligo,2,447.50
"1. An Cuirt, Monard, Co. Tipperary - Apa","An Cuirt, Monard, Co. Tipperary",630, Co. Tipperary,1,630.00
"2. Abbey Street clonmel, Clonmel, Co. Tipperary - Apa","Abbey Street clonmel, Clonmel, Co. Tipperary",550, Co. Tipperary,1,550.00
"3. Apartment, Woodlawn, Cashel, Co. Tipperary - Apa","Apartment, Woodlawn, Cashel, Co. Tipperary",500, Co. Tipperary,1,500.00
"4. Marlfield House, Clonmel, Co. Tipperary - Apa","Marlfield House, Clonmel, Co. Tipperary",300, Co. Tipperary,3,100.00
"5. Apartment 2, Main Street, Carrick-on-Suir, Co. Tipperary - Apa","Apartment 2, Main Street, Carrick-on-Suir, Co. Tipperary",650, Co. Tipperary,2,325.00
"6. 34 Ballina Quay, Ballina, Co. Tipperary - Apa","34 Ballina Quay, Ballina, Co. Tipperary",900, Co. Tipperary,2,450.00
"7. Bank Street, Templemore, Co. Tipperary - Apa","Bank Street, Templemore, Co. Tipperary",450, Co. Tipperary,1,450.00
"8. Pearse st, Nenagh, Co. Tipperary - Apa","Pearse st, Nenagh, Co. Tipperary",480, Co. Tipperary,1,480.00
"9. 11 Bank place, Cashel, Co. Tipperary - Apa","11 Bank place, Cashel, Co. Tipperary",700, Co. Tipperary,1,700.00
"10. Westcourt, The Quays, Clonmel, Co. Tipperary - Apar","Westcourt, The Quays, Clonmel, Co. Tipperary",800, Co. Tipperary,2,400.00
"11. Slievenamon Mews, Davis Road, Clonmel, Co. Tipperary - Apar","Slievenamon Mews, Davis Road, Clonmel, Co. Tipperary",900, Co. Tipperary,2,450.00
"12. Riverside Shopping Centre, Borrisokane, Co. Tipperary - Apar","Riverside Shopping Centre, Borrisokane, Co. Tipperary",850, Co. Tipperary,3,283.33
"13. Riverside Shopping Centre, Borrisokane, Co. Tipperary - Apar","Riverside Shopping Centre, Borrisokane, Co. Tipperary",700, Co. Tipperary,2,350.00
"14. Quarry Mews Mitchel Street, Thurles, Co. Tipperary - Apar","Quarry Mews Mitchel Street, Thurles, Co. Tipperary",500, Co. Tipperary,1,500.00
"15. 1A Silver Street, Slver Mews, Nenagh, Co. Tipperary - Apar","1A Silver Street, Slver Mews, Nenagh, Co. Tipperary",600, Co. Tipperary,2,300.00
"16. half mile from templemore, Templemore, Co. Tipperary - Apar","half mile from templemore, Templemore, Co. Tipperary",600, Co. Tipperary,1,600.00
"17. Dominics Court, Cashel, Co. Tipperary - Apar","Dominics Court, Cashel, Co. Tipperary",750, Co. Tipperary,2,375.00
"18. Carrig Rua, Gortandroe, Nenagh, Co. Tipperary - Apar","Carrig Rua, Gortandroe, Nenagh, Co. Tipperary",700, Co. Tipperary,2,350.00
"1. Glencove, Dunmore Road, Waterford., Waterford City, Co. Waterford - Apa","Glencove, Dunmore Road, Waterford., Waterford City, Co. Waterford",1200, Co. Waterford,2,600.00
"2. Castle Place Railway Square, Waterford City, Co. Waterford - Apa","Castle Place Railway Square, Waterford City, Co. Waterford",900, Co. Waterford,2,450.00
"3. Watersgate, Billberry, Waterford, Waterford City, Co. Waterford - Apa","Watersgate, Billberry, Waterford, Waterford City, Co. Waterford",1100, Co. Waterford,2,550.00
"4. Adelphi Quay, Waterford, Waterford City, Co. Waterford - Apa","Adelphi Quay, Waterford, Waterford City, Co. Waterford",975, Co. Waterford,2,487.50
"5. Railway Square, Castle Place, Waterford City, Co. Waterford - Apa","Railway Square, Castle Place, Waterford City, Co. Waterford",1100, Co. Waterford,3,366.67
"6. Ardkeen Woods, Dunmore Road, Waterford City, Co. Waterford - Apa","Ardkeen Woods, Dunmore Road, Waterford City, Co. Waterford",1150, Co. Waterford,3,383.33
"7. De Bruin Court, Waterford City, Co. Waterford - Apa","De Bruin Court, Waterford City, Co. Waterford",365, Co. Waterford,1,365.00
"8. Glencove, Dunmore Road, Waterford City, Co. Waterford - Apa","Glencove, Dunmore Road, Waterford City, Co. Waterford",1200, Co. Waterford,2,600.00
"9. O'Connell Court, Penrose Lane, Waterford City, Co. Waterford - Apa","O'Connell Court, Penrose Lane, Waterford City, Co. Waterford",700, Co. Waterford,1,700.00
"10. Apt. Maypark Mews, Maypark, Waterford City, Co. Waterford - Apar","Apt. Maypark Mews, Maypark, Waterford City, Co. Waterford",950, Co. Waterford,2,475.00
"11. Circular Road, Dunmore East, Co. Waterford - Apar","Circular Road, Dunmore East, Co. Waterford",650, Co. Waterford,2,325.00
"12. Harbour View, Scotch Quay, Waterford City, Co. Waterford - Apar","Harbour View, Scotch Quay, Waterford City, Co. Waterford",850, Co. Waterford,2,425.00
"13. O'Gradys Yard, Johnstown, Waterford City, Co. Waterford - Apar","O'Gradys Yard, Johnstown, Waterford City, Co. Waterford",750, Co. Waterford,1,750.00
"14. Aylesbury Manor, Waterford City, Co. Waterford - Apar","Aylesbury Manor, Waterford City, Co. Waterford",350, Co. Waterford,1,350.00
"15. Harbour View, Canada Street, Waterford City, Co. Waterford - Apar","Harbour View, Canada Street, Waterford City, Co. Waterford",800, Co. Waterford,2,400.00
"16. The Old Infirmary, Johns Hill, Waterford City, Co. Waterford - Apar","The Old Infirmary, Johns Hill, Waterford City, Co. Waterford",850, Co. Waterford,2,425.00
"17. Apt. Waters Gate, Bilberry, Waterford City, Co. Waterford - Apar","Apt. Waters Gate, Bilberry, Waterford City, Co. Waterford",950, Co. Waterford,2,475.00
"18. Apartment 1 21/22 Broad Street, Waterford City, Co. Waterford - Apar","Apartment 1 21/22 Broad Street, Waterford City, Co. Waterford",2000, Co. Waterford,2,1000.00
"19. James Gate, Waterford City, Co. Waterford - Apar","James Gate, Waterford City, Co. Waterford",750, Co. Waterford,1,750.00
"20. Apartment 3 21/22 Broad Street, Waterford City, Co. Waterford - Apar","Apartment 3 21/22 Broad Street, Waterford City, Co. Waterford",2000, Co. Waterford,2,1000.00
"1. Esker Glenn, Bonavalley, Dublin Rd., Athlone, Co. Westmeath - Apa","Esker Glenn, Bonavalley, Dublin Rd., Athlone, Co. Westmeath",1100, Co. Westmeath,3,366.67
"2. Bastion Quay, Athlone, Co. Westmeath - Apa","Bastion Quay, Athlone, Co. Westmeath",1400, Co. Westmeath,3,466.67
"3. Goldsmith Close, Athlone, Co. Westmeath - Apa","Goldsmith Close, Athlone, Co. Westmeath",900, Co. Westmeath,2,450.00
"4. Trax, Retreat Road, Athlone, Co. Westmeath - Apa","Trax, Retreat Road, Athlone, Co. Westmeath",925, Co. Westmeath,2,462.50
"5. Apt 3 Mildstone House, Golden Island, Athlone, Co. Westmeath - Apa","Apt 3 Mildstone House, Golden Island, Athlone, Co. Westmeath",950, Co. Westmeath,2,475.00
"6. 22 Fry Court, Athlone, Co. Westmeath - Apa","22 Fry Court, Athlone, Co. Westmeath",950, Co. Westmeath,2,475.00
"7. Gortmore, Tang, Co. Westmeath - Apa","Gortmore, Tang, Co. Westmeath",650, Co. Westmeath,2,325.00
"8. 39 Church View, Bastion Court, Connaught Street, Athlone, Co. Westmeath - Apa","39 Church View, Bastion Court, Connaught Street, Athlone, Co. Westmeath",835, Co. Westmeath,1,835.00
"9. 10 Whitcroft Court, Moate, Co. Westmeath - Apa","10 Whitcroft Court, Moate, Co. Westmeath",800, Co. Westmeath,2,400.00
"10. Belleview, Mullingar, Co. Westmeath - Apar","Belleview, Mullingar, Co. Westmeath",950, Co. Westmeath,2,475.00
"11. Apt 25, The Jolly Mariner Marina Village, Coosan, Athlone, Co. Westmeath - Apar","Apt 25, The Jolly Mariner Marina Village, Coosan, Athlone, Co. Westmeath",1100, Co. Westmeath,2,550.00
"12. 19 Radharc An Chuain, Mullingar, Co. Westmeath - Apar","19 Radharc An Chuain, Mullingar, Co. Westmeath",950, Co. Westmeath,2,475.00
"13. Northgate street, Athlone, Co. Westmeath - Apar","Northgate street, Athlone, Co. Westmeath",1000, Co. Westmeath,2,500.00
"14. 29 Bastion Court, Athlone, Co. Westmeath - Apar","29 Bastion Court, Athlone, Co. Westmeath",1000, Co. Westmeath,2,500.00
"15. 3 Galey House, Ard Ri, Athlone, Co. Westmeath - Apar","3 Galey House, Ard Ri, Athlone, Co. Westmeath",880, Co. Westmeath,2,440.00
"16. Rockbrook, Athlone, Co. Westmeath - Apar","Rockbrook, Athlone, Co. Westmeath",800, Co. Westmeath,2,400.00
"17. 4 Marlinstown, Mullingar, Co. Westmeath - Apar","4 Marlinstown, Mullingar, Co. Westmeath",1000, Co. Westmeath,2,500.00
"18. 8 Teach na Greine Lynn Mullingar, Mullingar, Co. Westmeath - Apar","8 Teach na Greine Lynn Mullingar, Mullingar, Co. Westmeath",850, Co. Westmeath,2,425.00
"19. 29 Marlinstown Park, Mullingar, Co. Westmeath - Apar","29 Marlinstown Park, Mullingar, Co. Westmeath",800, Co. Westmeath,1,800.00
"20. Bastion Court, Connaught Street, Athlone, Co. Westmeath - Apar","Bastion Court, Connaught Street, Athlone, Co. Westmeath",850, Co. Westmeath,1,850.00
"1. Pearse street, Gorey, Co. Wexford - Apa","Pearse street, Gorey, Co. Wexford",850, Co. Wexford,2,425.00
"2. Barrow Hall Mountgarrett New Ross, New Ross, Co. Wexford - Apa","Barrow Hall Mountgarrett New Ross, New Ross, Co. Wexford",900, Co. Wexford,2,450.00
"3. Station Court, The Avenue, Gorey, Co. Wexford - Apa","Station Court, The Avenue, Gorey, Co. Wexford",1000, Co. Wexford,2,500.00
"4. Keywest, The Quay, Wexford Town, Co. Wexford - Apa","Keywest, The Quay, Wexford Town, Co. Wexford",850, Co. Wexford,2,425.00
"5. Melrose Court, Georges Street, Wexford Town, Co. Wexford - Apa","Melrose Court, Georges Street, Wexford Town, Co. Wexford",720, Co. Wexford,1,720.00
"6. Rosslare Harbour, Rosslare Harbour, Co. Wexford - Apa","Rosslare Harbour, Rosslare Harbour, Co. Wexford",700, Co. Wexford,2,350.00
"7. Lr. Bride St, Wexford Town, Co. Wexford - Apa","Lr. Bride St, Wexford Town, Co. Wexford",650, Co. Wexford,1,650.00
"8. Pinewood, Wexford Town, Co. Wexford - Apa","Pinewood, Wexford Town, Co. Wexford",650, Co. Wexford,1,650.00
"9. The Faythe, Wexford Town, Co. Wexford - Apa","The Faythe, Wexford Town, Co. Wexford",1350, Co. Wexford,4,337.50
"10. Millers Rest, Castlebridge, Co. Wexford - Apar","Millers Rest, Castlebridge, Co. Wexford",552, Co. Wexford,2,276.00
"11. The Green, Clonard Village, Wexford Town, Co. Wexford - Apar","The Green, Clonard Village, Wexford Town, Co. Wexford",825, Co. Wexford,3,275.00
"12. R741, Ballyedmond, Co. Wexford - Apar","R741, Ballyedmond, Co. Wexford",540, Co. Wexford,1,540.00
"13. 54 Rosbercon Court, New Ross, Co. Wexford - Apar","54 Rosbercon Court, New Ross, Co. Wexford",650, Co. Wexford,2,325.00
"14. 12 Waterloo road Wexford, Wexford Town, Co. Wexford - Apar","12 Waterloo road Wexford, Wexford Town, Co. Wexford",600, Co. Wexford,1,600.00
"15. Lower Rosbercon, New Ross, Co. Wexford - Apar","Lower Rosbercon, New Ross, Co. Wexford",650, Co. Wexford,3,216.67
"16. Rosbercon Court, New Ross, Co. Wexford - Apar","Rosbercon Court, New Ross, Co. Wexford",650, Co. Wexford,2,325.00
"17. Hilltown, Killinick, Co. Wexford - Apar","Hilltown, Killinick, Co. Wexford",750, Co. Wexford,2,375.00
"18. Dunbrody Wharf, New Ross, Co. Wexford - Apar","Dunbrody Wharf, New Ross, Co. Wexford",675, Co. Wexford,2,337.50
"19. Apt. No. 6, The Pillar, King Street, Wexford Town, Co. Wexford - Apar","Apt. No. 6, The Pillar, King Street, Wexford Town, Co. Wexford",780, Co. Wexford,2,390.00
