House,Price,County
"192. Hansfield Wood, Clonsilla, Clonsilla, Dublin 15",1800, Dublin 15
"193. 30 The Marker residence, Grand Canal Dock, Dublin 2",3535, Dublin 2
"194. bakers yard, North portland street, Dublin 1",2000, Dublin 1
"195. Lansdowne Gate, Drimnagh, Dublin 12",1525, Dublin 12
"196. Edges 1, apt 515, Beacon South Quarter, Sandyford, Dublin 18",1659, Dublin 18
"197. 32 Lansdowne Gate, Long Mile Road, Dublin 12, Drimnagh, Dublin 12",1805, Dublin 12
"198. Charlestown Place, Finglas, Dublin 11",1580, Dublin 11
"199. the marker residence, Grand Canal Dock, Dublin 2",3000, Dublin 2
"200. Adelaide Square, Dublin 2",3000, Dublin 2
"201. Alexandra Walk, Dublin 2",3300, Dublin 2
"202. Alexandra Walk, Dublin 2",3740, Dublin 2
"203. Alexandra Walk, Dublin 2",3320, Dublin 2
"204. Adelaide Square, Dublin 2",2600, Dublin 2
"205. Alexandra Walk, Dublin 2",3400, Dublin 2
"206. Alexandra Walk, Dublin 2",3740, Dublin 2
"207. Adelaide Square, Dublin 2",3000, Dublin 2
"208. Adelaide Square, Dublin 2",3200, Dublin 2
"209. Adelaide Square, Dublin 2",2600, Dublin 2
"210. Alexandra Walk, Dublin 2",3400, Dublin 2
"211. Alexandra Walk, Dublin 2",3300, Dublin 2
"212. Adelaide Square, Dublin 2",3240, Dublin 2
"213. Alexandra Walk, Dublin 2",3740, Dublin 2
"214. Adelaide Square, Dublin 2",3996, Dublin 2
"215. Adelaide Square, Dublin 2",3400, Dublin 2
"216. Alexandra Walk, Dublin 2",3320, Dublin 2
"217. Alexandra Walk, Dublin 2",3400, Dublin 2
"218. Adelaide Square, Dublin 2",3240, Dublin 2
"219. Adelaide Square, Dublin 2",3080, Dublin 2
"220. Adelaide Square, Dublin 2",3380, Dublin 2
"221. Alexandra Walk, Dublin 2",3600, Dublin 2
"222. Adelaide Square Penthouse, Dublin 2",4100, Dublin 2
"223. Pembroke Row, Dublin 2",3520, Dublin 2
"224. Adelaide Square, Dublin 2",2600, Dublin 2
"225. Adelaide Square, Dublin 2",2880, Dublin 2
"226. Adelaide Square Penthouse, Dublin 2",4000, Dublin 2
"227. Adelaide Square, Dublin 2",2760, Dublin 2
"228. Adelaide Square Penthouse, Dublin 2",4800, Dublin 2
"229. Adelaide Square, Dublin 2",4200, Dublin 2
"230. Adelaide Square, Dublin 2",3000, Dublin 2
"231. Mayor Street Lower, Dublin 2, Dublin 2",2400, Dublin 2
"232. Pembroke Row, Dublin 2",2880, Dublin 2
"233. Alexandra Walk, Dublin 2",3300, Dublin 2
"234. Pembroke Row, Dublin 2",3480, Dublin 2
"235. Bushy Park House, Terenure, Dublin 6w",1995, Dublin 6w
"236. Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"237. Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"238. Apt. 508 South Dock Quarter, Ringsend Road, Grand Canal Dock, Dublin 4",2635, Dublin 4
"239. Apt. 28 Hanover Riverside, Sir John Rogerson\'s Qu, Dublin 2",3250, Dublin 2
"240. Saddlers Place, Ardee Road, Rathmines, Dublin 6",1950, Dublin 6
"241. The Grange, Brewery Road, Stillorgan, Co. Dublin",2100, Co. Dublin
"242. Custom House Square, Mayor Street Lower, IFSC, Dublin 1",2100, Dublin 1
"243. Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w
"244. St Laurance Court, Ballyfermot Road, Ballyfermot, Dublin 10",1400, Dublin 10
"245. Gratton Wood, Clongriffin, Dublin 13",1200, Dublin 13
"246. The Crescent Building, Park West, Dublin 12",1437, Dublin 12
"247. Alen Hall, Belgard square west, tallaght, Tallaght, Dublin 24",1226, Dublin 24
"248. Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",1500, Dublin 3
"249. Hanbury Mews, Hanbury Lane, Dublin 8",1700, Dublin 8
"250. Block 5, Portland Lock, Portland Place, Dublin 1",2100, Dublin 1
"251. Brittas, Brittas, Co. Dublin",1150, Co. Dublin
"252. Highfield Road, Rathgar, Dublin 6",1425, Dublin 6
"253. Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w
"254. dame street, Dublin 2",2300, Dublin 2
"255. 169 171 James's street, Dublin 8",1600, Dublin 8
"256. Tullyvale, Cabinteely, Dublin 18",1850, Dublin 18
"257. Beechwood Court, Stillorgan, Co. Dublin",2200, Co. Dublin
"258. Terenure road east, Rathgar, Dublin 6",1700, Dublin 6
"259. Summerstreet North, Dublin 1",1100, Dublin 1
"260. Stocking Wood Hall, Rathfarnham, Dublin 16",1716, Dublin 16
"261. Annagh Court, Blanchardstown, Dublin 15",1950, Dublin 15
"262. Mountbrook, Booterstown, Co. Dublin",2200, Co. Dublin
"263. Arran Quay Apartments, Hammond Lane, Dublin 7",1352, Dublin 7
"264. Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",2995, Dublin 4
"265. Braemor Road, Churchtown, Dublin 14",2000, Dublin 14
"266. Sandyford view - beside parade of local shops, Sandyford, Dublin 18",2000, Dublin 18
"267. 9 Riverbank, Dodder Park Road, Churchtown, Dublin 14",2000, Dublin 14
"268. Fishermans Green, Malahide, Co. Dublin",1985, Co. Dublin
"269. Swords Road, Malahide, Co Dublin, Malahide, Co. Dublin",1800, Co. Dublin
"270. Fitzwilliam Place, Dublin 2",3000, Dublin 2
"271. Francis Street, Dublin 8",2500, Dublin 8
"272. Dunluce, Anglesea Road, Ballsbridge, Dublin 4",3250, Dublin 4
"273. Kilbogget house, shrewsbury wood, Cabinteely, Dublin 18",2800, Dublin 18
"274. Malahide Marina Village, Malahide, Co. Dublin",1800, Co. Dublin
"275. Leinster Road, Rathmines, Dublin 6",1795, Dublin 6
"276. Addison Drive, Glasnevin, Dublin 11",1700, Dublin 11
"277. Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2
"278. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"279. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"280. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"281. Beacon South Quarter, Sandyford, Dublin 18",3196, Dublin 18
"282. Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18
"283. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"284. Alexandra Walk, Off South Great Georges Street, Dublin 2",3360, Dublin 2
"285. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"286. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"287. Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2
"288. Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2
"289. Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8
"290. Shelbourne Road, Ballsbridge, Dublin 4",3880, Dublin 4
"291. Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2
"292. Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2
"293. Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4
"294. Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2
"295. Castleway, Golden Lane, Dublin 8",3680, Dublin 8
"296. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"297. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"298. Castleway, Off South Great George's Street, Dublin 2",3360, Dublin 2
"299. Castleway, Golden Lane, Dublin 8",3360, Dublin 8
"300. Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8
"301. Venetian Hall, Killester, Dublin 5",1600, Dublin 5
"302. Aungier Street, Dublin 2",1450, Dublin 2
"303. Castlegate way, Lucan, Co. Dublin",2080, Co. Dublin
"304. Hendrick Street, Smithfield, Dublin 1",1400, Dublin 1
"305. 34 The Sycamores, Stradbrook Hill, Blackrock, Co. Dublin",1500, Co. Dublin
"306. Elmfield Court, Ninth Lock Road, Clondalkin, Dublin 22",1950, Dublin 22
"307. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2200, Dublin 8
"308. Clancy Quay, Phase Two by Kennedy Wilson, Islandbridge, Dublin 8",2850, Dublin 8
"309. Clancy Quay by Kennedy Wilson, Dublin 8",1900, Dublin 8
"310. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2000, Dublin 8
"311. Clancy Quay, Phase Two by Kennedy WIlson, Islandbridge, Dublin 8",2200, Dublin 8
"312. The Hampton's, Santry Cross, Santry, Dublin 9",1664, Dublin 9
"313. 24 Gleann Ribh, Lusk, Co. Dublin",2000, Co. Dublin
"314. Belmayne Park North, Balgriffin, Dublin 13",1365, Dublin 13
"315. Harcourt Street, Dublin 2",1350, Dublin 2
"316. Customs House Harbour, Dublin 1",2500, Dublin 1
"317. The Oaks, Rockfield, Dundrum, Dublin 16",1900, Dublin 16
"318. Convent Hall, Mount Saint Annes, Milltown, Dublin 6",1895, Dublin 6
"319. Temple Hall, Mount Saint Anne\'s, Milltown, Dublin 6",2600, Dublin 6
"320. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"321. Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6
"322. Joyce Hall, Foxrock, Dublin 18",2800, Dublin 18
"323. Richmond Hall, Mount Saint Anne\'s, Milltown, Milltown, Dublin 6",1872, Dublin 6
"324. Beech House, Carrickmines Green, Glenamuck Road, Carrickmines, Dublin 18",1525, Dublin 18
"325. Convent Hall, Mount Saint Annes, Milltown, Dublin 6",1895, Dublin 6
"326. Beech House, Carrickmines Green, Glenamuck Road, Carrickmines, Dublin 18",1525, Dublin 18
"327. Temple Hall, Mount Saint Anne\'s, Milltown, Dublin 6",2600, Dublin 6
"328. Adj Terenure, Kimmage, Dublin 12",2495, Dublin 12
"329. 25 Upper Pembroke Street, Dublin 2",3400, Dublin 2
"330. 25 Upper Pembroke Street, Dublin 2",3500, Dublin 2
"331. Adelaide Road, Dublin 2",2800, Dublin 2
"332. Adelaide Road, Dublin 2",2200, Dublin 2
"333. Marino Cresent, Clontarf, Dublin 3",1500, Dublin 3
"334. Grosvenor Square, Rathmines, Dublin 6",1400, Dublin 6
"335. North Circular Road, Phibsborough, Dublin 7",1750, Dublin 7
"336. 51 Leeson Street Upper - 5, Dublin 2",1591, Dublin 2
"337. The Dickens - 32, The Gasworks, Ringsend, Dublin 4",1838, Dublin 4
"338. Sorrento Road Dalkey, Dalkey, Co. Dublin",1595, Co. Dublin
"339. 112 pembroke road dublin 4, Ballsbridge, Dublin 4",1500, Dublin 4
"340. 25 wolfetone street dublin 1, Dublin 1",1650, Dublin 1
"341. Shelbourne Hall, Ballsbridge, Dublin 4",2274, Dublin 4
"342. Ridge Hall, Shanganagh Road, Ballybrack, Co. Dublin",1313, Co. Dublin
"343. The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18
"344. Dawson House , Dean Court , Patrick st, Dublin 8",1600, Dublin 8
"345. Kiltipper Gate, Tallaght, Dublin 24",1800, Dublin 24
"346. Bushy Park Apartments. Terenure, Terenure, Dublin 6w",1700, Dublin 6w
"347. Baileys court, Baileys Row, Dublin 1",2000, Dublin 1
"348. Cedarbrook Walk, Cherry Orchard, Dublin 10",1400, Dublin 10
"349. Hunters Way, Hunters Wood, Ballycullen, Firhouse, Dublin 24",1650, Dublin 24
"350. The Weir, Chapelizod, Dublin 20",1700, Dublin 20
"351. Melville Court, Finglas, Dublin 11",1800, Dublin 11
"352. Harolds Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6
"353. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1700, Dublin 16
"354. Alexandra Place, East Road, East Wall, Dublin 3",2500, Dublin 3
"355. Alexandra Place, East Road, Dublin 1",2500, Dublin 1
"356. 1A New Cabra Road, Phibsborough, Dublin 7",1700, Dublin 7
"357. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"358. Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4
"359. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"360. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4
"361. 155 hunters green hunterswood, Ballycullen, Dublin 16",1610, Dublin 16
"362. Adelaide Square, White Friars, Dublin 2",2300, Dublin 2
"363. Bachelors Walk, Dublin 1",1475, Dublin 1
"364. Garryknock, Bracken Park, Castleknock, Dublin 15",2075, Dublin 15
"365. Clearwater Cove, Dun Laoghaire, Co. Dublin",1575, Co. Dublin
"366. Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14
"367. Clanwilliam court, Grand Canal Dock, Dublin 2",2200, Dublin 2
"368. Eustace Court, Cualanor, Dun Laoghaire, Co. Dublin",2050, Co. Dublin
"369. Jervis Park Apartments, Jervis Street, Dublin 1",2259, Dublin 1
"370. The Maltings, Bonham Street, Dublin 8",1350, Dublin 8
"371. Malahide Marina, Malahide, Co. Dublin",2600, Co. Dublin
"372. Courtney House Appian Way, Dublin 4",1700, Dublin 4
"373. Shandon Park, Monkstown, Co. Dublin",2000, Co. Dublin
"374. Belfield Court, Stillorgan Road, Donnybrook, Dubli, Dublin 4",2000, Dublin 4
"375. kenilworth road, Rathmines, Dublin 6",1900, Dublin 6
"376. Lissenfield, Lower Rathmines road, Rathmines, Dublin 6",1650, Dublin 6
"377. 5 Dunville Court, Rathmines, Dublin 6",1600, Dublin 6
"378. Highfield Park, Dundrum, Dublin 14",4500, Dublin 14
"379. Raglan Hall, Clyde Road, Ballsbridge, Dublin 4",3600, Dublin 4
"380. Blackhall Square, Smithfield, Dublin 7",2000, Dublin 7
"381. Leeson Street Upper, Dublin 4",2400, Dublin 4
"382. Mayeston Court, St Margarets Road, Finglas, Dublin 11",1950, Dublin 11
"383. Beacon Cubes 8, Sandyford, Dublin 18",2000, Dublin 18
"384. The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18
"385. Vico Rock, Sorrento Court, Dalkey, Co. Dublin",3500, Co. Dublin
"386. Mount Sandford Apts, Milltown Road, Milltown, Dublin 6",2700, Dublin 6
"387. Herbert Park Lane Apts, Ballsbridge, Dublin 4",3200, Dublin 4
"388. The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2800, Dublin 4
"389. Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4
"390. Corn Exchange, Poolbeg Street, Dublin 2",1785, Dublin 2
"391. Shrewsbury Park, Ballsbridge, Dublin 4",4100, Dublin 4
"392. Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3900, Dublin 4
"393. Bushy Park Apartments, Terenure, Terenure, Dublin 6w",2000, Dublin 6w
"394. Merrion Street, Dublin 2",8850, Dublin 2
"395. Merrion Street, Dublin 2",5750, Dublin 2
"396. 12 Joyce Hall, Carrickmines Avenue, Carrickmines W, Foxrock, Dublin 18",3900, Dublin 18
"397. Apt 1, Woodlawn Avenue, Santry, Santry, Dublin 9",1400, Dublin 9
"398. Northwood, Santry, Dublin 9",900, Dublin 9
"399. Apt 2,Woodlawn, Santry, Santry, Dublin 9",1700, Dublin 9
"400. Granitfield Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",1800, Co. Dublin
"401. School House Court, Santry, Dublin 9",675, Dublin 9
"402. Kirkpatrick House, Spencer Dock, IFSC, Dublin 1",4635, Dublin 1
"403. Furry Park Court, Killester, Dublin 5",2600, Dublin 5
"404. Collins Square, Benburb Street, Dublin 7",2100, Dublin 7
"405. The Cubes, Beacon South Quarter, Sandyford, Dublin 18",2250, Dublin 18
"406. The Edges 1, Beacon South Quater, Sandyford, Dublin 18",2200, Dublin 18
"407. Castlegrange Court, Clonsilla, Dublin 15",2200, Dublin 15
"408. Distillery Row, Drumcondra, Dublin 3",1700, Dublin 3
"409. 20 Castlegrange Court, Clonsilla, Dublin 15",1800, Dublin 15
"410. The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin
"411. Grande Central, Sandyford, Dublin 18",3220, Dublin 18
"412. Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4
"413. Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4
"414. The Forum, Sandyford, Dublin 18",3220, Dublin 18
"415. Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4
"416. Aikens Village, Sandyford, Dublin 18",2800, Dublin 18
"417. The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18
"418. Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",5600, Co. Dublin
"419. Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin
"420. Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin
"421. Aikens Village, Sandyford, Dublin 18",2800, Dublin 18
"422. Rathmines Town Centre, Rathmines, Dublin 6",1292, Dublin 6
"423. Bedford Court Lwr Kimmagh road, Kimmage, Dublin 6w",1450, Dublin 6w
"424. Longboat Quay, Hanover Quay, Grand Canal Dock, Dublin 2",3000, Dublin 2
"425. Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14
"426. Grand Central, Rockbrook, Sandyford, Dublin 18",1455, Dublin 18
"427. Irwin Street, Kilmainham, Dublin 8",1580, Dublin 8
"428. The Oval, Tullyvale, Cabinteely, Dublin 18",1400, Dublin 18
"429. Seabury, Sandymount, Dublin 4",2250, Dublin 4
"430. 87 The Willow, Charleville Square, Rathfarnham, Dublin 14",2000, Dublin 14
"431. Apt 43 Manor Hall, Mount Brown, Kilmainham, Dublin 8",1750, Dublin 8
"432. Sorrento Court, Dalkey, Co. Dublin",1935, Co. Dublin
"433. Boyne House, Custom House Square, IFSC, Dublin 1",1950, Dublin 1
"434. Wyckham Point, Wyckham Point, Dundrum, Dublin 14",2150, Dublin 14
"435. Shieling Square, Raheny, Dublin 5",2450, Dublin 5
"436. Ros Mor View, Knocklyon, Dublin 16",1800, Dublin 16
"437. 75 Duplex Shieling Square, Raheny, Dublin 5",3200, Dublin 5
"438. Laurel, Hazeldene, Ballsbridge, Dublin 4",2500, Dublin 4
"439. The Links, Elm Park, Merrion Road, Dublin 4",2250, Dublin 4
"440. 5 The Willows, Rock Road, Blackrock, Co. Dublin",2000, Co. Dublin
"441. Gallery Quay, Block 3, Grand Canal Dock, Dublin 2",3800, Dublin 2
"442. Clarion Quay Penthouse, IFSC, Dublin 1",4500, Dublin 1
"443. Gallery Quay, Block 8, Grand Canal Dock, Dublin 2",3000, Dublin 2
"444. Ardoyne House, Off Pembroke Park, Ballsbridge, Dublin 4",2500, Dublin 4
"445. Forbes Quay, Lazer Lane, Grand Canal Dock, Dublin 2",3000, Dublin 2
"446. Longboat Quay South, Grand Canal Dock, Dublin 2",1800, Dublin 2
"447. The Waterfront, Grand Canal Dock, Dublin 2",4400, Dublin 2
"448. Park House, Benson Street, Grand Canal Dock, Dublin 2",3800, Dublin 2
"449. Ardilea Crescent, Heidelberg, Clonskeagh, Dublin 14",2200, Dublin 14
"450. Millennium Tower, Grand Canal Dock, Dublin 4",8000, Dublin 4
"451. Temple Bar Square, Dublin 2",2650, Dublin 2
"452. 18-21 Mount Street, Lower Mount St., Dublin 2",4500, Dublin 2
"453. Gallery Quay, Block 2, Grand Canal Dock, Dublin 2",3600, Dublin 2
"454. The Westmoreland, Charlotte Quay Dock, Grand Canal Dock, Dublin 4",2100, Dublin 4
"455. Montgomery Court Foley Street, Dublin 1",2500, Dublin 1
"456. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"457. 2 Kilininny Court, Firhouse, Dublin 24",1650, Dublin 24
"458. Corn Exchange, Burgh Quay, Dublin 2",3000, Dublin 2
"459. Castle Lawn, Kilgobbin Wood, Leopardstown, Dublin 18",2195, Dublin 18
"460. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"461. 17 Castle Lawns Kilgobbin Wood, Sandyford, Dublin 18",2195, Dublin 18
"462. Iveagh Court, Dublin 2",4200, Dublin 2
"463. Leeson Street, Dublin 2",4250, Dublin 2
"464. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"465. Grand Canal Square, Dublin 2",3450, Dublin 2
"466. Grand Canal Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"467. Grand Canal Dock, Dublin 2",4250, Dublin 2
"468. Iveagh Court, Dublin 2",4050, Dublin 2
"469. Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2
"470. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"471. Leeson Street, Dublin 2",3450, Dublin 2
"472. Grand Canal Square, Dublin 2",4250, Dublin 2
"473. Leeson Street, Dublin 2",3900, Dublin 2
"474. Leeson Street, Dublin 2",3450, Dublin 2
"475. Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4
"476. The Gasworks, Dublin 4",4250, Dublin 4
"477. Leeson Street, Dublin 2",4250, Dublin 2
"478. Gallery Quay, Grand Canal Dock, Dublin 2",3450, Dublin 2
"479. Leeson Street, Dublin 2",3450, Dublin 2
"480. Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2
"481. Leeson Street, Dublin 2",4500, Dublin 2
"482. Grand Canal Square, Dublin 2",4250, Dublin 2
"483. Leeson Street, Dublin 2",3750, Dublin 2
"484. Grand Canal Square, Dublin 2",3450, Dublin 2
"485. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"486. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"487. 18 Lower Baggot Street, Dublin 2",4200, Dublin 2
"488. Leeson Street, Dublin 4",3450, Dublin 4
"489. Pembroke Square, Grand Canal Dock, Dublin 4",4200, Dublin 4
"490. The Gasworks, Dublin 4",4250, Dublin 4
"491. Grand Canal Square, Dublin 2",4250, Dublin 2
"492. Grand Canal Square, Dublin 2",4200, Dublin 2
"493. The Gasworks, Dublin 4",4250, Dublin 4
"494. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"495. Grand Canal Dock, Dublin 2",3450, Dublin 2
"496. Lad Lane, Dublin 2",4200, Dublin 2
"497. Lower Baggot Street, Dublin 2",4200, Dublin 2
"498. Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2
"499. Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2
"500. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"501. Leeson Street, Dublin 2",3450, Dublin 2
"502. Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1
"503. Grand Canal Square, Grand Canal Dock, Dublin 2",4200, Dublin 2
"504. Leeson Street, Dublin 2",3450, Dublin 2
"505. Leeson Street, Dublin 2",4500, Dublin 2
"506. Leeson Street, Dublin 2",4250, Dublin 2
"507. Hanover Quay, Grand Canal Dock, Dublin 2",4350, Dublin 2
"508. Grand Canal Square, Dublin 2",4350, Dublin 2
"509. Iveagh Court, Dublin 2",4050, Dublin 2
"510. Bridge Street, Grand Canal Dock, Dublin 4",4350, Dublin 4
"511. Leeson Street, Dublin 2",4250, Dublin 2
"512. Grand Canal Square, Dublin 2",4250, Dublin 2
"513. Grand Canal Square, Grand Canal Dock, Dublin 2",4000, Dublin 2
"514. Grand Canal Square, Dublin 2",4000, Dublin 2
"515. Warrington Place, Dublin 2",4500, Dublin 2
"516. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"517. Leeson Street, Dublin 2",3900, Dublin 2
"518. Leeson Court, Dublin 4",3600, Dublin 4
"519. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"520. Leeson Street, Dublin 2",3450, Dublin 2
"521. Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1
"522. Leeson Street, Dublin 2",3450, Dublin 2
"523. Grand Canal Square, Dublin 2",4250, Dublin 2
"524. Liffey View, Dublin 2",3000, Dublin 2
"525. IFSC, The Steelworks, Foley Street, Dublin 1",2500, Dublin 1
"526. clarion quay bl 5, Dublin 1",2300, Dublin 1
"527. Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin
"528. Roebuck Hill, Clonskeagh, Dublin 14",2500, Dublin 14
"529. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"530. Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2000, Dublin 18
"531. Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin
"532. Batchelors Walk Apartments, Dublin 2",2500, Dublin 2
"533. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"534. Shandon Hall, Blackrock, Co. Dublin",2000, Co. Dublin
"535. Killiney Court Apartments, Killiney, Co. Dublin",3500, Co. Dublin
"536. Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18
"537. Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2400, Dublin 18
"538. 6 South Strand House, Skerries, Co. Dublin",1650, Co. Dublin
"539. The Distillery, Distillery Road, Drumcondra, Dublin 3",1750, Dublin 3
"540. Achill House, Custom House Square, IFSC, Dublin 1",1850, Dublin 1
"541. Riverbank Hall, Addison Park, Glasnevin, Dublin 11",1700, Dublin 11
"542. Bellevue, Islandbridge, Dublin 8",1400, Dublin 8
"543. Kings Court, Parnell Street, Dublin 1",1950, Dublin 1
"544. 30 boyd house myrtle avenue baldoyle, Baldoyle, Dublin 13",2250, Dublin 13
"545. Shelbourne Court, Ballsbridge, Dublin 4",3120, Dublin 4
"546. William Pallister House, Rathfarnham, Dublin 16",1575, Dublin 16
"547. Brook House, Corrig Avenue, Dun Laoghaire, Co. Dublin",2700, Co. Dublin
"548. Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18
"549. Cubes 6, Beacon South Quarter, Sandyford, Sandyford, Dublin 18",2000, Dublin 18
"550. Robin Hill Sandyford Road, Dundrum, Dublin 16",2200, Dublin 16
"551. Rowan Hall, Millbrook Court, Milltown, Dublin 6",2900, Dublin 6
"552. Drummartin Road, Goatstown, Dublin 14",1750, Dublin 14
"553. Robin Hill Sandyford Road Sandyford, Sandyford, Dublin 18",2800, Dublin 18
"554. Castlepark Residence, Dalkey, Co. Dublin",1700, Co. Dublin
"555. Skyview, Sorrento Road, Dalkey, Co. Dublin",3000, Co. Dublin
"556. The Elms, Abberley, Shanganagh Road, Killiney, Co. Dublin",2000, Co. Dublin
"557. The Rectory, Stepaside, Dublin 18",1850, Dublin 18
"558. Galloping Green, Stillorgan, Co. Dublin",2200, Co. Dublin
"559. Penthouse Residence, Intercontinental Hotel, Ballsbridge, Dublin 4",7000, Dublin 4
"560. The Hibernian, The Gasworks, Ringsend, Dublin 4",3900, Dublin 4
"561. Spencer Dock Apartments, Dublin 1",4500, Dublin 1
"562. Shrewsbury Square Penthouse, Ballsbridge, Dublin 4",4950, Dublin 4
"563. 27 Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15",1800, Dublin 15
"564. Old Quay Terrace, Strand Road, Sutton, Dublin 13",1853, Dublin 13
"565. Achill Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15
"566. Francis Street, Christchurch, Dublin 8",2200, Dublin 8
"567. Esker Manor, Lucan, Co. Dublin",1460, Co. Dublin
"568. Clifden Court, Ellis Quay, Smithfield, Dublin 7",1498, Dublin 7
"569. Baggotrath House, Newbridge Ave, Ballsbridge, Dublin 4",3360, Dublin 4
"570. Baggot Rath House, Newbridge Ave, Ballsbridge, Dublin 4",5460, Dublin 4
"571. Blackthorn Drive, Sandyford, Dublin 18",4760, Dublin 18
