House Index,Address,Price,County,Room,Approx price per room
8,"The Terrace, Freemount, Co. Cork",650, Co. Cork,3,216.67
9,"Ardnageehy Ballyhea, Charleville, Co. Cork",600, Co. Cork,2,300.00
10,"Orchard Heights, Charleville, Co. Cork",900, Co. Cork,4 ,225.00
11,"Georges Street, Churchtown, Co. Cork",550, Co. Cork,2,275.00
12,"Glengarriff, Newtownshandrum, Charleville, Co. Cork",750, Co. Cork,4 ,187.50
13,"The Grove, Coolroe Meadows, Ballincollig, Co. Cork",2200, Co. Cork,4 ,550.00
14,"The Grove, Coolroe Meadows, Ballincollig, Co. Cork",1074, Co. Cork,4 ,268.50
15,"rushbrooke links cobh, Cobh, Co. Cork",1050, Co. Cork,3,350.00
16,"Lake Lawn, Douglas, Co. Cork",1600, Co. Cork,3,533.33
17,"Woodstock Hall, Carrigtwohill, Co. Cork",3200, Co. Cork,6 ,533.33
18,"Rhodaville Estate, Off Main Douglas Road, Douglas, Co. Cork",1840, Co. Cork,3 ,613.33
19,"Firgrove Drive, Bishopstown, Co. Cork",1900, Co. Cork,4 ,475.00
20,"Church Road, Blackrock, Co. Cork",1200, Co. Cork,1,1200.00
21,"Church Road, Blackrock, Co. Cork",1200, Co. Cork,1,1200.00
22,"Beaupre, Rochestown Road, Rochestown, Co. Cork",1600, Co. Cork,4 ,400.00
23,"Rowan Hill, Mount Oval Village, Clarkes Hill, Rochestown, Co. Cork",1187, Co. Cork,2 ,593.50
24,"Woodstock Hall, Carrigtwohill, Co. Cork",3200, Co. Cork,6 ,533.33
25,"Dun Ard, Lotamore, Mayfield, Co. Cork",1200, Co. Cork,3,400.00
26,"Dun Ard, Lotamore, Cork City, Co. Cork",1200, Co. Cork,3,400.00
27,"The Orchard, Woodville, Dunkettle, Glanmire, Glanmire, Co. Cork",1600, Co. Cork,3 ,533.33
28,"Mary Street Dunmanway West Cork, Dunmanway, Co. Cork",900, Co. Cork,2 ,450.00
29,"Coolmaine Mews, Kinsale Manor, Kinsale, Co. Cork",1800, Co. Cork,3 ,600.00
30,"Killowen, Enniskeane, Bandon, Co. Cork",950, Co. Cork,3,316.67
31,"Donscourt, Cork City, Co. Cork",1075, Co. Cork,3,358.33
32,"6 Kiltha Park, Castlemartyr, Co. Cork",1200, Co. Cork,3,400.00
33,"Castle Court, Church Road, Carrigaline, Co. Cork",990, Co. Cork,1,990.00
34,"Look out Main Street, Castletownshend, Co. Cork",800, Co. Cork,3 ,266.67
35,"Glentaff, Union Hall, Co. Cork",600, Co. Cork,3,200.00
36,"Rosscarrig Rathmore, Baltimore, Co. Cork",1300, Co. Cork,4 ,325.00
37,"Minanes, Drinagh, Co. Cork",1300, Co. Cork,5 ,260.00
38,"Main Street, Drimoleague, Co. Cork",850, Co. Cork,4 ,212.50
39,"Reenmurraga, Church Cross, Skibbereen, Co. Cork",800, Co. Cork,3,266.67
40,"Rockmount, Drimoleague, Co. Cork",800, Co. Cork,4 ,200.00
41,"Glasheen Road, Glasheen, Co. Cork",1300, Co. Cork,2,650.00
42,"Blarney Village, Blarney, Co. Cork",2400, Co. Cork,4 ,600.00
43,"Margarita Villas, off Dean Street, Cork City, Co. Cork",1030, Co. Cork,2,515.00
44,"Wilton Gardens, Wilton Road, Bishopstown, Co. Cork",1600, Co. Cork,3 ,533.33
45,"Carrigrohane, Carrigrohane, Co. Cork",2500, Co. Cork,5 ,500.00
46,"Sherwood Blackrock Road, Blackrock, Co. Cork",4000, Co. Cork,4 ,1000.00
47,"The Courtyard Lodge, Longueville House, Ballycloug, Mallow, Co. Cork",3300, Co. Cork,5 ,660.00
48,"Ballady House, Ballady, Belgooly, Co. Cork",2750, Co. Cork,5 ,550.00
49,"The Avenue, Rockfield, Church Road, Blackrock, Co. Cork",2050, Co. Cork,4 ,512.50
50,"Lisheen Fields, Ballincollig, Co. Cork",1750, Co. Cork,5 ,350.00
51,"Riverhouse, Tisaxon Beg, Kinsale, Co. Cork",2000, Co. Cork,4,500.00
52,"Belfield Abbey, Boreenmanna Road, Ballintemple, Co. Cork",1650, Co. Cork,2 ,825.00
53,"Beara, Ballincollie Road, Ballyvolane, Co. Cork",1500, Co. Cork,4 ,375.00
54,"The Orchard, Monkstown, Co. Cork",1165, Co. Cork,2,582.50
55,"Alderbrook, Frankfield, Co. Cork",1425, Co. Cork,3,475.00
56,"Elphin, Glasheen Road, Glasheen, Co. Cork",1450, Co. Cork,3,483.33
57,"51 Clonlea, Mount Oval Village, Rochestown, Co. Cork",1400, Co. Cork,2,700.00
58,"Cooleregan, Mitchelstown, Co. Cork",500, Co. Cork,1,500.00
59,"Lower Cork Street, Mitchelstown, Co. Cork",775, Co. Cork,1,775.00
60,"Forest Glen, Fermoy, Co. Cork",1300, Co. Cork,3 ,433.33
61,"Cregg Court, Connolly Street, Fermoy, Co. Cork",925, Co. Cork,2 ,462.50
62,"Valley View, Kerry Pike, Co. Cork",1800, Co. Cork,3 ,600.00
63,"Main Street, Carrigtwohill, Co. Cork",2200, Co. Cork,4 ,550.00
64,"The Maples, Glanmire, Co. Cork",1500, Co. Cork,3 ,500.00
65,"Main St, Watergrasshill, Co. Cork",1500, Co. Cork,3 ,500.00
66,"Curragh Woods, Cork City, Co. Cork",1600, Co. Cork,3 ,533.33
67,"Lee Road, Cork City, Co. Cork",1250, Co. Cork,3 ,416.67
68,"Curragh Woods, Frankfield, Co. Cork",1600, Co. Cork,3 ,533.33
69,"Model Village, Tower, Co. Cork",1800, Co. Cork,5 ,360.00
70,"Cooneys Lane, Grange, Douglas, Co. Cork",1700, Co. Cork,3 ,566.67
71,"Jimmys Cross, Waterfall, Co. Cork",1800, Co. Cork,5 ,360.00
72,"Millbrook lawn, Mill Road, Midleton, Co. Cork",1200, Co. Cork,3 ,400.00
73,"Ivanhoe, Youghal, Co. Cork",1200, Co. Cork,4 ,300.00
74,"29 Pairc na Habhann, Cloyne, Co. Cork",1000, Co. Cork,6 ,166.67
75,"12 The Courtyard, Jacobs Island, Blackrock, Co. Cork",1450, Co. Cork,2 ,725.00
76,"Meadowhead, Currabinny, Carrigaline, Co. Cork",2000, Co. Cork,4 ,500.00
77,"Knockatoor, Carrigaline, Co. Cork",1100, Co. Cork,4 ,275.00
78,"The Orchards, Chapel Street, Bandon, Co. Cork",1000, Co. Cork,4 ,250.00
79,"., Adrigole, Co. Cork",700, Co. Cork,6 ,116.67
80,"Derrynagasha, Dunderrow, Kinsale, Co. Cork",1800, Co. Cork,3 ,600.00
81,"Cherrywood, Ballylangley, Bandon, Co. Cork",1250, Co. Cork,4 ,312.50
82,"Dromidclough Derrigra, Ballineen, Co. Cork",400, Co. Cork,1 ,400.00
83,"Gurteen House, Gurteen, Bandon, Co. Cork",1500, Co. Cork,5 ,300.00
84,"Kent Road, Cork City, Co. Cork",1350, Co. Cork,3 ,450.00
85,"Ardfield Road, Frankfield, Co. Cork",1400, Co. Cork,3 ,466.67
86,"35 Courtyard Lodges, Fota, Co. Cork",1500, Co. Cork,2 ,750.00
87,"9 Woodhaven, Bishopstown, Co. Cork",1625, Co. Cork,3 ,541.67
88,"Watercourse Rd., Blackpool, Co. Cork",1700, Co. Cork,2 ,850.00
89,"Walshestown, Churchtown, Mallow, Churchtown, Co. Cork",1000, Co. Cork,3 ,333.33
90,"Chapel Hill, Fermoy, Co. Cork",850, Co. Cork,2,425.00
91,"129, An Caislean Way, Ballincollig, Co. Cork",1200, Co. Cork,2,600.00
92,"Tir Cluain, Mill Road, Midleton, Cork, Midleton, Co. Cork",1200, Co. Cork,3 ,400.00
93,"Elm Grove, Gort An Oir, Castlemartyr, Co. Cork",1050, Co. Cork,3 ,350.00
94,"'Elgo Cottage', Middle Road, Crosshaven, Co. Cork",675, Co. Cork,1 ,675.00
95,"50 The Sycamores, Classes Lake, Ovens, Co. Cork",1300, Co. Cork,3 ,433.33
96,"3 Castle Desmond, Higher O'Conell Street, Kinsale, Co. Cork",1000, Co. Cork,2,500.00
97,"Ardfield Green, Grange, Co. Cork",1417, Co. Cork,3 ,472.33
98,"Dominic Street, Off Shandon, Cork City, Co. Cork",1475, Co. Cork,2,737.50
99,"4 Cherry Gardens, Montenotte, Co. Cork",1150, Co. Cork,2,575.00
100,"4 Caislean an Easaig, Castletownroche, Co. Cork",850, Co. Cork,3 ,283.33
101,"Butlerstown, Courtmacsherry, Co. Cork",850, Co. Cork,4 ,212.50
102,"Carhoogarriffe, Reenascreena, Rosscarbery, Co. Cork",900, Co. Cork,3 ,300.00
103,"The Orchard,Clogheen, Clonakilty, Co. Cork",1200, Co. Cork,4 ,300.00
104,"107 Commons road, Blackpool, Co. Cork",1200, Co. Cork,3,400.00
105,"Wheatridge, Maryborough Woods, Douglas, Co. Cork",1600, Co. Cork,4 ,400.00
106,"Carrigulla, ballinagree, Ballinagree, Co. Cork",1000, Co. Cork,3 ,333.33
107,"Coomhola Bridge, Bantry, Co. Cork",1100, Co. Cork,5 ,220.00
108,"Coolatooder, Ballinhassig, Co. Cork",1100, Co. Cork,2,550.00
109,"Main Street, Midleton, Co. Cork",775, Co. Cork,1,775.00
110,"4 Chapel Hill, Ballydesmond, Co. Cork",900, Co. Cork,4 ,225.00
111,"21 marina view, Passage West, Co. Cork",1350, Co. Cork,2,675.00
112,"Teernaspideoga, Inchigeelagh, Co. Cork",400, Co. Cork,2,200.00
113,"Carrigdarrery, Lissarda, Co. Cork",1100, Co. Cork,2 ,550.00
114,"Keelovenogue Drinagh, Drinagh, Co. Cork",900, Co. Cork,4,225.00
115,"82 Springmount, Kinsale, Co. Cork",1500, Co. Cork,3 ,500.00
116,"Arlinstown, Ballinhassig, Co. Cork",1800, Co. Cork,5 ,360.00
117,"Dan Desmond Villas, Glenbrook, Passage West, Co. Cork",1100, Co. Cork,3,366.67
118,"Maple Woods, Ballinacurra, Midleton, Co. Cork",1395, Co. Cork,3 ,465.00
119,"No 7 Sprucegrove, Courtmacsherry, Co. Cork",1200, Co. Cork,4 ,300.00
120,"Station Road, Carrigtohill, Carrigtwohill, Co. Cork",980, Co. Cork,2,490.00
121,"Carrightwolill, Carrigtwohill, Co. Cork",1075, Co. Cork,2,537.50
122,"Snave Ballylickey Bantry, Bantry, Co. Cork",750, Co. Cork,3,250.00
123,"marian, Rossa Avenue, Bishopstown, Co. Cork",1800, Co. Cork,4 ,450.00
124,"Seanacloc, Tower, Co. Cork",1500, Co. Cork,3 ,500.00
125,"8 Castle Street, Macroom, Co. Cork",500.00, Co. Cork,0,500.00
126,"Cliona Lodge, Toe Head, Castletownshend, Co. Cork",1250, Co. Cork,4 ,312.50
127,"Drishanemore (available Sept - May), Skibbereen, Co. Cork",900, Co. Cork,4 ,225.00
128,"1 Clerk Lane, Skibbereen, Co. Cork",500, Co. Cork,1,500.00
129,"Coolbawn, Caheragh, Drimoleague, Co. Cork",850, Co. Cork,3 ,283.33
130,"6 Glandore Mews, Glandore, Co. Cork",850, Co. Cork,3 ,283.33
131,"6 Chapel Lane, Skibbereen, Co. Cork",650, Co. Cork,3,216.67
132,"Cooscroneen, Union Hall, Co. Cork",950, Co. Cork,3 ,316.67
133,"Gurteenakilla, Ballydehob, Co. Cork",850, Co. Cork,3 ,283.33
134,"Ballygrace, Churchtown, Co. Cork",600, Co. Cork,1,600.00
135,"No. 4 Orchard View, Hillview, Banteer, Co. Cork",900, Co. Cork,3,300.00
136,"21 Meadowside, Dromina, Co. Cork",800, Co. Cork,4 ,200.00
137,"21 Meadowside, Dromina, Charleville, Co. Cork",800, Co. Cork,4 ,200.00
138,"Clonleigh, Newtownshandrum, Charleville, Co. Cork",800, Co. Cork,3 ,266.67
139,"8 Ringcurren Grove, Ardbrack, Kinsale, Co. Cork",1500, Co. Cork,3 ,500.00
140,"Cois An Uisce, Forthill, Summercove, Kinsale, Co. Cork",3000, Co. Cork,4 ,750.00
141,"8 Ringcurren Grove, Ardbrack, Kinsale, Co. Cork",1500, Co. Cork,3 ,500.00
142,"Hazeldene, Hazelwood, Mallow, Co. Cork",825, Co. Cork,2,412.50
143,"Pearse Terrace, Mallow, Co. Cork",1050, Co. Cork,3 ,350.00
144,"Ballyclough Village, Mallow, Co. Cork",900, Co. Cork,2,450.00
145,"Main Street, Ballyclough, Mallow, Co. Cork",900, Co. Cork,3,300.00
146,"Rochestown Road, Douglas, Co. Cork",2500, Co. Cork,6 ,416.67
147,"Greenmount, Cork City, Co. Cork",1500, Co. Cork,3,500.00
148,"Ballinguilly, Ballincollig, Co. Cork",1800, Co. Cork,4 ,450.00
149,"Brookyn House, 2 Glensprings, Lower Kileens, Black, Killeens, Co. Cork",550, Co. Cork,3 ,183.33
150,"Carleton Village Golflinks Road, Youghal. Co.Cork, Youghal, Co. Cork",1000, Co. Cork,3 ,333.33
151,"Front Strand, Youghal, Co. Cork",4000, Co. Cork,4 ,1000.00
152,"103 Old Court, Greenfields, Ballincollig, Co. Cork",1850, Co. Cork,4 ,462.50
153,"Knockaverry, Youghal, Co. Cork",1400, Co. Cork,3 ,466.67
154,"Johnny Desmond's Cottage, Cooldaniel, Toames, Macroom, Co. Cork",950, Co. Cork,3 ,316.67
155,"5 The Arches, Bandon, Co. Cork",900, Co. Cork,2 ,450.00
156,"Inchafune, Dunmanway, Co. Cork",1300, Co. Cork,6 ,216.67
157,"Knockaneroe 1, Kanturk, Co. Cork",800, Co. Cork,3,266.67
158,"Kanturk, Mallow, Co. Cork",1200, Co. Cork,4 ,300.00
159,"Gortroe, Glengarriff, Co. Cork",1000, Co. Cork,5 ,200.00
160,"Newtownshandrum, Charleville, Co. Cork",850, Co. Cork,4 ,212.50
161,"Ballymurphy Upper, Conna, Fermoy, Conna, Co. Cork",1300, Co. Cork,4 ,325.00
162,"St Mary's terrace, Midleton, Co. Cork",1100, Co. Cork,3 ,366.67
163,"Slieveragh, Ballyvourney, Ballyvourney, Co. Cork",950, Co. Cork,4 ,237.50
164,"Glandore Avenue, Blackrock, Co. Cork",1500, Co. Cork,2,750.00
165,"Rochelle, Old Blackrock Road, Cork City, Co. Cork",1532, Co. Cork,3 ,510.67
166,"Ardfield Lawn, Ardfield, Frankfield, Co. Cork",1426, Co. Cork,3 ,475.33
167,"25 Marwood Avenue, Glanmire, Co. Cork",1408, Co. Cork,3 ,469.33
168,"2 James Connolly Place, Donnybrook, Co. Cork",1150, Co. Cork,1,1150.00
169,"Ahakista, Durrus, Co. Cork",900, Co. Cork,3 ,300.00
170,"'Ardmore', Lower Aghada, Midleton, Co. Cork",1000, Co. Cork,3,333.33
171,"Coolieragh, Glengarriff, Co. Cork",695, Co. Cork,2,347.50
172,"1 Bridgetown Drive, Castlemartyr, Castlemartyr, Co. Cork",1200, Co. Cork,3 ,400.00
173,"21 Manor Court, Mallow, Co. Cork",950, Co. Cork,3,316.67
174,"Mallow town, Mallow, Co. Cork",1050, Co. Cork,3 ,350.00
175,"Woodquay, Bailick, Midleton, Co. Cork",1300, Co. Cork,3,433.33
176,"Na FuinSeoga, Springlane, Ballyvolane Rd, Ballyvolane, Co. Cork",480, Co. Cork,5 ,96.00
177,"Carrigboy, Durrus, Co. Cork",600, Co. Cork,3 ,200.00
178,"Midleton, Lisgoold, Co. Cork",300, Co. Cork,4,75.00
179,"Rockstreet, Cloyne, Co. Cork",480, Co. Cork,8 ,60.00
180,"4 Admirals Walk, Kinsale, Co. Cork",1500, Co. Cork,3 ,500.00
181,"THE SCHOOLMASTER'S RESIDENCE LISPATRICK LOWER OLD, Garrettstown, Co. Cork",900, Co. Cork,3 ,300.00
182,"main street rossmore, Clonakilty, Co. Cork",800, Co. Cork,5 ,160.00
183,"No. 9 Millbrook Lawn, Bantry, Co. Cork",900, Co. Cork,3 ,300.00
184,"Heatherfield, Waterfall, Co. Cork",2400, Co. Cork,5 ,480.00
185,"Balady House, Belgooly, Kinsale, Co. Cork",2750, Co. Cork,5 ,550.00
186,"Highfield Avenue, Cork City, Co. Cork",600, Co. Cork,6 ,100.00
187,"Kevmond Old mallow road Cork, Blackpool, Co. Cork",1450, Co. Cork,3,483.33
188,"Lackaroe, Buttevant, Co. Cork",850, Co. Cork,2,425.00
189,"Railway Cottage, Gaggin, Bandon, Co. Cork",2000, Co. Cork,5 ,400.00
190,"The Anchorage, Summercove, Kinsale, Co. Cork",3000, Co. Cork,3 ,1000.00
191,"2 Bowling Green, St John's Hill, Kinsale, Co. Cork",3000, Co. Cork,5 ,600.00
192,"Derrylahan, Dunmanway, Co. Cork",700, Co. Cork,3 ,233.33
193,"5 The Forge, Breenybeg, Kealkill, Co. Cork",750, Co. Cork,3,250.00
194,"Coolavokig, Macroom, Co. Cork",800, Co. Cork,3,266.67
195,"The Sycamores, Model Farm Road, Co. Cork",2150, Co. Cork,5 ,430.00
196,"Cahermellaboe, Allihies, Beara, Co. Cork",500, Co. Cork,3 ,166.67
1,"Cornagill, Golf Course Road, Letterkenny, Co. Donegal",1350, Co. Donegal,5 ,270.00
2,"Toberkeen, Dungloe, Co. Donegal",650, Co. Donegal,4 ,162.50
3,"Loughanure, Loughanure, Co. Donegal",640, Co. Donegal,4 ,160.00
4,"No 3 Williams Street, Raphoe, Co. Donegal",500, Co. Donegal,3,166.67
5,"36 Cuirt Aishling, Ballybofey, Co. Donegal",650, Co. Donegal,3 ,216.67
6,"No 2 The Mill Cottage, Stranorlar, Co. Donegal",560, Co. Donegal,3 ,186.67
7,"43 Forest Park, Killygordon, Co. Donegal",435, Co. Donegal,2 ,217.50
8,"No 14 Glenview Park, Ballybofey, Co. Donegal",565, Co. Donegal,4,141.25
9,"Golf Course Road, Loughnagin, Letterkenny, Co. Donegal",800, Co. Donegal,3,266.67
10,"The Gate Lodge, Glenalla, Rathmullan, Co. Donegal",600, Co. Donegal,2 ,300.00
11,"56 Glentain Manor, Letterkenny, Co. Donegal",750, Co. Donegal,3 ,250.00
12,"14 St Johns Park, Gransha Road, Buncrana, Co. Donegal",750, Co. Donegal,4 ,187.50
13,"30 Clearwaters, Rathmullan, Co. Donegal",600, Co. Donegal,3 ,200.00
14,"81 Cara Bay, Culdaff, Co. Donegal",560, Co. Donegal,2 ,280.00
15,"Fort Royal House, Rathmullan, Co. Donegal",1400, Co. Donegal,4 ,350.00
16,"1 Killylastin Heights, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
17,"21 Brookfield Heights, Letterkenny, Co. Donegal",800, Co. Donegal,3,266.67
18,"73 Rowan Park, Lismonaghan, Letterkenny, Co. Donegal",850, Co. Donegal,4 ,212.50
19,"42 Millbrea, Meadows, Ballyloskey, Carndonagh, Co. Donegal",600, Co. Donegal,3 ,200.00
20,"65 The Green, Ballymacool, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
21,"39 Glenoughty Close, Glencar, Letterkenny, Co. Donegal",750, Co. Donegal,3,250.00
22,"Porthall, Lifford, Co. Donegal",550, Co. Donegal,2,275.00
23,"89 The Green, Thornberry, Letterkenny, Co. Donegal",850, Co. Donegal,3 ,283.33
24,"14 Gerards Way, Carndonagh, Co. Donegal",440, Co. Donegal,3,146.67
25,"Thornberry, Letterkenny, Co. Donegal",800, Co. Donegal,4 ,200.00
26,"Durgan House, Ramelton, Co. Donegal",1995, Co. Donegal,5 ,399.00
27,"Beinn Aoibhinn, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
28,"Mountain View, Letterkenny, Co. Donegal",800, Co. Donegal,4 ,200.00
29,"Rathmullan Cottage, Rathmullan, Co. Donegal",600, Co. Donegal,3 ,200.00
30,"Hollywell, Killea, Co. Donegal",560, Co. Donegal,2,280.00
31,"Orchard Grove, Newtown Cunningham, Co. Donegal",700, Co. Donegal,3 ,233.33
32,"Coylin Court, Ramelton, Co. Donegal",600, Co. Donegal,3 ,200.00
33,"Lanalea House, Oldtown Road, Letterkenny, Co. Donegal",650, Co. Donegal,4 ,162.50
34,"Lisnennan Court, Letterkenny, Co. Donegal",750, Co. Donegal,4 ,187.50
35,"Gortlee, Ballyraine, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
36,"Ceanann View, Carnamuggagh Upper, Letterkenny, Co. Donegal",650, Co. Donegal,3,216.67
37,"28 Lennon View, Kilmacrenan, Co. Donegal",650, Co. Donegal,3 ,216.67
38,"Lough Eske, Donegal Town, Co. Donegal",550, Co. Donegal,3,183.33
39,"Lisnenan Court, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
