House,Price,County,Room
"8. Anglesea Road, Ballsbridge, Dublin 4",3800, Dublin 4,4 
"9. Bullock Harbour, Dalkey, Co. Dublin",3250, Co. Dublin,4 
"10. Merville Road, Stillorgan, Co. Dublin",2500, Co. Dublin,4 
"11. 29 Monaloe Avenue, Blackrock, Co. Dublin",2750, Co. Dublin,4
"12. Waterloo Place, Ballsbridge, Dublin 4",3500, Dublin 4,2 
"13. 12 Wilfrid Terrace, Harold's Cross, Dublin 6w",3000, Dublin 6w,3 
"14. Cairnfort, Enniskerry Road, Stepaside, Dublin 18",3650, Dublin 18,4 
"15. Torquay Road, Foxrock, Dublin 18",5250, Dublin 18,5 
"16. 19 Luttrellstown Place, Carpenterstown, Dublin 15",2000, Dublin 15,3 
"17. Bushy Park House, Terenure, Dublin 6w",5520, Dublin 6w,5 
"18. Richmond Park, Monkstown, Co. Dublin",2300, Co. Dublin,2
"19. 21 Vavasour Square, Sandymount, Dublin 4",3000, Dublin 4,2 
"20. The Moorings, Killiney, Co. Dublin",4500, Co. Dublin,4 
"21. 77 Carysfort Park, Blackrock, Co. Dublin",3100, Co. Dublin,3 
"22. Castleway, Kinsealy Lane, Malahide, Co. Dublin",3500, Co. Dublin,4 
"23. Blooms Court, 47A Upper Clanbrassil Street, dublin, Dublin 8",3700, Dublin 8,4 
"24. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"25. Esposito Road, Walkinstown, Dublin 12",2000, Dublin 12,3
"26. Harold\'s Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,2
"27. Strand Rd, Sandymount, Dublin 4",5500, Dublin 4,3 
"28. Biscayne, Malahide, Co. Dublin",3000, Co. Dublin,4 
"29. Whitethorn Road, Clonskeagh, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"30. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"31. 5 Greenville Terrace, Dublin 8",2000, Dublin 8,2
"32. Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3800, Dublin 18,4 
"33. Hillcrest, Templeogue, Dublin 6w",1950, Dublin 6w,3 
"34. Elizabeth Street, Drumcondra, Dublin 9",1500, Dublin 9,2
"35. 193 Malahide Marina, Malahide, Co. Dublin",2400, Co. Dublin,3 
"36. 31 Willow Park Avenue, Glasnevin, Dublin 9",2750, Dublin 9,4 
"37. Kingstown Mews, Park Lane, Sandycove, Co. Dublin",3750, Co. Dublin,4 
"38. Belfield Close, Clonskeagh Road, Clonskeagh, Dublin 14",3500, Dublin 14,4 
"39. 51 Thornhill Road, Mount Merrion, Co. Dublin",2700, Co. Dublin,3 
"40. Leopardstown Avenue, Leopardstown, Dublin 18",3050, Dublin 18,4 
"41. cymric road, Sandymount, Dublin 4",1675, Dublin 4,
"42. 19 Rosemount Court, Booterstown, Co. Dublin",2000, Co. Dublin,2
"43. 1 Boden Heath, Ballyboden, Dublin 14",2300, Dublin 14,3 
"44. 31 Glengarriff Parade, Dublin 7",3200, Dublin 7,4 
"45. 24 Patrician Villas, Stillorgan, Co. Dublin",2270, Co. Dublin,3 
"46. SOMERTON LODGE MEWS, ROCHESTOWN AVENUE, Dun Laoghaire, Co. Dublin",2395, Co. Dublin,3 
"47. Beechfield Court, Clonee, Dublin 15",1800, Dublin 15,3
"48. 59, the Beeches, Monkstown Valley Monkstown, Monkstown, Co. Dublin",2200, Co. Dublin,2
"49. Balnagowan, Dartry, Dublin 6",3250, Dublin 6,3 
"50. 6 Glenbourne Ave, Leopardstown, Dublin 18",2250, Dublin 18,3 
"51. 7 Crescent Place, Clontarf, Dublin 3",1850, Dublin 3,3 
"52. 201 Clontarf Road, Clontarf, Dublin 3",4500, Dublin 3,4 
"53. 101 Upper Leeson Street, Dublin 4",5250, Dublin 4,3 
"54. Main street ranelagh, Ranelagh, Dublin 6",5000, Dublin 6,6 
"55. Rafters Road, Drimnagh, Dublin 12",3500, Dublin 12,4 
"56. 26 Granville Close, Dun Laoghaire, Co. Dublin",2900, Co. Dublin,4 
"57. 1 Airpark Court, Rathfarnham, Dublin 16",3250, Dublin 16,4 
"58. Burdett Avenue, Sandycove, Co. Dublin",4200, Co. Dublin,4 
"59. Orpen Close, Stillorgan, Co. Dublin",2200, Co. Dublin,2
"60. 3 Church Avenue, Rathmines, Dublin 6",3000, Dublin 6,3 
"61. Long Lane, Dublin 8",1900, Dublin 8,2 
"62. Mount Prospect Drive, Clontarf, Dublin 3",2200, Dublin 3,3
"63. Clyde Lane, Ballsbridge, Dublin 4",5000, Dublin 4,5 
"64. Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"65. Emerald Cottages, Off Barrow Street, Grand Canal Dock, Dublin 4",2600, Dublin 4,2
"66. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"67. 47 Brookfield Road, Kilmainham, Dublin 8, Kilmainham, Dublin 8",2500, Dublin 8,3
"68. Castle Avenue, Churchtown, Dublin 14",5592, Dublin 14,4 
"69. Dartmouth Road, Ranelagh, Dublin 6",6000, Dublin 6,4 
"70. Orwell Lodge, Rathgar, Dublin 6",4000, Dublin 6,2 
"71. Willbrook Downs, Rathfarnham, Dublin 14",2250, Dublin 14,3
"72. Glasnevin Woods, Glasnevin, Dublin 11",2250, Dublin 11,4 
"73. Templeroan Green, Knocklyon, Dublin 16",1872, Dublin 16,3 
"74. The Mews, Orwell Gate, Marianella, Rathgar, Dublin 6",3750, Dublin 6,3 
"75. College Square, Wainsfort Manor Drive, Terenure, Dublin 6w",3675, Dublin 6w,5 
"76. 57 Fosterbrook, Booterstown, Co. Dublin",2440, Co. Dublin,4 
"77. Clancy Quay Phase Two By Kennedy Wilson, Islandbridge, Dublin 8",3150, Dublin 8,3 
"78. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2300, Dublin 8,2
"79. Belmont House Stoney Road, Dundrum, Dublin 14",5460, Dublin 14,6 
"80. Raglan Lane, Ballsbridge, Dublin 4",4000, Dublin 4,3 
"81. Millmount Avenue, Drumcondra, Dublin 9",3200, Dublin 9,4 
"82. 106 Larkhill Road, Whitehall, Dublin 9",1900, Dublin 9,4 
"83. Greenville Terrace, South Circular Road, Dublin 8",2200, Dublin 8,2
"84. 9 Willow Mews, St Albans Park, Sandymount, Dublin 4",2450, Dublin 4,2
"85. 12 Foxrock Mount, Foxrock, Dublin 18",2500, Dublin 18,3 
"86. 12 Dalkey Grove, Dalkey, Co. Dublin",2850, Co. Dublin,3
"87. 2 Monte Vella, Barnhill Road, Dalkey, Co. Dublin",2600, Co. Dublin,2 
"88. Rathdown Grove, Dundrum, Dublin 14",2250, Dublin 14,2 
"89. 44 Donnybrook Manor, Donnybrook, Dublin 4",3000, Dublin 4,4 
"90. Darley Terrace, Coombe, Dublin 8",2000, Dublin 8,2
"91. 1 The Mews, Dublin 2",3950, Dublin 2,4 
"92. Gainsborough Green, Malahide, Co. Dublin",2800, Co. Dublin,4 
"93. Shanowen Grove, Santry, Dublin 9",2600, Dublin 9,4 
"94. 28 Drummond Place, Harold's Cross, Dublin 6",2000, Dublin 6,2
"95. Off Leopardstown Road, Foxrock, Dublin 18",10000, Dublin 18,5 
"96. Avonmore, Foxrock, Dublin 18",9000, Dublin 18,5 
"97. Stepaside, Stepaside, Dublin 18",3500, Dublin 18,4 
"98. Landore, Orwell Road, Churchtown, Dublin 14",3200, Dublin 14,4 
"99. Belmont Drive, Stepaside, Dublin 18",3200, Dublin 18,4 
"100. Landore, Orwell Road, Rathgar, Dublin 6",3200, Dublin 6,4 
"101. Landore, Orwell Road, Rathgar, Dublin 6",3200, Dublin 6,4 
"102. Belmont, Enniskerry Road, Sandyford, Dublin 18",3000, Dublin 18,4 
"103. Grianan Fidh, Sandyford, Dublin 18",2075, Dublin 18,3 
"104. 9 Eastmoreland Lane, Dublin 4",2500, Dublin 4,
"105. Riverwood chase, Castleknock, Dublin 15",2100, Dublin 15,2 
"106. 3 Grattan Place, Dublin 2, Dublin 2",3600, Dublin 2,4 
"107. 110 Grange Abbey Drive, Donaghmede, Dublin 13",2000, Dublin 13,3 
"108. 27 lansdowne park, Knocklyon, Dublin 16",600, Dublin 16,1
"109. Geraldine Street, Dublin 7",2750, Dublin 7,3
"110. Pecks Lane, Castleknock, Dublin 15",1950, Dublin 15,4 
"111. Carrickmines Avenue, Carrickmines Wood, Carrickmines, Dublin 18",4066, Dublin 18,5 
"112. 11 Killala Road, Cabra, Dublin 7",2100, Dublin 7,2
"113. 10 Warrington Place, Dublin 2",1140, Dublin 2,6 
"114. Merton Walk Mount Saint Annes, Milltown, Dublin 6",4500, Dublin 6,4 
"115. Bloomfield Park, Portobello, Dublin 8",1950, Dublin 8,2
"116. Sterling Square, Clonee, Dublin 15",1800, Dublin 15,3 
"117. An Gort, Old Road, Rush, Co. Dublin",2300, Co. Dublin,4 
"118. Hyde Park Avenue, Blackrock, Co. Dublin",2900, Co. Dublin,4
"119. Abbotts Grove Avenue, Knocklyon, Dublin 16",2400, Dublin 16,3 
"120. Farmleigh Close, Castleknock, Dublin 15",2600, Dublin 15,5 
"121. Whitechurch Abbey, Rathfarnham, Dublin 14",2400, Dublin 14,3
"122. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"123. 4 Sitric Road, Stoneybatter, Dublin 7, Stoneybatter, Dublin 7",3980, Dublin 7,2
"124. Temple Crescent, Blackrock, Co. Dublin",4200, Co. Dublin,6 
"125. Carysfort Park, Blackrock, Co. Dublin",3100, Co. Dublin,3 
"126. Malahide Village Strawberry Fields, Malahide, Co. Dublin",5200, Co. Dublin,4 
"127. Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",3900, Co. Dublin,4 
"128. 18 Belfield Downs, Goatstown, Dublin 14",2000, Dublin 14,3
"129. 48 Cameron Square, Dublin 8",1650, Dublin 8,2
"130. 5 Blackthorn Green, Sandyford, Dublin 18",1900, Dublin 18,3
"131. Merrion Park, Booterstown, Co. Dublin",2500, Co. Dublin,3 
"132. Marianella Orwell Road, Rathgar, Dublin 6",6000, Dublin 6,5 
"133. Heathfield Monkstown Road, Monkstown, Co. Dublin",2300, Co. Dublin,2
"134. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"135. Monkstown Road, Monkstown, Co. Dublin",2800, Co. Dublin,2 
"136. Turvey Avenue, Donabate, Co. Dublin",2500, Co. Dublin,3 
"137. Palmerston Close, off Palmerston Road, Rathmines, Dublin 6",3000, Dublin 6,3 
"138. Grove Paddock, St. Helier\'s Copse, Blackrock, Blackrock, Co. Dublin",4200, Co. Dublin,4 
"139. Wainsfort Manor Crescent, Terenure, Dublin 6",2400, Dublin 6,3 
"140. St. Pappins Road, Glasnevin, Dublin 9",2100, Dublin 9,3 
"141. Philipsburgh Avenue, Fairview, Dublin 3",2500, Dublin 3,3 
"142. Adelaide, Sandymount, Dublin 4",2700, Dublin 4,2 
"143. Colthurst Crescent, Lucan, Co. Dublin",1750, Co. Dublin,2
"144. Leopardstown Road Upper, Leopardstown, Dublin 18",2500, Dublin 18,3 
"145. North Avenue, Mount Merrion, Co. Dublin",3000, Co. Dublin,4 
"146. The Coast Road, Malahide, Co. Dublin",4250, Co. Dublin,3 
"147. Guinness Cottages (Fully Serviced), Rialto, Dublin 8",2500, Dublin 8,2
"148. Kimmage Road, Kimmage, Dublin 6w",3100, Dublin 6w,5 
"149. Seafield Downs, Clontarf, Dublin 3",2400, Dublin 3,2 
"150. Sorrell Heath, Clonsilla, Dublin 15",2000, Dublin 15,4 
"151. Whitworth Avenue, Drumcondra, Dublin 3",1700, Dublin 3,2
"152. Laraghcon, Lucan, Co. Dublin",1938, Co. Dublin,3 
"153. Gledswood Mews, Clonskeagh, Dublin 14",3900, Dublin 14,3 
"154. New Ireland Road, Dublin 8",2200, Dublin 8,3
"155. Daletree Close, Firhouse, Dublin 24",2200, Dublin 24,3 
"156. Drummond Place, Harold's Cross, Dublin 6",2000, Dublin 6,2
"157. Crinken Lodge, Old Bray Road, Shankill, Dublin 18",2500, Dublin 18,3 
"158. Kensington Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3500, Co. Dublin,4 
"159. Glenmaroon Road, Palmerstown, Dublin 20",2200, Dublin 20,3
"160. Sycamore Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 
"161. Sycamore Crescent, Stillorgan, Co. Dublin",4500, Co. Dublin,4 
"162. Sycamore Crescent, Mount Merrion, Co. Dublin",4500, Co. Dublin,4 
"163. Waterloo Lane, Ballsbridge, Dublin 4",5575, Dublin 4,3 
"164. Bawn Eile, Ballybetagh Road, Kilternan, Dublin 18",2950, Dublin 18,4 
"165. Elmbrook Walk, Lucan, Co. Dublin",1650, Co. Dublin,2
"166. 2 Diswellstown park, Castleknock, Dublin15, Castleknock, Dublin 15",3380, Dublin 15,4 
"167. The Crescent, Millbrook Lawn, Old Bawn, Tallaght, Dublin 24",1200, Dublin 24,3
"168. Cranmer Lane (Off Haddington Rd), Ballsbridge, Dublin 4",2600, Dublin 4,2 
"169. 135 Lansdown Park, Ballsbridge, Dublin 4",3400, Dublin 4,3 
"170. Albany Avenue, Monkstown, Co. Dublin",4500, Co. Dublin,3 
"171. Ballsbridge Avenue, Ballsbridge, Dublin 4",5000, Dublin 4,3 
"172. Brighton Wood, Foxrock, Dublin 18",3500, Dublin 18,4 
"173. Trafalgar Lane, Monkstown, Co. Dublin",2200, Co. Dublin,2 
"174. La Touche Drive, Bluebell, Dublin 12",1676, Dublin 12,3
"175. Riverside Drive, Palmerstown, Dublin 20",1566, Dublin 20,3 
"176. Grandville Park, Newtownpark Avenue, Blackrock, Co. Dublin",3000, Co. Dublin,3 
"177. Brookfield Green Kimmage D12, Kimmage, Dublin 6w",2100, Dublin 6w,3 
"178. college Manor, Drumcondra, Dublin 9",520, Dublin 9,1
"179. Ely Green, Killininny, Ballycullen, Dublin 24",2000, Dublin 24,3 
"180. Barton Drive, Rathfarnham, Dublin 14",2400, Dublin 14,3 
"181. 36 Kenilworth Manor, Harold's Cross, Dublin 6w",1950, Dublin 6w,2 
"182. The Hedgerows, Foxrock, Dublin 18",2100, Dublin 18,2 
"183. Coliemore Road, Dalkey, Co. Dublin",4000, Co. Dublin,
"184. PERIOD HOUSE, Dalkey, Co. Dublin",15000, Co. Dublin,8 
"185. Friarsland - 10 minutes walk to LUAS, Clonskeagh, Dublin 14",4750, Dublin 14,6 
"186. Castle Court, Killiney, Co. Dublin",1850, Co. Dublin,2
"187. Cualanor Crescent, Roseland, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",3880, Co. Dublin,5 
"188. Sorrento Road, Dalkey, Co. Dublin",33600, Co. Dublin,5 
"189. 1A Dartmouth Place, Dublin 4",1950, Dublin 4,
"190. Hillside, Dalkey, Co. Dublin",4000, Co. Dublin,4 
"191. Bayview Bungalows, Killiney, Co. Dublin",1800, Co. Dublin,3
"192. Avoca Road, Blackrock, Co. Dublin",4375, Co. Dublin,5 
"193. 11 Sorrel Dale, Clonsilla, Dublin 15",1970, Dublin 15,4 
"194. 7 Huxley Crescent, Dublin 8",3600, Dublin 8,3 
"195. Proby Square, Blackrock, Co. Dublin",6000, Co. Dublin,5 
"196. Blooms Lodge, Sandycove Close, Sandycove, Co. Dublin",2500, Co. Dublin,3 
"197. Glandore Park, Lower Mounttown Road, Monkstown, Co. Dublin",2700, Co. Dublin,4 
"198. Ard Mor Crescent, Tallaght, Dublin 24",2150, Dublin 24,3 
"199. Castleknock Park, Castleknock, Dublin 15",3000, Dublin 15,4 
"200. 72a Lansdowne Park, Knocklyon, Dublin 16",2450, Dublin 16,3 
"201. Kincora Court, Clontarf, Dublin 3",1900, Dublin 3,2
"202. 8 Vernon Court, Clontarf, Dublin 3",2100, Dublin 3,2
"203. Grey Street, Dublin 8",1800, Dublin 8,2
"204. Ridgewood Square, Swords, Co. Dublin",1750, Co. Dublin,2
"205. Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 
"206. Westminster Lawns, Foxrock, Dublin 18",3800, Dublin 18,4 
"207. Marlborough Road, Donnybrook, Dublin 4",5900, Dublin 4,3 
"208. Church Road, Dalkey, Dalkey, Co. Dublin",2800, Co. Dublin,3 
"209. Rose Cottage, Mill Lane, Palmerstown, Dublin 20",2800, Dublin 20,2 
"210. Kelston Avenue, Leopardstown Road, Dublin 18, Foxrock, Dublin 18",2800, Dublin 18,4 
"211. 14 Dundela Haven, Sandycove, Sandycove, Co. Dublin",1850, Co. Dublin,2
"212. Stillorgan Park Avenue, Stillorgan, Co. Dublin",5200, Co. Dublin,4 
"213. Silchester Park, Glenageary, Co. Dublin",2050, Co. Dublin,3
"214. Adelaide Road, Glenageary, Co. Dublin",3200, Co. Dublin,4
"215. Templeview, Temple Crescent, Blackrock, Co. Dublin",4600, Co. Dublin,4 
"216. Church Road, Killiney, Co. Dublin",3200, Co. Dublin,4 
"217. The Village Gate, Dalkey, Co. Dublin",1800, Co. Dublin,2
"218. Brewery Road, Stillorgan, Co. Dublin",3000, Co. Dublin,4 
"219. Leopardstown Avenue, Leopardstown, Dublin 18",2350, Dublin 18,4
"220. Sandycove Avenue West, Sandycove, Co. Dublin",4000, Co. Dublin,4 
"221. Lower Glenageary Road, Glenageary, Co. Dublin",2800, Co. Dublin,5 
"222. Sandycove Avenue West, Sandycove, Co. Dublin",4000, Co. Dublin,4 
"223. Brewery Road, Stillorgan, Co. Dublin",3000, Co. Dublin,4 
"224. Killiney Road, Killiney, Co. Dublin",4200, Co. Dublin,5 
"225. Church Road, Killiney, Co. Dublin",3200, Co. Dublin,4 
"226. Montpelier Parade, Monkstown, Co. Dublin",5000, Co. Dublin,4 
"227. Leopardstown Avenue, Leopardstown, Dublin 18",2350, Dublin 18,4
"228. Stillorgan Park, Blackrock, Co. Dublin",4500, Co. Dublin,5 
"229. 7 Marina Village, Malahide, Co. Dublin, Malahide, Co. Dublin",4000, Co. Dublin,4 
"230. Hillsbrook Avenue, Perrystown, Dublin 12",2200, Dublin 12,3
"231. Griffeen Glen Boulevard, Lucan, Co. Dublin",2150, Co. Dublin,3 
"232. Somerton Grove, Lucan, Co. Dublin",2400, Co. Dublin,4 
"233. The Paddocks Grove, Lucan, Co. Dublin",1800, Co. Dublin,3 
"234. Hillcrest Green, Lucan, Co. Dublin",2300, Co. Dublin,4 
"235. St Kevins Terrace, New Bride Street, Dublin 8",2600, Dublin 8,3 
"236. Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 
"237. Barton Road East, Churchtown, Dublin 14",2800, Dublin 14,4 
"238. Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 
"239. 165 Beach park, Lucan, Co. Dublin",2500, Co. Dublin,5 
"240. Bushy Park House, Terenure, Dublin 6",5520, Dublin 6,5 
"241. Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 
"242. 165 Beach park, Lucan, Co. Dublin",2500, Co. Dublin,5 
"243. Bushy Park House, Terenure, Dublin 6",5520, Dublin 6,5 
"244. 2 New Row Place, The Coombe, Dublin 8",2700, Dublin 8,3
"245. Fosterbrook, Stillorgan rd, Booterstown, Co. Dublin",2600, Co. Dublin,4 
"246. Liffey Glen, Lucan, Co. Dublin",1900, Co. Dublin,3 
"247. 34 Huntstown Road, Huntstown, Dublin 15",1900, Dublin 15,3
"248. Beechdale Way, Ballycullen, Dublin 24",1800, Dublin 24,4 
"249. 38 Castlegate Grove, Lucan, Co. Dublin",2900, Co. Dublin,4 
"250. Newcastle, Newcastle, Co. Dublin",3200, Co. Dublin,3 
"251. 57 Carriglea Gardens, Dun Laoghaire, Co. Dublin",3100, Co. Dublin,5 
"252. 127 lower kilmacud road stillorgan, Kilmacud, Co. Dublin",2450, Co. Dublin,4 
"253. Cherry Garth, Rivervalley, Swords, Co. Dublin",1900, Co. Dublin,3
"254. Island View, Malahide, Co. Dublin",2350, Co. Dublin,3
"255. Gainsborough Green, Malahide, Co. Dublin",3000, Co. Dublin,4 
"256. Bungalow, Dooroge, Ballyboughal, Swords, Co. Dublin",2200, Co. Dublin,4 
"257. Fairhaven Close, Castleknock, Dublin 15",3150, Dublin 15,4 
"258. 48 Percy Place, Ballsbridge, Dublin 4",2500, Dublin 4,3
"259. 82 Woodford, Brewery Road, Stillorgan, Co. Dublin",3750, Co. Dublin,4 
"260. Berkeley Road, Phibsborough, Dublin 7",1900, Dublin 7,2
"261. Auburn Avenue/ Castleknock Park, Castleknock, Dublin 15",2850, Dublin 15,4 
"262. Harolds Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,
"263. Coultry, Ballymun, Dublin 11",1300, Dublin 11,2 
"264. Barry Park, Finglas, Dublin 11",8000, Dublin 11,4
"265. Monalea Park, Knocklyon, Dublin 16",1650, Dublin 16,3
"266. Thomas Davis Street South, Dublin 8",2300, Dublin 8,2
"267. Blackdown, Kilteel, Rathcoole, Co. Dublin",2500, Co. Dublin,5 
"268. Belmont Park, Raheny, Dublin 5",2200, Dublin 5,3
"269. Rugby Road, Ranelagh, Dublin 6",2400, Dublin 6,2
"270. Charlestown Park, Finglas, Dublin 11",2200, Dublin 11,5 
"271. Barry Green, Finglas, Dublin 11",2000, Dublin 11,4
"272. Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 
"273. Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 
"274. Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 
"275. Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 
"276. Chapel farm, Lusk, Co. Dublin",1600, Co. Dublin,3 
"277. Old Court Lodge, Firhouse, Dublin 24",1450, Dublin 24,2
"278. Ballyfermot Avenue, Ballyfermot, Dublin 10",1850, Dublin 10,2
"279. Raleigh Square, Crumlin, Dublin 12",2100, Dublin 12,3 
"280. Westbourne Drive, Clondalkin, Dublin 22",1800, Dublin 22,3
"281. Dodder View Cottages, Ballsbridge, Dublin 4",2850, Dublin 4,3
"282. Killiney Heath, Killiney, Co. Dublin",4500, Co. Dublin,5 
"283. Kelston Drive, Off Leopardstown Road, Foxrock, Dublin 18",2450, Dublin 18,3 
"284. Whitethorn, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"285. Drummartin Terrace, Goatstown, Dublin 14",2400, Dublin 14,2 
"286. Goatstown, Goatstown, Dublin 14",2400, Dublin 14,2 
"287. Whitethorn Road, Clonskeagh, Dublin 14",3000, Dublin 14,4 
"288. Meadowbank, Rathgar, Dublin 6",2300, Dublin 6,2 
"289. Frascati ave, Blackrock, Co. Dublin",3600, Co. Dublin,4 
"290. St Johns Estate, Clondalkin, Dublin 22",1500, Dublin 22,2
"291. Woodside Drive, Churchtown, Dublin 14",4750, Dublin 14,6 
"292. Saval Park Road, Dalkey, Co. Dublin",2650, Co. Dublin,5 
"293. Glenview Park, Tallaght, Dublin 24",2200, Dublin 24,4 
"294. 50 Pembroke Road, Ballsbridge, Dublin 4",6500, Dublin 4,2 
"295. Quichon, Ceanchor Road, Baily, Howth, Dublin 13",8500, Dublin 13,4 
"296. Clarinda park East, Dun Laoghaire, Co. Dublin",3950, Co. Dublin,4 
"297. Knocksinna Wood, Foxrock, Dublin 18",2750, Dublin 18,2 
"298. Merrion road, Ballsbridge, Dublin 4",3500, Dublin 4,5 
"299. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"300. Waterloo Road, Dublin 4",4995, Dublin 4,4 
"301. Ballynakelly Cottages, Newcastle, Co. Dublin",2200, Co. Dublin,4 
"302. Nephin Road, Navan Road (D7), Dublin 7",2310, Dublin 7,3
"303. Kimmage Grove, Kimmage, Dublin 6w",2200, Dublin 6w,3
"304. Cove Lodge, Marine Parade, Sandycove, Sandycove, Co. Dublin",10000, Co. Dublin,4 
"305. Cruise Park Drive, Tyrrelstown, Dublin 15",480, Dublin 15,6 
"306. Merchants Road, East Wall, Dublin 3",1800, Dublin 3,2
"307. Havelock Square, Sandymount, Dublin 4",2600, Dublin 4,2 
"308. Marian Road, Rathfarnham, Dublin 14",3200, Dublin 14,4 
"309. Newtown Way, Churchtown, Dublin 14",3120, Dublin 14,4 
"310. Ashworth Place, Harold's Cross, Dublin 6w",1950, Dublin 6w,2
"311. Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6",2450, Dublin 6,2 
"312. Strand Road, Baldoyle, Dublin 13",2400, Dublin 13,4 
"313. Clonsilla, Clonsilla, Dublin 15",1700, Dublin 15,2
"314. sandymount, Dublin 4",2600, Dublin 4,2 
"315. 4, Lucan, Co. Dublin",2000, Co. Dublin,3 
"316. 10 leopardstown rise leopardstown road, Leopardstown, Dublin 18",3800, Dublin 18,5 
"317. Milverton, Skerries, Co. Dublin",2400, Co. Dublin,4 
"318. 4 Leeson Place Adelaide Road, Dublin 2",3600, Dublin 2,3 
"319. 28 Clonmore Road, Mount Merrion, Co. Dublin",3500, Co. Dublin,4 
"320. Castleknock Brook, Castleknock, Dublin 15",1500, Dublin 15,3
"321. Goldsmith Street, Phibsborough, Dublin 7",3600, Dublin 7,5 
"322. Laverna Avenue, Castleknock, Dublin 15",2500, Dublin 15,4 
"323. Fernwood Park, Tallaght, Dublin 24",2100, Dublin 24,3
"324. Templeogue Village, Templeogue, Dublin 6w",2600, Dublin 6w,3 
"325. Glenvara Park, Knocklyon, Dublin 16",2100, Dublin 16,3
"326. 24 Fforster Lawn, Lucan, Co. Dublin",500, Co. Dublin,3 
"327. Windmill Court, Clonsilla, Dublin 15",2200, Dublin 15,3 
"328. Killiney Hill Road, Killiney, Co. Dublin",3500, Co. Dublin,3 
"329. Castlebyrne Park, Blackrock, Co. Dublin",2000, Co. Dublin,3
"330. Cooleen, Mountain View Road, Killiney, Co. Dublin",2799, Co. Dublin,3 
"331. Lavish Period Home & Gardens, Ballsbridge, Dublin 4",14950, Dublin 4,6 
"332. Corporate Rental Merrion Road, Ballsbridge, Dublin 4",5500, Dublin 4,4 
"333. Portersgate, Clonsilla, Dublin 15",2000, Dublin 15,4 
"334. 82 Stillorgan Wood, Stillorgan, Co. Dublin",2399, Co. Dublin,4 
"335. Castlecurragh Heath, Mulhuddart, Dublin 15",1950, Dublin 15,3 
"336. Wainsfort Manor Green, Templeogue, Dublin 6w",2650, Dublin 6w,4 
"337. South Park, Kill Lane, Foxrock, Dublin 18",3500, Dublin 18,4 
"338. Shrewsbury Park , Ballsbridge, Ballsbridge, Dublin 4",5250, Dublin 4,3 
"339. Cowper Village, Off Cowper Road, Rathmines, Dublin 6",2100, Dublin 6,2
"340. Grace Park View Grace Park Road, Dublin 9, Whitehall, Dublin 9",5500, Dublin 9,5 
"341. Bluebell Avenue, Bluebell, Dublin 12",1800, Dublin 12,2 
"342. Downpatrick Road, Crumlin, Dublin 12",1350, Dublin 12,2
"343. homeville, Knocklyon, Dublin 16",2100, Dublin 16,3 
"344. 9 Castlegate Chase, Adamstown, Lucan, Co. Dublin",2100, Co. Dublin,3 
"345. Shamrock Cottages, North Strand, Dublin 1",1500, Dublin 1,
"346. Convent Lane, Rush, Co. Dublin",2700, Co. Dublin,4 
"347. Clogher Road, Crumlin, Dublin 12",2000, Dublin 12,2
"348. Ringsend Road, Ringsend, Dublin 4",3000, Dublin 4,3 
"349. South Dock Place, Ringsend, Dublin 4",2200, Dublin 4,2
"350. Rere Chelmsford Lane, Ranelagh, Dublin 6, Ranelagh, Dublin 6",2315, Dublin 6,2
"351. 5 Ailesbury Oaks, Ailesbury Road, Ballsbridge, Dublin 4",3500, Dublin 4,3 
"352. 8 Haddington Park, Glenageary, Dun Laoghaire, Co. Dublin",2300, Co. Dublin,3
"353. 185 Errigal road, Drimnagh, Dublin 12",1990, Dublin 12,3
