House Index,Address,Price,County,Room,Approx price per room
29,"Carrigdarrery, Lissarda, Co. Cork",1100, Co. Cork,2 ,550.00
30,"Walshestown, Churchtown, Mallow, Churchtown, Co. Cork",1000, Co. Cork,3 ,333.33
31,"Keelovenogue Drinagh, Drinagh, Co. Cork",900, Co. Cork,4,225.00
32,"Castle Court, Church Road, Carrigaline, Co. Cork",990, Co. Cork,1,990.00
33,"16 The Orchard, Skibbereen, Co. Cork",875, Co. Cork,3,291.67
34,"Gurteen House, Gurteen, Bandon, Co. Cork",1500, Co. Cork,5 ,300.00
35,"., Adrigole, Co. Cork",700, Co. Cork,6 ,116.67
36,"Cherrywood, Ballylangley, Bandon, Co. Cork",1250, Co. Cork,4 ,312.50
37,"Derrynagasha, Dunderrow, Kinsale, Co. Cork",1800, Co. Cork,3 ,600.00
38,"Dromidclough Derrigra, Ballineen, Co. Cork",400, Co. Cork,1 ,400.00
39,"3 Castle Desmond, Higher O'Conell Street, Kinsale, Co. Cork",1000, Co. Cork,2,500.00
40,"82 Springmount, Kinsale, Co. Cork",1500, Co. Cork,3 ,500.00
41,"Arlinstown, Ballinhassig, Co. Cork",1800, Co. Cork,5 ,360.00
42,"Dan Desmond Villas, Glenbrook, Passage West, Co. Cork",1100, Co. Cork,3,366.67
43,"Maple Woods, Ballinacurra, Midleton, Co. Cork",1395, Co. Cork,3 ,465.00
44,"Coolmaine Mews, Kinsale Manor, Kinsale, Co. Cork",1800, Co. Cork,3 ,600.00
45,"6 Kiltha Park, Castlemartyr, Co. Cork",1200, Co. Cork,3,400.00
46,"No 7 Sprucegrove, Courtmacsherry, Co. Cork",1200, Co. Cork,4 ,300.00
47,"1 Rosewood Lawn, Bandon, Co. Cork",1200, Co. Cork,4 ,300.00
48,"Station Road, Carrigtohill, Carrigtwohill, Co. Cork",980, Co. Cork,2,490.00
49,"Main Street, Midleton, Co. Cork",775, Co. Cork,1,775.00
50,"129, An Caislean Way, Ballincollig, Co. Cork",1200, Co. Cork,2,600.00
51,"Carrightwolill, Carrigtwohill, Co. Cork",1075, Co. Cork,2,537.50
52,"4 Caislean an Easaig, Castletownroche, Co. Cork",850, Co. Cork,3 ,283.33
53,"OFF NORTH MAIN ST, WALSHES SQUARE, Cork City, Co. Cork",1100, Co. Cork,2,550.00
54,"Cooneys Lane, Grange, Douglas, Co. Cork",1700, Co. Cork,3 ,566.67
55,"Curragh Woods, Frankfield, Co. Cork",1600, Co. Cork,3 ,533.33
56,"The Maples, Glanmire, Co. Cork",1500, Co. Cork,3 ,500.00
57,"Curragh Woods, Cork City, Co. Cork",1600, Co. Cork,3 ,533.33
58,"Friars walk, Cork City, Co. Cork",1900, Co. Cork,5 ,380.00
59,"Main St, Watergrasshill, Co. Cork",1500, Co. Cork,3 ,500.00
60,"Model Village, Tower, Co. Cork",1800, Co. Cork,5 ,360.00
61,"Lee Road, Cork City, Co. Cork",1250, Co. Cork,3 ,416.67
62,"Jimmys Cross, Waterfall, Co. Cork",1800, Co. Cork,5 ,360.00
63,"Snave Ballylickey Bantry, Bantry, Co. Cork",750, Co. Cork,3,250.00
64,"marian, Rossa Avenue, Bishopstown, Co. Cork",1800, Co. Cork,4 ,450.00
65,"Calton Village Youghal, Youghal, Co. Cork",750, Co. Cork,2 ,375.00
66,"Seanacloc, Tower, Co. Cork",1500, Co. Cork,3 ,500.00
67,"Maryville, Old Youghal Road, Dillon Cross, Youghal, Co. Cork",1030, Co. Cork,2,515.00
68,"Brookfield Villas, College Road, Cork., Cork City, Co. Cork",3000, Co. Cork,5 ,600.00
69,"8 Castle Street, Macroom, Co. Cork",600.00, Co. Cork,0,600.00
70,"51 Clonlea, Mount Oval Village, Rochestown, Co. Cork",1400, Co. Cork,2,700.00
71,"Elphin, Glasheen Road, Glasheen, Co. Cork",1450, Co. Cork,3,483.33
72,"Cliona Lodge, Toe Head, Castletownshend, Co. Cork",1250, Co. Cork,4 ,312.50
73,"Drishanemore (available Sept - May), Skibbereen, Co. Cork",900, Co. Cork,4 ,225.00
74,"1 Clerk Lane, Skibbereen, Co. Cork",500, Co. Cork,1,500.00
75,"Coolbawn, Caheragh, Drimoleague, Co. Cork",850, Co. Cork,3 ,283.33
76,"6 Glandore Mews, Glandore, Co. Cork",850, Co. Cork,3 ,283.33
77,"6 Chapel Lane, Skibbereen, Co. Cork",650, Co. Cork,3,216.67
78,"Cooscroneen, Union Hall, Co. Cork",950, Co. Cork,3 ,316.67
79,"Gurteenakilla, Ballydehob, Co. Cork",850, Co. Cork,3 ,283.33
80,"Ballygrace, Churchtown, Co. Cork",600, Co. Cork,1,600.00
81,"21 Meadowside, Dromina, Co. Cork",800, Co. Cork,4 ,200.00
82,"21 Meadowside, Dromina, Charleville, Co. Cork",800, Co. Cork,4 ,200.00
83,"Ballygrace, Churchtown, Co. Cork",600, Co. Cork,1,600.00
84,"No. 4 Orchard View, Hillview, Banteer, Co. Cork",900, Co. Cork,3,300.00
85,"Cappagh, Kinsale, Co. Cork",1200, Co. Cork,1,1200.00
86,"Cois An Uisce, Forthill, Summercove, Kinsale, Co. Cork",3000, Co. Cork,4 ,750.00
87,"8 Ringcurren Grove, Ardbrack, Kinsale, Co. Cork",1500, Co. Cork,3 ,500.00
88,"11 Waterloo Road, Blarney, Co. Cork",900, Co. Cork,2,450.00
89,"29 Pairc na Habhann, Cloyne, Co. Cork",1000, Co. Cork,6 ,166.67
90,"Ballady House, Ballady, Belgooly, Co. Cork",2750, Co. Cork,5 ,550.00
91,"Sherwood Blackrock Road, Blackrock, Co. Cork",4000, Co. Cork,4 ,1000.00
92,"Lisheen Fields, Ballincollig, Co. Cork",1750, Co. Cork,5 ,350.00
93,"The Courtyard Lodge, Longueville House, Ballycloug, Mallow, Co. Cork",3300, Co. Cork,5 ,660.00
94,"Belfield Abbey, Boreenmanna Road, Ballintemple, Co. Cork",1650, Co. Cork,2 ,825.00
95,"Carrigrohane, Carrigrohane, Co. Cork",2500, Co. Cork,5 ,500.00
96,"Riverhouse, Tisaxon Beg, Kinsale, Co. Cork",2000, Co. Cork,4,500.00
97,"Beara, Ballincollie Road, Ballyvolane, Co. Cork",1500, Co. Cork,4 ,375.00
98,"The Orchard, Monkstown, Co. Cork",1165, Co. Cork,2,582.50
99,"The Avenue, Rockfield, Church Road, Blackrock, Co. Cork",2050, Co. Cork,4 ,512.50
100,"Meadowhead, Currabinny, Carrigaline, Co. Cork",2000, Co. Cork,4 ,500.00
101,"Meadowhead, Currabinny, Carrigaline, Co. Cork",2000, Co. Cork,4 ,500.00
102,"Pearse Terrace, Mallow, Co. Cork",1050, Co. Cork,3 ,350.00
103,"Hazeldene, Hazelwood, Mallow, Co. Cork",825, Co. Cork,2,412.50
104,"Ballyclough Village, Mallow, Co. Cork",900, Co. Cork,2,450.00
105,"Main Street, Ballyclough, Mallow, Co. Cork",900, Co. Cork,3,300.00
106,"27 Longshore Drive, Jacob Island, Blackrock, Co. Cork",1633, Co. Cork,4 ,408.25
107,"Rochestown Road, Douglas, Co. Cork",2500, Co. Cork,6 ,416.67
108,"Loughane, Ladysbridge, Co. Cork",900, Co. Cork,3,300.00
109,"Butlerstown, Courtmacsherry, Co. Cork",850, Co. Cork,4 ,212.50
110,"Greenmount, Cork City, Co. Cork",1500, Co. Cork,3,500.00
111,"Ballinguilly, Ballincollig, Co. Cork",1800, Co. Cork,4 ,450.00
112,"Main Street, Carrigtwohill, Co. Cork",2200, Co. Cork,4 ,550.00
113,"Brookyn House, 2 Glensprings, Lower Kileens, Black, Killeens, Co. Cork",550, Co. Cork,3 ,183.33
114,"Ardfield Road, Frankfield, Co. Cork",1400, Co. Cork,3 ,466.67
115,"Carleton Village Golflinks Road, Youghal. Co.Cork, Youghal, Co. Cork",1000, Co. Cork,3 ,333.33
116,"Tir Cluain, Mill Road, Midleton, Cork, Midleton, Co. Cork",1200, Co. Cork,3 ,400.00
117,"'Elgo Cottage', Middle Road, Crosshaven, Co. Cork",675, Co. Cork,1 ,675.00
118,"Elm Grove, Gort An Oir, Castlemartyr, Co. Cork",1050, Co. Cork,3 ,350.00
119,"Front Strand, Youghal, Co. Cork",4000, Co. Cork,4 ,1000.00
120,"Cooleregan, Mitchelstown, Co. Cork",500, Co. Cork,1,500.00
121,"Barrack Rd, Mitchelstown, Co. Cork",1250, Co. Cork,5 ,250.00
122,"103 Old Court, Greenfields, Ballincollig, Co. Cork",1850, Co. Cork,4 ,462.50
123,"Knockaverry, Youghal, Co. Cork",1400, Co. Cork,3 ,466.67
124,"Johnny Desmond's Cottage, Cooldaniel, Toames, Macroom, Co. Cork",950, Co. Cork,3 ,316.67
125,"12 The Courtyard, Jacobs Island, Blackrock, Co. Cork",1450, Co. Cork,2 ,725.00
126,"Cregg Court, Connolly Street, Fermoy, Co. Cork",925, Co. Cork,2 ,462.50
127,"5 The Arches, Bandon, Co. Cork",900, Co. Cork,2 ,450.00
128,"The Grove, Coolroe Meadows, Ballincollig, Co. Cork",1074, Co. Cork,4 ,268.50
129,"Inchafune, Dunmanway, Co. Cork",1300, Co. Cork,6 ,216.67
130,"Georges Street, Churchtown, Co. Cork",550, Co. Cork,2,275.00
131,"Ardnageehy Ballyhea, Charleville, Co. Cork",600, Co. Cork,2,300.00
132,"Knockaneroe 1, Kanturk, Co. Cork",800, Co. Cork,3,266.67
133,"Kanturk, Mallow, Co. Cork",1200, Co. Cork,4 ,300.00
134,"Gortroe, Glengarriff, Co. Cork",1000, Co. Cork,5 ,200.00
135,"Newtownshandrum, Charleville, Co. Cork",850, Co. Cork,4 ,212.50
136,"Ballymurphy Upper, Conna, Fermoy, Conna, Co. Cork",1300, Co. Cork,4 ,325.00
137,"4 Chapel Hill, Ballydesmond, Co. Cork",900, Co. Cork,4 ,225.00
138,"St Mary's terrace, Midleton, Co. Cork",1100, Co. Cork,3 ,366.67
139,"Mount Nephin, Bishopstown Avenue, Model Farm Road, Co. Cork",2030, Co. Cork,4 ,507.50
140,"Slieveragh, Ballyvourney, Ballyvourney, Co. Cork",950, Co. Cork,4 ,237.50
141,"Glandore Avenue, Blackrock, Co. Cork",1500, Co. Cork,2,750.00
142,"The Grove, Coolroe Meadows, Ballincollig, Co. Cork",2200, Co. Cork,4 ,550.00
143,"Rochelle, Old Blackrock Road, Cork City, Co. Cork",1532, Co. Cork,3 ,510.67
144,"Ardfield Lawn, Ardfield, Frankfield, Co. Cork",1426, Co. Cork,3 ,475.33
145,"25 Marwood Avenue, Glanmire, Co. Cork",1408, Co. Cork,3 ,469.33
146,"2 James Connolly Place, Donnybrook, Co. Cork",1150, Co. Cork,1,1150.00
147,"Watercourse Rd., Blackpool, Co. Cork",1700, Co. Cork,2 ,850.00
148,"Toames West, Macroom, Toames, Co. Cork",600, Co. Cork,1,600.00
149,"Carhoogarriffe, Reenascreena, Rosscarbery, Co. Cork",900, Co. Cork,3 ,300.00
150,"The Orchard,Clogheen, Clonakilty, Co. Cork",1200, Co. Cork,4 ,300.00
151,"Ahakista, Durrus, Co. Cork",900, Co. Cork,3 ,300.00
152,"'Ardmore', Lower Aghada, Midleton, Co. Cork",1000, Co. Cork,3,333.33
153,"35 Courtyard Lodges, Fota, Co. Cork",1500, Co. Cork,2 ,750.00
154,"Coolieragh, Glengarriff, Co. Cork",695, Co. Cork,2,347.50
155,"1 Bridgetown Drive, Castlemartyr, Castlemartyr, Co. Cork",1200, Co. Cork,3 ,400.00
156,"Coomhola Bridge, Bantry, Co. Cork",1100, Co. Cork,5 ,220.00
157,"Coolatooder, Ballinhassig, Co. Cork",1200, Co. Cork,2,600.00
158,"21 Manor Court, Mallow, Co. Cork",950, Co. Cork,3,316.67
159,"30 Bat Donegan Place, Charleville, Co. Cork",800, Co. Cork,2,400.00
160,"The Terrace, Freemount, Co. Cork",650, Co. Cork,3,216.67
161,"Cromogue, Milford, Co. Cork",650, Co. Cork,3 ,216.67
162,"20 Allow Hill, Freemount, Charleville, Co. Cork",700, Co. Cork,3 ,233.33
163,"Glengarriff, Newtownshandrum, Charleville, Co. Cork",750, Co. Cork,4 ,187.50
164,"Mallow town, Mallow, Co. Cork",1050, Co. Cork,3 ,350.00
165,"Woodquay, Bailick, Midleton, Co. Cork",1300, Co. Cork,3,433.33
166,"Na FuinSeoga, Springlane, Ballyvolane Rd, Ballyvolane, Co. Cork",480, Co. Cork,5 ,96.00
167,"Blarney Village, Blarney, Co. Cork",2400, Co. Cork,4 ,600.00
168,"Carrigboy, Durrus, Co. Cork",600, Co. Cork,3 ,200.00
169,"Midleton, Lisgoold, Co. Cork",300, Co. Cork,4,75.00
170,"Rochelle Park, Victoria Avenue, Cork City, Co. Cork",1396, Co. Cork,3,465.33
171,"Ivanhoe, Youghal, Co. Cork",1200, Co. Cork,4 ,300.00
172,"Rockstreet, Cloyne, Co. Cork",480, Co. Cork,8 ,60.00
173,"4 Admirals Walk, Kinsale, Co. Cork",1500, Co. Cork,3 ,500.00
174,"THE SCHOOLMASTER'S RESIDENCE LISPATRICK LOWER OLD, Garrettstown, Co. Cork",900, Co. Cork,3 ,300.00
175,"main street rossmore, Clonakilty, Co. Cork",800, Co. Cork,5 ,160.00
176,"No. 9 Millbrook Lawn, Bantry, Co. Cork",900, Co. Cork,3 ,300.00
177,"Heatherfield, Waterfall, Co. Cork",2400, Co. Cork,5 ,480.00
178,"Balady House, Belgooly, Kinsale, Co. Cork",2750, Co. Cork,5 ,550.00
179,"Highfield Avenue, Cork City, Co. Cork",600, Co. Cork,6 ,100.00
180,"Rockmount, Drimoleague, Co. Cork",800, Co. Cork,4 ,200.00
181,"Look out Main Street, Castletownshend, Co. Cork",800, Co. Cork,3 ,266.67
182,"Reenmurraga, Church Cross, Skibbereen, Co. Cork",800, Co. Cork,3,266.67
183,"Glentaff, Union Hall, Co. Cork",600, Co. Cork,3,200.00
184,"Minanes, Drinagh, Co. Cork",1300, Co. Cork,5 ,260.00
185,"Rosscarrig Rathmore, Baltimore, Co. Cork",1300, Co. Cork,4 ,325.00
186,"Main Street, Drimoleague, Co. Cork",850, Co. Cork,4 ,212.50
187,"Kevmond Old mallow road Cork, Blackpool, Co. Cork",1450, Co. Cork,3,483.33
188,"Lackaroe, Buttevant, Co. Cork",850, Co. Cork,2,425.00
189,"Glanagual, Kildinan, Co. Cork",1500, Co. Cork,4 ,375.00
190,"Railway Cottage, Gaggin, Bandon, Co. Cork",2000, Co. Cork,5 ,400.00
191,"2 Bowling Green, St John's Hill, Kinsale, Co. Cork",3000, Co. Cork,5 ,600.00
192,"The Anchorage, Summercove, Kinsale, Co. Cork",3000, Co. Cork,3 ,1000.00
193,"Derrylahan, Dunmanway, Co. Cork",700, Co. Cork,3 ,233.33
194,"64 Yewlands, Douglas, Co. Cork",1625, Co. Cork,3 ,541.67
195,"5 The Forge, Breenybeg, Kealkill, Co. Cork",750, Co. Cork,3,250.00
196,"Coolavokig, Macroom, Co. Cork",800, Co. Cork,3,266.67
197,"The Sycamores, Model Farm Road, Co. Cork",2150, Co. Cork,5 ,430.00
198,"Cahermellaboe, Allihies, Beara, Co. Cork",500, Co. Cork,3 ,166.67
1,"Lough Eske, Donegal Town, Co. Donegal",550, Co. Donegal,3,183.33
2,"Beinn Aoibhinn, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
3,"73 Rowan Park, Lismonaghan, Letterkenny, Co. Donegal",850, Co. Donegal,4 ,212.50
4,"65 The Green, Ballymacool, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
5,"56 Glentain Manor, Letterkenny, Co. Donegal",750, Co. Donegal,3 ,250.00
6,"81 Cara Bay, Culdaff, Co. Donegal",560, Co. Donegal,2 ,280.00
7,"30 Clearwaters, Rathmullan, Co. Donegal",600, Co. Donegal,3 ,200.00
8,"89 The Green, Thornberry, Letterkenny, Co. Donegal",850, Co. Donegal,3 ,283.33
9,"Fort Royal House, Rathmullan, Co. Donegal",1400, Co. Donegal,4 ,350.00
10,"Porthall, Lifford, Co. Donegal",550, Co. Donegal,2,275.00
11,"14 St Johns Park, Gransha Road, Buncrana, Co. Donegal",750, Co. Donegal,4 ,187.50
12,"42 Millbrea, Meadows, Ballyloskey, Carndonagh, Co. Donegal",600, Co. Donegal,3 ,200.00
13,"21 Churchlands, Manorcunningham, Co. Donegal",650, Co. Donegal,4 ,162.50
14,"39 Glenoughty Close, Glencar, Letterkenny, Co. Donegal",750, Co. Donegal,3,250.00
15,"1 Killylastin Heights, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
16,"21 Brookfield Heights, Letterkenny, Co. Donegal",800, Co. Donegal,3,266.67
17,"23 Ceanann View, Letterkenny, Co. Donegal",750, Co. Donegal,3 ,250.00
18,"Drumacanoo, Churchill, Letterkenny, Co. Donegal",600, Co. Donegal,3,200.00
19,"9 The Grange, Letterkenny, Co. Donegal",950, Co. Donegal,4 ,237.50
20,"19 Orchard Grove, Ramelton Rd, Letterkenny, Co. Donegal",900, Co. Donegal,5 ,180.00
21,"Cottage Rahan, Letterkenny, Co. Donegal",480, Co. Donegal,1,480.00
22,"Carnamuggagh, Mountain Top, Letterkenny, Co. Donegal",700, Co. Donegal,4 ,175.00
23,"9 The Grange, Letterkenny, Co. Donegal",950, Co. Donegal,4 ,237.50
24,"Thornberry, Letterkenny, Co. Donegal",800, Co. Donegal,4 ,200.00
25,"Gortlee, Ballyraine, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
26,"39 Cill Greine, Lismonaghan, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
27,"Hollywell, Killea, Co. Donegal",560, Co. Donegal,2,280.00
28,"57 Glentain Manor, Carnumuggagh, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
29,"No 3 Williams Street, Raphoe, Co. Donegal",500, Co. Donegal,3,166.67
30,"36 Cuirt Aishling, Ballybofey, Co. Donegal",650, Co. Donegal,3 ,216.67
31,"No 2 The Mill Cottage, Stranorlar, Co. Donegal",560, Co. Donegal,3 ,186.67
32,"43 Forest Park, Killygordon, Co. Donegal",435, Co. Donegal,2 ,217.50
33,"No 14 Glenview Park, Ballybofey, Co. Donegal",565, Co. Donegal,4,141.25
34,"28 Lennon View, Kilmacrenan, Co. Donegal",650, Co. Donegal,3 ,216.67
35,"Golf Course Road, Loughnagin, Letterkenny, Co. Donegal",800, Co. Donegal,3,266.67
36,"Whitethorn Close, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
