House,Price,County,Room
"5. 13a Suir Road, Kilmainham, Dublin 8",2600, Dublin 8,3 
"6. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"7. Old Estuary Mill, Malahide, Co. Dublin",3600, Co. Dublin,4 
"8. Granville Park off Newtownpark Avenue Blackrock Co, Blackrock, Co. Dublin",2800, Co. Dublin,4
"9. Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3800, Dublin 18,4 
"10. 4 boolvogue road eastwall, East Wall, Dublin 3",1950, Dublin 3,2
"11. 51 Thornhill Road, Mount Merrion, Co. Dublin",2600, Co. Dublin,3 
"12. Leopardstown Avenue, Leopardstown, Dublin 18",3000, Dublin 18,4 
"13. Whitethorn Road, Clonskeagh, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"14. 59, the Beeches, Monkstown Valley Monkstown, Monkstown, Co. Dublin",2200, Co. Dublin,2
"15. Balnagowan, Dartry, Dublin 6",3250, Dublin 6,3 
"16. Torquay Road, Foxrock, Dublin 18",5250, Dublin 18,5 
"17. Strand Rd, Sandymount, Dublin 4",5500, Dublin 4,3 
"18. Avoca Avenue, Blackrock, Co. Dublin",2600, Co. Dublin,3 
"19. Orwell Bank, Rathgar, Rathgar, Dublin 6",2100, Dublin 6,2 
"20. Esposito Road, Walkinstown, Dublin 12",2000, Dublin 12,3
"21. Harold\'s Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,2
"22. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"23. Outfarm Lane, Castleknock, Dublin 15",3700, Dublin 15,5 
"24. Bullock Harbour, Dalkey, Co. Dublin",3250, Co. Dublin,4 
"25. Merville Road, Stillorgan, Co. Dublin",2500, Co. Dublin,4 
"26. 29 Monaloe Avenue, Blackrock, Co. Dublin",2750, Co. Dublin,4
"27. Waterloo Place, Ballsbridge, Dublin 4",3500, Dublin 4,2 
"28. 12 Wilfrid Terrace, Harold's Cross, Dublin 6w",3000, Dublin 6w,3 
"29. Cairnfort, Enniskerry Road, Stepaside, Dublin 18",3650, Dublin 18,4 
"30. Bushy Park House, Terenure, Dublin 6w",5520, Dublin 6w,5 
"31. Richmond Park, Monkstown, Co. Dublin",2300, Co. Dublin,2
"32. 21 Vavasour Square, Sandymount, Dublin 4",3000, Dublin 4,2 
"33. 77 Carysfort Park, Blackrock, Co. Dublin",3100, Co. Dublin,3 
"34. Castleway, Kinsealy Lane, Malahide, Co. Dublin",3500, Co. Dublin,4 
"35. Blooms Court, 47A Upper Clanbrassil Street, dublin, Dublin 8",3700, Dublin 8,4 
"36. Biscayne, Malahide, Co. Dublin",3000, Co. Dublin,4 
"37. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"38. Elizabeth Street, Drumcondra, Dublin 9",1500, Dublin 9,2
"39. 193 Malahide Marina, Malahide, Co. Dublin",2400, Co. Dublin,3 
"40. 31 Willow Park Avenue, Glasnevin, Dublin 9",2750, Dublin 9,4 
"41. Kingstown Mews, Park Lane, Sandycove, Co. Dublin",3750, Co. Dublin,4 
"42. Belfield Close, Clonskeagh Road, Clonskeagh, Dublin 14",3500, Dublin 14,4 
"43. cymric road, Sandymount, Dublin 4",1675, Dublin 4,
"44. 19 Rosemount Court, Booterstown, Co. Dublin",2000, Co. Dublin,2
"45. 24 Patrician Villas, Stillorgan, Co. Dublin",2270, Co. Dublin,3 
"46. SOMERTON LODGE MEWS, ROCHESTOWN AVENUE, Dun Laoghaire, Co. Dublin",2395, Co. Dublin,3 
"47. Beechfield Court, Clonee, Dublin 15",1800, Dublin 15,3
"48. 7 Crescent Place, Clontarf, Dublin 3",1850, Dublin 3,3 
"49. 201 Clontarf Road, Clontarf, Dublin 3",4500, Dublin 3,4 
"50. 67 Grosvenor Court, Clontarf, Dublin 3",2695, Dublin 3,3 
"51. 101 Upper Leeson Street, Dublin 4",5250, Dublin 4,3 
"52. Main street ranelagh, Ranelagh, Dublin 6",5000, Dublin 6,6 
"53. 26 Granville Close, Dun Laoghaire, Co. Dublin",2900, Co. Dublin,4 
"54. Dublin 12., Crumlin, Dublin 12",2295, Dublin 12,2 
"55. Newtown Way, Churchtown, Dublin 14",3120, Dublin 14,4 
"56. Ashworth Place, Harold's Cross, Dublin 6w",1950, Dublin 6w,2
"57. Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6",2450, Dublin 6,2 
"58. 185 Errigal road, Drimnagh, Dublin 12",1990, Dublin 12,3
"59. 33 hampton wood green, Finglas, Dublin 11",2000, Dublin 11,3 
"60. South Dock Place, Ringsend, Dublin 4",2200, Dublin 4,2
"61. Ringsend Road, Ringsend, Dublin 4",3000, Dublin 4,3 
"62. Rere Chelmsford Lane, Ranelagh, Dublin 6, Ranelagh, Dublin 6",2315, Dublin 6,2
"63. Havelock Square, Sandymount, Dublin 4",2600, Dublin 4,2 
"64. Adare Road, Coolock, Dublin 17",2000, Dublin 17,3
"65. Ely Green, Killininny, Ballycullen, Dublin 24",2000, Dublin 24,3 
"66. Barton Drive, Rathfarnham, Dublin 14",2400, Dublin 14,3 
"67. Gainsborough Green, Malahide, Co. Dublin",2800, Co. Dublin,4 
"68. Shanowen Grove, Santry, Dublin 9",2600, Dublin 9,4 
"69. Decies Road, Ballyfermot, Dublin 10",1600, Dublin 10,2
"70. Off Leopardstown Road, Foxrock, Dublin 18",10000, Dublin 18,5 
"71. Avonmore, Foxrock, Dublin 18",9000, Dublin 18,5 
"72. Stepaside, Stepaside, Dublin 18",3500, Dublin 18,4 
"73. Landore, Orwell Road, Churchtown, Dublin 14",3200, Dublin 14,4 
"74. Belmont Drive, Stepaside, Dublin 18",3200, Dublin 18,4 
"75. Landore, Orwell Road, Rathgar, Dublin 6",3200, Dublin 6,4 
"76. Newtown Park Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 
"77. Belmont, Enniskerry Road, Sandyford, Dublin 18",3000, Dublin 18,4 
"78. Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 
"79. Clogher Road, Crumlin, Dublin 12",2000, Dublin 12,2
"80. Gledswood Mews, Clonskeagh, Dublin 14",3900, Dublin 14,3 
"81. 97 Rutland Avenue, Crumlin, Dublin 12",2100, Dublin 12,3 
"82. Windmill park, Crumlin, Dublin 12",1900, Dublin 12,2
"83. Drummartin Terrace, Goatstown, Dublin 14",2400, Dublin 14,2 
"84. Whitethorn, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"85. Goatstown, Goatstown, Dublin 14",2400, Dublin 14,2 
"86. Killiney Heath, Killiney, Co. Dublin",4500, Co. Dublin,5 
"87. Whitethorn Road, Clonskeagh, Dublin 14",3000, Dublin 14,4 
"88. Kelston Drive, Off Leopardstown Road, Foxrock, Dublin 18",2450, Dublin 18,3 
"89. Friarsland - 10 minutes walk to LUAS, Clonskeagh, Dublin 14",4750, Dublin 14,6 
"90. 17 Glencairne Lawn, Leopardstown, Dublin 18",2750, Dublin 18,3
"91. just off M50, opposite the LUAS, Sandyford road, Sandyford, Dublin 18",3000, Dublin 18,4 
"92. 10 Warrington Place, Dublin 2",1140, Dublin 2,6 
"93. 9 Eastmoreland Lane, Dublin 4",1950, Dublin 4,
"94. Lavish Period Home & Gardens, Ballsbridge, Dublin 4",14950, Dublin 4,6 
"95. Guinness Cottages (Fully Serviced), Rialto, Dublin 8",2500, Dublin 8,2
"96. Corporate Rental Merrion Road, Ballsbridge, Dublin 4",5500, Dublin 4,4 
"97. Meadowbank, Rathgar, Dublin 6",2300, Dublin 6,2 
"98. Mount Temple Road, Stoneybatter, Dublin 7",1700, Dublin 7,2
"99. Martello wood, Sandymount, Dublin 4",2300, Dublin 4,2
"100. 1 The Mews, Dublin 2",3950, Dublin 2,4 
"101. Citywest, Kingswood, Dublin 22",1850, Dublin 22,2
"102. 28 Clonmore Road, Mount Merrion, Co. Dublin",3500, Co. Dublin,4 
"103. 7 Huxley Crescent, Dublin 8",3600, Dublin 8,3 
"104. Millmount Avenue, Drumcondra, Dublin 9",3200, Dublin 9,4 
"105. Bayview Bungalows, Killiney, Co. Dublin",1600, Co. Dublin,3
"106. Avoca Road, Blackrock, Co. Dublin",4375, Co. Dublin,5 
"107. Hillside, Dalkey, Co. Dublin",4000, Co. Dublin,4 
"108. Bushy Park House, Terenure, Dublin 6",5520, Dublin 6,5 
"109. 20 Northbrook walk, Ranelagh, Dublin 6",2300, Dublin 6,2 
"110. Dunbur, off Eglinton Road, Donnybrook, Dublin 4",2980, Dublin 4,3 
"111. 41 St Johns Road, Sandymount, Dublin 4",3975, Dublin 4,3 
"112. Clonsilla, Clonsilla, Dublin 15",1700, Dublin 15,2
"113. Strand Road, Baldoyle, Dublin 13",2400, Dublin 13,4 
"114. Trafalgar Lane, Monkstown, Co. Dublin",2200, Co. Dublin,2 
"115. Castlebyrne Park, Blackrock, Co. Dublin",2000, Co. Dublin,3
"116. Cooleen, Mountain View Road, Killiney, Co. Dublin",2799, Co. Dublin,3 
"117. 11 fortfield drive, Terenure, Dublin 6",3500, Dublin 6,6 
"118. Coolmine, Coolmine, Dublin 15",600, Dublin 15,1
"119. Newlands, Coliemore Road, Dalkey, Co. Dublin",3250, Co. Dublin,4 
"120. Brookfield Green Kimmage D12, Kimmage, Dublin 6w",2100, Dublin 6w,3 
"121. Royal Canal Court, Phibsborough, Dublin 7",2500, Dublin 7,2
"122. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"123. 4 Sitric Road, Stoneybatter, Dublin 7, Stoneybatter, Dublin 7",3980, Dublin 7,2
"124. 54 Granitefield, Cabinteely, Co. Dublin",2850, Co. Dublin,4 
"125. Shamrock Terrace, North Strand, Dublin 3",1950, Dublin 3,2
"126. 46 Seafield Road, Clontarf, Dublin 3",3000, Dublin 3,4 
"127. 13 St helens Walk, Adamstown, Lucan, Co. Dublin",2050, Co. Dublin,3 
"128. 29 Dearheavan close, Clonee, Dublin 15",2100, Dublin 15,3 
"129. De Selby, Citywest, Dublin 24",2200, Dublin 24,4
"130. Elm Grove, Blackrock, Co. Dublin",3600, Co. Dublin,5 
"131. 19 Belarmine Court, Stepaside, Dublin 18, Stepaside, Dublin 18",2000, Dublin 18,2 
"132. Brighton Gardens, Rathgar, Dublin 6",2200, Dublin 6,2
"133. 118 Kickham Road, Inchicore, Dublin 8",2100, Dublin 8,3
"134. 42 Lough Derg Road, Raheny, Dublin 5",1700, Dublin 5,3
"135. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2300, Dublin 8,2
"136. Clancy Quay Phase Two By Kennedy Wilson, Islandbridge, Dublin 8",3150, Dublin 8,3 
"137. Montpeliar Place, Blackrock, Co. Dublin",4000, Co. Dublin,4 
"138. Cranmer Lane (Off Haddington Rd), Ballsbridge, Dublin 4",2600, Dublin 4,2 
"139. The Mews, Orwell Gate, Marianella, Rathgar, Dublin 6",3750, Dublin 6,3 
"140. College Square, Wainsfort Manor Drive, Terenure, Dublin 6w",3675, Dublin 6w,5 
"141. Coliemore Road, Dalkey, Co. Dublin",4975, Co. Dublin,4 
"142. Bloomfield Park, Portobello, Dublin 8",1950, Dublin 8,2
"143. Templeroan Green, Knocklyon, Dublin 16",1872, Dublin 16,3 
"144. 2 Diswellstown park, Castleknock, Dublin15, Castleknock, Dublin 15",3380, Dublin 15,4 
"145. 34 Huntstown Road, Huntstown, Dublin 15",1900, Dublin 15,3
"146. 2 The View, Larch Hill, Santry, Dublin 9",1950, Dublin 9,3 
"147. St Johns Estate, Clondalkin, Dublin 22",1500, Dublin 22,2
"148. Grianan Fidh, Sandyford, Dublin 18",2075, Dublin 18,3 
"149. Clarinda park East, Dun Laoghaire, Co. Dublin",3950, Co. Dublin,4 
"150. Knocksinna Wood, Foxrock, Dublin 18",2750, Dublin 18,2 
"151. Merrion road, Ballsbridge, Dublin 4",3500, Dublin 4,5 
"152. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"153. Brookhaven, Portrane, Donabate, Co. Dublin",2900, Co. Dublin,6 
"154. Saggart Lodge Ct, Garters Lane, Saggart, Citywest, Co. Dublin",2150, Co. Dublin,4 
"155. Dunville Avenue, Ranelagh, Dublin 6",2450, Dublin 6,2
"156. Park Court, Sandymount, Dublin 4",2650, Dublin 4,2 
"157. Leopardstown Road Upper, Leopardstown, Dublin 18",2500, Dublin 18,3 
"158. Shamrock Cottages, North Strand, Dublin 1",1500, Dublin 1,
"159. Auburn Avenue/ Castleknock Park, Castleknock, Dublin 15",2600, Dublin 15,4 
"160. Dodder View Cottages, Ballsbridge, Dublin 4",2750, Dublin 4,3
"161. 10 Brookford, Rush, Co. Dublin",1800, Co. Dublin,4 
"162. Seafield Downs, Clontarf, Dublin 3",2400, Dublin 3,2 
"163. 8 Ashfield Park, Clonsilla, Dublin 15",2000, Dublin 15,4
"164. Castleknock Park, Castleknock, Dublin 15",3000, Dublin 15,4 
"165. Merrion Park, Blackrock, Co. Dublin",2600, Co. Dublin,3 
"166. Farmleigh Woods, Castleknock, Dublin 15",3250, Dublin 15,5 
"167. Summerfield Lawn, Blanchardstown, Dublin 15",1800, Dublin 15,3 
"168. Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",4000, Dublin 4,4 
"169. 3 Braemor Grove, Churchtown, Dublin 14",1950, Dublin 14,3
"170. Oaklands, Swords, Co. Dublin",1750, Co. Dublin,3
"171. Monksfield Carrickbrennan Road, Monkstown, Co. Dublin",1800, Co. Dublin,
"172. Marianella Orwell Road, Rathgar, Dublin 6",6000, Dublin 6,5 
"173. Heathfield Monkstown Road, Monkstown, Co. Dublin",2300, Co. Dublin,2
"174. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"175. Grace Park Heights, Drumcondra, Drumcondra, Dublin 9",2800, Dublin 9,4 
"176. 1shanliss grove, Santry, Dublin 9",2350, Dublin 9,4 
"177. Emerald Cottages, Off Barrow Street, Grand Canal Dock, Dublin 4",2400, Dublin 4,2
"178. 82 Woodford, Brewery Road, Stillorgan, Co. Dublin",3750, Co. Dublin,4 
"179. Loreto Row, Rathfarnham, Dublin 14",1684, Dublin 14,2
"180. Correybeg, Templeogue, Dublin 6w",4000, Dublin 6w,4 
"181. Hillsbrook Avenue, Perrystown, Dublin 12",2200, Dublin 12,3
"182. Glenmaroon Road, Palmerstown, Dublin 20",2200, Dublin 20,3
"183. Somerton Grove, Lucan, Co. Dublin",2400, Co. Dublin,4 
"184. The Paddocks Grove, Lucan, Co. Dublin",1800, Co. Dublin,3 
"185. Hillcrest Green, Lucan, Co. Dublin",2300, Co. Dublin,4 
"186. Colthurst Crescent, Lucan, Co. Dublin",1750, Co. Dublin,2
"187. St Kevins Terrace, New Bride Street, Dublin 8",2600, Dublin 8,3 
"188. Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 
"189. Barton Road East, Churchtown, Dublin 14",2800, Dublin 14,4 
"190. New Ireland Road, Dublin 8",2200, Dublin 8,3
"191. Raglan Lane, Ballsbridge, Dublin 4",3800, Dublin 4,3 
"192. 1 Fortfield Road, Terenure, Dublin 6w",3500, Dublin 6w,4 
"193. Crinken Lodge, Old Bray Road, Shankill, Dublin 18",2500, Dublin 18,3 
"194. Kensington Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3500, Co. Dublin,4 
"195. Cedar View, Ridgewood, Swords, Co. Dublin",1500, Co. Dublin,3 
"196. Balkhill Road, Howth, Dublin 13",4000, Dublin 13,4 
"197. 24 Fforster Lawn, Lucan, Co. Dublin",500, Co. Dublin,4 
"198. Off Beach Road, Sandymount, Dublin 4",2500, Dublin 4,3 
"199. Viking Road, Stoneybatter, Dublin 7",2165, Dublin 7,3
"200. Dartmouth Square North, Ranelagh, Dublin 6",8500, Dublin 6,4 
"201. 5 Ailesbury Oaks, Ailesbury Road, Ballsbridge, Dublin 4",3500, Dublin 4,3 
"202. 8 Haddington Park, Glenageary, Dun Laoghaire, Co. Dublin",2300, Co. Dublin,3
"203. 50 Violet Hill Park, Glasnevin, Dublin 11",2000, Dublin 11,3
"204. chapel lane, Swords, Co. Dublin",1500, Co. Dublin,3
"205. Grandville Park, Newtownpark Avenue, Blackrock, Co. Dublin",3000, Co. Dublin,3 
"206. Casino Drive, Malahide, Co. Dublin",3000, Co. Dublin,3 
"207. Bawn Eile, Ballybetagh Road, Kilternan, Dublin 18",2950, Dublin 18,4 
"208. Albany Avenue, Monkstown, Co. Dublin",4500, Co. Dublin,3 
"209. Ballsbridge Avenue, Ballsbridge, Dublin 4",5000, Dublin 4,3 
"210. Brighton Wood, Foxrock, Dublin 18",3500, Dublin 18,4 
"211. Proby Square, Blackrock, Co. Dublin",6000, Co. Dublin,5 
"212. Blooms Lodge, Sandycove Close, Sandycove, Co. Dublin",2500, Co. Dublin,3 
"213. Glandore Park, Lower Mounttown Road, Monkstown, Co. Dublin",2700, Co. Dublin,4 
"214. 21 Belmayne Avenue, Clarehall, Dublin 13",2300, Dublin 13,3 
"215. 21 Belmayne Avenue, Balgriffin, Dublin 13",2300, Dublin 13,3 
"216. 12 Kelston Drive, Foxrock, Dublin 18",3300, Dublin 18,3 
"217. 1 Whitethorn Walk, Westminster Park, Foxrock, Dublin 18",3000, Dublin 18,4 
"218. Weston Avenue, Churchtown, Dublin 14",5000, Dublin 14,6 
"219. Foxrock Mount, Foxrock Park, Dublin 18, Foxrock, Dublin 18",3000, Dublin 18,4 
"220. Waterloo Lane, Ballsbridge, Dublin 4",5575, Dublin 4,3 
"221. Sorrento Road, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"222. Lealand Road, Clondalkin, Dublin 22",1850, Dublin 22,3 
"223. Laurel Court, Laurel Lodge, Castleknock, Dublin 15",2000, Dublin 15,3 
"224. 4 Saint Broc\'s Cottages, Donnybrook, Dublin 4",3000, Dublin 4,2
"225. Ferncourt Close, Firhouse, Dublin 24",1685, Dublin 24,3 
"226. Foxrock Mount, Foxrock, Dublin 18",2950, Dublin 18,4 
"227. 37 Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"228. Mount Bellew Crescent, Lucan, Co. Dublin",1900, Co. Dublin,3 
"229. 22 melesian lawn, Swords, Co. Dublin",2500, Co. Dublin,3 
"230. Windmill Court, Clonsilla, Dublin 15",2200, Dublin 15,3 
"231. Laverna Avenue, Castleknock, Dublin 15",2500, Dublin 15,4 
"232. Sycamore Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 
"233. Sycamore Crescent, Stillorgan, Co. Dublin",4500, Co. Dublin,4 
"234. Sycamore Crescent, Mount Merrion, Co. Dublin",4500, Co. Dublin,4 
"235. Kelston Avenue, Leopardstown Road, Dublin 18, Foxrock, Dublin 18",2800, Dublin 18,4 
"236. Westminster Lawns, Foxrock, Dublin 18",3800, Dublin 18,4 
"237. Marlborough Road, Donnybrook, Dublin 4",5900, Dublin 4,3 
"238. Rose Cottage, Mill Lane, Palmerstown, Dublin 20",2800, Dublin 20,2 
"239. Church Road, Dalkey, Dalkey, Co. Dublin",2800, Co. Dublin,3 
"240. 252 GRIFFITH AVENUE, Drumcondra, Dublin 9",2500, Dublin 9,4 
"241. Nephin Road, Navan Road (D7), Dublin 7",2310, Dublin 7,3
"242. Kimmage Grove, Kimmage, Dublin 6w",2200, Dublin 6w,3
"243. Marine Avenue, Sandycove, Co. Dublin",5000, Co. Dublin,4 
"244. Stillorgan Park Avenue, Stillorgan, Co. Dublin",5200, Co. Dublin,4 
"245. Beechdale Way, Ballycullen, Dublin 24",1800, Dublin 24,4 
"246. Fernwood Park, Tallaght, Dublin 24",2100, Dublin 24,3
"247. Glenvara Park, Knocklyon, Dublin 16",2100, Dublin 16,3
"248. Harolds Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,
"249. Charlestown Park, Finglas, Dublin 11",2200, Dublin 11,5 
"250. Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 
"251. Barry Park, Finglas, Dublin 11",8000, Dublin 11,4
"252. Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 
"253. Blackdown, Kilteel, Rathcoole, Co. Dublin",2500, Co. Dublin,5 
"254. Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 
"255. Raleigh Square, Crumlin, Dublin 12",2100, Dublin 12,3 
"256. Dodder View Cottages, Ballsbridge, Dublin 4",2850, Dublin 4,3
"257. Liffey Glen, Lucan, Co. Dublin",1900, Co. Dublin,3 
"258. Ballyfermot Avenue, Ballyfermot, Dublin 10",1850, Dublin 10,2
"259. Barry Green, Finglas, Dublin 11",2000, Dublin 11,4
"260. Old Court Lodge, Firhouse, Dublin 24",1450, Dublin 24,2
"261. Belmont Park, Raheny, Dublin 5",2200, Dublin 5,3
"262. Rugby Road, Ranelagh, Dublin 6",2400, Dublin 6,2
"263. Westbourne Drive, Clondalkin, Dublin 22",1800, Dublin 22,3
"264. Chapel farm, Lusk, Co. Dublin",1600, Co. Dublin,3 
"265. Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 
"266. Coultry, Ballymun, Dublin 11",1300, Dublin 11,2 
"267. Monalea Park, Knocklyon, Dublin 16",1650, Dublin 16,3
"268. 81 Castleknock Downs, Castleknock, Dublin 15",1950, Dublin 15,3
"269. 11 Mulberry Crescent, Castleknock, Dublin 15",2500, Dublin 15,4 
"270. Glenview Park, Tallaght, Dublin 24",2200, Dublin 24,4 
"271. 8 Marino Park Avenue, Fairview, Dublin 3",2250, Dublin 3,3
"272. 14 Hardiman Road, Drumcondra, Dublin 9",2100, Dublin 9,2 
"273. Newcastle Manor Heights, Newcastle, Co. Dublin",1364, Co. Dublin,3 
"274. Laraghcon, Lucan, Co. Dublin",1938, Co. Dublin,3 
"275. Mount Albany, Off Newtown Park Avenue, Blackrock, Co. Dublin",2140, Co. Dublin,3 
"276. Iveragh Road, Whitehall, Dublin 9",2173, Dublin 9,3
"277. Silken Park Avenue, Citywest, Co. Dublin",1300, Co. Dublin,3 
"278. Saval Park Road, Dalkey, Co. Dublin",2650, Co. Dublin,5 
"279. Silchester Park, Glenageary, Co. Dublin",2050, Co. Dublin,3
"280. Adelaide Road, Glenageary, Co. Dublin",3200, Co. Dublin,4
"281. Templeview, Temple Crescent, Blackrock, Co. Dublin",4600, Co. Dublin,4 
"282. Church Road, Killiney, Co. Dublin",3200, Co. Dublin,4 
"283. The Village Gate, Dalkey, Co. Dublin",1800, Co. Dublin,2
"284. Brewery Road, Stillorgan, Co. Dublin",3000, Co. Dublin,4 
"285. Leopardstown Avenue, Leopardstown, Dublin 18",2350, Dublin 18,4
"286. Sandycove Avenue West, Sandycove, Co. Dublin",4000, Co. Dublin,4 
"287. Stillorgan Park, Blackrock, Co. Dublin",4500, Co. Dublin,5 
"288. Killiney Road, Killiney, Co. Dublin",4200, Co. Dublin,5 
"289. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"290. Sorrento Road, Dalkey, Co. Dublin",5950, Co. Dublin,5 
"291. Lower Glenageary Road, Glenageary, Co. Dublin",2800, Co. Dublin,5 
"292. Knocknacree Park, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"293. Elton Park, Sandycove, Co. Dublin",6270, Co. Dublin,5 
"294. Montpelier Parade, Monkstown, Co. Dublin",5000, Co. Dublin,4 
"295. 57 Carriglea Gardens, Dun Laoghaire, Co. Dublin",3100, Co. Dublin,5 
"296. Whitworth Avenue, Drumcondra, Dublin 3",1700, Dublin 3,2
"297. Glen Walk The Park, Cabinteely, Dublin 18",3000, Dublin 18,4 
"298. Trees Road, Mount Merrion, Co. Dublin",3200, Co. Dublin,3 
"299. St. Pancras terenure, Terenure, Dublin 6",4200, Dublin 6,4 
"300. Burdett Avenue, Sandycove, Co. Dublin",4200, Co. Dublin,4 
"301. Orpen Close, Stillorgan, Co. Dublin",2200, Co. Dublin,2
"302. 3 Church Avenue, Rathmines, Dublin 6",3000, Dublin 6,3 
"303. 1 Airpark Court, Rathfarnham, Dublin 16",3250, Dublin 16,4 
"304. Long Lane, Dublin 8",1900, Dublin 8,2 
"305. Mount Prospect Drive, Clontarf, Dublin 3",2200, Dublin 3,3
"306. Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"307. Clyde Lane, Ballsbridge, Dublin 4",5000, Dublin 4,5 
"308. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"309. 47 Brookfield Road, Kilmainham, Dublin 8, Kilmainham, Dublin 8",2500, Dublin 8,3
"310. Castle Avenue, Churchtown, Dublin 14",5592, Dublin 14,4 
"311. Dartmouth Road, Ranelagh, Dublin 6",6000, Dublin 6,4 
"312. Orwell Lodge, Rathgar, Dublin 6",4000, Dublin 6,2 
"313. Willbrook Downs, Rathfarnham, Dublin 14",2250, Dublin 14,3
"314. Glasnevin Woods, Glasnevin, Dublin 11",2250, Dublin 11,4 
"315. 57 Fosterbrook, Booterstown, Co. Dublin",2440, Co. Dublin,4 
"316. Belmont House Stoney Road, Dundrum, Dublin 14",5460, Dublin 14,6 
"317. 106 Larkhill Road, Whitehall, Dublin 9",1900, Dublin 9,4 
"318. Greenville Terrace, South Circular Road, Dublin 8",2200, Dublin 8,2
"319. 2 Monte Vella, Barnhill Road, Dalkey, Co. Dublin",2600, Co. Dublin,2 
"320. 9 Willow Mews, St Albans Park, Sandymount, Dublin 4",2450, Dublin 4,2
"321. 12 Dalkey Grove, Dalkey, Co. Dublin",2850, Co. Dublin,3
"322. 12 Foxrock Mount, Foxrock, Dublin 18",2500, Dublin 18,3 
"323. Darley Terrace, Coombe, Dublin 8",2000, Dublin 8,2
"324. 44 Donnybrook Manor, Donnybrook, Dublin 4",3000, Dublin 4,4 
"325. Rathdown Grove, Dundrum, Dublin 14",2250, Dublin 14,2 
"326. 28 Drummond Place, Harold's Cross, Dublin 6",2000, Dublin 6,2
"327. 3 Grattan Place, Dublin 2, Dublin 2",3600, Dublin 2,4 
"328. 110 Grange Abbey Drive, Donaghmede, Dublin 13",2000, Dublin 13,3 
"329. 27 lansdowne park, Knocklyon, Dublin 16",600, Dublin 16,1
"330. Geraldine Street, Dublin 7",2750, Dublin 7,3
"331. Pecks Lane, Castleknock, Dublin 15",1950, Dublin 15,4 
"332. Carrickmines Avenue, Carrickmines Wood, Carrickmines, Dublin 18",4066, Dublin 18,5 
"333. 11 Killala Road, Cabra, Dublin 7",2100, Dublin 7,2
"334. Sterling Square, Clonee, Dublin 15",1800, Dublin 15,3 
"335. An Gort, Old Road, Rush, Co. Dublin",2300, Co. Dublin,4 
"336. Hyde Park Avenue, Blackrock, Co. Dublin",2900, Co. Dublin,4
"337. Abbotts Grove Avenue, Knocklyon, Dublin 16",2400, Dublin 16,3 
"338. Whitechurch Abbey, Rathfarnham, Dublin 14",2400, Dublin 14,3
"339. Temple Crescent, Blackrock, Co. Dublin",4200, Co. Dublin,6 
"340. Carysfort Park, Blackrock, Co. Dublin",3100, Co. Dublin,3 
"341. Malahide Village Strawberry Fields, Malahide, Co. Dublin",5200, Co. Dublin,4 
"342. Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",3900, Co. Dublin,4 
"343. 18 Belfield Downs, Goatstown, Dublin 14",2000, Dublin 14,3
"344. Merrion Park, Booterstown, Co. Dublin",2500, Co. Dublin,3 
"345. Monkstown Road, Monkstown, Co. Dublin",2800, Co. Dublin,2 
"346. Turvey Avenue, Donabate, Co. Dublin",2500, Co. Dublin,3 
"347. Palmerston Close, off Palmerston Road, Rathmines, Dublin 6",3000, Dublin 6,3 
"348. Grove Paddock, St. Helier\'s Copse, Blackrock, Blackrock, Co. Dublin",4200, Co. Dublin,4 
"349. Wainsfort Manor Crescent, Terenure, Dublin 6",2400, Dublin 6,3 
