House Index,Address,Price,County,Room,Approx price per room
38,"Lisnenan Court, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
39,"Coolvoy, Doochary, Co. Donegal",500, Co. Donegal,3,166.67
40,"10 Woodlands, Ballyshannon, Co. Donegal",500, Co. Donegal,2,250.00
41,"St Raphaels, Ards, Creeslough, Co. Donegal",500, Co. Donegal,3,166.67
42,"No 7 Laganore, Port Na Blagh, Dunfanaghy, Co. Donegal",550, Co. Donegal,3 ,183.33
43,"Drumatinney, Falcarragh, Co. Donegal",550, Co. Donegal,6 ,91.67
44,"Magheraroarty, Gortahork, Co. Donegal",500, Co. Donegal,3,166.67
45,"Ards, Creeslough, Co. Donegal",475, Co. Donegal,3,158.33
46,"Ramelton Road, Letterkenny, Co. Donegal",1500, Co. Donegal,5 ,300.00
47,"Rann Mor Walk, Letterkenny, Co. Donegal",750, Co. Donegal,3 ,250.00
48,"49 Rowan Park, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
49,"The Forest, Ballymacool, Letterkenny, Co. Donegal",800, Co. Donegal,3 ,266.67
50,"22 Gort na Greine, Carnamuggagh, Letterkenny, Co. Donegal",700, Co. Donegal,3 ,233.33
51,"Whitethorn Close, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
52,"Coylin Court, Ramelton, Co. Donegal",600, Co. Donegal,3 ,200.00
53,"Durgan House, Ramelton, Co. Donegal",1995, Co. Donegal,5 ,399.00
54,"Beinn Aoibhinn, Letterkenny, Co. Donegal",900, Co. Donegal,4 ,225.00
55,"Mountain View, Letterkenny, Co. Donegal",800, Co. Donegal,4 ,200.00
56,"Hazelbrook Crescent, Letterkenny, Co. Donegal",650, Co. Donegal,3 ,216.67
57,"The Green, Thornberry, Letterkenny, Co. Donegal",700, Co. Donegal,5 ,140.00
58,"Rathmullan Cottage, Rathmullan, Co. Donegal",600, Co. Donegal,3 ,200.00
59,"Orchard Grove, Newtown Cunningham, Co. Donegal",700, Co. Donegal,3 ,233.33
60,"Hollywell, Killea, Co. Donegal",560, Co. Donegal,2,280.00
61,"The Green, Thornberry, Letterkenny, Co. Donegal",700, Co. Donegal,5 ,140.00
62,"Lanalea House, Oldtown Road, Letterkenny, Co. Donegal",650, Co. Donegal,4 ,162.50
63,"Ceanann View, Carnamuggagh Upper, Letterkenny, Co. Donegal",650, Co. Donegal,3,216.67
64,"Meadowhill, Letterkenny, Co. Donegal",750, Co. Donegal,4 ,187.50
65,"67 Gleann Tain Manor, Letterkenny, Co. Donegal",750, Co. Donegal,3 ,250.00
66,"Lunniagh, Derrybeg, Co. Donegal",1050, Co. Donegal,4 ,262.50
67,"Cherry Avenue, Carndonagh, Co. Donegal",600, Co. Donegal,3,200.00
68,"meenahalla, Glenties, Co. Donegal",475, Co. Donegal,4,118.75
69,"20 casrleview Raphoe, Raphoe, Co. Donegal",520, Co. Donegal,3 ,173.33
70,"Drimnaherk East, Letterbarra, Co. Donegal",580, Co. Donegal,2,290.00
71,"The Commons, Killybegs, Co. Donegal",575, Co. Donegal,4,143.75
72,"10 Keenaghan, Kilcar, Co. Donegal",500, Co. Donegal,3,166.67
73,"Druminor, Buncrana, Co. Donegal",875, Co. Donegal,6 ,145.83
74,"12 Dungarron, Gortlee, Letterkenny, Co. Donegal",800, Co. Donegal,4 ,200.00
75,"The Cottage, Shanvalley, Castlefin, Co. Donegal",550, Co. Donegal,2,275.00
76,"Alt Crescent, Castlefin, Co. Donegal",850, Co. Donegal,4 ,212.50
77,"The Maples, Letterkenny, Co. Donegal",850, Co. Donegal,4 ,212.50
78,"66 the grange letterkenny, Letterkenny, Co. Donegal",800, Co. Donegal,4 ,200.00
79,"Toberkeen, Dungloe, Co. Donegal",650, Co. Donegal,4 ,162.50
80,"10 Gerard's Way, Malin Road, Carndonagh, Co. Donegal",440, Co. Donegal,3 ,146.67
81,"Carrickfinn, Kincasslagh, Co. Donegal",640, Co. Donegal,3 ,213.33
82,"Beechwood Park, Letterkenny, Co. Donegal",680, Co. Donegal,3 ,226.67
83,"Highland Drive, Letterkenny, Co. Donegal",800, Co. Donegal,5 ,160.00
84,"Coolmore, Rossnowlagh, Co. Donegal",430, Co. Donegal,6,71.67
85,"derrynacarrow, Doochary, Co. Donegal",600, Co. Donegal,3 ,200.00
1,"54 Raglan Lane, Ballsbridge, Dublin 4",6500, Dublin 4,3 ,2166.67
2,"Belarmine Park, Stepaside, Dublin 18",3800, Dublin 18,4 ,950.00
3,"8 The Avenue, Marianella, Rathgar, Dublin 6",5500, Dublin 6,5 ,1100.00
4,"3 Mariners Lane, Dun Laoghaire, Co. Dublin",2600, Co. Dublin,3 ,866.67
5,"Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 ,791.67
6,"Geraldine Street, Dublin 7",2700, Dublin 7,3,900.00
7,"Clogher Road, Crumlin, Dublin 12",1900, Dublin 12,2,950.00
8,"Seafield Downs, Clontarf, Dublin 3",2500, Dublin 3,2 ,1250.00
9,"99 Inchicore Rd., Kilmainham, Dublin 8",2600, Dublin 8,3,866.67
10,"Old Estuary Mill, Malahide, Co. Dublin",3600, Co. Dublin,4 ,900.00
11,"13 Milltown Avenue, Mount St Annes, Milltown, Dublin 6",2750, Dublin 6,3 ,916.67
12,"Terenure Road West, Terenure, Dublin 6",4000, Dublin 6,4 ,1000.00
13,"20 Millbrook Village, Milltown, Dublin 6",2200, Dublin 6,2,1100.00
14,"Victoria Road, Clontarf, Dublin 3",2200, Dublin 3,2,1100.00
15,"Brookvale Downs, Rathfarnham, Dublin 14",2250, Dublin 14,3 ,750.00
16,"Heathfield Monkstown Road, Monkstown, Co. Dublin",2150, Co. Dublin,2,1075.00
17,"Dunbar, Off Eglington Road, Donnybrook, Donnybrook, Dublin 4",2980, Dublin 4,3 ,993.33
18,"41 St. Johns Road, Sandymount, Dublin 4",3490, Dublin 4,3 ,1163.33
19,"Joy Streets, Dublin 4",2500, Dublin 4,2,1250.00
20,"Cairnfort, Enniskerry Road, Stepaside, Dublin 18",3650, Dublin 18,4 ,912.50
21,"Foxrock Mount, Foxrock Park, Dublin 18, Foxrock, Dublin 18",3000, Dublin 18,4 ,750.00
22,"Abbotts Grove Avenue, Knocklyon, Dublin 16",2300, Dublin 16,3 ,766.67
23,"Farmleigh Close, Castleknock, Dublin 15",2600, Dublin 15,5 ,520.00
24,"Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",4000, Dublin 4,4 ,1000.00
25,"12 Wilfrid Terrace, Harold's Cross, Dublin 6w",2600, Dublin 6w,3 ,866.67
26,"Torquay Road, Foxrock, Dublin 18",5250, Dublin 18,4 ,1312.50
27,"Bullock Harbour, Dalkey, Co. Dublin",3250, Co. Dublin,4 ,812.50
28,"Monaloe Avenue, Blackrock, Co. Dublin",2750, Co. Dublin,4,687.50
29,"Waterloo Place, Ballsbridge, Dublin 4",3500, Dublin 4,2 ,1750.00
30,"Grace Park View Grace Park Road, Dublin 9, Whitehall, Dublin 9",5500, Dublin 9,5 ,1100.00
31,"Bushy Park House, Terenure, Dublin 6w",5500, Dublin 6w,5 ,1100.00
32,"Kingstown Mews, Park Lane, Sandycove, Co. Dublin",3750, Co. Dublin,4 ,937.50
33,"Nephin Road, Navan Road (D7), Dublin 7",2300, Dublin 7,3,766.67
34,"All Hallows Square, Drumcondra, Dublin 9",2500, Dublin 9,3 ,833.33
35,"2 Oldbridge Grove Griffeen Avenue Lucan Dublin, Lucan, Co. Dublin",2000, Co. Dublin,3 ,666.67
36,"Brewery Road, Stillorgan, Co. Dublin",2950, Co. Dublin,4 ,737.50
37,"Kilmore Avenue, Killiney, Co. Dublin",7950, Co. Dublin,5 ,1590.00
38,"Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 ,1875.00
39,"Drummartin Terrace, Dundrum, Dublin 14",2400, Dublin 14,2 ,1200.00
40,"Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3500, Dublin 18,4 ,875.00
41,"4 boolvogue road eastwall, East Wall, Dublin 3",1950, Dublin 3,2,975.00
42,"Clancy Quay Phase Two By Kennedy Wilson, Islandbridge, Dublin 8",3150, Dublin 8,3 ,1050.00
43,"16 Clyde Lane, Ballsbridge, Dublin 4",6000, Dublin 4,4 ,1500.00
44,"St Ignatius Avenue, Drumcondra, Dublin 9",1830, Dublin 9,2,915.00
45,"7 Marina Village, Malahide, Co. Dublin, Malahide, Co. Dublin",3500, Co. Dublin,4 ,875.00
46,"9 Willow Mews, St Albans Park, Sandymount, Dublin 4",2250, Dublin 4,2,1125.00
47,"Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",3900, Co. Dublin,4 ,975.00
48,"Malahide Village Hanlons Lane, Malahide, Co. Dublin",4900, Co. Dublin,4 ,1225.00
49,"Woodside Drive, Churchtown, Dublin 14",4750, Dublin 14,6 ,791.67
50,"Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 ,791.67
51,"Birnam Upper adelaide road Glenageary Co. Dublin, Glenageary, Co. Dublin",4250, Co. Dublin,4 ,1062.50
52,"Island View, Malahide, Co. Dublin",2200, Co. Dublin,3,733.33
53,"Castleway, Kinsealy Lane, Malahide, Co. Dublin",3500, Co. Dublin,4 ,875.00
54,"Marine Parade, Sandycove, Sandycove, Co. Dublin",8500, Co. Dublin,4 ,2125.00
55,"2 woodlands lower road, Strawberry Beds, Co. Dublin",1950, Co. Dublin,3,650.00
56,"5 Brusna Cottages, Blackrock, Co. Dublin",2300, Co. Dublin,2 ,1150.00
57,"24 Spire View Lane, Rathgar, Dublin 6",2800, Dublin 6,3 ,933.33
58,"32 North Circular Road, North Circular Road, Dublin 1",20000, Dublin 1,11 ,1818.18
59,"Balnagowan, Palmerston Park, Dartry, Dublin 6",3000, Dublin 6,4 ,750.00
60,"24 Patrician Villas, Stillorgan, Co. Dublin",2270, Co. Dublin,3 ,756.67
61,"Blooms Court, 47A Upper Clanbrassil Street, dublin, Dublin 8",3700, Dublin 8,4 ,925.00
62,"The Rath Lane Rolestown, Kilsallaghan, Co. Dublin",2800, Co. Dublin,5 ,560.00
63,"Gordon Street, Ringsend, Dublin 4",2700, Dublin 4,2 ,1350.00
64,"21 Derry Drive Crumlin, Crumlin, Dublin 12",1800, Dublin 12,2,900.00
65,"77 Carysfort Park, Blackrock, Co. Dublin",2950, Co. Dublin,3 ,983.33
66,"The Court Bettyglen Watermill Road, Raheny, Dublin 5",2000, Dublin 5,2,1000.00
67,"22 Castleknock Crescent, Castleknock, Dublin 15",2200, Dublin 15,3,733.33
68,"06 Allendale Drive, Clonsilla, Dublin 15",1900, Dublin 15,3 ,633.33
69,"Richmond Park, Monkstown, Co. Dublin",2300, Co. Dublin,2,1150.00
70,"7 Crescent Place, Clontarf, Dublin 3",1850, Dublin 3,3 ,616.67
71,"101 Upper Leeson Street, Dublin 4",5250, Dublin 4,3 ,1750.00
72,"26 Granville Close, Dun Laoghaire, Co. Dublin",2900, Co. Dublin,4 ,725.00
73,"57 Fosterbrook, Booterstown, Co. Dublin",2440, Co. Dublin,4 ,610.00
74,"Dublin 12., Crumlin, Dublin 12",2295, Dublin 12,2 ,1147.50
75,"Griffith Walk, Drumcondra, Dublin 9",2460, Dublin 9,3,820.00
76,"54 Granitefield, Cabinteely, Co. Dublin",2750, Co. Dublin,4 ,687.50
77,"21 The Starlings, Shankill, Dublin 18",2800, Dublin 18,4 ,700.00
78,"10 Warrington Place, Dublin 2",1140, Dublin 2,6 ,190.00
79,"Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 ,2500.00
80,"39 Drynam Rise, Kinsealy, Co. Dublin",2200, Co. Dublin,4 ,550.00
81,"185 Errigal road, Drimnagh, Dublin 12",1990, Dublin 12,3,663.33
82,"Annfield View, Castleknock, Dublin 15",1950, Dublin 15,3 ,650.00
83,"Belton Park Gardens, Donnycarney, Dublin 9",2400, Dublin 9,3,800.00
84,"Danesfort, Castle Avenue, Clontarf, Dublin 3",2700, Dublin 3,2,1350.00
85,"Barry Green, Finglas, Dublin 11",1800, Dublin 11,3 ,600.00
86,"The Moorings, Killiney, Co. Dublin",4500, Co. Dublin,4 ,1125.00
87,"Russell Crescent, Russell Square, Tallaght, Dublin 24",2150, Dublin 24,3 ,716.67
88,"Castlecurragh Heath, Mulhuddart, Dublin 15",1950, Dublin 15,3 ,650.00
89,"Royal Canal Court, Phibsborough, Dublin 7",2500, Dublin 7,2,1250.00
90,"The Village Gate, Dalkey, Co. Dublin",1800, Co. Dublin,2,900.00
91,"Crinken Lodge, Old Bray Road, Shankill, Dublin 18",2500, Dublin 18,3 ,833.33
92,"Kensington Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3500, Co. Dublin,4 ,875.00
93,"Melesian Lawn, Swords, Co. Dublin",2500, Co. Dublin,2 ,1250.00
94,"Orpen Dale, Stillorgan, Co. Dublin",2100, Co. Dublin,3,700.00
95,"Wainsfort Manor Crescent, Terenure, Dublin 6w",2300, Dublin 6w,3 ,766.67
96,"10 Arbutus Place, Portobello, Dublin 8",1575, Dublin 8,1,1575.00
97,"Linden, Eglinton Park, Donnybrook, Dublin 4",5000, Dublin 4,5 ,1000.00
98,"Off Leopardstown Road, Foxrock, Dublin 18",10000, Dublin 18,5 ,2000.00
99,"Avonmore, Foxrock, Dublin 18",9000, Dublin 18,5 ,1800.00
100,"Brickfield Way, Honeypark, Dun Laoghaire, Co. Dublin",3400, Co. Dublin,4 ,850.00
101,"Alderman, Belmont, Sandyford, Dublin 18",2800, Dublin 18,4 ,700.00
102,"Stepaside, Stepaside, Dublin 18",3500, Dublin 18,4 ,875.00
103,"Belarmine, Stepaside, Sandyford, Dublin 18",3800, Dublin 18,4 ,950.00
104,"Landore, Orwell Road, Churchtown, Dublin 14",3200, Dublin 14,4 ,800.00
105,"Belmont Drive, Stepaside, Dublin 18",3200, Dublin 18,4 ,800.00
106,"Landore, Orwell Road, Rathgar, Dublin 6",3200, Dublin 6,4 ,800.00
107,"Glencairn Thicket, Leopardstown, Dublin 18",2000, Dublin 18,3,666.67
108,"16 Somerton, Donabate, Co. Dublin",2000, Co. Dublin,4 ,500.00
109,"9 Eastmoreland Lane, Dublin 4",1950, Dublin 4,1,1950.00
110,"Northbrook walk, Ranelagh, Dublin 6",2300, Dublin 6,2 ,1150.00
111,"Belmont Lawn, Stillorgan, Co. Dublin",3300, Co. Dublin,4 ,825.00
112,"Corrib House Puck Castle lane, Shankill, Dublin 18",2000, Dublin 18,6 ,333.33
113,"Kylemore Drive, Ballyfermot, Dublin 10",1550, Dublin 10,3,516.67
114,"8 Marino Park Avenue, Marino, Dublin 3",2100, Dublin 3,3,700.00
115,"Mount Merrion Ave, Blackrock, Co. Dublin",4950, Co. Dublin,5 ,990.00
116,"Ard Mor Crescent, Tallaght, Dublin 24",2150, Dublin 24,3 ,716.67
117,"37 Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 ,2500.00
118,"34 Huntstown Road, Huntstown, Dublin 15",1900, Dublin 15,3,633.33
119,"Private Rental, Killiney, Co. Dublin",2500, Co. Dublin,3 ,833.33
120,"Trafalgar Lane, Monkstown, Co. Dublin",2100, Co. Dublin,2 ,1050.00
121,"1 Derrynane Gardens, Off Bath Avenue, Sandymount, Dublin 4",2800, Dublin 4,4,700.00
122,"Brownsbarn Wood, Citywest, Co. Dublin",2600, Co. Dublin,4 ,650.00
123,"Millmount Avenue, Drumcondra, Dublin 9",3200, Dublin 9,4 ,800.00
124,"Mount Andrew Avenue, Lucan, Co. Dublin",1700, Co. Dublin,2,850.00
125,"Grove Paddock, St. Helier's Copse, Blackrock, Blackrock, Co. Dublin",4200, Co. Dublin,4 ,1050.00
126,"Turvey Avenue, Donabate, Co. Dublin",2500, Co. Dublin,3 ,833.33
127,"Monkstown Road, Monkstown, Co. Dublin",2800, Co. Dublin,2 ,1400.00
128,"Belgree Drive, Tyrrelstown, Dublin 15",1206, Dublin 15,3 ,402.00
129,"Laurel Court, Laurel Lodge, Castleknock, Dublin 15",2000, Dublin 15,3 ,666.67
130,"Ely Green, Killininny, Ballycullen, Dublin 24",2000, Dublin 24,3 ,666.67
131,"Liffey Valley Park, Lucan, Co. Dublin",1850, Co. Dublin,3 ,616.67
132,"Barton Drive, Rathfarnham, Dublin 14",2400, Dublin 14,3 ,800.00
133,"Marianella Orwell Road, Rathgar, Dublin 6",6000, Dublin 6,5 ,1200.00
134,"Wilfield Road, Sandymount, Dublin 4",3450, Dublin 4,4 ,862.50
135,"Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 ,1375.00
136,"Bargy Road, East Wall, Dublin 3",2500, Dublin 3,3 ,833.33
137,"Proby Square, Blackrock, Co. Dublin",6000, Co. Dublin,5 ,1200.00
138,"Glandore Park, Lower Mounttown Road, Monkstown, Co. Dublin",2700, Co. Dublin,4 ,675.00
139,"Kincora Court, Clontarf, Dublin 3",1900, Dublin 3,2,950.00
140,"Grandville Park, Newtownpark Avenue, Blackrock, Co. Dublin",3000, Co. Dublin,3 ,1000.00
141,"Hillside, Dalkey, Co. Dublin",4000, Co. Dublin,4 ,1000.00
142,"Rocwood, Stillorgan Road, Stillorgan, Co. Dublin",2860, Co. Dublin,4 ,715.00
143,"Rocwood, Foxrock, Dublin 18",2860, Dublin 18,4 ,715.00
144,"Avoca Road, Blackrock, Co. Dublin",4375, Co. Dublin,5 ,875.00
145,"10 Clonkeen Crescent, Deans Grange, Co. Dublin",3200, Co. Dublin,5 ,640.00
146,"Friarsland - 10 minutes walk to LUAS, Clonskeagh, Dublin 14",4750, Dublin 14,6 ,791.67
147,"98 Murphystown Road - just off M50, opposite the L, Sandyford, Dublin 18",3000, Dublin 18,4 ,750.00
148,"17 Glencairn Lawn, The Gallops, Leopardstown, Dublin 18",2750, Dublin 18,3,916.67
149,"232 The Crescent, Park West, Dublin 12",2400, Dublin 12,3 ,800.00
150,"Dartmouth Square North, Ranelagh, Dublin 6",8500, Dublin 6,4 ,2125.00
151,"Glenview, Landscape Road, Churchtown, Dublin 14",3400, Dublin 14,5 ,680.00
152,"Orlagh View, Knocklyon, Dublin 16",2100, Dublin 16,3 ,700.00
153,"Brickfield Walk, Dermot O'Hurley Avenue, Irishtown, Dublin 4",3500, Dublin 4,3 ,1166.67
154,"Castlelawns, Tallaght, Dublin 24",1950, Dublin 24,3,650.00
155,"Correybeg, Templeogue, Dublin 6w",3500, Dublin 6w,4 ,875.00
156,"5 Lanesville Grove, Monkstown Farm, Monkstown, Co. Dublin",2700, Co. Dublin,3 ,900.00
157,"Portobello Quay, Portobello Harbour, Portobello, Dublin 8",2200, Dublin 8,2,1100.00
158,"Tory Square, Blanchardstown, Dublin 15",1460, Dublin 15,3 ,486.67
159,"An Gort, Old Road, Rush, Co. Dublin",2300, Co. Dublin,4 ,575.00
160,"Forge Lane, Lusk, Co. Dublin",1482, Co. Dublin,2 ,741.00
161,"Rathdown Grove, Dundrum, Dublin 14",2250, Dublin 14,2 ,1125.00
162,"Darley Terrace, Coombe, Dublin 8",2000, Dublin 8,2,1000.00
163,"Clarinda park East, Dun Laoghaire, Co. Dublin",3950, Co. Dublin,4 ,987.50
164,"Knocksinna Wood, Foxrock, Dublin 18",2750, Dublin 18,2 ,1375.00
165,"Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 ,1375.00
166,"41 Mount Garrett Rise, Tyrrelstown, Dublin 15",1550, Dublin 15,2 ,775.00
167,"Castleknock Park, Castleknock, Dublin 15",3000, Dublin 15,4 ,750.00
168,"Dartmouth Road, Ranelagh, Dublin 6",6000, Dublin 6,4 ,1500.00
169,"Willbrook Downs, Rathfarnham, Dublin 14",2000, Dublin 14,3,666.67
170,"Orwell Lodge, Rathgar, Dublin 6",4000, Dublin 6,2 ,2000.00
171,"Willbrook Downs, Rathfarnham, Dublin 14",2050, Dublin 14,3,683.33
172,"Silken Park Ave, Kingswood, Dublin 22",2300, Dublin 22,3 ,766.67
173,"Saval Park Road, Dalkey, Co. Dublin",2650, Co. Dublin,5 ,530.00
174,"Ferncourt Close, Firhouse, Dublin 24",1685, Dublin 24,3 ,561.67
175,"College Drive, Terenure, Dublin 6w",3000, Dublin 6w,4 ,750.00
176,"Willbrook Estate, Rathfarnham, Dublin 14",2200, Dublin 14,4,550.00
177,"Glenview Park, Tallaght, Dublin 24",2200, Dublin 24,4 ,550.00
178,"Mountpleasant Terrace, Ranelagh, Dublin 6",2100, Dublin 6,2,1050.00
179,"8 Vernon Court, Clontarf, Dublin 3",2100, Dublin 3,2,1050.00
180,"Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 ,1820.00
181,"36 Kenilworth Manor, Harold's Cross Road, Harold's Cross, Dublin 6w",1900, Dublin 6w,2 ,950.00
182,"Seapark, Malahide, Co. Dublin",2100, Co. Dublin,3 ,700.00
183,"Beechdale Crescent, Ballycullen, Dublin 24",2300, Dublin 24,3 ,766.67
184,"Russell Lawns, Russell Square, Tallaght, Dublin 24",2200, Dublin 24,3 ,733.33
185,"Cairnwood Court, Tallaght, Dublin 24",2100, Dublin 24,3,700.00
186,"Grey Street, Dublin 8",1800, Dublin 8,2,900.00
187,"Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 ,833.33
188,"Glenville Road, Castleknock, Dublin 15",2500, Dublin 15,5 ,500.00
189,"Elizabeth Street, Drumcondra, Dublin 9",1500, Dublin 9,2,750.00
190,"Montpeliar Place, Blackrock, Co. Dublin",4000, Co. Dublin,4 ,1000.00
191,"Sycamore Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 ,1125.00
192,"Sycamore Crescent, Stillorgan, Co. Dublin",4500, Co. Dublin,4 ,1125.00
193,"Sycamore Crescent, Mount Merrion, Co. Dublin",4500, Co. Dublin,4 ,1125.00
194,"Oak Apple Green, Rathgar, Dublin 6",2375, Dublin 6,3 ,791.67
195,"Pecks Lane, Castleknock, Dublin 15",1950, Dublin 15,4 ,487.50
196,"Carrickmines Avenue, Carrickmines Wood, Carrickmines, Dublin 18",4066, Dublin 18,5 ,813.20
197,"Kellys Bay, Skerries, Co. Dublin",1750, Co. Dublin,3 ,583.33
198,"Castle Court, Killiney, Co. Dublin",1850, Co. Dublin,2,925.00
199,"Cualanor Crescent, Roseland, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",3880, Co. Dublin,5 ,776.00
200,"Kilcolman Court, Upper Glenageary Road, Glenageary, Co. Dublin",1950, Co. Dublin,3,650.00
201,"Kilcolman Court, Upper Glenageary Road, Glenageary, Co. Dublin",1950, Co. Dublin,3,650.00
202,"Corrig Park, Dun Laoghaire, Co. Dublin",3800, Co. Dublin,4 ,950.00
203,"South Park, Kill Lane, Foxrock, Dublin 18",3500, Dublin 18,4 ,875.00
204,"Belfield Close, Clonskeagh Road, Clonskeagh, Dublin 14",3500, Dublin 14,4 ,875.00
205,"Shrewsbury Park , Ballsbridge, Ballsbridge, Dublin 4",5250, Dublin 4,3 ,1750.00
206,"Rathdown Park, Terenure, Dublin 6w",4750, Dublin 6w,4 ,1187.50
207,"Coultry, Ballymun, Dublin 11",1300, Dublin 11,2 ,650.00
208,"Temple Crescent, Blackrock, Co. Dublin",4200, Co. Dublin,6 ,700.00
209,"Barry Park, Finglas, Dublin 11",2000, Dublin 11,4,500.00
210,"Kilteel, Rathcoole, Co. Dublin",2500, Co. Dublin,5 ,500.00
211,"Lealand Road, Clondalkin, Dublin 22",1850, Dublin 22,3 ,616.67
212,"Belmont Park, Raheny, Dublin 5",2200, Dublin 5,3,733.33
213,"Charlestown Park, Finglas, Dublin 11",2200, Dublin 11,5 ,440.00
214,"Barry Green, Finglas, Dublin 11",2000, Dublin 11,4,500.00
215,"Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 ,800.00
216,"Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 ,500.00
217,"Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 ,725.00
218,"Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 ,1000.00
219,"Brooklawn Avenue, Blackrock, Co. Dublin",2850, Co. Dublin,3,950.00
220,"Dodder View Cottages, Ballsbridge, Dublin 4",2750, Dublin 4,3,916.67
221,"Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 ,800.00
222,"Woodford Court, Clondalkin, Dublin 22",1900, Dublin 22,3,633.33
223,"Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 ,725.00
224,"Coultry, Ballymun, Dublin 11",1300, Dublin 11,2 ,650.00
225,"Temple Crescent, Blackrock, Co. Dublin",4200, Co. Dublin,6 ,700.00
226,"Liffey Glen, Lucan, Co. Dublin",1900, Co. Dublin,3 ,633.33
227,"Gulistan Cottages, Rathmines, Dublin 6",2100, Dublin 6,2,1050.00
228,"Laverna Avenue, Castleknock, Dublin 15",2500, Dublin 15,4 ,625.00
229,"Highfield Grove, Rathgar, Dublin 6",1875, Dublin 6,2,937.50
230,"21 Creston Avenue, Finglas, Dublin 11",1750, Dublin 11,3 ,583.33
231,"Jameson Orchard, Malahide, Co. Dublin",2350, Co. Dublin,3 ,783.33
232,"Chapel Farm Walk, Lusk, Co. Dublin",1400, Co. Dublin,2,700.00
233,"Botanic Road, Glasnevin, Dublin 9",2300, Dublin 9,4 ,575.00
234,"Beaufort Downs, Rathfarnham, Dublin 14",2200, Dublin 14,3,733.33
235,"Hillcrest Green, Lucan, Co. Dublin",2000, Co. Dublin,4 ,500.00
236,"Loreto Row, Rathfarnham, Dublin 14",1684, Dublin 14,2,842.00
237,"New Ireland Road, Dublin 8",2200, Dublin 8,3,733.33
238,"Glenmaroon Road, Palmerstown, Dublin 20",2200, Dublin 20,3,733.33
239,"Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 ,710.00
240,"St Kevins Terrace, New Bride Street, Dublin 8",2600, Dublin 8,3 ,866.67
241,"Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 ,710.00
242,"Windmill Road, Crumlin, Dublin 12",1432, Dublin 12,2,716.00
243,"Harold's Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,2,875.00
244,"New Ireland Road, Dublin 8",2200, Dublin 8,3,733.33
245,"3 Albany, Killiney Hill Road, Killiney, Co. Dublin",3500, Co. Dublin,4 ,875.00
246,"Guinness Cottages, Rialto, Dublin 8",2000, Dublin 8,2,1000.00
247,"Lavish Period Home & Gardens, Ballsbridge, Dublin 4",14950, Dublin 4,6 ,2491.67
248,"Corporate Rental Merrion Road, Ballsbridge, Dublin 4",5000, Dublin 4,4 ,1250.00
249,"Victorian Villa, Synge St, Dublin 8",2950, Dublin 8,3 ,983.33
250,"Castlebyrne Park, Blackrock, Co. Dublin",2000, Co. Dublin,3,666.67
251,"Elmwood, Lucan, Co. Dublin",2400, Co. Dublin,4 ,600.00
252,"1 Whitethorn Walk, Westminster Park, Foxrock, Dublin 18",2900, Dublin 18,4 ,725.00
253,"12 Kelston Drive, Foxrock, Dublin 18",3300, Dublin 18,3 ,1100.00
254,"2 Mount Carmel Park, Firhouse, Dublin 24",1950, Dublin 24,3 ,650.00
255,"Bluebell Avenue, Bluebell, Dublin 12",1800, Dublin 12,2 ,900.00
256,"4 Saint Broc's Cottages, Donnybrook, Dublin 4",2500, Dublin 4,2,1250.00
257,"Lissadel Avenue, Drimnagh, Dublin 12",2100, Dublin 12,3,700.00
258,"Gainsborough Green, Malahide, Co. Dublin",2800, Co. Dublin,4 ,700.00
259,"Shanowen Grove, Santry, Dublin 9",2600, Dublin 9,4 ,650.00
260,"Templeroan Green, Knocklyon, Dublin 16",1872, Dublin 16,3 ,624.00
