House Index,Address,Price,County,Room,Approx price per room
34. ,"2 Oldbridge Grove Griffeen Avenue Lucan Dublin, Lucan, Co. Dublin",2000, Co. Dublin,3 ,666.67
35. ,"Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 ,1875.00
36. ,"Brewery Road, Stillorgan, Co. Dublin",2950, Co. Dublin,4 ,737.50
37. ,"Kilmore Avenue, Killiney, Co. Dublin",7950, Co. Dublin,5 ,1590.00
38. ,"Drummartin Terrace, Dundrum, Dublin 14",2400, Dublin 14,2 ,1200.00
39. ,"Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3500, Dublin 18,4 ,875.00
40. ,"Terenure Road West, Terenure, Dublin 6",4000, Dublin 6,4 ,1000.00
1. ,"3 Melvin Cottages, Garrison, Co. Fermanagh, BT93 4ER",420480, BT93 4ER,2,210240.00
1. ,"Seannareeough, Furbo, Co. Galway",1200, Co. Galway,4 ,300.00
2. ,"An Reilean, Roscam, Co. Galway",2000, Co. Galway,4 ,500.00
3. ,"Sunnybank Castlegar, Castlegar, Co. Galway",1200, Co. Galway,4,300.00
4. ,"Doire Uachtair, Furbo, Co. Galway",1750, Co. Galway,5 ,350.00
5. ,"Cahergal, Craughwell, Co. Galway",1400, Co. Galway,4 ,350.00
6. ,"9 Upper Newcastle Road, Newcastle, Co. Galway",1200, Co. Galway,4 ,300.00
7. ,"Bunasilla, Caherlistrane, Caherlistrane, Co. Galway",950, Co. Galway,4 ,237.50
8. ,"Shanbally, Craughwell, Co. Galway",1750, Co. Galway,3 ,583.33
9. ,"Gardenfield, Tuam, Co. Galway",1100, Co. Galway,5 ,220.00
10. ,"42b Woodfield Knocknacarra, Knocknacarra, Co. Galway",1800, Co. Galway,3 ,600.00
11. ,"Gentian Hill, Salthill, Co. Galway",4200, Co. Galway,6 ,700.00
12. ,"No 6 St Annes, Newcastle Road, Dangan, Co. Galway",1795, Co. Galway,2 ,897.50
13. ,"The Haven, Clybaun, Knocknacarra, near Salthill, Clybaun, Co. Galway",1600, Co. Galway,3 ,533.33
14. ,"Coill tire, Doughiska, Co. Galway",1400, Co. Galway,3 ,466.67
15. ,"Tiernea, Lettermore, Co. Galway",700, Co. Galway,4 ,175.00
16. ,"Moyola Park, Newcastle, Co. Galway",2720, Co. Galway,5,544.00
17. ,"13 Cottage Hill, Athenry Road, Loughrea, Loughrea, Co. Galway",1125, Co. Galway,4 ,281.25
18. ,"37 Cottage Hill 35 'RADHARC NA SLEIBHTE',Athenry, Loughrea, Co. Galway",1125, Co. Galway,4 ,281.25
19. ,"Grange, Cregmore, Co. Galway",799, Co. Galway,4,199.75
20. ,"Grange, Turloughmore, Co. Galway",799, Co. Galway,4,199.75
21. ,"Ashbrook, Oranmore, Co. Galway",1700, Co. Galway,4 ,425.00
22. ,"95A Renville Village, Oranmore, Co. Galway",950, Co. Galway,2 ,475.00
23. ,"Murrough Drive, Renmore, Co. Galway",1600, Co. Galway,5 ,320.00
24. ,"Cregmore, Cregcarragh, Claregalway, Co. Galway",1250, Co. Galway,4 ,312.50
25. ,"Ballybane Road, Ballybane, Co. Galway",320, Co. Galway,3 ,106.67
26. ,"Cappagh, Dunmore, Co. Galway",700, Co. Galway,3,233.33
27. ,"Newbridge, Mountbellew, Co. Galway",700, Co. Galway,4,175.00
28. ,"""Willow Cottage"", Cloonmore, Tuam, Co. Galway",850, Co. Galway,3,283.33
29. ,"Lisheenkyle East, Oranmore, Co. Galway",1700, Co. Galway,5 ,340.00
30. ,"Ballybrit Heights, Ballybrit, Co. Galway",520, Co. Galway,4 ,130.00
31. ,"Teal Cottage, Lough Cultra Castle, Gort, Co. Galway",900, Co. Galway,3 ,300.00
32. ,"Rinville Village, Oranmore, Rinville, Co. Galway",1100, Co. Galway,2 ,550.00
33. ,"37 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 ,281.25
34. ,"13 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 ,281.25
35. ,"Moycullen, Co. Galway",1000, Co. Galway,2,500.00
36. ,"Lemonfield Oughterard, Oughterard, Co. Galway",725, Co. Galway,1,725.00
37. ,"Oughterard, Co. Galway",675, Co. Galway,1,675.00
38. ,"Oughterard, Co. Galway",900, Co. Galway,4,225.00
39. ,"Oughterard, Co. Galway",675, Co. Galway,2,337.50
40. ,"11 Ashbrook close, Mountbellew, Co. Galway",850, Co. Galway,5 ,170.00
1. ,"Ballyvelly, Tralee, Co. Kerry",650, Co. Kerry,2,325.00
2. ,"Finihy Woods, Tullakeel, Co. Kerry",1050, Co. Kerry,3 ,350.00
3. ,"Taulaght, Tralee, Fenit, Co. Kerry",1400, Co. Kerry,6 ,233.33
4. ,"Beenoskee, Ballyard, Tralee, Co. Kerry",1200, Co. Kerry,4 ,300.00
5. ,"Main Street, Causeway, Co. Kerry",550, Co. Kerry,2,275.00
6. ,"Hillside, Poulawaddra, Tralee, Co. Kerry",750, Co. Kerry,3 ,250.00
7. ,"Churchill, The Spa, Fenit, Co. Kerry",1000, Co. Kerry,4 ,250.00
8. ,"Sli Na Speire, Clieveragh, Listowel, Co. Kerry",600, Co. Kerry,3 ,200.00
9. ,"The Sands, Ballybunion, Co. Kerry",850, Co. Kerry,4 ,212.50
10. ,"East End, Ballybunion, Co. Kerry",750, Co. Kerry,3,250.00
11. ,"Ardea, Tuosist, Kenmare, Co. Kerry",900, Co. Kerry,3 ,300.00
12. ,"Ardoughter Ballyduff, Ballyduff, Co. Kerry",800, Co. Kerry,4 ,200.00
13. ,"Brackhill, Castlemaine, Co. Kerry",650, Co. Kerry,4,162.50
14. ,"Ref 792 - No. 6 Cois Tra, Ballinskelligs, Co. Kerry",850, Co. Kerry,3 ,283.33
15. ,"Ref 788 - Cottage, Old Post Office Street, Cahersiveen, Co. Kerry",650, Co. Kerry,2,325.00
16. ,"Ref 790 - No. 5 Cois Tra, Ballinskelligs, Co. Kerry",750, Co. Kerry,3 ,250.00
17. ,"Opulent Secluded Rental, Killarney, Co. Kerry",2350, Co. Kerry,4 ,587.50
18. ,"Mountway, Ballyheigue, Co. Kerry",700, Co. Kerry,3 ,233.33
19. ,"Fossa, Killarney, Co. Kerry",1190, Co. Kerry,4 ,297.50
20. ,"Fountain court Tralee, Tralee, Co. Kerry",700, Co. Kerry,2,350.00
21. ,"Templenoe, Kenmare, Co. Kerry",975, Co. Kerry,3 ,325.00
22. ,"Knocklyne Valley, Sunhill, Killorglin, Co. Kerry",1000, Co. Kerry,4 ,250.00
23. ,"Ardmullen, Kenmare, Co. Kerry",1050, Co. Kerry,3 ,350.00
24. ,"5 ardmullen kenmare, Kenmare, Co. Kerry",1250, Co. Kerry,8 ,156.25
25. ,"SEAVIEW HOUSE, CURRAHEEN, Tralee, Co. Kerry",750, Co. Kerry,3 ,250.00
26. ,"Kealduv, Glenbeigh, Co. Kerry",750, Co. Kerry,3 ,250.00
27. ,"The Stables Cottage, Killorglin, Co. Kerry",625, Co. Kerry,1,625.00
28. ,"Shandrum, Kilgarvan, Co. Kerry",800, Co. Kerry,4 ,200.00
29. ,"Termons Upper, Waterville, Co. Kerry",975, Co. Kerry,3 ,325.00
30. ,"Tiernaboul, Killarney, Co. Kerry",1000, Co. Kerry,4 ,250.00
31. ,"Sunhill, Killorglin, Co. Kerry",900, Co. Kerry,4 ,225.00
32. ,"Ardcanaught House, Castlemaine, Co. Kerry",625, Co. Kerry,4 ,156.25
33. ,"No. 48 Knocklyne Valley, Sunhill, Killorglin, Co. Kerry",800, Co. Kerry,3 ,266.67
34. ,"Droum, Glenbeigh, Co. Kerry",750, Co. Kerry,4 ,187.50
35. ,"Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 ,266.67
36. ,"The Crescent Greenfileds Firies Killarney, Killarney, Co. Kerry",900, Co. Kerry,3 ,300.00
37. ,"29 Clarin Wood, Rathmore, Co. Kerry",1000, Co. Kerry,5 ,200.00
38. ,"Laune View, Killorglin, Co. Kerry",400, Co. Kerry,1,400.00
39. ,"Teachers Lodge Ownagarry, Killorglin, Co. Kerry",900, Co. Kerry,4 ,225.00
40. ,"Ballinvosherig West, Tralee, Co. Kerry",900, Co. Kerry,4 ,225.00
1. ,"Riverside, Portarlington, Co. Laois",1000, Co. Laois,3 ,333.33
2. ,"8 powerscourt Portlaoise, Portlaoise, Co. Laois",1100, Co. Laois,3 ,366.67
3. ,"Glenkeen Park, Fairgreen, Portlaoise, Co. Laois",950, Co. Laois,3 ,316.67
4. ,"Rossdarragh Glen, Rathevan, Portlaoise, Co. Laois",975, Co. Laois,3 ,325.00
5. ,"Clondarrig Court, Bellingham, Portlaoise, Co. Laois",1050, Co. Laois,3 ,350.00
6. ,"Rathevan Close, Portlaoise, Co. Laois",900, Co. Laois,2 ,450.00
7. ,"Ivy House, The Heritage Golf & Country Club, Killenard, Co. Laois",4800, Co. Laois,5 ,960.00
8. ,"88 The Glen, Kilnacourt Woods, Portarlington, Portarlington, Co. Laois",1000, Co. Laois,3,333.33
9. ,"The Grange, Portlaoise, Co. Laois",1050, Co. Laois,3,350.00
10. ,"Rathevan Heights, Portlaoise, Co. Laois",1200, Co. Laois,4 ,300.00
11. ,"4 Ossory Court, Borris-in-Ossory, Co. Laois",900, Co. Laois,5 ,180.00
12. ,"Rossvale, Mountmellick Road, Portlaoise, Co. Laois",1150, Co. Laois,4,287.50
13. ,"Castlegate, Portarlington, Co. Laois",1200, Co. Laois,4 ,300.00
14. ,"Doire og,derry, Rosenallis, Co. Laois",900, Co. Laois,3 ,300.00
15. ,"The green,Main Street, Stradbally, Co. Laois",800, Co. Laois,2,400.00
16. ,"Boughlone Way, Bellingham, Portlaoise, Co. Laois",1200, Co. Laois,3 ,400.00
17. ,"Higgins Park, Fairgreen, Portlaoise, Co. Laois",900, Co. Laois,2 ,450.00
18. ,"Woodgrove, Ballyfin Rd, Portlaoise, Co. Laois",975, Co. Laois,3 ,325.00
19. ,"Dublin Road, Rathbrennan, Portlaoise, Co. Laois",1250, Co. Laois,5 ,250.00
20. ,"No.34 Ashley Gardens, Portlaoise, Co. Laois",1200, Co. Laois,3 ,400.00
21. ,"No.18 Bluebell Way, Portlaoise, Co. Laois",1100, Co. Laois,3 ,366.67
22. ,"Lake Court, Kilminchy, Portlaoise, Co. Laois",1250, Co. Laois,5 ,250.00
23. ,"14 Clarney Hall, Rathdowney, Co. Laois",850, Co. Laois,3 ,283.33
24. ,"woodbrook mountrath, Mountrath, Co. Laois",900, Co. Laois,4 ,225.00
25. ,"Pine Villa, Portarlington, Co. Laois",950, Co. Laois,3 ,316.67
26. ,"2 Grattan place, Portlaoise, Co. Laois",1000, Co. Laois,3 ,333.33
27. ,"New Inn, Emo, Co. Laois",2500, Co. Laois,5 ,500.00
28. ,"Lake Grove, Kilminchy, Portlaoise, Co. Laois",1100, Co. Laois,4 ,275.00
29. ,"Sweetview, Abbeyleix, Co. Laois",850, Co. Laois,3,283.33
30. ,"the strand road, Ballickmoyler, Co. Laois",600, Co. Laois,1,600.00
31. ,"The Sycamores, Kilnacourt Woods, Portarlington, Co. Laois",1100, Co. Laois,3 ,366.67
32. ,"2 lake grove, Kilminchy, Portlaoise, Co. Laois",1000, Co. Laois,2 ,500.00
33. ,"No.24 Erkindale Drive, Durrow, Co. Laois",1000, Co. Laois,3,333.33
34. ,"44, lake drive, Kilminchy, Portlaoise, Co. Laoise, Portlaoise, Co. Laois",1000, Co. Laois,3 ,333.33
35. ,"Radharc Na Sleibhte, Shannon Road, Mountrath, Co. Laois",900, Co. Laois,3 ,300.00
36. ,"63 Rinuccini, Portlaoise, Co. Laois",1250, Co. Laois,3 ,416.67
1. ,"38 Carbery Coast, Tullaghan, Co. Leitrim",750, Co. Leitrim,4 ,187.50
2. ,"Ardrum, Ballinamore, Co. Leitrim",500, Co. Leitrim,3,166.67
3. ,"2 Cluain Alainn, Carrigallen, Co. Leitrim",650, Co. Leitrim,4 ,162.50
4. ,"21 Anville Court, Ballinamore, Co. Leitrim",550, Co. Leitrim,3 ,183.33
5. ,"Jacob's Well, Druminalass, Ballinagleragh, Co. Leitrim",600, Co. Leitrim,6 ,100.00
6. ,"15 Hillcrest, Stonebridge, Dromahair, Co. Leitrim",650, Co. Leitrim,3 ,216.67
7. ,"Lisconor, Kilclare, Carrick on Shannon, Drumshanbo, Co. Leitrim",400, Co. Leitrim,3,133.33
8. ,"10 MacRaghnaill Court,Lough Rynn, Mohill, Co. Leitrim",550, Co. Leitrim,3 ,183.33
9. ,"acorn woods, Leitrim, Co. Leitrim",800, Co. Leitrim,4 ,200.00
10. ,"Clement's Court, Lough Rynn, Mohill, Co. Leitrim",500, Co. Leitrim,3 ,166.67
11. ,"1 Clooneen Park, Manorhamilton, Co. Leitrim",650, Co. Leitrim,3 ,216.67
12. ,"9 Beechcourt, Newtowngore, Co. Leitrim",500, Co. Leitrim,3 ,166.67
13. ,"Hyde St, Mohill, Co. Leitrim",500, Co. Leitrim,3 ,166.67
14. ,"Earls Court, Lough Rynn Estate, Mohill, Co. Leitrim",580, Co. Leitrim,3 ,193.33
15. ,"Lord Leitrim Court , Rynn Castle Estate, Mohill, Co. Leitrim",590, Co. Leitrim,3 ,196.67
