House,Price,County,Room
"2. 13a Suir Road, Kilmainham, Dublin 8",2600, Dublin 8,3 
"3. Old Estuary Mill, Malahide, Co. Dublin",3600, Co. Dublin,4 
"4. Granville Park off Newtownpark Avenue Blackrock Co, Blackrock, Co. Dublin",2800, Co. Dublin,4
"5. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"6. 8 The Avenue, Marianella, Rathgar, Dublin 6",5500, Dublin 6,5 
"7. Outfarm Lane, Castleknock, Dublin 15",3700, Dublin 15,5 
"8. Anglesea Road, Ballsbridge, Dublin 4",3800, Dublin 4,4 
"9. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"10. Esposito Road, Walkinstown, Dublin 12",2000, Dublin 12,3
"11. Harold\'s Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,2
"12. Strand Rd, Sandymount, Dublin 4",5500, Dublin 4,3 
"13. Biscayne, Malahide, Co. Dublin",3000, Co. Dublin,4 
"14. Whitethorn Road, Clonskeagh, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"15. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"16. Woodside Drive, Churchtown, Dublin 14",4750, Dublin 14,6 
"17. 5 Greenville Terrace, Dublin 8",2000, Dublin 8,2
"18. 12 Wilfrid Terrace, Harold's Cross, Dublin 6w",3000, Dublin 6w,3 
"19. Cairnfort, Enniskerry Road, Stepaside, Dublin 18",3650, Dublin 18,4 
"20. Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3800, Dublin 18,4 
"21. Torquay Road, Foxrock, Dublin 18",5250, Dublin 18,5 
"22. Hillcrest, Templeogue, Dublin 6w",1950, Dublin 6w,3 
"23. Elizabeth Street, Drumcondra, Dublin 9",1500, Dublin 9,2
"24. The Moorings, Killiney, Co. Dublin",4500, Co. Dublin,4 
"25. 193 Malahide Marina, Malahide, Co. Dublin",2400, Co. Dublin,3 
"26. 31 Willow Park Avenue, Glasnevin, Dublin 9",2750, Dublin 9,4 
"27. Kingstown Mews, Park Lane, Sandycove, Co. Dublin",3750, Co. Dublin,4 
"28. Belfield Close, Clonskeagh Road, Clonskeagh, Dublin 14",3500, Dublin 14,4 
"29. 51 Thornhill Road, Mount Merrion, Co. Dublin",2700, Co. Dublin,3 
"30. Leopardstown Avenue, Leopardstown, Dublin 18",3050, Dublin 18,4 
"31. cymric road, Sandymount, Dublin 4",1675, Dublin 4,
"32. 77 Carysfort Park, Blackrock, Co. Dublin",3250, Co. Dublin,3 
"33. 19 Rosemount Court, Booterstown, Co. Dublin",2000, Co. Dublin,2
"34. Bullock Harbour, Dalkey, Co. Dublin",3250, Co. Dublin,4 
"35. Merville Road, Stillorgan, Co. Dublin",2500, Co. Dublin,4 
"36. 29 Monaloe Avenue, Blackrock, Co. Dublin",2750, Co. Dublin,4
"37. Waterloo Place, Ballsbridge, Dublin 4",3500, Dublin 4,2 
"38. 1 Boden Heath, Ballyboden, Dublin 14",2300, Dublin 14,3 
"39. 31 Glengarriff Parade, Dublin 7",3200, Dublin 7,4 
"40. 19 Luttrellstown Place, Carpenterstown, Dublin 15",2200, Dublin 15,3 
"41. 24 Patrician Villas, Stillorgan, Co. Dublin",2270, Co. Dublin,3 
"42. SOMERTON LODGE MEWS, ROCHESTOWN AVENUE, Dun Laoghaire, Co. Dublin",2395, Co. Dublin,3 
"43. 21 Vavasour Square, Sandymount, Dublin 4",3000, Dublin 4,2 
"44. Beechfield Court, Clonee, Dublin 15",1800, Dublin 15,3
"45. 59, the Beeches, Monkstown Valley Monkstown, Monkstown, Co. Dublin",2200, Co. Dublin,2
"46. Balnagowan, Dartry, Dublin 6",3250, Dublin 6,3 
"47. 6 Glenbourne Ave, Leopardstown, Dublin 18",2250, Dublin 18,3 
"48. 7 Crescent Place, Clontarf, Dublin 3",1850, Dublin 3,3 
"49. Orwell Bank, Rathgar, Rathgar, Dublin 6",2100, Dublin 6,2 
"50. 201 Clontarf Road, Clontarf, Dublin 3",4500, Dublin 3,4 
"51. 67 Grosvenor Court, Clontarf, Dublin 3",2695, Dublin 3,3 
"52. 101 Upper Leeson Street, Dublin 4",5250, Dublin 4,3 
"53. Main street ranelagh, Ranelagh, Dublin 6",5000, Dublin 6,6 
"54. Rafters Road, Drimnagh, Dublin 12",3500, Dublin 12,4 
"55. 26 Granville Close, Dun Laoghaire, Co. Dublin",2900, Co. Dublin,4 
"56. Bramley View, Castleknock, Dublin 15",1950, Dublin 15,3
"57. Coliemore Road, Dalkey, Co. Dublin",4000, Co. Dublin,
"58. PERIOD HOUSE, Dalkey, Co. Dublin",15000, Co. Dublin,8 
"59. Friarsland - 10 minutes walk to LUAS, Clonskeagh, Dublin 14",4750, Dublin 14,6 
"60. Castle Court, Killiney, Co. Dublin",1850, Co. Dublin,2
"61. Cualanor Crescent, Roseland, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",3880, Co. Dublin,5 
"62. Sorrento Road, Dalkey, Co. Dublin",33600, Co. Dublin,5 
"63. 1A Dartmouth Place, Dublin 4",1950, Dublin 4,
"64. Hillside, Dalkey, Co. Dublin",4000, Co. Dublin,4 
"65. Bayview Bungalows, Killiney, Co. Dublin",1800, Co. Dublin,3
"66. Avoca Road, Blackrock, Co. Dublin",4375, Co. Dublin,5 
"67. 11 Sorrel Dale, Clonsilla, Dublin 15",1970, Dublin 15,4 
"68. Mount Argus Avenue, Harold's Cross, Dublin 6w",1660, Dublin 6w,2
"69. 7 Huxley Crescent, Dublin 8",3600, Dublin 8,3 
"70. Proby Square, Blackrock, Co. Dublin",6000, Co. Dublin,5 
"71. Blooms Lodge, Sandycove Close, Sandycove, Co. Dublin",2500, Co. Dublin,3 
"72. Glandore Park, Lower Mounttown Road, Monkstown, Co. Dublin",2700, Co. Dublin,4 
"73. Ard Mor Crescent, Tallaght, Dublin 24",2150, Dublin 24,3 
"74. Castleknock Park, Castleknock, Dublin 15",3000, Dublin 15,4 
"75. 72a Lansdowne Park, Knocklyon, Dublin 16",2450, Dublin 16,3 
"76. Kincora Court, Clontarf, Dublin 3",1900, Dublin 3,2
"77. 8 Vernon Court, Clontarf, Dublin 3",2100, Dublin 3,2
"78. 3 Grattan Place, Dublin 2, Dublin 2",3600, Dublin 2,4 
"79. Ridgewood Square, Swords, Co. Dublin",1750, Co. Dublin,2
"80. Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 
"81. Seaview Avenue, East Wall, Dublin 3",2500, Dublin 3,3 
"82. Westminster Lawns, Foxrock, Dublin 18",3800, Dublin 18,4 
"83. Marlborough Road, Donnybrook, Dublin 4",5900, Dublin 4,3 
"84. Church Road, Dalkey, Dalkey, Co. Dublin",2800, Co. Dublin,3 
"85. Rose Cottage, Mill Lane, Palmerstown, Dublin 20",2800, Dublin 20,2 
"86. Kelston Avenue, Leopardstown Road, Dublin 18, Foxrock, Dublin 18",2800, Dublin 18,4 
"87. 14 Dundela Haven, Sandycove, Sandycove, Co. Dublin",1850, Co. Dublin,2
"88. Stillorgan Park Avenue, Stillorgan, Co. Dublin",5200, Co. Dublin,4 
"89. Long Lane, Dublin 8",1900, Dublin 8,2 
"90. Mount Prospect Drive, Clontarf, Dublin 3",2200, Dublin 3,3
"91. Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"92. Clyde Lane, Ballsbridge, Dublin 4",5000, Dublin 4,5 
"93. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"94. Emerald Cottages, Off Barrow Street, Grand Canal Dock, Dublin 4",2600, Dublin 4,2
"95. Silchester Park, Glenageary, Co. Dublin",2050, Co. Dublin,3
"96. Adelaide Road, Glenageary, Co. Dublin",3200, Co. Dublin,4
"97. Templeview, Temple Crescent, Blackrock, Co. Dublin",4600, Co. Dublin,4 
"98. Church Road, Killiney, Co. Dublin",3200, Co. Dublin,4 
"99. The Village Gate, Dalkey, Co. Dublin",1800, Co. Dublin,2
"100. Brewery Road, Stillorgan, Co. Dublin",3000, Co. Dublin,4 
"101. Knocknacree Park, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"102. Templeview, Temple Crescent, Blackrock, Co. Dublin",4600, Co. Dublin,4 
"103. Lower Glenageary Road, Glenageary, Co. Dublin",2800, Co. Dublin,5 
"104. Sandycove Avenue West, Sandycove, Co. Dublin",4000, Co. Dublin,4 
"105. Brewery Road, Stillorgan, Co. Dublin",3000, Co. Dublin,4 
"106. Killiney Road, Killiney, Co. Dublin",4200, Co. Dublin,5 
"107. Church Road, Killiney, Co. Dublin",3200, Co. Dublin,4 
"108. Montpelier Parade, Monkstown, Co. Dublin",5000, Co. Dublin,4 
"109. Leopardstown Avenue, Leopardstown, Dublin 18",2350, Dublin 18,4
"110. Stillorgan Park, Blackrock, Co. Dublin",4500, Co. Dublin,5 
"111. 7 Marina Village, Malahide, Co. Dublin, Malahide, Co. Dublin",4000, Co. Dublin,4 
"112. Off Leopardstown Road, Foxrock, Dublin 18",10000, Dublin 18,5 
"113. Avonmore, Foxrock, Dublin 18",9000, Dublin 18,5 
"114. Stepaside, Stepaside, Dublin 18",3500, Dublin 18,4 
"115. Landore, Orwell Road, Churchtown, Dublin 14",3200, Dublin 14,4 
"116. Landore, Orwell Road, Rathgar, Dublin 6",3200, Dublin 6,4 
"117. Belmont, Stepaside, Dublin 18",3500, Dublin 18,4 
"118. Newtown Park Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 
"119. Belmont, Enniskerry Road, Sandyford, Dublin 18",3000, Dublin 18,4 
"120. Hillsbrook Avenue, Perrystown, Dublin 12",2200, Dublin 12,3
"121. Griffeen Glen Boulevard, Lucan, Co. Dublin",2150, Co. Dublin,3 
"122. The Paddocks Grove, Lucan, Co. Dublin",1800, Co. Dublin,3 
"123. Hillcrest Green, Lucan, Co. Dublin",2300, Co. Dublin,4 
"124. Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 
"125. Somerton Grove, Lucan, Co. Dublin",2400, Co. Dublin,4 
"126. St Kevins Terrace, New Bride Street, Dublin 8",2600, Dublin 8,3 
"127. Hillsbrook Avenue, Perrystown, Dublin 12",2200, Dublin 12,3
"128. Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 
"129. 165 Beach park, Lucan, Co. Dublin",2500, Co. Dublin,5 
"130. Bushy Park House, Terenure, Dublin 6",5520, Dublin 6,5 
"131. 2 New Row Place, The Coombe, Dublin 8",2700, Dublin 8,3
"132. 2 Monte Vella, Barnhill Road, Dalkey, Co. Dublin",2600, Co. Dublin,2 
"133. 9 Willow Mews, St Albans Park, Sandymount, Dublin 4",2450, Dublin 4,2
"134. 12 Dalkey Grove, Dalkey, Co. Dublin",2850, Co. Dublin,3
"135. 12 Foxrock Mount, Foxrock, Dublin 18",2500, Dublin 18,3 
"136. Fosterbrook, Stillorgan rd, Booterstown, Co. Dublin",2600, Co. Dublin,4 
"137. Liffey Glen, Lucan, Co. Dublin",1900, Co. Dublin,3 
"138. 34 Huntstown Road, Huntstown, Dublin 15",1900, Dublin 15,3
"139. Beechdale Way, Ballycullen, Dublin 24",1800, Dublin 24,4 
"140. 38 Castlegate Grove, Lucan, Co. Dublin",2900, Co. Dublin,4 
"141. Newcastle, Newcastle, Co. Dublin",3200, Co. Dublin,3 
"142. 57 Carriglea Gardens, Dun Laoghaire, Co. Dublin",3100, Co. Dublin,5 
"143. 127 lower kilmacud road stillorgan, Kilmacud, Co. Dublin",2450, Co. Dublin,4 
"144. Cherry Garth, Rivervalley, Swords, Co. Dublin",1900, Co. Dublin,3
"145. Island View, Malahide, Co. Dublin",2350, Co. Dublin,3
"146. Gainsborough Green, Malahide, Co. Dublin",3000, Co. Dublin,4 
"147. Castleway, Kinsealy Lane, Malahide, Co. Dublin",3800, Co. Dublin,4 
"148. Bungalow, Dooroge, Ballyboughal, Swords, Co. Dublin",2200, Co. Dublin,4 
"149. Fairhaven Close, Castleknock, Dublin 15",3150, Dublin 15,4 
"150. 48 Percy Place, Ballsbridge, Dublin 4",2500, Dublin 4,3
"151. 82 Woodford, Brewery Road, Stillorgan, Co. Dublin",3750, Co. Dublin,4 
"152. Berkeley Road, Phibsborough, Dublin 7",1900, Dublin 7,2
"153. Auburn Avenue/ Castleknock Park, Castleknock, Dublin 15",2850, Dublin 15,4 
"154. Harolds Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,
"155. Darley Terrace, Coombe, Dublin 8",2000, Dublin 8,2
"156. 44 Donnybrook Manor, Donnybrook, Dublin 4",3000, Dublin 4,4 
"157. Rathdown Grove, Dundrum, Dublin 14",2250, Dublin 14,2 
"158. Ballyfermot Avenue, Ballyfermot, Dublin 10",1850, Dublin 10,2
"159. Barry Green, Finglas, Dublin 11",2000, Dublin 11,4
"160. Charlestown Park, Finglas, Dublin 11",2200, Dublin 11,5 
"161. Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 
"162. Thomas Davis Street South, Dublin 8",2300, Dublin 8,2
"163. Old Court Lodge, Firhouse, Dublin 24",1450, Dublin 24,2
"164. Barry Park, Finglas, Dublin 11",8000, Dublin 11,4
"165. Belmont Park, Raheny, Dublin 5",2200, Dublin 5,3
"166. Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 
"167. Rugby Road, Ranelagh, Dublin 6",2400, Dublin 6,2
"168. Blackdown, Kilteel, Rathcoole, Co. Dublin",2500, Co. Dublin,5 
"169. Westbourne Drive, Clondalkin, Dublin 22",1800, Dublin 22,3
"170. Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 
"171. Chapel farm, Lusk, Co. Dublin",1600, Co. Dublin,3 
"172. Raleigh Square, Crumlin, Dublin 12",2100, Dublin 12,3 
"173. Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 
"174. Coultry, Ballymun, Dublin 11",1300, Dublin 11,2 
"175. Monalea Park, Knocklyon, Dublin 16",1650, Dublin 16,3
"176. Dodder View Cottages, Ballsbridge, Dublin 4",2850, Dublin 4,3
"177. Drummartin Terrace, Goatstown, Dublin 14",2400, Dublin 14,2 
"178. Whitethorn, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"179. Kelston Drive, Off Leopardstown Road, Foxrock, Dublin 18",2450, Dublin 18,3 
"180. Goatstown, Goatstown, Dublin 14",2400, Dublin 14,2 
"181. Goatstown, Goatstown, Dublin 14",2400, Dublin 14,2 
"182. Whitethorn Road, Clonskeagh, Dublin 14",3000, Dublin 14,4 
"183. 10 Warrington Place, Dublin 2",1140, Dublin 2,6 
"184. Meadowbank, Rathgar, Dublin 6",2300, Dublin 6,2 
"185. Millmount Avenue, Drumcondra, Dublin 9",3200, Dublin 9,4 
"186. Merton Walk Mount Saint Annes, Milltown, Dublin 6",4500, Dublin 6,4 
"187. Bloomfield Park, Portobello, Dublin 8",1950, Dublin 8,2
"188. Frascati ave, Blackrock, Co. Dublin",3600, Co. Dublin,4 
"189. St Johns Estate, Clondalkin, Dublin 22",1500, Dublin 22,2
"190. Saval Park Road, Dalkey, Co. Dublin",2650, Co. Dublin,5 
"191. Glenview Park, Tallaght, Dublin 24",2200, Dublin 24,4 
"192. 50 Pembroke Road, Ballsbridge, Dublin 4",6500, Dublin 4,2 
"193. Quichon, Ceanchor Road, Baily, Howth, Dublin 13",8500, Dublin 13,4 
"194. Clarinda park East, Dun Laoghaire, Co. Dublin",3950, Co. Dublin,4 
"195. Knocksinna Wood, Foxrock, Dublin 18",2750, Dublin 18,2 
"196. Merrion road, Ballsbridge, Dublin 4",3500, Dublin 4,5 
"197. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"198. Hyde Park Avenue, Blackrock, Co. Dublin",2900, Co. Dublin,4
"199. An Gort, Old Road, Rush, Co. Dublin",2300, Co. Dublin,4 
"200. Forge Lane, Lusk, Co. Dublin",1482, Co. Dublin,2 
"201. Waterloo Road, Dublin 4",4995, Dublin 4,4 
"202. Ballynakelly Cottages, Newcastle, Co. Dublin",2200, Co. Dublin,4 
"203. Greenville Terrace, South Circular Road, Dublin 8",2200, Dublin 8,2
"204. Raglan Lane, Ballsbridge, Dublin 4",4000, Dublin 4,3 
"205. Nephin Road, Navan Road (D7), Dublin 7",2310, Dublin 7,3
"206. Kimmage Grove, Kimmage, Dublin 6w",2200, Dublin 6w,3
"207. Cove Lodge, Marine Parade, Sandycove, Sandycove, Co. Dublin",10000, Co. Dublin,4 
"208. Belmont House Stoney Road, Dundrum, Dublin 14",5460, Dublin 14,6 
"209. Shanowen Grove, Santry, Dublin 9",2600, Dublin 9,4 
"210. Cruise Park Drive, Tyrrelstown, Dublin 15",480, Dublin 15,6 
"211. Merchants Road, East Wall, Dublin 3",1800, Dublin 3,2
"212. Pecks Lane, Castleknock, Dublin 15",1950, Dublin 15,4 
"213. Carrickmines Avenue, Carrickmines Wood, Carrickmines, Dublin 18",4066, Dublin 18,5 
"214. Havelock Square, Sandymount, Dublin 4",2600, Dublin 4,2 
"215. 11 Killala Road, Cabra, Dublin 7",2100, Dublin 7,2
"216. Marian Road, Rathfarnham, Dublin 14",3200, Dublin 14,4 
"217. Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6",2450, Dublin 6,2 
"218. Newtown Way, Churchtown, Dublin 14",3120, Dublin 14,4 
"219. Ashworth Place, Harold's Cross, Dublin 6w",1950, Dublin 6w,2
"220. Strand Road, Baldoyle, Dublin 13",2400, Dublin 13,4 
"221. The Courtyard, Beech Park, Clonsilla, Dublin 15",1700, Dublin 15,2
"222. sandymount, Dublin 4",2600, Dublin 4,2 
"223. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"224. 4, Lucan, Co. Dublin",2000, Co. Dublin,3 
"225. 10 leopardstown rise leopardstown road, Leopardstown, Dublin 18",3800, Dublin 18,5 
"226. Philipsburgh Avenue, Fairview, Dublin 3",2500, Dublin 3,3 
"227. Milverton, Skerries, Co. Dublin",2400, Co. Dublin,4 
"228. 4 Leeson Place Adelaide Road, Dublin 2",3600, Dublin 2,3 
"229. Wainsfort Manor Crescent, Terenure, Dublin 6",2400, Dublin 6,3 
"230. 28 Clonmore Road, Mount Merrion, Co. Dublin",3500, Co. Dublin,4 
"231. Castleknock Brook, Castleknock, Dublin 15",1500, Dublin 15,3
"232. St. Edmunds, Lucan, Co. Dublin",2500, Co. Dublin,4 
"233. Goldsmith Street, Phibsborough, Dublin 7",3600, Dublin 7,5 
"234. college Manor, Drumcondra, Dublin 9",520, Dublin 9,1
"235. Laverna Avenue, Castleknock, Dublin 15",2500, Dublin 15,4 
"236. Fernwood Park, Tallaght, Dublin 24",2100, Dublin 24,3
"237. Templeogue Village, Templeogue, Dublin 6w",2600, Dublin 6w,3 
"238. Glenvara Park, Knocklyon, Dublin 16",2100, Dublin 16,3
"239. 24 Fforster Lawn, Lucan, Co. Dublin",500, Co. Dublin,3 
"240. Windmill Court, Clonsilla, Dublin 15",2200, Dublin 15,3 
"241. Riverwood chase, Castleknock, Dublin 15",2100, Dublin 15,2 
"242. Killiney Hill Road, Killiney, Co. Dublin",3500, Co. Dublin,3 
"243. North Avenue, Mount Merrion, Co. Dublin",3000, Co. Dublin,4 
"244. Cranmer Lane (Off Haddington Rd), Ballsbridge, Dublin 4",2600, Dublin 4,2 
"245. Sorrell Heath, Clonsilla, Dublin 15",2000, Dublin 15,4 
"246. Orpen Close, Stillorgan, Co. Dublin",2200, Co. Dublin,2
"247. 2 The Green, Carrickmines Manor, Carrickmines, Dublin 18",2300, Dublin 18,3 
"248. 106 Larkhill Road, Whitehall, Dublin 9",1900, Dublin 9,4 
"249. Cooleen, Mountain View Road, Killiney, Co. Dublin",2799, Co. Dublin,3 
"250. Castlebyrne Park, Blackrock, Co. Dublin",2000, Co. Dublin,3
"251. Guinness Cottages (Fully Serviced), Rialto, Dublin 8",2500, Dublin 8,2
"252. Lavish Period Home & Gardens, Ballsbridge, Dublin 4",14950, Dublin 4,6 
"253. Corporate Rental Merrion Road, Ballsbridge, Dublin 4",5500, Dublin 4,4 
"254. Templeroan Green, Knocklyon, Dublin 16",1872, Dublin 16,3 
"255. Portersgate, Clonsilla, Dublin 15",2000, Dublin 15,4 
"256. 82 Stillorgan Wood, Stillorgan, Co. Dublin",2399, Co. Dublin,4 
"257. La Touche Drive, Bluebell, Dublin 12",1676, Dublin 12,3
"258. Wainsfort Manor Green, Templeogue, Dublin 6w",2650, Dublin 6w,4 
"259. Castlecurragh Heath, Mulhuddart, Dublin 15",1950, Dublin 15,3 
"260. Grace Park View Grace Park Road, Dublin 9, Whitehall, Dublin 9",5500, Dublin 9,5 
"261. Shrewsbury Park , Ballsbridge, Ballsbridge, Dublin 4",5250, Dublin 4,3 
"262. Cowper Village, Off Cowper Road, Rathmines, Dublin 6",2100, Dublin 6,2
"263. Bushy Park House, Terenure, Dublin 6w",5520, Dublin 6w,5 
"264. Grace Park View Grace Park Road, Dublin 9, Whitehall, Dublin 9",5500, Dublin 9,5 
"265. Bluebell Avenue, Bluebell, Dublin 12",1800, Dublin 12,2 
"266. The Mews, Orwell Gate, Marianella, Rathgar, Dublin 6",3750, Dublin 6,3 
"267. Downpatrick Road, Crumlin, Dublin 12",1350, Dublin 12,2
"268. 1 The Mews, Dublin 2",3950, Dublin 2,4 
"269. homeville, Knocklyon, Dublin 16",2100, Dublin 16,3 
"270. 9 Castlegate Chase, Adamstown, Lucan, Co. Dublin",2100, Co. Dublin,3 
"271. Crinken Lodge, Old Bray Road, Shankill, Dublin 18",2500, Dublin 18,3 
"272. Kensington Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3500, Co. Dublin,4 
"273. Shamrock Cottages, North Strand, Dublin 1",1500, Dublin 1,
"274. Clancy Quay Phase Two By Kennedy Wilson, Islandbridge, Dublin 8",3150, Dublin 8,3 
"275. Barton Drive, Rathfarnham, Dublin 14",2400, Dublin 14,3 
"276. Ely Green, Killininny, Ballycullen, Dublin 24",2000, Dublin 24,3 
"277. Convent Lane, Rush, Co. Dublin",2700, Co. Dublin,4 
"278. Malahide Village Strawberry Fields, Malahide, Co. Dublin",5200, Co. Dublin,4 
"279. Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",3900, Co. Dublin,4 
"280. Clogher Road, Crumlin, Dublin 12",2000, Dublin 12,2
"281. Ringsend Road, Ringsend, Dublin 4",3000, Dublin 4,3 
"282. South Dock Place, Ringsend, Dublin 4",2200, Dublin 4,2
"283. Rere Chelmsford Lane, Ranelagh, Dublin 6, Ranelagh, Dublin 6",2315, Dublin 6,2
"284. 5 Ailesbury Oaks, Ailesbury Road, Ballsbridge, Dublin 4",3500, Dublin 4,3 
"285. Glen Walk The Park, Cabinteely, Dublin 18",3000, Dublin 18,4 
"286. Trees Road, Mount Merrion, Co. Dublin",3200, Co. Dublin,3 
"287. St. Pancras terenure, Terenure, Dublin 6",4200, Dublin 6,4 
"288. 8 Haddington Park, Glenageary, Dun Laoghaire, Co. Dublin",2300, Co. Dublin,3
"289. 185 Errigal road, Drimnagh, Dublin 12",1990, Dublin 12,3
"290. Waterloo Lane, Ballsbridge, Dublin 4",5575, Dublin 4,3 
"291. Newtownpark Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 
"292. 16 Foxrock Manor, Foxrock, Dublin 18",3750, Dublin 18,5 
"293. 4 The Copse, Weston Heights, Lucan, Co. Dublin",4000, Co. Dublin,5 
"294. Dublin Street, Skerries, Skerries, Co. Dublin",2250, Co. Dublin,4 
"295. Thatchers Way, Lusk, Co. Dublin",1800, Co. Dublin,3 
"296. Newcastle Manor Heights, Newcastle, Co. Dublin",1364, Co. Dublin,3 
"297. Palmerston Close, off Palmerston Road, Rathmines, Dublin 6",3000, Dublin 6,3 
"298. Grove Paddock, St. Helier\'s Copse, Blackrock, Blackrock, Co. Dublin",4200, Co. Dublin,4 
"299. Monkstown Road, Monkstown, Co. Dublin",2800, Co. Dublin,2 
"300. Turvey Avenue, Donabate, Co. Dublin",2500, Co. Dublin,3 
"301. Riverside Drive, Palmerstown, Dublin 20",1566, Dublin 20,3 
"302. 9 Temple Square, Orchard Road S, Dartry, Dublin 6",2300, Dublin 6,2 
"303. Bawn Eile, Ballybetagh Road, Kilternan, Dublin 18",2950, Dublin 18,4 
"304. College Square, Wainsfort Manor Drive, Terenure, Dublin 6w",3675, Dublin 6w,5 
"305. 8 Marino Park Avenue, Fairview, Dublin 3",2250, Dublin 3,3
"306. Marianella Orwell Road, Rathgar, Dublin 6",6000, Dublin 6,5 
"307. Heathfield Monkstown Road, Monkstown, Co. Dublin",2300, Co. Dublin,2
"308. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"309. 49a Garville Lane, Rathgar, Dublin 6",2600, Dublin 6,3 
"310. Birnam Upper adelaide road Glenageary Co. Dublin, Glenageary, Co. Dublin",4950, Co. Dublin,4 
"311. 36 Kenilworth Manor, Harold's Cross, Dublin 6w",1950, Dublin 6w,2 
"312. Dartmouth Road, Ranelagh, Dublin 6",6000, Dublin 6,4 
"313. Castle Avenue, Churchtown, Dublin 14",5592, Dublin 14,4 
"314. Orwell Lodge, Rathgar, Dublin 6",4000, Dublin 6,2 
"315. Willbrook Downs, Rathfarnham, Dublin 14",2250, Dublin 14,3
"316. Glasnevin Woods, Glasnevin, Dublin 11",2250, Dublin 11,4 
"317. 57 Fosterbrook, Booterstown, Co. Dublin",2440, Co. Dublin,4 
"318. Castlemoyne, Balgriffin, Dublin 13",2800, Dublin 13,5 
"319. Belleville, Blackhorse Ave, Navan Road (D7), Dublin 7",2400, Dublin 7,3 
"320. Park Court, Sandymount, Dublin 4",2650, Dublin 4,2 
"321. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,4 
"322. 2 The Green, Carrickmines Manor, Carrickmines, Dublin 18",2400, Dublin 18,3 
"323. 1 Whitethorn Walk, Westminster Park, Foxrock, Dublin 18",3000, Dublin 18,4 
"324. Donore Road, South Circular Road, Dublin 8",2700, Dublin 8,3 
"325. 12 Kelston Drive, Foxrock, Dublin 18",3300, Dublin 18,3 
"326. Beaumont ave, Churchtown, Dublin 14",3100, Dublin 14,4 
"327. 2 Mount Carmel Park, Firhouse, Dublin 24",1950, Dublin 24,3 
"328. Weston Avenue, Churchtown, Dublin 14",5000, Dublin 14,6 
"329. 40 Pembroke Cottages, Ringsend, Dublin 4",3000, Dublin 4,2 
"330. Heatherview Drive, Oldbawn, Dublin 24",1700, Dublin 24,3
"331. Iveragh Road, Whitehall, Dublin 9",2173, Dublin 9,3
"332. Mount Albany, Off Newtown Park Avenue, Blackrock, Co. Dublin",2140, Co. Dublin,3 
"333. Laraghcon, Lucan, Co. Dublin",1938, Co. Dublin,3 
"334. Silken Park Avenue, Citywest, Co. Dublin",1300, Co. Dublin,3 
"335. The Pines, Howth Road, Killester, Dublin 3",2080, Dublin 3,3
"336. 35 Wainsfort Manor Crescent, Terenure, D6w, Terenure, Dublin 6",2500, Dublin 6,3 
"337. Geraldine Street, Dublin 7",2750, Dublin 7,3
"338. Dunbur, off Eglinton Road, Donnybrook, Dublin 4",2980, Dublin 4,3 
"339. 41 St Johns Road, Sandymount, Dublin 4",3975, Dublin 4,3 
"340. Lawrence Grove, Clontarf, Dublin 3",3350, Dublin 3,4 
"341. Gledswood Mews, Clonskeagh, Dublin 14",3900, Dublin 14,3 
"342. 46 Seafield Road, Clontarf, Dublin 3",3000, Dublin 3,4 
"343. 62 Pembroke Road, Ballsbridge, Dublin 4",5800, Dublin 4,3 
"344. 23 Hawthorn Terrace, East Wall, Dublin 3",2800, Dublin 3,3 
"345. Balkhill Road, Howth, Dublin 13",4000, Dublin 13,4 
