House,Price,County,Room
"3. 13a Suir Road, Kilmainham, Dublin 8",2600, Dublin 8,3 
"4. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"5. Old Estuary Mill, Malahide, Co. Dublin",3600, Co. Dublin,4 
"6. Granville Park off Newtownpark Avenue Blackrock Co, Blackrock, Co. Dublin",2800, Co. Dublin,4
"7. Whitethorn Road, Clonskeagh, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"8. Strand Rd, Sandymount, Dublin 4",5500, Dublin 4,3 
"9. Inglenook Wood, Glenamuck Road, Carrickmines, Dublin 18",3800, Dublin 18,4 
"10. Torquay Road, Foxrock, Dublin 18",5250, Dublin 18,5 
"11. Avoca Avenue, Blackrock, Co. Dublin",2600, Co. Dublin,3 
"12. Orwell Bank, Rathgar, Rathgar, Dublin 6",2100, Dublin 6,2 
"13. Esposito Road, Walkinstown, Dublin 12",2000, Dublin 12,3
"14. Harold\'s Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,2
"15. 51 Thornhill Road, Mount Merrion, Co. Dublin",2700, Co. Dublin,3 
"16. Leopardstown Avenue, Leopardstown, Dublin 18",3050, Dublin 18,4 
"17. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"18. Outfarm Lane, Castleknock, Dublin 15",3700, Dublin 15,5 
"19. Bullock Harbour, Dalkey, Co. Dublin",3250, Co. Dublin,4 
"20. Merville Road, Stillorgan, Co. Dublin",2500, Co. Dublin,4 
"21. 29 Monaloe Avenue, Blackrock, Co. Dublin",2750, Co. Dublin,4
"22. Waterloo Place, Ballsbridge, Dublin 4",3500, Dublin 4,2 
"23. 12 Wilfrid Terrace, Harold's Cross, Dublin 6w",3000, Dublin 6w,3 
"24. Cairnfort, Enniskerry Road, Stepaside, Dublin 18",3650, Dublin 18,4 
"25. 19 Luttrellstown Place, Carpenterstown, Dublin 15",2000, Dublin 15,3 
"26. Bushy Park House, Terenure, Dublin 6w",5520, Dublin 6w,5 
"27. Richmond Park, Monkstown, Co. Dublin",2300, Co. Dublin,2
"28. 21 Vavasour Square, Sandymount, Dublin 4",3000, Dublin 4,2 
"29. The Moorings, Killiney, Co. Dublin",4500, Co. Dublin,4 
"30. 77 Carysfort Park, Blackrock, Co. Dublin",3100, Co. Dublin,3 
"31. Castleway, Kinsealy Lane, Malahide, Co. Dublin",3500, Co. Dublin,4 
"32. Blooms Court, 47A Upper Clanbrassil Street, dublin, Dublin 8",3700, Dublin 8,4 
"33. Biscayne, Malahide, Co. Dublin",3000, Co. Dublin,4 
"34. Woodside Drive, Rathfarnham, Dublin 14",4750, Dublin 14,6 
"35. 5 Greenville Terrace, Dublin 8",2000, Dublin 8,2
"36. Elizabeth Street, Drumcondra, Dublin 9",1500, Dublin 9,2
"37. 193 Malahide Marina, Malahide, Co. Dublin",2400, Co. Dublin,3 
"38. 31 Willow Park Avenue, Glasnevin, Dublin 9",2750, Dublin 9,4 
"39. Kingstown Mews, Park Lane, Sandycove, Co. Dublin",3750, Co. Dublin,4 
"40. Belfield Close, Clonskeagh Road, Clonskeagh, Dublin 14",3500, Dublin 14,4 
"41. cymric road, Sandymount, Dublin 4",1675, Dublin 4,
"42. 19 Rosemount Court, Booterstown, Co. Dublin",2000, Co. Dublin,2
"43. 1 Boden Heath, Ballyboden, Dublin 14",2300, Dublin 14,3 
"44. 24 Patrician Villas, Stillorgan, Co. Dublin",2270, Co. Dublin,3 
"45. SOMERTON LODGE MEWS, ROCHESTOWN AVENUE, Dun Laoghaire, Co. Dublin",2395, Co. Dublin,3 
"46. Beechfield Court, Clonee, Dublin 15",1800, Dublin 15,3
"47. 59, the Beeches, Monkstown Valley Monkstown, Monkstown, Co. Dublin",2200, Co. Dublin,2
"48. Balnagowan, Dartry, Dublin 6",3250, Dublin 6,3 
"49. 6 Glenbourne Ave, Leopardstown, Dublin 18",2250, Dublin 18,3 
"50. 7 Crescent Place, Clontarf, Dublin 3",1850, Dublin 3,3 
"51. 201 Clontarf Road, Clontarf, Dublin 3",4500, Dublin 3,4 
"52. 67 Grosvenor Court, Clontarf, Dublin 3",2695, Dublin 3,3 
"53. 101 Upper Leeson Street, Dublin 4",5250, Dublin 4,3 
"54. Main street ranelagh, Ranelagh, Dublin 6",5000, Dublin 6,6 
"55. 26 Granville Close, Dun Laoghaire, Co. Dublin",2900, Co. Dublin,4 
"56. Shamrock Terrace, North Strand, Dublin 3",1950, Dublin 3,2
"57. Coolmine, Coolmine, Dublin 15",600, Dublin 15,1
"58. 46 Seafield Road, Clontarf, Dublin 3",3000, Dublin 3,4 
"59. 13 St helens Walk, Adamstown, Lucan, Co. Dublin",2050, Co. Dublin,3 
"60. Trafalgar Lane, Monkstown, Co. Dublin",2200, Co. Dublin,2 
"61. 29 Dearheavan close, Clonee, Dublin 15",2100, Dublin 15,3 
"62. Killiney Heath, Killiney, Co. Dublin",4500, Co. Dublin,5 
"63. Kelston Drive, Off Leopardstown Road, Foxrock, Dublin 18",2450, Dublin 18,3 
"64. Whitethorn, Clonskeagh, Dublin 14",3300, Dublin 14,4 
"65. Drummartin Terrace, Goatstown, Dublin 14",2400, Dublin 14,2 
"66. Goatstown, Goatstown, Dublin 14",2400, Dublin 14,2 
"67. Whitethorn Road, Clonskeagh, Dublin 14",3000, Dublin 14,4 
"68. 1 The Mews, Dublin 2",3950, Dublin 2,4 
"69. Elm Grove, Blackrock, Co. Dublin",3600, Co. Dublin,5 
"70. Gledswood Mews, Clonskeagh, Dublin 14",3900, Dublin 14,3 
"71. 10 Warrington Place, Dublin 2",1140, Dublin 2,6 
"72. 19 Belarmine Court, Stepaside, Dublin 18, Stepaside, Dublin 18",2000, Dublin 18,2 
"73. Brighton Gardens, Rathgar, Dublin 6",2200, Dublin 6,2
"74. Kelston Avenue, Foxrock, Dublin 18",3640, Dublin 18,2 
"75. Meadowbank, Rathgar, Dublin 6",2300, Dublin 6,2 
"76. 118 Kickham Road, Inchicore, Dublin 8",2100, Dublin 8,3
"77. 20 Northbrook walk, Ranelagh, Dublin 6",2300, Dublin 6,2 
"78. just off M50, opposite the LUAS, Sandyford road, Sandyford, Dublin 18",3000, Dublin 18,4 
"79. 42 Lough Derg Road, Raheny, Dublin 5",1700, Dublin 5,3
"80. Guinness Cottages (Fully Serviced), Rialto, Dublin 8",2500, Dublin 8,2
"81. Guinness Cottages (Fully Serviced), Rialto, Dublin 8",2500, Dublin 8,2
"82. Corporate Rental Merrion Road, Ballsbridge, Dublin 4",5500, Dublin 4,4 
"83. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2300, Dublin 8,2
"84. Clancy Quay Phase Two By Kennedy Wilson, Islandbridge, Dublin 8",3150, Dublin 8,3 
"85. Montpeliar Place, Blackrock, Co. Dublin",4000, Co. Dublin,4 
"86. Bayview Bungalows, Killiney, Co. Dublin",1600, Co. Dublin,3
"87. Avoca Road, Blackrock, Co. Dublin",4375, Co. Dublin,5 
"88. Hillside, Dalkey, Co. Dublin",4000, Co. Dublin,4 
"89. Cranmer Lane (Off Haddington Rd), Ballsbridge, Dublin 4",2600, Dublin 4,2 
"90. Brookfield Green Kimmage D12, Kimmage, Dublin 6w",2100, Dublin 6w,3 
"91. The Mews, Orwell Gate, Marianella, Rathgar, Dublin 6",3750, Dublin 6,3 
"92. College Square, Wainsfort Manor Drive, Terenure, Dublin 6w",3675, Dublin 6w,5 
"93. Coliemore Road, Dalkey, Co. Dublin",4975, Co. Dublin,4 
"94. Bloomfield Park, Portobello, Dublin 8",1950, Dublin 8,2
"95. Templeroan Green, Knocklyon, Dublin 16",1872, Dublin 16,3 
"96. 2 Diswellstown park, Castleknock, Dublin15, Castleknock, Dublin 15",3380, Dublin 15,4 
"97. 17 Glencairne Lawn, Leopardstown, Dublin 18",2750, Dublin 18,3
"98. Friarsland - 10 minutes walk to LUAS, Clonskeagh, Dublin 14",4750, Dublin 14,6 
"99. 34 Huntstown Road, Huntstown, Dublin 15",1900, Dublin 15,3
"100. 2 The View, Larch Hill, Santry, Dublin 9",1950, Dublin 9,3 
"101. Bushy Park House, Terenure, Dublin 6",5520, Dublin 6,5 
"102. Millmount Avenue, Drumcondra, Dublin 9",3200, Dublin 9,4 
"103. 28 Clonmore Road, Mount Merrion, Co. Dublin",3500, Co. Dublin,4 
"104. Strand Road, Baldoyle, Dublin 13",2400, Dublin 13,4 
"105. Clonsilla, Clonsilla, Dublin 15",1700, Dublin 15,2
"106. Belarmine Park, Stepaside, Dublin 18",3800, Dublin 18,4 
"107. Citywest, Kingswood, Dublin 22",1850, Dublin 22,2
"108. Cooleen, Mountain View Road, Killiney, Co. Dublin",2799, Co. Dublin,3 
"109. Castlebyrne Park, Blackrock, Co. Dublin",2000, Co. Dublin,3
"110. St Johns Estate, Clondalkin, Dublin 22",1500, Dublin 22,2
"111. Grianan Fidh, Sandyford, Dublin 18",2075, Dublin 18,3 
"112. Clarinda park East, Dun Laoghaire, Co. Dublin",3950, Co. Dublin,4 
"113. Knocksinna Wood, Foxrock, Dublin 18",2750, Dublin 18,2 
"114. Merrion road, Ballsbridge, Dublin 4",3500, Dublin 4,5 
"115. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"116. Newtown Way, Churchtown, Dublin 14",3120, Dublin 14,4 
"117. Ashworth Place, Harold's Cross, Dublin 6w",1950, Dublin 6w,2
"118. Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6",2450, Dublin 6,2 
"119. 11 fortfield drive, Terenure, Dublin 6",3500, Dublin 6,6 
"120. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"121. Dunbur, off Eglinton Road, Donnybrook, Dublin 4",2980, Dublin 4,3 
"122. 41 St Johns Road, Sandymount, Dublin 4",3975, Dublin 4,3 
"123. Church Court, East Road, East Wall, Dublin 3",1850, Dublin 3,2
"124. Brookhaven, Portrane, Donabate, Co. Dublin",2900, Co. Dublin,6 
"125. Dublin 12., Crumlin, Dublin 12",2295, Dublin 12,2 
"126. Saggart Lodge Ct, Garters Lane, Saggart, Citywest, Co. Dublin",2150, Co. Dublin,4 
"127. Dunville Avenue, Ranelagh, Dublin 6",2450, Dublin 6,2
"128. Park Court, Sandymount, Dublin 4",2650, Dublin 4,2 
"129. Leopardstown Road Upper, Leopardstown, Dublin 18",2500, Dublin 18,3 
"130. Shamrock Cottages, North Strand, Dublin 1",1500, Dublin 1,
"131. Auburn Avenue/ Castleknock Park, Castleknock, Dublin 15",2600, Dublin 15,4 
"132. Dodder View Cottages, Ballsbridge, Dublin 4",2750, Dublin 4,3
"133. 10 Brookford, Rush, Co. Dublin",1800, Co. Dublin,4 
"134. Seafield Downs, Clontarf, Dublin 3",2400, Dublin 3,2 
"135. 8 Ashfield Park, Clonsilla, Dublin 15",2000, Dublin 15,4
"136. Castleknock Park, Castleknock, Dublin 15",3000, Dublin 15,4 
"137. Merrion Park, Blackrock, Co. Dublin",2600, Co. Dublin,3 
"138. Farmleigh Woods, Castleknock, Dublin 15",3250, Dublin 15,5 
"139. Summerfield Lawn, Blanchardstown, Dublin 15",1800, Dublin 15,3 
"140. Ardoyne House, Pembroke Park, Ballsbridge, Dublin 4",4000, Dublin 4,4 
"141. 3 Braemor Grove, Churchtown, Dublin 14",1950, Dublin 14,3
"142. Oaklands, Swords, Co. Dublin",1750, Co. Dublin,3
"143. Monksfield Carrickbrennan Road, Monkstown, Co. Dublin",1800, Co. Dublin,
"144. Marianella Orwell Road, Rathgar, Dublin 6",6000, Dublin 6,5 
"145. Heathfield Monkstown Road, Monkstown, Co. Dublin",2300, Co. Dublin,2
"146. Knocksinna Wood, Blackrock, Co. Dublin",2750, Co. Dublin,2 
"147. Grace Park Heights, Drumcondra, Drumcondra, Dublin 9",2800, Dublin 9,4 
"148. 1shanliss grove, Santry, Dublin 9",2350, Dublin 9,4 
"149. Emerald Cottages, Off Barrow Street, Grand Canal Dock, Dublin 4",2400, Dublin 4,2
"150. 82 Woodford, Brewery Road, Stillorgan, Co. Dublin",3750, Co. Dublin,4 
"151. Loreto Row, Rathfarnham, Dublin 14",1684, Dublin 14,2
"152. Correybeg, Templeogue, Dublin 6w",4000, Dublin 6w,4 
"153. Barton Road East, Churchtown, Dublin 14",2800, Dublin 14,4 
"154. The Paddocks Grove, Lucan, Co. Dublin",1800, Co. Dublin,3 
"155. Hillcrest Green, Lucan, Co. Dublin",2300, Co. Dublin,4 
"156. New Ireland Road, Dublin 8",2200, Dublin 8,3
"157. Glenmaroon Road, Palmerstown, Dublin 20",2200, Dublin 20,3
"158. Templeroan Drive, Knocklyon, Dublin 16",2130, Dublin 16,3 
"159. Somerton Grove, Lucan, Co. Dublin",2400, Co. Dublin,4 
"160. St Kevins Terrace, New Bride Street, Dublin 8",2600, Dublin 8,3 
"161. Hillsbrook Avenue, Perrystown, Dublin 12",2200, Dublin 12,3
"162. Colthurst Crescent, Lucan, Co. Dublin",1750, Co. Dublin,2
"163. Raglan Lane, Ballsbridge, Dublin 4",3800, Dublin 4,3 
"164. 1 Fortfield Road, Terenure, Dublin 6w",3500, Dublin 6w,4 
"165. Barton Drive, Rathfarnham, Dublin 14",2400, Dublin 14,3 
"166. Ely Green, Killininny, Ballycullen, Dublin 24",2000, Dublin 24,3 
"167. Crinken Lodge, Old Bray Road, Shankill, Dublin 18",2500, Dublin 18,3 
"168. Kensington Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",3500, Co. Dublin,4 
"169. Cedar View, Ridgewood, Swords, Co. Dublin",1500, Co. Dublin,3 
"170. Balkhill Road, Howth, Dublin 13",4000, Dublin 13,4 
"171. 24 Fforster Lawn, Lucan, Co. Dublin",500, Co. Dublin,4 
"172. Off Beach Road, Sandymount, Dublin 4",2500, Dublin 4,3 
"173. Viking Road, Stoneybatter, Dublin 7",2165, Dublin 7,3
"174. Dartmouth Square North, Ranelagh, Dublin 6",8500, Dublin 6,4 
"175. 5 Ailesbury Oaks, Ailesbury Road, Ballsbridge, Dublin 4",3500, Dublin 4,3 
"176. 8 Haddington Park, Glenageary, Dun Laoghaire, Co. Dublin",2300, Co. Dublin,3
"177. 50 Violet Hill Park, Glasnevin, Dublin 11",2000, Dublin 11,3
"178. chapel lane, Swords, Co. Dublin",1500, Co. Dublin,3
"179. Grandville Park, Newtownpark Avenue, Blackrock, Co. Dublin",3000, Co. Dublin,3 
"180. Casino Drive, Malahide, Co. Dublin",3000, Co. Dublin,3 
"181. Bawn Eile, Ballybetagh Road, Kilternan, Dublin 18",2950, Dublin 18,4 
"182. Albany Avenue, Monkstown, Co. Dublin",4500, Co. Dublin,3 
"183. Ballsbridge Avenue, Ballsbridge, Dublin 4",5000, Dublin 4,3 
"184. Brighton Wood, Foxrock, Dublin 18",3500, Dublin 18,4 
"185. Proby Square, Blackrock, Co. Dublin",6000, Co. Dublin,5 
"186. Blooms Lodge, Sandycove Close, Sandycove, Co. Dublin",2500, Co. Dublin,3 
"187. Glandore Park, Lower Mounttown Road, Monkstown, Co. Dublin",2700, Co. Dublin,4 
"188. 21 Belmayne Avenue, Clarehall, Dublin 13",2300, Dublin 13,3 
"189. 21 Belmayne Avenue, Balgriffin, Dublin 13",2300, Dublin 13,3 
"190. 12 Kelston Drive, Foxrock, Dublin 18",3300, Dublin 18,3 
"191. 1 Whitethorn Walk, Westminster Park, Foxrock, Dublin 18",3000, Dublin 18,4 
"192. Weston Avenue, Churchtown, Dublin 14",5000, Dublin 14,6 
"193. Foxrock Mount, Foxrock Park, Dublin 18, Foxrock, Dublin 18",3000, Dublin 18,4 
"194. Waterloo Lane, Ballsbridge, Dublin 4",5575, Dublin 4,3 
"195. Sorrento Road, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"196. Lealand Road, Clondalkin, Dublin 22",1850, Dublin 22,3 
"197. Laurel Court, Laurel Lodge, Castleknock, Dublin 15",2000, Dublin 15,3 
"198. 4 Saint Broc\'s Cottages, Donnybrook, Dublin 4",3000, Dublin 4,2
"199. Ferncourt Close, Firhouse, Dublin 24",1685, Dublin 24,3 
"200. Foxrock Mount, Foxrock, Dublin 18",2950, Dublin 18,4 
"201. 37 Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"202. Mount Bellew Crescent, Lucan, Co. Dublin",1900, Co. Dublin,3 
"203. 22 melesian lawn, Swords, Co. Dublin",2500, Co. Dublin,3 
"204. Windmill Court, Clonsilla, Dublin 15",2200, Dublin 15,3 
"205. Laverna Avenue, Castleknock, Dublin 15",2500, Dublin 15,4 
"206. Sycamore Crescent, Blackrock, Co. Dublin",4500, Co. Dublin,4 
"207. Sycamore Crescent, Stillorgan, Co. Dublin",4500, Co. Dublin,4 
"208. Sycamore Crescent, Mount Merrion, Co. Dublin",4500, Co. Dublin,4 
"209. Kelston Avenue, Leopardstown Road, Dublin 18, Foxrock, Dublin 18",2800, Dublin 18,4 
"210. Westminster Lawns, Foxrock, Dublin 18",3800, Dublin 18,4 
"211. Marlborough Road, Donnybrook, Dublin 4",5900, Dublin 4,3 
"212. Rose Cottage, Mill Lane, Palmerstown, Dublin 20",2800, Dublin 20,2 
"213. Church Road, Dalkey, Dalkey, Co. Dublin",2800, Co. Dublin,3 
"214. 252 GRIFFITH AVENUE, Drumcondra, Dublin 9",2500, Dublin 9,4 
"215. Nephin Road, Navan Road (D7), Dublin 7",2310, Dublin 7,3
"216. Kimmage Grove, Kimmage, Dublin 6w",2200, Dublin 6w,3
"217. Marine Avenue, Sandycove, Co. Dublin",5000, Co. Dublin,4 
"218. Stillorgan Park Avenue, Stillorgan, Co. Dublin",5200, Co. Dublin,4 
"219. Beechdale Way, Ballycullen, Dublin 24",1800, Dublin 24,4 
"220. Fernwood Park, Tallaght, Dublin 24",2100, Dublin 24,3
"221. Glenvara Park, Knocklyon, Dublin 16",2100, Dublin 16,3
"222. Harolds Cross Cottages, Harold's Cross, Dublin 6",1750, Dublin 6,
"223. 54 Granitefield, Cabinteely, Co. Dublin",2850, Co. Dublin,4 
"224. Charlestown Park, Finglas, Dublin 11",2200, Dublin 11,5 
"225. Raheny Village, Raheny, Dublin 5",2000, Dublin 5,2 
"226. Barry Park, Finglas, Dublin 11",8000, Dublin 11,4
"227. Beechwood Lawns, Rathcoole, Co. Dublin",2000, Co. Dublin,4 
"228. Blackdown, Kilteel, Rathcoole, Co. Dublin",2500, Co. Dublin,5 
"229. Griffith Heights, Finglas, Dublin 11",1600, Dublin 11,2 
"230. Raleigh Square, Crumlin, Dublin 12",2100, Dublin 12,3 
"231. Dodder View Cottages, Ballsbridge, Dublin 4",2850, Dublin 4,3
"232. Liffey Glen, Lucan, Co. Dublin",1900, Co. Dublin,3 
"233. Ballyfermot Avenue, Ballyfermot, Dublin 10",1850, Dublin 10,2
"234. Barry Green, Finglas, Dublin 11",2000, Dublin 11,4
"235. Old Court Lodge, Firhouse, Dublin 24",1450, Dublin 24,2
"236. Belmont Park, Raheny, Dublin 5",2200, Dublin 5,3
"237. Rugby Road, Ranelagh, Dublin 6",2400, Dublin 6,2
"238. Westbourne Drive, Clondalkin, Dublin 22",1800, Dublin 22,3
"239. Chapel farm, Lusk, Co. Dublin",1600, Co. Dublin,3 
"240. Seville Place, North Dock, Dublin 1",2900, Dublin 1,4 
"241. Coultry, Ballymun, Dublin 11",1300, Dublin 11,2 
"242. Monalea Park, Knocklyon, Dublin 16",1650, Dublin 16,3
"243. 81 Castleknock Downs, Castleknock, Dublin 15",1950, Dublin 15,3
"244. 11 Mulberry Crescent, Castleknock, Dublin 15",2500, Dublin 15,4 
"245. Glenview Park, Tallaght, Dublin 24",2200, Dublin 24,4 
"246. 8 Marino Park Avenue, Fairview, Dublin 3",2250, Dublin 3,3
"247. 14 Hardiman Road, Drumcondra, Dublin 9",2100, Dublin 9,2 
"248. Newcastle Manor Heights, Newcastle, Co. Dublin",1364, Co. Dublin,3 
"249. Laraghcon, Lucan, Co. Dublin",1938, Co. Dublin,3 
"250. Mount Albany, Off Newtown Park Avenue, Blackrock, Co. Dublin",2140, Co. Dublin,3 
"251. Iveragh Road, Whitehall, Dublin 9",2173, Dublin 9,3
"252. Silken Park Avenue, Citywest, Co. Dublin",1300, Co. Dublin,3 
"253. Saval Park Road, Dalkey, Co. Dublin",2650, Co. Dublin,5 
"254. Silchester Park, Glenageary, Co. Dublin",2050, Co. Dublin,3
"255. Adelaide Road, Glenageary, Co. Dublin",3200, Co. Dublin,4
"256. Templeview, Temple Crescent, Blackrock, Co. Dublin",4600, Co. Dublin,4 
"257. Church Road, Killiney, Co. Dublin",3200, Co. Dublin,4 
"258. The Village Gate, Dalkey, Co. Dublin",1800, Co. Dublin,2
"259. Brewery Road, Stillorgan, Co. Dublin",3000, Co. Dublin,4 
"260. Leopardstown Avenue, Leopardstown, Dublin 18",2350, Dublin 18,4
"261. Sandycove Avenue West, Sandycove, Co. Dublin",4000, Co. Dublin,4 
"262. Stillorgan Park, Blackrock, Co. Dublin",4500, Co. Dublin,5 
"263. Killiney Road, Killiney, Co. Dublin",4200, Co. Dublin,5 
"264. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"265. Sorrento Road, Dalkey, Co. Dublin",5950, Co. Dublin,5 
"266. Lower Glenageary Road, Glenageary, Co. Dublin",2800, Co. Dublin,5 
"267. Knocknacree Park, Dalkey, Co. Dublin",4500, Co. Dublin,4 
"268. Elton Park, Sandycove, Co. Dublin",6270, Co. Dublin,5 
"269. Montpelier Parade, Monkstown, Co. Dublin",5000, Co. Dublin,4 
"270. 57 Carriglea Gardens, Dun Laoghaire, Co. Dublin",3100, Co. Dublin,5 
"271. Whitworth Avenue, Drumcondra, Dublin 3",1700, Dublin 3,2
"272. Glen Walk The Park, Cabinteely, Dublin 18",3000, Dublin 18,4 
"273. Trees Road, Mount Merrion, Co. Dublin",3200, Co. Dublin,3 
"274. St. Pancras terenure, Terenure, Dublin 6",4200, Dublin 6,4 
"275. Burdett Avenue, Sandycove, Co. Dublin",4200, Co. Dublin,4 
"276. Orpen Close, Stillorgan, Co. Dublin",2200, Co. Dublin,2
"277. 3 Church Avenue, Rathmines, Dublin 6",3000, Dublin 6,3 
"278. 1 Airpark Court, Rathfarnham, Dublin 16",3250, Dublin 16,4 
"279. Long Lane, Dublin 8",1900, Dublin 8,2 
"280. Mount Prospect Drive, Clontarf, Dublin 3",2200, Dublin 3,3
"281. Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"282. Clyde Lane, Ballsbridge, Dublin 4",5000, Dublin 4,5 
"283. Wellington Road, Ballsbridge, Dublin 4",7500, Dublin 4,4 
"284. 47 Brookfield Road, Kilmainham, Dublin 8, Kilmainham, Dublin 8",2500, Dublin 8,3
"285. Castle Avenue, Churchtown, Dublin 14",5592, Dublin 14,4 
"286. Dartmouth Road, Ranelagh, Dublin 6",6000, Dublin 6,4 
"287. Orwell Lodge, Rathgar, Dublin 6",4000, Dublin 6,2 
"288. Willbrook Downs, Rathfarnham, Dublin 14",2250, Dublin 14,3
"289. Glasnevin Woods, Glasnevin, Dublin 11",2250, Dublin 11,4 
"290. 57 Fosterbrook, Booterstown, Co. Dublin",2440, Co. Dublin,4 
"291. Belmont House Stoney Road, Dundrum, Dublin 14",5460, Dublin 14,6 
"292. 106 Larkhill Road, Whitehall, Dublin 9",1900, Dublin 9,4 
"293. Greenville Terrace, South Circular Road, Dublin 8",2200, Dublin 8,2
"294. 2 Monte Vella, Barnhill Road, Dalkey, Co. Dublin",2600, Co. Dublin,2 
"295. 9 Willow Mews, St Albans Park, Sandymount, Dublin 4",2450, Dublin 4,2
"296. 12 Dalkey Grove, Dalkey, Co. Dublin",2850, Co. Dublin,3
"297. 12 Foxrock Mount, Foxrock, Dublin 18",2500, Dublin 18,3 
"298. Darley Terrace, Coombe, Dublin 8",2000, Dublin 8,2
"299. 44 Donnybrook Manor, Donnybrook, Dublin 4",3000, Dublin 4,4 
"300. Rathdown Grove, Dundrum, Dublin 14",2250, Dublin 14,2 
"301. Shanowen Grove, Santry, Dublin 9",2600, Dublin 9,4 
"302. Gainsborough Green, Malahide, Co. Dublin",2800, Co. Dublin,4 
"303. 28 Drummond Place, Harold's Cross, Dublin 6",2000, Dublin 6,2
"304. Belmont Drive, Stepaside, Dublin 18",3200, Dublin 18,4 
"305. Newtown Park Avenue, Blackrock, Co. Dublin",2500, Co. Dublin,3 
"306. Avonmore, Foxrock, Dublin 18",9000, Dublin 18,5 
"307. Stepaside, Stepaside, Dublin 18",3500, Dublin 18,4 
"308. Off Leopardstown Road, Foxrock, Dublin 18",10000, Dublin 18,5 
"309. Landore, Orwell Road, Churchtown, Dublin 14",3200, Dublin 14,4 
"310. Landore, Orwell Road, Rathgar, Dublin 6",3200, Dublin 6,4 
"311. Belmont, Enniskerry Road, Sandyford, Dublin 18",3000, Dublin 18,4 
"312. 9 Eastmoreland Lane, Dublin 4",2500, Dublin 4,
"313. Riverwood chase, Castleknock, Dublin 15",2100, Dublin 15,3 
"314. 3 Grattan Place, Dublin 2, Dublin 2",3600, Dublin 2,4 
"315. 110 Grange Abbey Drive, Donaghmede, Dublin 13",2000, Dublin 13,3 
"316. 27 lansdowne park, Knocklyon, Dublin 16",600, Dublin 16,1
"317. Geraldine Street, Dublin 7",2750, Dublin 7,3
"318. Pecks Lane, Castleknock, Dublin 15",1950, Dublin 15,4 
"319. Carrickmines Avenue, Carrickmines Wood, Carrickmines, Dublin 18",4066, Dublin 18,5 
"320. 11 Killala Road, Cabra, Dublin 7",2100, Dublin 7,2
"321. Sterling Square, Clonee, Dublin 15",1800, Dublin 15,3 
"322. An Gort, Old Road, Rush, Co. Dublin",2300, Co. Dublin,4 
"323. Hyde Park Avenue, Blackrock, Co. Dublin",2900, Co. Dublin,4
"324. Abbotts Grove Avenue, Knocklyon, Dublin 16",2400, Dublin 16,3 
"325. Whitechurch Abbey, Rathfarnham, Dublin 14",2400, Dublin 14,3
"326. 4 Sitric Road, Stoneybatter, Dublin 7, Stoneybatter, Dublin 7",3980, Dublin 7,2
"327. Temple Crescent, Blackrock, Co. Dublin",4200, Co. Dublin,6 
"328. Carysfort Park, Blackrock, Co. Dublin",3100, Co. Dublin,3 
"329. Malahide Village Strawberry Fields, Malahide, Co. Dublin",5200, Co. Dublin,4 
"330. Lissadel House Bissetts Strand Malahide Estuary, Malahide, Co. Dublin",3900, Co. Dublin,4 
"331. 18 Belfield Downs, Goatstown, Dublin 14",2000, Dublin 14,3
"332. 48 Cameron Square, Dublin 8",1650, Dublin 8,2
"333. Merrion Park, Booterstown, Co. Dublin",2500, Co. Dublin,3 
"334. Monkstown Road, Monkstown, Co. Dublin",2800, Co. Dublin,2 
"335. Turvey Avenue, Donabate, Co. Dublin",2500, Co. Dublin,3 
"336. Palmerston Close, off Palmerston Road, Rathmines, Dublin 6",3000, Dublin 6,3 
"337. Grove Paddock, St. Helier\'s Copse, Blackrock, Blackrock, Co. Dublin",4200, Co. Dublin,4 
"338. Wainsfort Manor Crescent, Terenure, Dublin 6",2400, Dublin 6,3 
"339. St. Pappins Road, Glasnevin, Dublin 9",2100, Dublin 9,3 
"340. Philipsburgh Avenue, Fairview, Dublin 3",2500, Dublin 3,3 
"341. Adelaide, Sandymount, Dublin 4",2700, Dublin 4,2 
"342. North Avenue, Mount Merrion, Co. Dublin",3000, Co. Dublin,4 
"343. The Coast Road, Malahide, Co. Dublin",4250, Co. Dublin,3 
"344. Kimmage Road, Kimmage, Dublin 6w",3100, Dublin 6w,5 
"345. Sorrell Heath, Clonsilla, Dublin 15",2000, Dublin 15,4 
"346. Daletree Close, Firhouse, Dublin 24",2200, Dublin 24,3 
"347. Drummond Place, Harold's Cross, Dublin 6",2000, Dublin 6,2
