Apartment Index,Address,Price,County,Room,Approx price per room
9,"SULLIVANS QUAY, OFF SOUTH MALL, Cork City, Co. Cork",1200, Co. Cork,1,1200.00
10,"The Quays, Off Main St, Skibbereen, Co. Cork",450, Co. Cork,1,450.00
11,"North St, Skibbereen, Co. Cork",650, Co. Cork,1,650.00
12,"Quay, Main st, Skibbereen, Co. Cork",775, Co. Cork,2,387.50
13,"The Grand, Crosshaven, Co. Cork",1450, Co. Cork,2,725.00
14,"Old Quarry, Ballincollig, Co. Cork",1200, Co. Cork,2,600.00
15,"Ronayns Court, Rochestown Road, Rochestown, Co. Cork",1120, Co. Cork,2,560.00
16,"Southbrook, 21/21 South Terrace, Cork City, Co. Cork",1200, Co. Cork,1,1200.00
17,"Windmere, Cross Douglas road, Douglas, Co. Cork",1950, Co. Cork,3,650.00
18,"Ballyvorisheen West, Carrignavar, Co. Cork",900, Co. Cork,1,900.00
19,"Riverside Hall, Watergate Street, Bandon, Bandon, Co. Cork",950, Co. Cork,2,475.00
20,"Kingsbridge, South Douglas Road, Douglas, Co. Cork",1440, Co. Cork,2,720.00
21,"Maryborough Ridge, Douglas, Co. Cork",1620, Co. Cork,3,540.00
22,"The Crescent, Cork City, Co. Cork",1305, Co. Cork,2,652.50
23,"Main St, Watergrasshill, Co. Cork",2500, Co. Cork,4,625.00
24,"Kingsbridge, South Douglas Road, Douglas, Co. Cork",1440, Co. Cork,2,720.00
25,"Victoria Cross, Victoria Cross, Co. Cork",2600, Co. Cork,3,866.67
26,"Granary Hall, Mount Oval, Rochestown, Co. Cork",1350, Co. Cork,2,675.00
27,"Cork City Centre, Cork City, Co. Cork",1903, Co. Cork,3,634.33
28,"10, Woodfield Hall, Station road, Blarney, Co. Cor, Blarney, Co. Cork",1100, Co. Cork,2,550.00
29,"., Ballinascarty, Co. Cork",750, Co. Cork,2,375.00
30,"13 Ownahincha Apartments, Ownahincha, Co. Cork",650, Co. Cork,2,325.00
31,"Tullyland, Bandon, Co. Cork",750, Co. Cork,1,750.00
32,"The Avenue, Garrane Darra, Sarsfields Road, Wilton, Co. Cork",1800, Co. Cork,3,600.00
33,"Harty's Quay, Rochestown, Co. Cork",1395, Co. Cork,2,697.50
34,"37 Downview, Faranlea Road, Cork City, Victoria Cross, Co. Cork",2600, Co. Cork,3,866.67
35,"Glanmire Village, Glanmire, Co. Cork",1200, Co. Cork,2,600.00
36,"Rutland Place, South Terrace, Cork City, Co. Cork",1400, Co. Cork,1,1400.00
37,"River Wharf, Mill Road, Midleton, Co. Cork",1250, Co. Cork,2,625.00
38,"54 Knapps Square Appartments, Mulgrave Road, Cork City, Co. Cork",1500, Co. Cork,2,750.00
39,"Orchard Gardens Dennehys Cross, Cork City, Co. Cork",1450, Co. Cork,2,725.00
40,"Rockboro Road, Cork City, Co. Cork",1695, Co. Cork,1,1695.00
41,"48 Mill House, Mill Road, Midleton, Co. Cork",1150, Co. Cork,2,575.00
42,"Roxboro Close, Midleton, Co. Cork",1100, Co. Cork,2,550.00
43,"Apt, 7, West Beach, Cobh, Co. Cork",775, Co. Cork,1,775.00
44,"Upton Mews, Innishannon, Co. Cork",1000, Co. Cork,2,500.00
45,"Upton Mews, Bandon, Co. Cork",1000, Co. Cork,2,500.00
46,"The Oaks, Wentworth Gardens, Bishopstown, Co. Cork",1252, Co. Cork,2,626.00
47,"Upton Mews, Crossbarry, Co. Cork",1000, Co. Cork,2,500.00
48,"The Vicarage, Temple Grove (PENTHOUSE), Douglas, Co. Cork",1344, Co. Cork,2,672.00
49,"Liosbourne, Carrigaline, Co. Cork",775, Co. Cork,1,775.00
50,"The Crescent, Old Fort Road, Ballincollig, Ballincollig, Co. Cork",1400, Co. Cork,2,700.00
51,"The Moorings, Kilmacsimon, Innishannon, Co. Cork",975, Co. Cork,3,325.00
52,"Temple Grove, Douglas, Co. Cork",1300, Co. Cork,2,650.00
53,"9 Waterside Apartments, Glounthaune, Co. Cork",1200, Co. Cork,2,600.00
54,"Blackrock Mews, Eden, Convent Road, Blackrock, Blackrock, Co. Cork",1600, Co. Cork,2,800.00
55,"Maryborough Mews, Maryborough Hill, Douglas, Co. Cork",1500, Co. Cork,2,750.00
56,"River Towers, Lee Road, Cork City, Co. Cork",1300, Co. Cork,2,650.00
57,"The Elysian, Eglinton Street, Cork City, Co. Cork",3170, Co. Cork,3,1056.67
58,"Langford Row, Cork City, Co. Cork",973, Co. Cork,1,973.00
59,"Black Quay, Hollyhill, Kinsale, Co. Cork",1165, Co. Cork,2,582.50
60,"Apartment 10, Waterfront, Cobh, Co. Cork",875, Co. Cork,1,875.00
61,"Main Douglas Road, Douglas, Co. Cork",1400, Co. Cork,2,700.00
62,"Conna Co Cork, Conna, Co. Cork",700, Co. Cork,1,700.00
63,"Apartment 1 Corabbey Court, Midleton, Co. Cork",900, Co. Cork,1,900.00
64,"Ivy court, Broomfield Village, Midleton, Co. Cork",1200, Co. Cork,2,600.00
65,"Corrin Court, Cork Road, Fermoy, Co. Cork",795, Co. Cork,2,397.50
66,"Blarney Street, Cork City, Co. Cork",1260, Co. Cork,2,630.00
67,"Park Road, Charleville, Co. Cork",750, Co. Cork,2,375.00
68,"Main Street, Doneraile, Co. Cork",690, Co. Cork,2,345.00
69,"Watergold, Douglas, Co. Cork",1750, Co. Cork,3,583.33
70,"The Coach House, Belvidere Farm, ballycurreen, Farmers Cross, Co. Cork",1200, Co. Cork,2,600.00
71,"The Penthouse, 551 The Heron, The Sanctuary, Jacob, Blackrock, Co. Cork",2200, Co. Cork,2,1100.00
72,"1 The Bridewell, Macroom, Co. Cork",750, Co. Cork,1,750.00
73,"2 Heron Court, Skibbereen, Co. Cork",750, Co. Cork,2,375.00
74,"No. 3 Egmont Court, Earl Street, Kanturk, Co. Cork, Kanturk, Co. Cork",700, Co. Cork,2,350.00
75,"22 Granary Hall, Mount Oval Village, Rochestown, Co. Cork",1300, Co. Cork,2,650.00
76,"Barrack Street Ballyclough, Mallow, Co. Cork",650, Co. Cork,1,650.00
77,"41 Granary Hall, Mount Oval Village, Rochestown, Co. Cork",1100, Co. Cork,2,550.00
78,"6 Ard Cuan, Ardbrack Heights, Kinsale, Co. Cork",1400, Co. Cork,2,700.00
79,"Cloghroe House, Ballincollig, Co. Cork",825, Co. Cork,1,825.00
80,"Leslie's Arch, Old Quarter, Ballincollig, Co. Cork",1300, Co. Cork,2,650.00
81,"Apt. 8, Waterside, Fermoy, Co. Cork",825, Co. Cork,1,825.00
82,"2 The Belfry, John O'Connell Street, Cobh, Co. Co, Cobh, Co. Cork",1150, Co. Cork,2,575.00
83,"Cappyaughna, Glengarriff, Co. Cork",600, Co. Cork,2,300.00
84,"Ardnavaha House, Clonakilty, Co. Cork",550, Co. Cork,1,550.00
85,"Desmond Court, Cork Street, Kinsale, Co. Cork",850, Co. Cork,1,850.00
86,"Pat Barrys Bar, Donoughmore Cross, Donoughmore, Co. Cork",560, Co. Cork,1,560.00
87,"Wentworth Gardens, Wilton, Co. Cork",1000, Co. Cork,1,1000.00
88,"No.98 Old Youghal Road, Dillons Cross, Co. Cork",1300, Co. Cork,2,650.00
89,"Harbour row, Cobh, Co. Cork",895, Co. Cork,1,895.00
90,"great william o brien st, Blackpool, Co. Cork",1000, Co. Cork,2,500.00
91,"Old Chapel, Bandon, Co. Cork",800, Co. Cork,1,800.00
92,"Lower Road, Crosshaven, Co. Cork",900, Co. Cork,2,450.00
93,"11 Bellvue Court, Military Hill, St. Lukes, Co. Cork",1300, Co. Cork,2,650.00
94,"Garraha, Kinsale, Co. Cork",1200, Co. Cork,2,600.00
95,"Church St Dromcollogher, Charleville, Co. Cork",240, Co. Cork,1,240.00
96,"Ballyleary Rd, Newtown, Cobh, Co. Cork",900, Co. Cork,1,900.00
97,"Station Zone, Station RD, Carrigtohill, Carrigtwohill, Co. Cork",580, Co. Cork,1,580.00
98,"Ballineen, Ballineen, Co. Cork",800, Co. Cork,3,266.67
99,"35 Woodfield Hall, Station Road, Blarney, Co. Cork",1350, Co. Cork,2,675.00
100,"main street ballineen, Ballineen, Co. Cork",540, Co. Cork,1,540.00
101,"3A college court Clonakilty, Clonakilty, Co. Cork",600, Co. Cork,2,300.00
102,"67A Main St, Kinsale, Co. Cork",1900, Co. Cork,5,380.00
103,"3 Manhattan Apartments Lower O Connell St, Kinsale, Co. Cork",1200, Co. Cork,2,600.00
104,"First Floor Apt., 1 Reenascreena Cross, Rosscarbery, Co. Cork",700, Co. Cork,2,350.00
105,"caheragh, Caheragh, , Co. Cork",650, Co. Cork,3,216.67
106,"6 Mill Race, McSwiney Quay, Bandon, Co. Cork",750, Co. Cork,1,750.00
107,"Crawford View, Emmet Place, Cork City, Co. Cork",1800, Co. Cork,2,900.00
108,"The Promenade, Fermoy, Co. Cork",1040, Co. Cork,2,520.00
109,"Flat, spy hill, Cobh, Co. Cork",1100, Co. Cork,2,550.00
110,"North St., Skibbereen, Co. Cork",700, Co. Cork,2,350.00
1,"77A Beinn Aoibhinn, Gortlee, Letterkenny, Co. Donegal",400, Co. Donegal,1,400.00
2,"27 Ard Adhanhnain, Letterkenny, Co. Donegal",480, Co. Donegal,1,480.00
3,"Apt 7 The Gallery, Navenny Street, Ballybofey, Co. Donegal",520, Co. Donegal,2,260.00
4,"Knocknamona Crescent Flat, Letterkenny, Co. Donegal",600, Co. Donegal,2,300.00
5,"31 Cill Greine, Letterkenny, Co. Donegal",600, Co. Donegal,2,300.00
6,"No. 4 Riverside View Apartments, Letterkenny, Co. Donegal",500, Co. Donegal,2,250.00
7,"Aras Patrick Kavanagh, Letterkenny, Co. Donegal",845, Co. Donegal,1,845.00
8,"2 Railway Court, Pearse Road, Letterkenny, Co. Donegal",650, Co. Donegal,2,325.00
9,"Apt 4, Main St, St. Johnston, Co. Donegal",390, Co. Donegal,1,390.00
10,"21 Quayside Apartments, Ramelton, Co. Donegal",850, Co. Donegal,3,283.33
11,"18 The Fort, Greencastle, Co. Donegal",750, Co. Donegal,3,250.00
12,"Riverside View, Letterkenny, Co. Donegal",440, Co. Donegal,2,220.00
13,"The Barn, Killylastin, Letterkenny, Co. Donegal",500, Co. Donegal,1,500.00
14,"Loughnagin Ramelton Road, Letterkenny, Co. Donegal",600, Co. Donegal,1,600.00
15,"Lifford Court Apartments, Lifford, Co. Donegal",440, Co. Donegal,2,220.00
16,"6 Church Lane Apt, Letterkenny, Co. Donegal",650, Co. Donegal,2,325.00
17,"49 Grand Central Apartments, Letterkenny, Co. Donegal",650, Co. Donegal,2,325.00
18,"14 Glenveagh Court, Letterkenny, Co. Donegal",800, Co. Donegal,3,266.67
19,"Apt 1 86 Upper Main street, Letterkenny, Co. Donegal",600, Co. Donegal,2,300.00
20,"8 Grand central Apartments, Canal Road, Letterkenny, Co. Donegal",700, Co. Donegal,2,350.00
21,"The Maples, Lismonaghan, Letterkenny, Co. Donegal",565, Co. Donegal,1,565.00
22,"St Annes Court, Letterkenny, Co. Donegal",550, Co. Donegal,2,275.00
23,"Ardmore Court, Upper Main Street, Ballyshannon, Co. Donegal",550, Co. Donegal,2,275.00
24,"1 Bakers Court, Ballyshannon, Co. Donegal",550, Co. Donegal,2,275.00
25,"Apt 2 William Street, Raphoe, Co. Donegal",320, Co. Donegal,1,320.00
26,"Coolboy, Letterkenny, Co. Donegal",600, Co. Donegal,2,300.00
27,"Magheraclogher, Bunbeg, Co. Donegal",460, Co. Donegal,2,230.00
28,"MAIN STREET, Ballyshannon, Co. Donegal",420, Co. Donegal,2,210.00
29,"Apt 1, Slieve League View, Carrick, Co. Donegal",450, Co. Donegal,2,225.00
30,"Riverfront House, Letterkenny, Co. Donegal",620, Co. Donegal,2,310.00
31,"Main Street, Ballyshannon, Co. Donegal",520, Co. Donegal,2,260.00
1,"7 Carlinn's Cove, Rostrevor, Co. Down",700799, Co. Down,3,233599.67
1,"532 The Maple,Beacon South Quarter, Sandyford, Dublin 18",2300, Dublin 18,2,1150.00
2,"30 The Marker residence, Grand Canal Dock, Dublin 2",3535, Dublin 2,2,1767.50
3,"The Marker Residence, Grand Canal Dock, Dublin 2",3000, Dublin 2,2,1500.00
4,"Bushy Park House, Terenure, Dublin 6w",1792, Dublin 6w,1,1792.00
5,"Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4,2,2000.00
6,"Cathedral Court, Dublin 2",2800, Dublin 2,2,1400.00
7,"Cathedral Court, Dublin 2",2250, Dublin 2,1,2250.00
8,"Orwell Hall, Marianella, Rathgar, Dublin 6",2295, Dublin 6,1,2295.00
9,"Gateway Student Villagew, Ballymun, Dublin 9",2200, Dublin 9,3,733.33
10,"Camden Street Upper, Dublin 2, Dublin 2",3200, Dublin 2,1,3200.00
11,"Vico Terrace, Vico Road, Dalkey, Co. Dublin",7000, Co. Dublin,3,2333.33
12,"Hanover Riverside, Grand Canal Dock, Dublin 2",4000, Dublin 2,3,1333.33
13,"Apartment Northbank, Castleforbes Road, Dublin 1",2100, Dublin 1,1,2100.00
14,"Northbank, Castleforbes Road, Dublin 1",1950, Dublin 1,1,1950.00
15,"Northbank Apartments, Castleforbes Road, Dublin 1",2350, Dublin 1,2,1175.00
16,"The Grange, Brewery Road, Stillorgan, Co. Dublin",2400, Co. Dublin,2,1200.00
17,"Capital Dock, Sir John Rogerson's Quay, Grand Canal Dock, Dublin 2",3300, Dublin 2,2,1650.00
18,"Clancy Quay by Kennedy Wilson, Dublin 8",1700, Dublin 8,1,1700.00
19,"Vantage by Kennedy Wilson, Central Park, Leopardstown, Dublin 18",2939, Dublin 18,3,979.67
20,"The Grange, Brewery Road, Stillorgan, Co. Dublin",2950, Co. Dublin,3,983.33
21,"The Grange, Brewery Road, Stillorgan, Co. Dublin",2400, Co. Dublin,2,1200.00
22,"Adelaide Square, Dublin 2",3400, Dublin 2,2,1700.00
23,"Inglenook Wood, Glenamuck Road, Carrickmines, Carrickmines, Dublin 18",2100, Dublin 18,2,1050.00
24,"Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",6000, Dublin 4,3,2000.00
25,"Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",5000, Dublin 4,2,2500.00
26,"Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",3850, Dublin 4,2,1925.00
27,"Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",19000, Dublin 4,4,4750.00
28,"Number 1 Ballsbridge Shelbourne Road, Ballsbridge, Dublin 4",5500, Dublin 4,3,1833.33
29,"145 147 Waterfall Court, Apt 15, Waterfall Avenue, Drumcondra, Dublin 3",1911, Dublin 3,2,955.50
30,"De Vesci Court, Monkstown, Co. Dublin",2600, Co. Dublin,2,1300.00
31,"Rockview, Blackglen Road, Sandyford, Dublin 18",2200, Dublin 18,3,733.33
32,"83 St Mary's Lane, Ballsbridge, Dublin 4",2600, Dublin 4,2,1300.00
33,"Longford House Spencer Dock, Dublin 1",2600, Dublin 1,2,1300.00
34,"20 Belfield Park, Stillorgan, Co. Dublin",2100, Co. Dublin,2,1050.00
35,"The paddocks riding centre Woodside road Sandyfor, Sandyford, Dublin 18",1100, Dublin 18,1,1100.00
36,"Levmoss Hall, the Gallops, Leopardstown, Dublin 18",2250, Dublin 18,2,1125.00
37,"75 Dorset Street Upper, Dublin 1",1500, Dublin 1,1,1500.00
38,"Ailesbury Road, Merrion, Dublin 4",9800, Dublin 4,3,3266.67
39,"The Bay, Elm Park, Merrion Road, Ballsbridge, Dublin 4",1485, Dublin 4,1,1485.00
40,"63 Grand Canal Square, Grand Canal, Dublin 2",2560, Dublin 2,2,1280.00
41,"63 Grand Canal Square, Grand Canal, Dublin 2",2560, Dublin 2,2,1280.00
42,"Sussex Road 2, Ballsbridge, Dublin 4",1950, Dublin 4,1,1950.00
43,"Stephen St. Upper, Dublin 2",3600, Dublin 2,2,1800.00
44,"Newtownsmith, Sandycove, Co. Dublin",2600, Co. Dublin,2,1300.00
45,"403 The Edges 1, Beacon South Quarter, Sandyford, Sandyford, Co. Dublin",2200, Co. Dublin,2,1100.00
46,"Apartment 4, 88 Sandymount road, Sandymount, Dublin 4",3000, Dublin 4,2,1500.00
47,"Lindsay House, Patrick Street, Dublin 8, Christchurch, Dublin 8",2800, Dublin 8,2,1400.00
48,"Castlepark Road Dalkey, Co. Dublin, Dalkey, Co. Dublin",5250, Co. Dublin,3,1750.00
49,"North Great George Street, Dublin 1",3000, Dublin 1,2,1500.00
50,"149 Rathgar road, Rathmines Dublin 6, Rathmines, Dublin 6",2000, Dublin 6,1,2000.00
51,"Castlegate way, Lucan, Co. Dublin",2080, Co. Dublin,3,693.33
52,"Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
53,"North Circular Road, Phibsborough, Dublin 7",1700, Dublin 7,1,1700.00
54,"Milltown Hall, Mount Saint Annes, Milltown Road, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
55,"The Courtyard, Beechpark, Clonsilla, Dublin 15",1650, Dublin 15,2,825.00
56,"Fishermans Green, Malahide, Co. Dublin",1985, Co. Dublin,2,992.50
57,"Swords Road, Malahide, Co Dublin, Malahide, Co. Dublin",1800, Co. Dublin,2,900.00
58,"The Alders, Dunstaffnage Hall, Stillorgan, Co. Dublin",2600, Co. Dublin,3,866.67
59,"Shelbourne Plaza, Ringsend Road, Dublin 4",7000, Dublin 4,3,2333.33
60,"Grand Canal Square, Dublin 2",3000, Dublin 2,1,3000.00
61,"Shrewsbury Square Penthouse, Ballsbridge, Dublin 4",4950, Dublin 4,3,1650.00
62,"Apartment 134 Seamount, Blackrock, Co. Dublin",1950, Co. Dublin,2,975.00
63,"Millrace Court, Phoenix Park Racecourse, Castleknock, Dublin 15",1768, Dublin 15,2,884.00
64,"Warrington Place, Dublin 2",3950, Dublin 2,1,3950.00
65,"Apartment, Donnybrook Castle, Donnybrook, Dublin 4",2900, Dublin 4,2,1450.00
66,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18,2,1100.00
67,"St James Court, Mount Brown, St James Street, Kilmainham, Dublin 8",1400, Dublin 8,1,1400.00
68,"Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",2541, Co. Dublin,2,1270.50
69,"Jervis Park Apartments, Jervis Street, Dublin 1",2150, Dublin 1,2,1075.00
70,"82 Trimbleston, Goatstown Rd, Dublin 14, Goatstown, Dublin 14",2200, Dublin 14,2,1100.00
71,"The Richmond, Smithfield, Dublin 7",2050, Dublin 7,2,1025.00
72,"Bloomfield Park Apartments, Morehampton Road, Donn, Donnybrook, Dublin 4",2300, Dublin 4,2,1150.00
73,"The Stockyard, The Steelworks, Foley Street, Dublin 1",2800, Dublin 1,2,1400.00
74,"Greenlea Place, Terenure, Dublin 6w",1900, Dublin 6w,2,950.00
75,"104 Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",2350, Dublin 18,2,1175.00
76,"Millrace Court, Vergemount Road, Clonskeagh, Ranelagh, Dublin 6",3600, Dublin 6,3,1200.00
77,"Hollybrook, Foxrock, Dublin 18",3500, Dublin 18,2,1750.00
78,"The Penthouses at Custom House Square, Docklands, Dublin 1",3900, Dublin 1,3,1300.00
79,"3 Mounttown Villas, Lower Mounttown Road, Dunlaoi, Dun Laoghaire, Co. Dublin",1800, Co. Dublin,2,900.00
80,"Bachelors Walk, Dublin 1",2600, Dublin 1,2,1300.00
81,"24 Milltown Hall, Mt St Annes, Milltown, Dublin 6",2500, Dublin 6,2,1250.00
82,"Richmond Hall, Mount St Annes, Milltown, Dublin 6",2500, Dublin 6,2,1250.00
83,"Apt 22 Belarmine Square, Stepaside, Dublin 18",1800, Dublin 18,2,900.00
84,"Patrick Street Street, Christchurch, Dublin 8",2000, Dublin 8,2,1000.00
85,"82 Lower Beechwood Avenue, Ranelagh, Dublin 6",2000, Dublin 6,1,2000.00
86,"Beechwood Avenue Lower, Ranelagh, Dublin 6",2500, Dublin 6,2,1250.00
87,"170 Beechwood Court, Stillorgan, Co. Dublin",3500, Co. Dublin,3,1166.67
88,"Clancy Quay by Kennedy Wilson, Islandbridge, Dublin 8",2800, Dublin 8,3,933.33
89,"23 The Crescent, Carrickmines Manor, Carrickmines, Dublin 18",1950, Dublin 18,2,975.00
90,"Aungier St, Dublin 2",1920, Dublin 2,1,1920.00
91,"Alexandra Walk, Dublin 2",2600, Dublin 2,1,2600.00
92,"Alexandra Walk, Dublin 2",3200, Dublin 2,2,1600.00
93,"Adelaide Square, Dublin 2",2400, Dublin 2,1,2400.00
94,"Westend Village, Blanchardstown, Dublin 15",1650, Dublin 15,2,825.00
95,"Windmill Lane Apartments, Off City Quay, Dublin 2, Dublin 2",1700, Dublin 2,1,1700.00
96,"Bowbridge Place, Kilmainham, Dublin 8",2400, Dublin 8,3,800.00
97,"Herberton Drive, Crumlin, Dublin 12",1600, Dublin 12,1,1600.00
98,"28 Leinster Square, Rathmines, Dublin 6",1800, Dublin 6,1,1800.00
99,"Sunbury Gardens, Rathmines, Dublin 6",1999, Dublin 6,1,1999.00
100,"Sandford Lodge by Kennedy Wilson, Ranelagh, Dublin 6",2700, Dublin 6,2,1350.00
101,"42 Bellevue, Islandbridge, Dublin 8",2200, Dublin 8,2,1100.00
102,"Orchard Way, Ayrfield, Dublin 13",1850, Dublin 13,3,616.67
103,"West Court Yard, Cabinteely, Dublin 18",2100, Dublin 18,3,700.00
104,"Corn Exchange, Poolbeg Street, Dublin 2",2000, Dublin 2,1,2000.00
105,"Premier Square, Finglas Road, Finglas, Dublin 11",1400, Dublin 11,1,1400.00
106,"Lansdowne lodge, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
107,"7 Kirkwood, Park Avenue, Sandymount, Dublin 4",1875, Dublin 4,2,937.50
108,"St Raphaela's Road, Off Upper Kilmacud Road, Stillorgan, Co. Dublin",2100, Co. Dublin,2,1050.00
109,"156, Ballinclea Heights, Killiney., Killiney, Co. Dublin",1100, Co. Dublin,1,1100.00
110,"Leona Honeypark, Dun Laoghaire, Co. Dublin",2025, Co. Dublin,2,1012.50
111,"Upper Rathmines Rd, Rathmines, Dublin 6",1700, Dublin 6,1,1700.00
112,"1 The Friary Cecilia's Street, Temple Bar, Dublin 2",4000, Dublin 2,3,1333.33
113,"Bertram court, Dublin 8",2000, Dublin 8,2,1000.00
114,"Coolamber Park, Knocklyon, Dublin 16",1080, Dublin 16,1,1080.00
115,"Patrick Street, Dublin 8",2400, Dublin 8,2,1200.00
116,"Quartiere Bloom, Lower Ormond Quay, Dublin 1",2400, Dublin 1,2,1200.00
117,"St. Andrews Street, Dublin 2",3500, Dublin 2,2,1750.00
118,"Carrickmines, Carrickmines, Dublin 18",1850, Dublin 18,2,925.00
119,"Howth Lodge, Claremont Road, Howth, Dublin 13",3224, Dublin 13,2,1612.00
120,"Herbert Park Lane, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
121,"Southgate Cork st, The Coombe, Dublin 8",2400, Dublin 8,2,1200.00
122,"The Meadow, Robswall, Malahide, Co. Dublin",2750, Co. Dublin,2,1375.00
123,"Greenville Court, Stradbrook Road, Blackrock, Co. Dublin",1850, Co. Dublin,2,925.00
124,"Apt 162 winter garden, Dublin 2",2350, Dublin 2,2,1175.00
125,"Castleforbes Square, IFSC, Dublin 1",3600, Dublin 1,3,1200.00
126,"Waterville Terrace, Blanchardstown, Dublin 15",1650, Dublin 15,2,825.00
127,"Gleann Na Ri, Druids Valley, Cabinteely, Dublin 18",1800, Dublin 18,2,900.00
128,"The Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",2200, Dublin 18,2,1100.00
129,"Charlotte Apartments, Dun Laoghaire, Co. Dublin",2700, Co. Dublin,3,900.00
130,"Olcovar, Shankill, Dublin 18",1500, Dublin 18,1,1500.00
131,"Bow Bridge Place, Kilmainham, Dublin 8",3500, Dublin 8,4,875.00
132,"Harbour view Crofton road, Dun Laoghaire, Co. Dublin",1620, Co. Dublin,2,810.00
133,"Hanover Lofts, Hanover Street East, Grand Canal Dock, Dublin 2",3380, Dublin 2,2,1690.00
134,"30 Dorset Street, Dublin 1",2200, Dublin 1,4,550.00
135,"Custom House Square, Dublin 1, Dublin 1",1850, Dublin 1,1,1850.00
