House,Price,County
"211. Windmill Lane, Dublin 2",3150, Dublin 2
"212. Mayor Street Lower, IFSC, Dublin 1",3500, Dublin 1
"213. Parnell Street, Dublin 1",3900, Dublin 1
"214. Charlotte Quay, Grand Canal Dock, Dublin 2",3100, Dublin 2
"215. Grand Canal Waterside Apartments, Grand Canal Dock, Dublin 2",5180, Dublin 2
"216. Benson Street, Grand Canal Dock, Dublin 2",3150, Dublin 2
"217. Hanover Quay, Grand Canal Dock, Dublin 2",3560, Dublin 2
"218. Burlington Road, Ballsbridge, Dublin 4",3000, Dublin 4
"219. Tara Street, Dublin 2",3080, Dublin 2
"220. Northumberland, Ballsbridge, Dublin 4",2940, Dublin 4
"221. Neptune Apartments, Dun Laoghaire, Co. Dublin",2064, Co. Dublin
"222. Landscape Court, Landscape Road, Churchtown, Dublin 14",1750, Dublin 14
"223. Hillcourt, Highfield Road, Rathgar, Dublin 6",1480, Dublin 6
"224. Benburb Street, Smithfield, Dublin 7",2100, Dublin 7
"225. Sorrento Heights, Sorrento Rd, Dalkey, Co. Dublin",3450, Co. Dublin
"226. Seabury, Sandymount, Dublin 4",2400, Dublin 4
"227. 20 Belfield Park, Stillorgan, Co. Dublin",2100, Co. Dublin
"228. 123 Baggot Street Lower, Dublin 2",1545, Dublin 2
"229. Ha\'Penny Bridge House, Ormond Quay, Dublin 1, Dublin 1",2200, Dublin 1
"230. 214 The Distillery, Distillery Road, Fairview, Dublin 3",1950, Dublin 3
"231. Mayeston Square, Finglas, Dublin 11",1550, Dublin 11
"232. Brookville Park, Artane, Dublin 5",1750, Dublin 5
"233. The Hampton's, Santry Cross, Santry, Dublin 9",1664, Dublin 9
"234. Patrick Street Street, Christchurch, Dublin 8",2600, Dublin 8
"235. Tara Street, Dublin 2",1950, Dublin 2
"236. Adelaide Square, Dublin 2",3000, Dublin 2
"237. Alexandra Walk, Dublin 2",3400, Dublin 2
"238. Adelaide Square, Dublin 2",3200, Dublin 2
"239. Adelaide Square, Dublin 2",3240, Dublin 2
"240. Adelaide Square, Dublin 2",3000, Dublin 2
"241. Alexandra Walk, Dublin 2",3800, Dublin 2
"242. Alexandra Walk, Dublin 2",3160, Dublin 2
"243. Mayor Street Lower, Dublin 2, Dublin 2",2400, Dublin 2
"244. Pearse Street 107, Hanover Quay, Dublin 2",2200, Dublin 2
"245. The Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",2300, Dublin 18
"246. Hendrick Street, Smithfield, Dublin 1",1400, Dublin 1
"247. Goatstown Road, Clonskeagh, Dublin 14",1800, Dublin 14
"248. New Bancroft, Greenhills Road, Tallaght, Dublin 24",1500, Dublin 24
"249. Madison Court, Grattan Street, Dublin 2",2600, Dublin 2
"250. Apartment 3, 540 North Circular Road, North Circular Road, Dublin 1",1870, Dublin 1
"251. 249 Kilmainham Square, Kilmainham, Dublin 8",2200, Dublin 8
"252. 59 Long Meadows, Conygham road, Islandbridge, Islandbridge, Dublin 8",2000, Dublin 8
"253. Alexandra Walk, Dublin 2",3920, Dublin 2
"254. St Annes, Ailesbury Road, Donnybrook, Dublin 4",2020, Dublin 4
"255. The Sweepstakes, Ballsbridge Park, Merrion Road, Ballsbridge, Dublin 4",1985, Dublin 4
"256. Farmhill Road, Clonskeagh, Dublin 14",1800, Dublin 14
"257. Mongomery Court, Foley Street, Dublin 1",2250, Dublin 1
"258. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1700, Dublin 16
"259. 42 Beresford House, custom House Square IFSC, IFSC, Dublin 1",1900, Dublin 1
"260. Belgrave Square East, Ranelagh, Dublin 6",2500, Dublin 6
"261. Eustace Court, Dun Laoghaire, Co Dublin, Dun Laoghaire, Co. Dublin",2500, Co. Dublin
"262. Orwell Place, Marianella, Rathgar, Dublin 6",2400, Dublin 6
"263. Castlecourt Apartments, Kilgobbin Woods, Sandyford, Sandyford, Dublin 18",1755, Dublin 18
"264. Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w
"265. Gardiner Street Upper, North Circular Road, Dublin 1",1550, Dublin 1
"266. 25A, Dundrum, Dublin 14",1500, Dublin 14
"267. 87 The Willow, Charleville Square, Rathfarnham, Dublin 14",2000, Dublin 14
"268. Gratton Wood, Clongriffin, Dublin 13",1200, Dublin 13
"269. Grace Park Manor, Drumcondra, Dublin 9",1700, Dublin 9
"270. allendale court, Clonsilla, Dublin 15",1800, Dublin 15
"271. Longford House Spencer Dock, Dublin 1",2700, Dublin 1
"272. 155 hunters green hunterswood, Ballycullen, Dublin 16",1610, Dublin 16
"273. 30 The Oaks, Rockfield, Dundrum, Dublin 14",1900, Dublin 14
"274. Patrick Street, Dublin 8",1400, Dublin 8
"275. Baltray House, Ridgewood Oaks, Swords, Co. Dublin",1850, Co. Dublin
"276. Stocking Wood Hall, Rathfarnham, Dublin 16",1716, Dublin 16
"277. Mountbrook, Booterstown, Co. Dublin",2400, Co. Dublin
"278. Merrion Village, Ballsbridge, Dublin 4",2400, Dublin 4
"279. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3800, Dublin 4
"280. Hybreasal House, Kilmainham, Dublin 8, Kilmainham, Dublin 8",2200, Dublin 8
"281. 5 Dunville Court, Rathmines, Dublin 6",1600, Dublin 6
"282. Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6
"283. 2 Eagle House, Killiney Hill Road, Killiney, Co. Dublin",1500, Co. Dublin
"284. Hanover Dock, Grand Canal Dock, Dublin 2",3700, Dublin 2
"285. Alexandra Walk, Dublin 2",3300, Dublin 2
"286. Parnell Street, Dublin 1",1600, Dublin 1
"287. Adelaide Square, Dublin 2",3400, Dublin 2
"288. 47 Woodbrook Crescent, Castleknock, Dublin 15",1700, Dublin 15
"289. Alexandra Walk, Dublin 2",3320, Dublin 2
"290. 208 The links, Elm Park, Merrion, Dublin 4",2300, Dublin 4
"291. Smithfield Towers, Smithfield Market, Smithfield, Dublin 7",3900, Dublin 7
"292. Hanover Quay, The Waterfront, Grand Canal Dock, Dublin 2",4800, Dublin 2
"293. The Dickens, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"294. The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"295. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"296. Warrington Place, Dublin 2, Ballsbridge, Dublin 4",3600, Dublin 4
"297. The Argyle, Custom House Quay, IFSC, Dublin 1",3600, Dublin 1
"298. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4
"299. The Sweepstakes, Ballsbridge, Ballsbridge, Dublin 4",3640, Dublin 4
"300. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"301. Eastmoreland Court, Eastmoreland Lane, Ballsbridge, Dublin 4",2110, Dublin 4
"302. The Gas Works, Barrow Street, Ballsbridge, Dublin 4",2500, Dublin 4
"303. The Hibernian,The Gasworks, Barrow Street, Ringsend, Dublin 4",3390, Dublin 4
"304. The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"305. Hanover Riverside, Sir Rogerson's Quay, Dublin 2, Grand Canal Dock, Dublin 2",3810, Dublin 2
"306. Longboat Quay, Sir Rogeron\'s Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"307. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3600, Dublin 4
"308. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"309. Upper Leeson Street, Dublin 4",3800, Dublin 4
"310. Gallery Quay, Grand Canal Quay, Grand Canal Dock, Dublin 2",4500, Dublin 2
"311. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"312. William Bligh, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3400, Dublin 4
"313. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4
"314. The Alliance, The Gasworks, South Lotts Road, Ballsbridge, Dublin 4",4500, Dublin 4
"315. The Poolbeg, The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3810, Dublin 4
"316. The Clayton, The Gasworks, Barrow Street, Ballsbridge, Dublin 4",3390, Dublin 4
"317. The Hibernian,The Gasworks, Barrow Street, Grand Canal Dock, Dublin 4",3390, Dublin 4
"318. Osborne Court, Seapoint Avenue, Blackrock, Blackrock, Co. Dublin",2206, Co. Dublin
"319. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"320. The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",3600, Dublin 4
"321. Herbert Park Lane, The Pines, Ballsbridge, Dublin 4",3600, Dublin 4
"322. South Circular Road, Dublin 8",1900, Dublin 8
"323. Annaly Court, Ongar, Dublin 15",1100, Dublin 15
"324. Chapelgate, St Alphonsus Road, Drumcondra, Dublin 9",1350, Dublin 9
"325. Bachelors Walk, Dublin 2",1500, Dublin 2
"326. Castle Street, Dublin 2",1950, Dublin 2
"327. Malahide Marina Village, Malahide, Co. Dublin",1800, Co. Dublin
"328. Mayor Street, Dublin 1",960, Dublin 1
"329. Mayor Street, Dublin 1",1080, Dublin 1
"330. Richmond Avenue, Fairview, Dublin 3",1700, Dublin 3
"331. Grand Central, Rockbrook, Sandyford, Dublin 18",1455, Dublin 18
"332. 51 Leeson Street Upper - 1, Dublin 4",2700, Dublin 4
"333. 51 Leeson Street Upper - 1, Dublin 4",2000, Dublin 4
"334. 30 boyd house myrtle avenue baldoyle, Baldoyle, Dublin 13",2250, Dublin 13
"335. The Wood, Clon Brugh, Aiken\'s Village, Sandyford, Dublin 18",1600, Dublin 18
"336. Apt The Watermint, Royal Canal Avenue, Ashtown, Dublin 15",1526, Dublin 15
"337. Hansfield Wood, Clonsilla, Clonsilla, Dublin 15",1800, Dublin 15
"338. Apartment 134 Seamount, Blackrock, Co. Dublin",1950, Co. Dublin
"339. The Cresent, Robswall, Malahide, Co. Dublin",1700, Co. Dublin
"340. Madison Court, Grattan Street, Dublin 2",2200, Dublin 2
"341. 27 Kingram Place, Dublin 2",1700, Dublin 2
"342. Daroge, Seven Oaks, Church Avenue, Rathmines, Dublin 6",1600, Dublin 6
"343. Smithfield Market, Smithfield, Dublin 7",2400, Dublin 7
"344. Nerano Road, Dalkey, Co. Dublin",1750, Co. Dublin
"345. Grande Central, Sandyford, Dublin 18",3220, Dublin 18
"346. Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4
"347. Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4
"348. The Forum, Sandyford, Dublin 18",3220, Dublin 18
"349. Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4
"350. Ferncourt, Stepaside, Dublin 18",3360, Dublin 18
"351. Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",5600, Co. Dublin
"352. Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin
"353. Edges 1 Beacon South Quarter, Sandyford, Dublin 18",3780, Dublin 18
"354. The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18
"355. Greenacre, Westmanstown, Lucan, Co. Dublin",1800, Co. Dublin
"356. The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin
"357. Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin
"358. Aikens Village, Sandyford, Dublin 18",2800, Dublin 18
"359. Mobhi Court, Glasnevin, Dublin 9",2200, Dublin 9
"360. Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4
"361. Clanbrassil Street Lower, Dublin 8",1675, Dublin 8
"362. Dunluce, Anglesea Road, Ballsbridge, Dublin 4",3500, Dublin 4
"363. Francis Street, Dublin 8",2500, Dublin 8
"364. Fitzwilliam Place, Dublin 2",3000, Dublin 2
"365. Manor House, St. Augustine's Park, Carysfort Avenu, Blackrock, Co. Dublin",1800, Co. Dublin
"366. Parnell Road, Harold's Cross, Dublin 6",1950, Dublin 6
"367. Shonvalley, Newcastle Road, The Grange, Lucan, Co. Dublin",1050, Co. Dublin
"368. Rehoboth Court, Rehoboth Place, Rialto, Dublin 8",1250, Dublin 8
"369. The Edges 1, Beacon South Quarter, Sandyford, Dublin 18",2200, Dublin 18
"370. Orwell Hall, Marianella, Rathgar, Dublin 6",2350, Dublin 6
"371. Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14
"372. Pembroke Road, Ballsbridge, Dublin 4",2600, Dublin 4
"373. Royston Village, Kimmage, Dublin 12",2600, Dublin 12
"374. Sussex Street, Mespil Estate, Dublin 2",2100, Dublin 2
"375. Sallymount Avenue, Ranelagh, Dublin 6",1900, Dublin 6
"376. Raglan Hall, Clyde Road, Ballsbridge, Dublin 4",3600, Dublin 4
"377. Highfield Park, Dundrum, Dublin 14",4500, Dublin 14
"378. 32 Marlay View, Rathfarnham, Dublin 16",1800, Dublin 16
"379. Clarinda Court, Dun Laoghaire, Co. Dublin",1675, Co. Dublin
"380. 16 Grenville,110 Rathgar Road, Rathgar, Dublin 6",1795, Dublin 6
"381. 83 The Oaks, Rockfield, Dundrum, Dublin 16",1950, Dublin 16
"382. Brookville Park, Coolock, Dublin 5",1750, Dublin 5
"383. Hybreasal, Kilmainham, Dublin 8",2050, Dublin 8
"384. The Ramparts, Victoria Road, Rathgar, Dublin 6",1850, Dublin 6
"385. Rosecourt, Cabra, Dublin 7",1750, Dublin 7
"386. The Edges 3 Beacon South Quarter, Sandyford, Dublin 18",1950, Dublin 18
"387. Milltown Hall, Mount Saint Annes, Milltown, Dublin 6",1800, Dublin 6
"388. The Concourse, Roebuck Hill, Mount Merrion, Co. Dublin",2000, Co. Dublin
"389. Rochfort House, Brennanstown, Cabinteely, Dublin 18",1900, Dublin 18
"390. Roebuck Court, Clonskeagh, Dublin 14",1900, Dublin 14
"391. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"392. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2600, Dublin 18
"393. Beacon One, Beacon Hotel, Sandyford, Dublin 18",2700, Dublin 18
"394. One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18
"395. Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2200, Dublin 18
"396. The Cubes, Beacon South Quarter, Sandyford, Dublin 18",2400, Dublin 18
"397. Killiney Court Apartments, Killiney, Co. Dublin",3500, Co. Dublin
"398. The Concourse, Roebuck Hill, Clonskeagh, Dublin 14",2000, Dublin 14
"399. Shandon Hall, Blackrock, Co. Dublin",2000, Co. Dublin
"400. Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin
"401. Shandon Hall, Monkstown, Co. Dublin",2000, Co. Dublin
"402. Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18
"403. Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin
"404. Jervis Park Apartments, Jervis Street, Dublin 1",2259, Dublin 1
"405. 15 Upper Mount Pleasant Avenue, Rathmines, Dublin 6",1600, Dublin 6
"406. Heytesbury Street, off Camden Street, Dublin 2",1385, Dublin 2
"407. Pavillion, Dun Laoghaire, Co. Dublin",4200, Co. Dublin
"408. Venetian Hall, Killester, Dublin 5",1750, Dublin 5
"409. The Gallery, Turvey Walk, Donabate, Co. Dublin",1700, Co. Dublin
"410. Gateway Student Villagew, Ballymun Ave, Ballymun, Dublin 9",700, Dublin 9
"411. Gateway Student Villagew, Ballymun Ave, Ballymun, Dublin 9",676, Dublin 9
"412. Highfield Road, Rathgar, Dublin 6",1425, Dublin 6
"413. Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w
"414. Cherry Court, Mount Tallant Avenue, Terenure, Dublin 6",1700, Dublin 6
"415. Bushy Park House, Templeogue Road, Terenure, Dublin 6w",2600, Dublin 6w
"416. Hanover Court, Francis Street, Dublin 8",1927, Dublin 8
"417. The Mews, Fortfield Square, Terenure, Dublin 6w",1800, Dublin 6w
"418. Aranmore, Custom House Harbour, I.F.S.C, Dublin 1",2250, Dublin 1
"419. 1 Rockview, Sandyford, Dublin 18",1700, Dublin 18
"420. The Oval, Tullyvale, Cabinteely, Dublin 18",1400, Dublin 18
"421. Ballsbridge Gardens, Ballsbridge, Dublin 4",2295, Dublin 4
"422. Hanover Quarter, Hanover Quay, off Asgard Road, Grand Canal Dock, Dublin 2",3500, Dublin 2
"423. Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2
"424. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"425. Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2
"426. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"427. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"428. Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18
"429. Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2
"430. Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2
"431. Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2
"432. Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2
"433. Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8
"434. Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2
"435. Castleway, Golden Lane, Dublin 8",3360, Dublin 8
"436. Castleway, Golden Lane, Dublin 8",3680, Dublin 8
"437. Shelbourne Road, Ballsbridge, Dublin 4",3880, Dublin 4
"438. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"439. Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2
"440. Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4
"441. Castleway, Golden Lane, Dublin 8",3680, Dublin 8
"442. The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2
"443. The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2
"444. Castleway, Off South Great George's Street, Dublin 2",3360, Dublin 2
"445. Castleway, Golden Lane, Dublin 8",3360, Dublin 8
"446. Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8
"447. Bowbridge Place, Kilmainham, Dublin 8",2600, Dublin 8
"448. Blackhall Square, Smithfield, Smithfield, Dublin 7",1850, Dublin 7
"449. Roebuck Lawn, Clonskeagh, Dublin 14",1575, Dublin 14
"450. Stocking Wood Copse, Stocking Wood, Rathfarnham, Dublin 16",1437, Dublin 16
"451. Cranford Court, Donnybrook, Dublin 4",1500, Dublin 4
"452. Hawthorn, Bird Avenue, Clonskeagh, Dublin 14",3100, Dublin 14
"453. Rathmines Square, Rathmines, Dublin 6",2600, Dublin 6
"454. Smithfield Village, Smithfield, Dublin 7",1700, Dublin 7
"455. Acorn House, Seven Oaks, Rathmines, Dublin 6",1400, Dublin 6
"456. Collins Square, Benburb Street, Dublin 7",2100, Dublin 7
"457. Brooklands, Nutley Lane, Dublin 4",2250, Dublin 4
"458. Mountfield Park, Malahide, Co. Dublin",2000, Co. Dublin
"459. Milner Square, Santry, Dublin 9",1722, Dublin 9
"460. Coopers Yard, Smithfield, Dublin 7",2250, Dublin 7
"461. Robin Hill, Dundrum, Dublin 16",2600, Dublin 16
"462. The Rectory, Stepaside, Dublin 18",1900, Dublin 18
"463. Cherryfield Avenue Lower, Ranelagh, Dublin 6",2300, Dublin 6
"464. Skyview, Sorrento Road, Dalkey, Co. Dublin",3000, Co. Dublin
"465. The Rectory, Stepaside, Dublin 18",1850, Dublin 18
"466. Ramleh Hall, Mount St. Annes, Milltown, Dublin 6",1750, Dublin 6
"467. Robin Hill, Dundrum, Dublin 16",2400, Dublin 16
"468. The Elms, Abberley, Shanganagh Road, Killiney, Co. Dublin",2000, Co. Dublin
"469. Wellington Court, Whitehall Road West, Perrystown, Dublin 12",1300, Dublin 12
"470. The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18
"471. Holywell avenue, Swords, Co. Dublin",1250, Co. Dublin
"472. Kiltipper Gate, Tallaght, Dublin 24",1800, Dublin 24
"473. Achill House, Custom House Square, IFSC, Dublin 1",1850, Dublin 1
"474. The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18
"475. 340 Castleforbes Square, Dublin 1",2300, Dublin 1
"476. Ranelagh Village, Ranelagh, Dublin 6",3500, Dublin 6
"477. Leinster Road, Rathmines, Dublin 6",1100, Dublin 6
"478. Sherrard Street Lower, Dublin 1",1500, Dublin 1
"479. Grove Park, Rathmines, Dublin 6",1595, Dublin 6
"480. Merrion Grove, Stillorgan, Co. Dublin",1600, Co. Dublin
"481. Garville Avenue, Rathgar, Dublin 6",2000, Dublin 6
"482. Belfield Court, Donnybrook, Dublin 4",1600, Dublin 4
"483. College View, Ballymun, Dublin 11",1500, Dublin 11
"484. Shelbourne Road Apartments, Shelbourne Road, Ballsbridge, Dublin 4",4450, Dublin 4
"485. Lynton Court, Ballsbridge, Dublin 4",3500, Dublin 4
"486. Castlecurragh Vale, Mulhuddart, Dublin 15",1300, Dublin 15
"487. Clontarf Road, Clontarf, Dublin 3",4600, Dublin 3
"488. Richmond Hall, Richmond Road, Fairview, Dublin 3",1610, Dublin 3
"489. Concert Building, Park West, Dublin 12",1650, Dublin 12
"490. Friarsland Crescent, Roebuck Road, Clonskeagh, Dublin 14",2000, Dublin 14
"491. Clanwilliam Court, Grand Canal Dock, Dublin 2",2300, Dublin 2
"492. Saint James Walk, Dublin 8",2200, Dublin 8
"493. White Oaks, Roebuck Road, Clonskeagh, Dublin 14",1950, Dublin 14
"494. The Crescent Building, Park West, Dublin 12",1800, Dublin 12
"495. Charles Street Great, Dublin 1",1500, Dublin 1
"496. Melville Court, Finglas, Dublin 11",1800, Dublin 11
"497. Apartment 5, 2 Eaton Square, Monkstown, Co. Dublin",1500, Co. Dublin
"498. Lymewood Mews, Northwood, Santry, Dublin 9",1650, Dublin 9
"499. North Circular Road, Phibsborough, Dublin 7",1750, Dublin 7
"500. Fairview Avenue Lower, Fairview, Dublin 3",1500, Dublin 3
"501. Upper Clanbrassil Street, Portobello, Dublin 8",1300, Dublin 8
"502. Annesley Bridge Road, North Strand, Fairview, Dublin 3",1400, Dublin 3
"503. Clonsheaugh Woods, Coolock, Dublin 17",1600, Dublin 17
"504. Cardy Rock View, Balbriggan, Co. Dublin",1400, Co. Dublin
"505. Rathgael, Clondalkin, Dublin 22",1190, Dublin 22
"506. Kilmainham Square, Kilmainham, Dublin 8",1950, Dublin 8
"507. Raleigh Square, Crumlin, Dublin 12",1400, Dublin 12
"508. Rivervale, Ashtown, Dublin 15",1700, Dublin 15
"509. Whatley Hall, Archers Wood, Clonee, Dublin 15",1600, Dublin 15
"510. Lanesborough Square, Finglas, Dublin 11",1800, Dublin 11
"511. Bantry Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15
"512. Kilmore house, Spencer Dock, Dublin 1",2600, Dublin 1
"513. Penthouse Apartment, Rathborne Court, Ashtown, Dublin 15",3500, Dublin 15
"514. Kilmore house, Spencer Dock, Dublin 1",2500, Dublin 1
"515. Woodbrook, Castleknock, Dublin 15",1700, Dublin 15
"516. Hunters Run, Clonee, Dublin 15",1000, Dublin 15
"517. The Hardwicke, Smithfield, Dublin 7",1500, Dublin 7
"518. Manor Hall, Mount Brown, Kilmainham, Dublin 8",1950, Dublin 8
"519. Stewart Hall, Parnell Street, Dublin 1",2000, Dublin 1
"520. Hansted, Lucan, Co. Dublin",1850, Co. Dublin
"521. Townsend Street, Dublin 2",2100, Dublin 2
"522. Cedarbrook Avenue, Cherry Orchard, Dublin 10",1650, Dublin 10
"523. Lanesborough Square, Finglas, Dublin 11",1550, Dublin 11
"524. The Chandler, Arran Quay, Dublin 7",1500, Dublin 7
"525. Kings Court, Parnell Street, Dublin 1",1500, Dublin 1
"526. Crookshane, Rathcoole, Co. Dublin",950, Co. Dublin
"527. St.James Court, Kilmainham, Dublin 8",2000, Dublin 8
"528. Gandon Hall, Gardiner Street, Dublin 1",1650, Dublin 1
"529. Greenbank House, Upper Glengeary Road, Dun Laoghaire, Co. Dublin",1750, Co. Dublin
"530. Saunders House, Spencer Dock, Dublin 1",3000, Dublin 1
"531. Custom Hall, Gardiner Street, Dublin 1",2000, Dublin 1
"532. Penthouse,Rivervale, Ashtown, Dublin 15",3100, Dublin 15
"533. Frascati Hall, Sweetmans Avenue, Blackrock, Co. Dublin",1950, Co. Dublin
"534. Jervis Street, Dublin 1",2300, Dublin 1
"535. 53 Temple Gardens Northwood, Santry, Dublin 9",1800, Dublin 9
"536. 136 Temple Gardens, Santry, Dublin 9",3000, Dublin 9
"537. Distillery Row, Drumcondra, Dublin 3",1700, Dublin 3
"538. Castlegrange Court, Clonsilla, Dublin 15",2200, Dublin 15
"539. 20 Castlegrange Court, Clonsilla, Dublin 15",1800, Dublin 15
"540. Belgrove Park, Clontarf, Dublin 3",1800, Dublin 3
"541. Spencer House, IFSC, Dublin 1",2200, Dublin 1
"542. Linden, 31-33 Merrion Road, Ballsbridge, Dublin 4",2794, Dublin 4
"543. Grattan Hall, Lower Mount Street, Dublin 2",2400, Dublin 2
"544. Wellington, Riverpark, Islandbridge, Dublin 8",1900, Dublin 8
"545. Phoenix Apartments, Riverpark, Islandbridge, Dublin 8",1710, Dublin 8
"546. Castledawson, Sion Hill, Rock Road, Blackrock, Co. Dublin",1770, Co. Dublin
"547. Greenville Court, Stradbrook Road, Blackrock, Co. Dublin",2000, Co. Dublin
"548. Santry Cross, Ballymun, Ballymun, Dublin 11",2250, Dublin 11
"549. 30 Dorset Street, Dublin 1",2400, Dublin 1
"550. Courtney House Appian Way, Dublin 4",1700, Dublin 4
"551. 44 Millrace Road, Castleknock, Dublin 15",1825, Dublin 15
"552. Ailesbury Court, Ailesbury Road, Donnybrook, Dublin 4",2125, Dublin 4
"553. 17 Castle Lawns Kilgobbin Wood, Sandyford, Dublin 18",2290, Dublin 18
"554. Eustace Court Cualanor, Dun Laoghaire, Co. Dublin",2150, Co. Dublin
"555. Booterstown Wood, Booterstown Avenue, Booterstown, Co. Dublin",2541, Co. Dublin
"556. Main Street, Blackrock, Co. Dublin",1659, Co. Dublin
"557. Sorrento Court, Dalkey, Co. Dublin",1935, Co. Dublin
"558. Iveagh Court, Dublin 2",4200, Dublin 2
"559. Leeson Street, Dublin 2",4250, Dublin 2
"560. Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2
"561. Grand Canal Square, Dublin 2",3450, Dublin 2
"562. Grand Canal Quay, Grand Canal Dock, Dublin 2",4200, Dublin 2
"563. Grand Canal Dock, Dublin 2",4250, Dublin 2
"564. Iveagh Court, Dublin 2",4050, Dublin 2
"565. Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2
"566. Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2
"567. Leeson Street, Dublin 2",3450, Dublin 2
"568. Grand Canal Square, Dublin 2",4250, Dublin 2
"569. Leeson Street, Dublin 2",3900, Dublin 2
"570. Leeson Street, Dublin 2",3450, Dublin 2
"571. Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4
"572. The Gasworks, Dublin 4",4250, Dublin 4
"573. Leeson Street, Dublin 2",4250, Dublin 2
"574. Gallery Quay, Grand Canal Dock, Dublin 2",3450, Dublin 2
"575. Leeson Street, Dublin 2",3450, Dublin 2
"576. Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2
"577. Leeson Street, Dublin 2",4500, Dublin 2
"578. Grand Canal Square, Dublin 2",4250, Dublin 2
"579. Leeson Street, Dublin 2",3750, Dublin 2
"580. Grand Canal Square, Dublin 2",3450, Dublin 2
