Apartment Index,Address,Price,County,Room,Approx price per room
144,"Wyckham Point, (Beside Dundrum Shopping Centre), Dundrum, Dublin 14",1836, Dublin 14,2,918.00
145,"Garryknock, Bracken Park, Castleknock, Dublin 15",2000, Dublin 15,2,1000.00
146,"Smithfield Gate, Smithfield, Dublin 7",1500, Dublin 7,1,1500.00
147,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
148,"Milltown Hall, Milltown, Dublin 6",2392, Dublin 6,2,1196.00
149,"Joyce Hall, Carrickmines Wood, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
150,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
151,"Joyce Hall, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
152,"Temple Hall, Mount Saint Anne's, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
153,"Highfield Manor, Highfield Road, Rathgar, Dublin 6",2000, Dublin 6,2,1000.00
154,"The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin,2,1890.00
155,"Grande Central, Sandyford, Dublin 18",3220, Dublin 18,2,1610.00
156,"Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4,2,2254.00
157,"Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4,2,2100.00
158,"The Forum, Sandyford, Dublin 18",3220, Dublin 18,2,1610.00
159,"Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4,3,1540.00
160,"Aikens Village, Sandyford, Dublin 18",2800, Dublin 18,2,1400.00
161,"Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin,2,1800.00
162,"The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18,2,1960.00
163,"The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin,2,1890.00
164,"Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin,3,1866.67
165,"Aikens Village, Sandyford, Dublin 18",2800, Dublin 18,2,1400.00
166,"Apartment 37 Hazelbrook, Upper Kilmacud Road, Kilmacud, Co. Dublin",1453, Co. Dublin,1,1453.00
167,"Customs House Harbour, Dublin 1",2500, Dublin 1,2,1250.00
168,"South Lotts Road, Dublin 4",2200, Dublin 4,2,1100.00
169,"5 Dunville Court, Rathmines, Dublin 6",1600, Dublin 6,1,1600.00
170,"Highfield Park, Dundrum, Dublin 14",4500, Dublin 14,5,900.00
171,"1 BED, Tallaght Cross West, Tallaght, Dublin 24",1464, Dublin 24,1,1464.00
172,"Hunters Hall , Hunterswood, Ballycullen, Dublin 24",1650, Dublin 24,2,825.00
173,"Glenealy Downs, Clonsilla, Dublin 15",1300, Dublin 15,1,1300.00
174,"Esker Meadows green, Lucan, Co. Dublin",1150, Co. Dublin,1,1150.00
175,"The Northumberlands, Love Lane, Lower Mount Street, Dublin 2",2100, Dublin 2,2,1050.00
176,"Drury Hall, Lower Stephen Street, Dublin 2",1800, Dublin 2,1,1800.00
177,"Shrewsbury Park, Ballsbridge, Dublin 4",4100, Dublin 4,2,2050.00
178,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3900, Dublin 4,2,1950.00
179,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
180,"Vico Rock, Sorrento Road, Dalkey, Co. Dublin",3500, Co. Dublin,2,1750.00
181,"Eyre Court, Ballyemunduff, Stepaside, Dublin 18",1500, Dublin 18,2,750.00
182,"Clon Brugh, The Wood, Aikens Village, Stepaside, Dublin 18",1800, Dublin 18,2,900.00
183,"The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2750, Dublin 4,2,1375.00
184,"The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2750, Dublin 4,2,1375.00
185,"Kingscourt, Parnell Street, Dublin 1",1400, Dublin 1,1,1400.00
186,"The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18,1,1550.00
187,"Arran Quay Apartments, Hammond Lane, Dublin 7",1352, Dublin 7,1,1352.00
188,"Dawson House , Dean Court , Patrick st, Dublin 8",1600, Dublin 8,1,1600.00
189,"Lanesborough Mews, Finglas, Dublin 11",1550, Dublin 11,2,775.00
190,"28 Mountfield Park, Malahide, Co. Dublin",2000, Co. Dublin,2,1000.00
191,"Clarion Quay Apartments, IFSC, Dublin 1",1650, Dublin 1,1,1650.00
192,"3 BED, Coldcut Park, Clondalkin, Clondalkin, Dublin 22",1595, Dublin 22,3,531.67
193,"1 BED Priorsgate, Greenhills Road, Tallaght, Dublin 24",1172, Dublin 24,1,1172.00
194,"502, Cubes 7, Beacon South Quarter, Sandyford, Dublin 18",1810, Dublin 18,2,905.00
195,"Lansdowne Gate, Drimnagh, Dublin 12",1720, Dublin 12,2,860.00
196,"32 Lansdowne Gate, Long Mile Road, Dublin 12, Drimnagh, Dublin 12",1805, Dublin 12,2,902.50
197,"Charlestown Place, Finglas, Dublin 11",1580, Dublin 11,2,790.00
198,"Highfield Road, Rathgar, Dublin 6",1425, Dublin 6,1,1425.00
199,"Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w,2,1025.00
200,"Stocking Wood Hall, Stocking Avenue, Rathfarnham, Dublin 16",1320, Dublin 16,2,660.00
201,"Bushy Park House, Templeogue Road, Terenure, Dublin 6",2550, Dublin 6,3,850.00
202,"College View, Ballymun, Dublin 11",1500, Dublin 11,2,750.00
203,"Chamley Gardens, Swords Road, Malahide, Co. Dublin",1700, Co. Dublin,2,850.00
204,"Belgrove Park, Mount Prospect Lawns, Clontarf, Dublin 3",1750, Dublin 3,2,875.00
205,"Keeper Road, Crumlin, Dublin 12",1500, Dublin 12,2,750.00
206,"Convent Hall Penthouse, Mount Saint Annes, Milltown, Dublin 6",2950, Dublin 6,3,983.33
207,"Alexandra Walk, Off South Great George's Street, Dublin 2",2600, Dublin 2,1,2600.00
208,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
209,"Castleway, Off South Great George's Street, Dublin 2",3680, Dublin 2,2,1840.00
210,"Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
211,"The Aston Building, Aston Quay, Dublin 2",3360, Dublin 2,1,3360.00
212,"Beacon South Quarter, Sandyford, Dublin 18",2796, Dublin 18,1,2796.00
213,"Hanover Dock, Hanover Quay, Dublin 2",3800, Dublin 2,1,3800.00
214,"Hanover Dock, Hanover Quay, Dublin 2",4400, Dublin 2,2,2200.00
215,"Grand Canal Dock, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
216,"Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
217,"Alexandra Walk, Whitefriar Street, Dublin 8",2600, Dublin 8,1,2600.00
218,"Hanover Dock, Grand Canal Square, Dublin 2",4400, Dublin 2,2,2200.00
219,"Castleway, Golden Lane, Dublin 8",3360, Dublin 8,1,3360.00
220,"Castleway, Golden Lane, Dublin 8",3680, Dublin 8,2,1840.00
221,"Shelbourne Road, Ballsbridge, Dublin 4",3880, Dublin 4,1,3880.00
222,"The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2,2,1800.00
223,"Hanover Dock, Grand Canal Square, Dublin 2",3800, Dublin 2,1,3800.00
224,"Shelbourne Road, Ballsbridge, Dublin 4",4800, Dublin 4,2,2400.00
225,"Castleway, Off South Great George's Street, Dublin 2",3360, Dublin 2,1,3360.00
226,"Beacon South Quarter, Sandyford, Dublin 18",3196, Dublin 18,2,1598.00
227,"Alexandra Walk, Off South Great Georges Street, Dublin 2",3360, Dublin 2,2,1680.00
228,"Alexandra Walk, Whitefriar Street, Dublin 8",3360, Dublin 8,2,1680.00
229,"Alto Vetro, Grand Canal Square, Dublin 2",3560, Dublin 2,2,1780.00
230,"The Aston Building, Aston Quay, Dublin 2",3600, Dublin 2,2,1800.00
231,"Landscape Court, Landscape Road, Churchtown, Dublin 14",1695, Dublin 14,2,847.50
232,"2 Kilininny Court, Firhouse, Dublin 24",1650, Dublin 24,2,825.00
233,"Corn Exchange, Burgh Quay, Dublin 2",3000, Dublin 2,1,3000.00
234,"Ashington Avenue, Cabra, Dublin 7",1300, Dublin 7,1,1300.00
235,"Castleforbes Square, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
236,"Laurel, Hazeldene, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
237,"The Links, Elm Park, Merrion Road, Dublin 4",2250, Dublin 4,2,1125.00
238,"Ros Mor View, Knocklyon, Dublin 16",1800, Dublin 16,2,900.00
239,"75 Duplex Shieling Square, Raheny, Dublin 5",2850, Dublin 5,2,1425.00
240,"Shieling Square, Raheny, Dublin 5",2150, Dublin 5,2,1075.00
241,"Abbeyfield, Milltown, Dublin 6",1900, Dublin 6,1,1900.00
242,"26 Ballsbridge Gardens, Ballsbridge, Dublin 4",1690, Dublin 4,1,1690.00
243,"Lansdowne Wood, Ballsbridge, Dublin 4",3000, Dublin 4,2,1500.00
244,"Waterside Drive, Malahide, Co. Dublin",1800, Co. Dublin,3,600.00
245,"Apt 3, Woodlawn Avenue, Santry, Santry, Dublin 9",1400, Dublin 9,1,1400.00
246,"Northwood, Santry, Dublin 9",900, Dublin 9,4,225.00
247,"Granitfield Manor, Rochestown Avenue, Dun Laoghaire, Co. Dublin",1800, Co. Dublin,2,900.00
248,"Edenmore Cresent, Edenmore, Dublin 5",1400, Dublin 5,1,1400.00
249,"Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin,3,1166.67
250,"Cairnbrook Avenue, Carrickmines, Dublin 18",2200, Dublin 18,2,1100.00
251,"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18,2,1250.00
252,"Cairnbrook, Glenamuck Road, Sandyford, Dublin 18",2400, Dublin 18,2,1200.00
253,"Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2000, Dublin 18,2,1000.00
254,"Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin,2,1750.00
255,"Batchelors Walk Apartments, Dublin 2",2500, Dublin 2,1,2500.00
256,"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18,2,1250.00
257,"Killiney Court Apartments, Killiney, Co. Dublin",3500, Co. Dublin,2,1750.00
258,"Parkview, Stepaside, Dublin 18",2000, Dublin 18,2,1000.00
259,"Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18,2,1250.00
260,"Cubes 6, Beacon South Quarter, Sandyford, Dublin 18",2400, Dublin 18,2,1200.00
261,"Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin,3,1166.67
262,"Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18,2,1250.00
263,"Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin,2,1750.00
264,"Prussia Street, Stoneybatter, Dublin 7",1500, Dublin 7,1,1500.00
265,"2 St Lawrences Court Clontarf Dublin 3, Clontarf, Dublin 3",1480, Dublin 3,1,1480.00
266,"30 Dorset Street, Dublin 1",2200, Dublin 1,4,550.00
267,"Custom House Square, Dublin 1, Dublin 1",1850, Dublin 1,1,1850.00
268,"Olivemount house, Olivemount road, Dundrum, Dublin 14",1200, Dublin 14,1,1200.00
269,"Ranelagh Road, Ranelagh, Dublin 6",1181, Dublin 6,1,1181.00
270,"Ranelagh Village, Ranelagh, Dublin 6",3250, Dublin 6,2,1625.00
271,"Garville Avenue, Rathgar, Dublin 6",2000, Dublin 6,2,1000.00
272,"Wyckham Point, Dundrum, Dublin 14",1800, Dublin 14,1,1800.00
273,"Woodhaven, Milltown Bridge Road, Milltown, Dublin 6",2800, Dublin 6,2,1400.00
274,"Simmonscourt Square, Ballsbridge, Dublin 4",2200, Dublin 4,2,1100.00
275,"The Kilns, Portmarnock, Co. Dublin",2675, Co. Dublin,4,668.75
276,"13 Waterville Hall, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15,2,850.00
277,"Airfield Manor, Donnybrook, Dublin 4",2000, Dublin 4,2,1000.00
278,"Viking Harbour, Ushers Island, Dublin 8",1500, Dublin 8,1,1500.00
279,"32 Kilmainham Square, Kilmainham, Dublin 8",2000, Dublin 8,2,1000.00
280,"Apt 11 Christ Church View, Nicholas Street, Christchurch, Dublin 8",2000, Dublin 8,2,1000.00
281,"28 The Ramparts, Cabinteely, Dublin 18",3250, Dublin 18,3,1083.33
282,"The Tramyard, Inchicore, Dublin 8",1775, Dublin 8,2,887.50
283,"Shelbourne Court, Ballsbridge, Dublin 4",3120, Dublin 4,2,1560.00
284,"Shrewsbury Square, Ballsbridge, Dublin 4",2850, Dublin 4,2,1425.00
285,"Shelbourne Hall, Ballsbridge, Dublin 4",2400, Dublin 4,2,1200.00
286,"Shelbourne Hall, Shelbourne Rd, Ballsbridge, Dublin 4",2274, Dublin 4,2,1137.00
287,"Shrewsbury Sq, Ballsbridge, Dublin 4",2750, Dublin 4,2,1375.00
288,"Shelbourne Hall, Shelbourne Road, Ballsbridge, Dublin 4",3450, Dublin 4,2,1725.00
289,"Windsor road, Rathmines, Dublin 6",1890, Dublin 6,1,1890.00
290,"The Distillery, Drumcondra, Dublin 3",1450, Dublin 3,1,1450.00
291,"Rathmines Town Centre, Rathmines, Dublin 6",1292, Dublin 6,1,1292.00
292,"Whitehall Square, Crumlin, Dublin 12",1185, Dublin 12,1,1185.00
293,"Radcliff Hall, Sandymount, Dublin 4",2500, Dublin 4,3,833.33
294,"The Cedars, Herbert Park Lane, Ballsbridge, Dublin 4",2400, Dublin 4,2,1200.00
295,"Parkwood Grove, Tallaght, Dublin 24",850, Dublin 24,1,850.00
296,"Burnell Court, Northern cross, Malahide road, Malahide, Co. Dublin",1364, Co. Dublin,2,682.00
297,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2000, Dublin 6,2,1000.00
298,"The Elms, Mount Merrion, Blackrock, Co. Dublin",1800, Co. Dublin,2,900.00
299,"Seapark, Mount Prospect Avenue, Clontarf, Dublin 3",1434, Dublin 3,2,717.00
300,"Belvedere Place, Mountjoy Square, Dublin 1",1400, Dublin 1,1,1400.00
301,"Milltown Avenue, Mount St. Annes, Milltown, Dublin 6",2300, Dublin 6,2,1150.00
302,"The Rectory, Stepaside, Dublin 18",1850, Dublin 18,2,925.00
303,"Brook House, Corrig Avenue, Dun Laoghaire, Co. Dublin",2700, Co. Dublin,2,1350.00
304,"Balnagowan, Palmerstown Park, Rathmines, Dublin 6",2500, Dublin 6,2,1250.00
305,"Skyview, Sorrento Road, Dalkey, Co. Dublin",2500, Co. Dublin,3,833.33
306,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2800, Dublin 18,3,933.33
307,"Rowan Hall, Miltown Court, Milltown, Dublin 6",2400, Dublin 6,2,1200.00
308,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18,2,1100.00
309,"The Distillery, Distillery Road, Drumcondra, Dublin 3",1750, Dublin 3,1,1750.00
310,"Barrow House, Custom House Square, IFSC, Dublin 1",1925, Dublin 1,1,1925.00
311,"Butler Court, 31 Ormond Quay Lower, Dublin 1",1900, Dublin 1,2,950.00
312,"Saunders House, Spencer Dock, Dublin 1",1800, Dublin 1,1,1800.00
313,"Kings Court, Parnell Street, Dublin 1",1950, Dublin 1,2,975.00
314,"Kilmore House Drynam Hall, Kinsealy, Co. Dublin",1560, Co. Dublin,2,780.00
315,"Belfry Lawns, Citywest, Co. Dublin",1560, Co. Dublin,2,780.00
316,"Sweepstakes, Ballsbridge, Dublin 4",3000, Dublin 4,3,1000.00
317,"Belfield Court, Donnybrook, Dublin 4",1875, Dublin 4,2,937.50
318,"Amiens Square Amiens Street, Dublin 1",1575, Dublin 1,1,1575.00
319,"OCallaghan Court, Grand Canal Dock, Dublin 2",2250, Dublin 2,1,2250.00
320,"The Maltings, Bonham Street, Dublin 8",1350, Dublin 8,1,1350.00
321,"The Maltings, Bonham Street, Dublin 8",1350, Dublin 8,1,1350.00
322,"Bracken Hill, Blackglen Road, Sandyford, Dublin 18",1950, Dublin 18,2,975.00
323,"Bloomfield Park, Bloomfield Avenue, Donnybrook, Dublin 4",2390, Dublin 4,2,1195.00
324,"La Rochelle, High Street, Christchurch, Dublin 8, Christchurch, Dublin 8",1700, Dublin 8,1,1700.00
325,"Old Quay Terrace, Strand Road, Sutton, Dublin 13",1853, Dublin 13,2,926.50
326,"Achill Square, Waterville, Blanchardstown, Dublin 15",1700, Dublin 15,2,850.00
327,"Southmede, Ballinteer Road, Dundrum, Dublin 16",2000, Dublin 16,2,1000.00
328,"Francis Street, Christchurch, Dublin 8",2000, Dublin 8,2,1000.00
329,"Esker Manor, Lucan, Co. Dublin",1460, Co. Dublin,2,730.00
330,"Seabrook Manor, Station Road, Portmarnock, Co. Dublin",1750, Co. Dublin,2,875.00
331,"Ashbrook, Clontarf, Dublin 3",1600, Dublin 3,1,1600.00
332,"1 Palace Street, Dublin 2",2895, Dublin 2,2,1447.50
333,"15 Cornmill Apartment, Distillery Road, Clonliffe, Drumcondra, Dublin 3",2250, Dublin 3,2,1125.00
334,"Seville Place, IFSC, Dublin 1",2000, Dublin 1,2,1000.00
335,"Rathgar Court, 18-20 Rathgar Road, Rathgar, Dublin 6",2200, Dublin 6,2,1100.00
336,"Leinster Square, Rathmines, Dublin 6",1600, Dublin 6,1,1600.00
337,"Greenlea Place, Terenure, Dublin 6w",1900, Dublin 6w,2,950.00
338,"Beaumont House, 60 Terenure Road East, Rathgar, Dublin 6",1700, Dublin 6,2,850.00
339,"Aberdeen St, North Circular Road, Dublin 1",1200, Dublin 1,1,1200.00
340,"Tara Street, Dublin 2",1950, Dublin 2,1,1950.00
341,"Windmilll Lane, Dublin 2",2200, Dublin 2,2,1100.00
342,"24 holywell dene, Swords, Dublin 13",1650, Dublin 13,2,825.00
343,Dublin 8,1800,Dublin 8,1,1800.00
344,"The Lansdowne Block, Pembroke Square, Grand Canal Dock, Dublin 4",2000, Dublin 4,1,2000.00
345,"192 Bachelors Walk The Lotts Dublin 1, Dublin 1",1500, Dublin 1,1,1500.00
346,"21 Gordon Street, Dublin 4",2025, Dublin 4,2,1012.50
347,"Ashford Apartments, Griffith Ave, Glasnevin, Dublin 9",1450, Dublin 9,1,1450.00
348,"APARTMENT 4, KIRKWOOD, PARK AVENUE, Sandymount, Dublin 4",1800, Dublin 4,2,900.00
349,"Rockfield, Dundrum, Dublin 14",1700, Dublin 14,2,850.00
350,"Henrietta Street, Dublin 1",1350, Dublin 1,1,1350.00
351,"40 Stiles Road, Clontarf, Dublin 3",1900, Dublin 3,3,633.33
352,"18-21 Lower Mount Street, Dublin 2",4100, Dublin 2,2,2050.00
353,"Gallery Quay, Block 3, Grand Canal Dock, Dublin 2",3800, Dublin 2,1,3800.00
354,"Clarion Quay Penthouse, IFSC, Dublin 1",4500, Dublin 1,2,2250.00
355,"Gallery Quay, Block 8, Grand Canal Dock, Dublin 2",3000, Dublin 2,1,3000.00
356,"Forbes Quay, Lazer Lane, Grand Canal Dock, Dublin 2",3000, Dublin 2,1,3000.00
357,"Longboat Quay South, Grand Canal Dock, Dublin 2",1800, Dublin 2,1,1800.00
358,"The Westmoreland, Grand Canal Dock, Dublin 4",2350, Dublin 4,2,1175.00
359,"The Waterfront, Grand Canal Dock, Dublin 2",4400, Dublin 2,2,2200.00
360,"Park House, Benson Street, Grand Canal Dock, Dublin 2",3800, Dublin 2,3,1266.67
361,"Hanover Dock, Grand Canal Dock, Dublin 2",2750, Dublin 2,2,1375.00
362,"Millennium Tower, Grand Canal Dock, Dublin 4",8000, Dublin 4,3,2666.67
363,"Temple Bar Square, Dublin 2",2650, Dublin 2,2,1325.00
364,"Gallery Quay, Block 2, Grand Canal Dock, Dublin 2",3600, Dublin 2,1,3600.00
365,"Ardoyne House, Off Pembroke Park, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
366,"Montgomery Court Foley Street, Dublin 1",2500, Dublin 1,2,1250.00
367,"Ashurst, Mount Merrion Avenue, Blackrock, Co. Dublin",1460, Co. Dublin,1,1460.00
368,"Slane House, Lower Mount Street, Dublin 2",2500, Dublin 2,2,1250.00
369,"Lana na Pairce, Lucan, Co. Dublin",1650, Co. Dublin,2,825.00
370,"IFSC, custom house harbour, Dublin 1",1795, Dublin 1,1,1795.00
371,"Adelaide Square, Dublin 2",2400, Dublin 2,1,2400.00
372,"Cows Lane, Dublin 2",2000, Dublin 2,1,2000.00
373,"The Water Front, 5 - 7 Hanover Quay, Dublin 2, Hanover Quay, Dublin 2",2800, Dublin 2,2,1400.00
374,"Grosvenor Road, Rathgar, Dublin 6",1500, Dublin 6,3,500.00
375,"Francis Street, Dublin 8",1219, Dublin 8,1,1219.00
376,"Larch Hill House, Santry, Dublin 9",1550, Dublin 9,2,775.00
377,"Tuskar Rock, Custom House Harbour, Dublin 1",1600, Dublin 1,1,1600.00
378,"Beaumont Road, Beaumont, Dublin 9",1700, Dublin 9,2,850.00
379,"The Schooner Arran Quay, Dublin 7",1700, Dublin 7,1,1700.00
380,"66 The Birch, Riversdale, Dundrum, Dublin 14",1850, Dublin 14,2,925.00
381,"Ashfield Road, Ranelagh, Dublin 6",1400, Dublin 6,2,700.00
382,"Hawthorn . Bird Ave, Clonskeagh, Dublin 14",2750, Dublin 14,3,916.67
383,"Bremore Pastures Way., Balbriggan, Co. Dublin",1450, Co. Dublin,2,725.00
384,"adj Terenure Royston Village, Kimmage, Dublin 12",1750, Dublin 12,2,875.00
385,"Royston Village Kimmage, Kimmage, Dublin 12",2295, Dublin 12,3,765.00
386,"Wexford Street, Dublin 2",2014, Dublin 2,2,1007.00
387,"Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6,3,733.33
388,"The Tramyard, Spa Road, Dublin 8",1500, Dublin 8,1,1500.00
389,"Danesfort, Castle Avenue, Clontarf, Dublin 3",1630, Dublin 3,2,815.00
390,"Winter Garden, Pearse Street, Dublin 2",1695, Dublin 2,1,1695.00
391,"Harcourt Mews, Camden Street, Dublin 2",2250, Dublin 2,1,2250.00
392,"25 The Park, Larch Hill, Santry, Dublin 9",1600, Dublin 9,2,800.00
393,"Adelaide Square, Dublin 2",2400, Dublin 2,1,2400.00
394,"Green Isle Court, Clondalkin, Dublin 22",1400, Dublin 22,2,700.00
395,"The Academy Building, Park West, Dublin 12",1528, Dublin 12,2,764.00
396,"North Brunswick Street, Dublin 7",1100, Dublin 7,1,1100.00
397,"langrishe place, Dublin 1",800, Dublin 1,1,800.00
398,"615 Cubes 1, Sandyford, Dublin 18",1695, Dublin 18,1,1695.00
399,"Mayor St, IFSC, Dublin 1",1650, Dublin 1,1,1650.00
400,"Shandon Park, Monkstown, Co. Dublin",1940, Co. Dublin,1,1940.00
401,"Island Key, East Wall, Dublin 3",1650, Dublin 3,1,1650.00
402,"Joyce House, Dublin 8",1700, Dublin 8,1,1700.00
403,"The Weir, Chapelizod, Dublin 20",1700, Dublin 20,2,850.00
404,"Knocknagow, greenville road, Blackrock, Co. Dublin",1800, Co. Dublin,2,900.00
405,"Bushy Park House, Terenure, Dublin 6",1800, Dublin 6,2,900.00
406,"Highfield Road, Rathgar, Rathgar, Dublin 6",1850, Dublin 6,2,925.00
407,"Pavillion, Dun Laoghaire, Co. Dublin",4200, Co. Dublin,2,2100.00
408,"The Linden, Riversdale, Dundrum, Dublin 14",2156, Dublin 14,2,1078.00
409,"The Waterside, Charlotte Quay, Ringsend, Dublin 4",2180, Dublin 4,2,1090.00
410,"Collegefort, Castleknock, Dublin 15",1700, Dublin 15,3,566.67
411,"Waterville Terrace, Blanchardstown, Dublin 15",1700, Dublin 15,3,566.67
412,"Willow Lodge, Castleknock, Dublin 15",2113, Dublin 15,2,1056.50
413,"17 St. James Court, Mount Brown, Kilmainham, Dublin 8",1450, Dublin 8,1,1450.00
414,"Wyckham Place, Wyckham Way, Dundrum, Dublin 16",1685, Dublin 16,1,1685.00
415,"Wynnsward Park, Clonskeagh, Dublin 14",1500, Dublin 14,2,750.00
416,"229 Phibsborough Road, Phibsborough, Dublin 7",1550, Dublin 7,1,1550.00
417,"16 Ferndale Court, Allies River Road Rathmichael, Rathmichael, Co. Dublin",1750, Co. Dublin,2,875.00
418,"Block 1 - Beaupark Ave Clongriffin, Clongriffin, Dublin 13",1300, Dublin 13,1,1300.00
419,"Elmfield Court, Ninth Lock Road, Clondalkin, Dublin 22",1950, Dublin 22,2,975.00
420,"Spencer Dock, North Wall Quay, Dublin 1, IFSC, Dublin 1",2200, Dublin 1,1,2200.00
421,"Gardiner place, Dublin 1",1300, Dublin 1,1,1300.00
422,"214 The Distillery, Distillery Road, Fairview, Dublin 3",1950, Dublin 3,2,975.00
423,"Muckross Avenue, Perrystown, Dublin 12",1800, Dublin 12,1,1800.00
424,"7, St John's Wood, St John's Road, Sandymount, Dub, Sandymount, Dublin 4",2000, Dublin 4,2,1000.00
425,"Harold's Cross Road, Harold's Cross, Dublin 6w",1600, Dublin 6w,1,1600.00
426,"Harbour View, Dun Laoghaire, Co. Dublin",2000, Co. Dublin,1,2000.00
427,"129 Sarsfield Road, Kilmainham, Dublin 8",3500, Dublin 8,3,1166.67
428,"Mountbrook, Booterstown, Co. Dublin",2200, Co. Dublin,2,1100.00
429,"Sandyford View, Sandyford, Dublin 18",1600, Dublin 18,2,800.00
430,"De Brett House, Loreto Abbey, Grange Road, Rathfarnham, Dublin 14",1820, Dublin 14,2,910.00
431,"Bow Bridge Place, Kilmainham, Dublin 8",3500, Dublin 8,4,875.00
432,"Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",1490, Dublin 3,1,1490.00
433,"Phoenix Apartments, Riverpark, Islandbridge, Dublin 8",1710, Dublin 8,2,855.00
434,"Castledawson, Sion Hill, Rock Road, Blackrock, Co. Dublin",1700, Co. Dublin,2,850.00
435,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2200, Dublin 6,2,1100.00
436,"Crosbie House, Northbrook Avenue, Ranelagh, Dublin 6",1650, Dublin 6,1,1650.00
437,"Castleforbes Street, Dublin 1",1390, Dublin 1,1,1390.00
438,"Kirkwood, Sandymount, Dublin 4",1700, Dublin 4,2,850.00
439,"Spencer House, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
440,"Linden, 31-33 Merrion Road, Ballsbridge, Dublin 4",2794, Dublin 4,2,1397.00
441,"Wellington, Riverpark, Islandbridge, Dublin 8",1900, Dublin 8,2,950.00
442,"Carlingford road, Drumcondra, Dublin 9",1400, Dublin 9,1,1400.00
443,"Apt. 28 Hanover Riverside, Sir John Rogerson's Qu, Dublin 2",3250, Dublin 2,2,1625.00
444,"Fortfield Court, Fortfield Road, Terenure, Dublin 6w",1430, Dublin 6w,1,1430.00
445,"33 Cumberland Street, Dublin 1",2300, Dublin 1,2,1150.00
446,"125 Francis St, Dublin 8",1600, Dublin 8,1,1600.00
447,"Mountjoy Square, Dublin 1",1800, Dublin 1,1,1800.00
448,"Custom House Square, Mayor Street Lower, IFSC, Dublin 1",2100, Dublin 1,2,1050.00
449,"Manor Street, Stoneybatter, Dublin 7",1650, Dublin 7,2,825.00
450,"Greenlea Place, Terenure Road West, Terenure, Dublin 6w",1450, Dublin 6w,1,1450.00
451,"Amiens Square, Corner Of Amiens Street & Talbot St, Dublin 1",1400, Dublin 1,1,1400.00
452,"Pembroke Road, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
453,"Pembroke Road, Dublin 2",2500, Dublin 2,2,1250.00
454,"5 Newmarket Square, Dublin 8",1500, Dublin 8,1,1500.00
455,"Dunluce, Anglesea Road, Ballsbridge, Dublin 4",3250, Dublin 4,2,1625.00
