Apartment Index,Address,Price,County,Room,Approx price per room
139,"Batchelors Walk Apartments, Dublin 2",2500, Dublin 2,1,2500.00
140,"One Beacon, Beacon Hotel, Sandyford, Dublin 18",2500, Dublin 18,2,1250.00
141,"Killiney Court Apartments, Station Road, Killiney, Co. Dublin",3500, Co. Dublin,3,1166.67
142,"Cairnbrook Manor, Carrickmines, Dublin 18",2500, Dublin 18,2,1250.00
143,"Killiney Court, Killiney Bay, Killiney, Co. Dublin",3500, Co. Dublin,2,1750.00
144,"Merrion court ,Ailesbury Road Ballsbridge, Ballsbridge, Dublin 4",2350, Dublin 4,2,1175.00
145,"Fairview, Fairview, Dublin 3",1950, Dublin 3,2,975.00
146,"Grande Central, Sandyford, Dublin 18",3220, Dublin 18,2,1610.00
147,"Baggot Rath Penthouse Apartment, Newbridge Avenue, Ballsbridge, Dublin 4",4508, Dublin 4,2,2254.00
148,"Baggot Rath 2BS4, Newbridge Avenue, Dublin 4",4200, Dublin 4,2,2100.00
149,"The Forum, Sandyford, Dublin 18",3220, Dublin 18,2,1610.00
150,"Baggot Rath 3BS5, Newbridge Avenue, Ballsbridge, Dublin 4",4620, Dublin 4,3,1540.00
151,"Ferncourt, Stepaside, Dublin 18",3360, Dublin 18,3,1120.00
152,"Galloping Green Stillorgan Co Dublin, Stillorgan, Co. Dublin",5600, Co. Dublin,3,1866.67
153,"Adelphi House, Dun Laoghaire, Co. Dublin",3600, Co. Dublin,2,1800.00
154,"The Cubes 3 Floor 4 Beacon South Quarter, Sandyford, Dublin 18",3920, Dublin 18,2,1960.00
155,"The Amber The Grange Brewery Road, Blackrock, Co. Dublin",3780, Co. Dublin,2,1890.00
156,"Ridge Hall Ballybrack, Glenageary, Co. Dublin",5600, Co. Dublin,3,1866.67
157,"Aikens Village, Sandyford, Dublin 18",2800, Dublin 18,2,1400.00
158,"Waterville Terrace, Blanchardstown, Dublin 15",2200, Dublin 15,3,733.33
159,"adj Terenure Royston Village, Kimmage, Dublin 12",1750, Dublin 12,2,875.00
160,"Royston Village Kimmage, Kimmage, Dublin 12",2375, Dublin 12,3,791.67
161,"Wexford Street, Dublin 2",2014, Dublin 2,3,671.33
162,"Chelmsford Lane, Ranelagh, Dublin 6",2200, Dublin 6,3,733.33
163,"Spencer House, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
164,"Linden, 31-33 Merrion Road, Ballsbridge, Dublin 4",2794, Dublin 4,2,1397.00
165,"Wellington, Riverpark, Islandbridge, Dublin 8",1900, Dublin 8,2,950.00
166,"Phoenix Apartments, Riverpark, Islandbridge, Dublin 8",1710, Dublin 8,2,855.00
167,"Crosbie House, Northbrook Avenue, Ranelagh, Dublin 6",1650, Dublin 6,1,1650.00
168,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2200, Dublin 6,2,1100.00
169,"Kirkwood, Sandymount, Dublin 4",1700, Dublin 4,2,850.00
170,"Castledawson, Sion Hill, Rock Road, Blackrock, Co. Dublin",1700, Co. Dublin,2,850.00
171,"Castleforbes Street, Dublin 1",1390, Dublin 1,1,1390.00
172,"15 The Dale, Woodpark Heights, Ballinteer, Dublin 16",1800, Dublin 16,2,900.00
173,"Clontarf Road, Clontarf, Dublin 3",4600, Dublin 3,3,1533.33
174,"Gateway Student Village, Ballymun Road, Dublin 9, Glasnevin, Dublin 9",700, Dublin 9,1,700.00
175,"Gateway Student Village, Ballymun Road, Dublin 9, Glasnevin, Dublin 9",700, Dublin 9,1,700.00
176,"Gateway Student Village, Ballymun Road, Dublin 9, Glasnevin, Dublin 9",1400, Dublin 9,2,700.00
177,"Ballymun Road, Santry, Dublin 9",700, Dublin 9,3,233.33
178,"3rd Floor Apartment, No 6 Ushers Quay, Dublin 8, Dublin 8",1800, Dublin 8,1,1800.00
179,"15 Cornmill Apartment, Distillery Road, Clonliffe, Drumcondra, Dublin 3",2250, Dublin 3,2,1125.00
180,"Sorrento Court, Dalkey, Co. Dublin",1920, Co. Dublin,2,960.00
181,"Waterside Drive, Malahide, Co. Dublin",1800, Co. Dublin,3,600.00
182,"Spencer Dock, North Wall Quay, Dublin 1, IFSC, Dublin 1",2500, Dublin 1,1,2500.00
183,"Killiney Towers, Killiney, Co. Dublin",2000, Co. Dublin,2,1000.00
184,"The View, Carrickmines Manor, Carrickmines, Dublin 18",2000, Dublin 18,2,1000.00
185,"Adelaide Road, Dublin 2",2800, Dublin 2,2,1400.00
186,"Rathgar Road, Rathmines, Dublin 6",1500, Dublin 6,1,1500.00
187,"Adelaide Road, Dublin 2",2200, Dublin 2,1,2200.00
188,"Marino Cresent, Clontarf, Dublin 3",1500, Dublin 3,1,1500.00
189,"Grosvenor Square, Rathmines, Dublin 6",1400, Dublin 6,1,1400.00
190,"Annesley Bridge Road, North Strand, Dublin 3",1300, Dublin 3,1,1300.00
191,"Marino Cresent, Clontarf, Dublin 3",1750, Dublin 3,2,875.00
192,"The Penthouses at Custom House Square, Dublin 1",4200, Dublin 1,3,1400.00
193,"Fortfield Court, Fortfield Road, Terenure, Dublin 6w",1430, Dublin 6w,1,1430.00
194,"Hawthorn . Bird Ave, Clonskeagh, Dublin 14",2750, Dublin 14,3,916.67
195,"Stanford, Harlech Grove, Clonskeagh, Dublin 14",2700, Dublin 14,3,900.00
196,"Orwell Hall, Marianella, Rathgar, Dublin 6",2295, Dublin 6,1,2295.00
197,"Bremore Pastures Way., Balbriggan, Co. Dublin",1400, Co. Dublin,2,700.00
198,"Sorrento Road Dalkey, Dalkey, Co. Dublin",1595, Co. Dublin,1,1595.00
199,"Pearse Street 107, Hanover Quay, Dublin 2",2000, Dublin 2,1,2000.00
200,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",2700, Dublin 4,2,1350.00
201,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
202,"Eastmoreland Court, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
203,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",4000, Dublin 4,2,2000.00
204,"Charles Street Great, North Circular Road, Dublin 1",1500, Dublin 1,1,1500.00
205,"32 Charles Street Great, North Circular Road, Dublin 1",1550, Dublin 1,1,1550.00
206,"Gardiner Street Upper, North Circular Road, Dublin 1",1550, Dublin 1,1,1550.00
207,"cork street, spences terrace, The Coombe, Dublin 8",1550, Dublin 8,1,1550.00
208,"27 Cedarhurst Road, Phoenix Park Racecourse, Castleknock, Dublin 15",1800, Dublin 15,2,900.00
209,"Baileys court, Baileys Row, Dublin 1",2000, Dublin 1,2,1000.00
210,"116 Baggot Court, Dublin 2",2400, Dublin 2,2,1200.00
211,"The Weir, 59 Orwell Park, Rathgar, Dublin 6",2950, Dublin 6,2,1475.00
212,"The Tramyard, Spa Road, Dublin 8",1500, Dublin 8,1,1500.00
213,"Rathgar, Rathgar, Dublin 6",1650, Dublin 6,1,1650.00
214,"Larchill, Santry, Dublin 9",1600, Dublin 9,2,800.00
215,"Courtney House Appian Way, Dublin 4",1700, Dublin 4,1,1700.00
216,"Mountbrook, Booterstown, Co. Dublin",2200, Co. Dublin,2,1100.00
217,"Sandyford View, Sandyford, Dublin 18",1600, Dublin 18,2,800.00
218,"ST Johns Well Way Kilmainham Road, Kilmainham, Dublin 8",2200, Dublin 8,2,1100.00
219,"30 The Oaks, Rockfield, Dundrum, Dublin 14",1800, Dublin 14,2,900.00
220,"28 The Ramparts, Cabinteely, Dublin 18",3250, Dublin 18,3,1083.33
221,"Dominick street, Dublin 1",1900, Dublin 1,1,1900.00
222,"IFSC, The Steelworks, Foley Street, Dublin 1",2300, Dublin 1,2,1150.00
223,"Liffey View, Dublin 2",2800, Dublin 2,2,1400.00
224,"Rathgar Court, 18-20 Rathgar Road, Rathgar, Dublin 6",2200, Dublin 6,2,1100.00
225,"Orwell Place, Marianella, Rathgar, Dublin 6",2400, Dublin 6,1,2400.00
226,"New Bancroft Hall, Tallaght, Dublin 24",1900, Dublin 24,2,950.00
227,"Mount Argus Square, Harold's Cross, Dublin 6w",1800, Dublin 6w,2,900.00
228,"Prussia Street, Stoneybatter, Dublin 7",1500, Dublin 7,1,1500.00
229,"Christchurch, Christchurch, Dublin 8",1900, Dublin 8,1,1900.00
230,"Christchurch Place, Christchurch, Dublin 8",1700, Dublin 8,1,1700.00
231,Dublin 8,1800,Dublin 8,1,1800.00
232,"The Lansdowne Block, Pembroke Square, Grand Canal Dock, Dublin 4",2000, Dublin 4,1,2000.00
233,"EarlsCourt, The Coombe, Dublin 8",1850, Dublin 8,2,925.00
234,"The Elms, Abberley, Shanganagh Road, Killiney, Co. Dublin",2000, Co. Dublin,2,1000.00
235,"The Rectory, Stepaside, Dublin 18",1850, Dublin 18,2,925.00
236,"33 Cumberland Street, Dublin 1",2300, Dublin 1,2,1150.00
237,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18,2,1100.00
238,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2200, Dublin 18,2,1100.00
239,"Rowan Hall, Miltown Court, Milltown, Dublin 6",2400, Dublin 6,2,1200.00
240,"Robin Hill Sandyford Road, Sandyford, Dublin 18",2800, Dublin 18,3,933.33
241,"125 Francis St, Dublin 8",1700, Dublin 8,1,1700.00
242,"Dundrum Gate, Ballinteer Road, Dundrum, Dublin 14",2100, Dublin 14,2,1050.00
243,"Ranelagh Road, Ranelagh, Dublin 6",1181, Dublin 6,1,1181.00
244,"93 lighthouse apartments, East Wall, Dublin 3",2200, Dublin 3,2,1100.00
245,"Ardilea Crescent, Heidelberg, Clonskeagh, Dublin 14",2200, Dublin 14,2,1100.00
246,"Forbes Quay, Lazer Lane, Grand Canal Dock, Dublin 2",3000, Dublin 2,1,3000.00
247,"Gallery Quay, Block 3, Grand Canal Dock, Dublin 2",3800, Dublin 2,1,3800.00
248,"Gallery Quay, Block 2, Grand Canal Dock, Dublin 2",3600, Dublin 2,1,3600.00
249,"Temple Bar Square, Dublin 2",2650, Dublin 2,2,1325.00
250,"Millennium Tower, Grand Canal Dock, Dublin 4",8000, Dublin 4,3,2666.67
251,"The Waterfront, Grand Canal Dock, Dublin 2",4400, Dublin 2,2,2200.00
252,"Hanover Dock, Grand Canal Dock, Dublin 2",2750, Dublin 2,2,1375.00
253,"18-21 Mount Street, Lower Mount St., Dublin 2",4500, Dublin 2,2,2250.00
254,"Hanover Riverside, Grand Canal Dock, Dublin 2",2460, Dublin 2,2,1230.00
255,"Montgomery Court Foley Street, Dublin 1",2500, Dublin 1,2,1250.00
256,"18 Hanover Riverside, Grand Canal Dock, Dublin 2",2542, Dublin 2,2,1271.00
257,"Ardoyne House, Off Pembroke Park, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
258,"Gallery Quay, Block 8, Grand Canal Dock, Dublin 2",3000, Dublin 2,1,3000.00
259,"Clarion Quay Penthouse, IFSC, Dublin 1",4500, Dublin 1,2,2250.00
260,"Park House, Benson Street, Grand Canal Dock, Dublin 2",3800, Dublin 2,3,1266.67
261,"Montgomery Court Foley Street, Dublin 1",2500, Dublin 1,2,1250.00
262,"South Dock Road, Grand Canal Dock, Dublin 2",2950, Dublin 2,1,2950.00
263,"Shaw Street, Dublin 2",2200, Dublin 2,2,1100.00
264,"Vico Rock, Sorrento Road, Dalkey, Co. Dublin",3500, Co. Dublin,2,1750.00
265,"The Pines, Herbert Park Lane Apartments, Ballsbridge, Dublin 4",2600, Dublin 4,2,1300.00
266,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3500, Dublin 4,2,1750.00
267,"Shrewsbury Park, Ballsbridge, Dublin 4",4100, Dublin 4,2,2050.00
268,"Penthouse The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",3900, Dublin 4,2,1950.00
269,"Eyre Court, Ballyemunduff, Stepaside, Dublin 18",1500, Dublin 18,2,750.00
270,"Clon Brugh, The Wood, Aikens Village, Stepaside, Dublin 18",1800, Dublin 18,2,900.00
271,"Carrigmore crescent, Citywest, Co. Dublin",1500, Co. Dublin,2,750.00
272,"Gandon Close, Harold's Cross, Dublin 6",1385, Dublin 6,1,1385.00
273,"Gracepark Manor, Drumcondra, Dublin 9",1800, Dublin 9,2,900.00
274,"Applewood Avenue East, Swords, Co. Dublin",1700, Co. Dublin,2,850.00
275,"The Westmoreland, Grand Canal Dock, Dublin 4",2350, Dublin 4,2,1175.00
276,"Venetian Hall, Killester, Dublin 5",1600, Dublin 5,2,800.00
277,"Temple Court, Northwood, Santry, Dublin 9",1800, Dublin 9,2,900.00
278,"Burnell Court, Northern cross, Malahide road, Malahide, Co. Dublin",1364, Co. Dublin,2,682.00
279,"Fernleigh Grange, Castleknock, Dublin 15",1400, Dublin 15,2,700.00
280,"Penthouse at The Sacra, Tassagard, Saggart, Co. Dublin",2750, Co. Dublin,3,916.67
281,"Stationcourt Park, Coolmine, Dublin 15",1800, Dublin 15,3,600.00
282,"Boyne Court, Harold's Cross, Dublin 6",1800, Dublin 6,1,1800.00
283,"The Ramparts, Cabinteely, Cabinteely, Dublin 18",1700, Dublin 18,2,850.00
284,"3 Carmanhall Court, Sandyford, Dublin 18, Sandyford, Dublin 18",2000, Dublin 18,2,1000.00
285,"Turnstone, Thornwood, Booterstown Avenue, Booterstown, Co. Dublin",2500, Co. Dublin,2,1250.00
286,"Aikens Village, Sandyford, Dublin 18",1800, Dublin 18,2,900.00
287,"Grand Canal, Dublin 2",1950, Dublin 2,1,1950.00
288,"150 Wyckham Point, Dundrum, Dublin 14",2200, Dublin 14,2,1100.00
289,"Bow Bridge Place, Kilmainham, Dublin 8",3500, Dublin 8,4,875.00
290,"De Vesci Court, Monkstown, Co. Dublin",1744, Co. Dublin,2,872.00
291,"Belville, Ailesbury Close, Donnybrook, Dublin 4",1850, Dublin 4,1,1850.00
292,"69 Belgrove Park, Mt.Prospect Park, Clontarf, Dublin 3",1664, Dublin 3,2,832.00
293,"83 The Oaks, Rockfield, Dundrum, Dublin 16",1950, Dublin 16,2,975.00
294,"Elmwood Avenue, Ranelagh, Ranelagh, Dublin 6",4000, Dublin 6,5,800.00
295,"Herbert Park, The Oaks, Ballsbridge, Dublin 4",1440, Dublin 4,1,1440.00
296,"Rockview, Sandyford, Dublin 18",1650, Dublin 18,2,825.00
297,"Corr Castle, Howth, Dublin 13",1800, Dublin 13,2,900.00
298,"Radcliff, Sutton, Dublin 13",1700, Dublin 13,2,850.00
299,"Shieling Square, Raheny, Dublin 5",2150, Dublin 5,2,1075.00
300,"Laurel, Hazeldene, Ballsbridge, Dublin 4",2500, Dublin 4,2,1250.00
301,"Ros Mor View, Knocklyon, Dublin 16",1800, Dublin 16,2,900.00
302,"75 Duplex Shieling Square, Raheny, Dublin 5",2850, Dublin 5,2,1425.00
303,"The Links, Elm Park, Merrion Road, Dublin 4",2250, Dublin 4,2,1125.00
304,"Castleforbes Square, IFSC, Dublin 1",2200, Dublin 1,2,1100.00
305,"Knocknagow, greenville road, Blackrock, Co. Dublin",1800, Co. Dublin,2,900.00
306,"Highfield Road, Rathgar, Rathgar, Dublin 6",2000, Dublin 6,2,1000.00
307,"Harold's Cross Road, Harold's Cross, Dublin 6w",1700, Dublin 6w,1,1700.00
308,"1 The Pierre, Victoria Terrace, Dun Laoghaire, Co., Dun Laoghaire, Co. Dublin",1700, Co. Dublin,1,1700.00
309,"46 The Crescent, Ongar, Dublin 15",1200, Dublin 15,1,1200.00
310,"31 The Mills, Castleknock, Dublin 15",1500, Dublin 15,2,750.00
311,"Apartment 14 Wingfield, Stepaside, Dublin 18",1750, Dublin 18,1,1750.00
312,"Loreto Abbey, Grange Road, Rathfarnham, Dublin 14",1900, Dublin 14,2,950.00
313,"Warrington Place, Dublin 2",4500, Dublin 2,2,2250.00
314,"Iveagh Court, Dublin 2",4050, Dublin 2,2,2025.00
315,"Leeson Court, Dublin 4",3600, Dublin 4,2,1800.00
316,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
317,"Grand Canal Square, Dublin 2",3450, Dublin 2,1,3450.00
318,"The Gasworks, Dublin 4",4250, Dublin 4,2,2125.00
319,"Iveagh Court, Dublin 2",4200, Dublin 2,2,2100.00
320,"Leeson Street, Dublin 2",4500, Dublin 2,2,2250.00
321,"Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2,2,2000.00
322,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
323,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
324,"Leeson Street, Dublin 2",3900, Dublin 2,1,3900.00
325,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
326,"Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4,1,3900.00
327,"The Gasworks, Dublin 4",4250, Dublin 4,2,2125.00
328,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
329,"Gallery Quay, Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
330,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
331,"Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
332,"Leeson Street, Dublin 2",4500, Dublin 2,2,2250.00
333,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
334,"Leeson Street, Dublin 2",3750, Dublin 2,1,3750.00
335,"Grand Canal Square, Dublin 2",3450, Dublin 2,1,3450.00
336,"Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
337,"Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2,2,2100.00
338,"18 Lower Baggot Street, Dublin 2",4200, Dublin 2,2,2100.00
339,"Leeson Street, Dublin 4",3450, Dublin 4,1,3450.00
340,"Pembroke Square, Grand Canal Dock, Dublin 4",4200, Dublin 4,2,2100.00
341,"Grand Canal Square, Dublin 2",3450, Dublin 2,1,3450.00
342,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
343,"Grand Canal Square, Dublin 2",4000, Dublin 2,2,2000.00
344,"Hanover Quay, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
345,"Leeson Street, Dublin 2",3750, Dublin 2,1,3750.00
346,"Bridge Street, Grand Canal Dock, Dublin 4",3900, Dublin 4,1,3900.00
347,"Grand Canal Square, Grand Canal Dock, Dublin 2",3400, Dublin 2,1,3400.00
348,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
349,"Gallery Quay, Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
350,"Grand Canal Square, Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
351,"Millennium Tower, Grand Canal Dock, Dublin 2",4000, Dublin 2,2,2000.00
352,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
353,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
354,"Grand Canal Dock, Dublin 2",3450, Dublin 2,1,3450.00
355,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
356,"18 Lower Baggot Street, Dublin 2",4200, Dublin 2,2,2100.00
357,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
358,"Lad Lane, Dublin 2",4200, Dublin 2,2,2100.00
359,"Lad Lane, Dublin 2",4200, Dublin 2,2,2100.00
360,"Leeson Street, Dublin 2",3900, Dublin 2,1,3900.00
361,"Leeson Street, Dublin 2",4500, Dublin 2,2,2250.00
362,"Ballsbridge Woods, Shelbourne Road, Ballsbridge, Dublin 4",3900, Dublin 4,1,3900.00
363,"Pembroke Square, Grand Canal Dock, Dublin 4",4200, Dublin 4,2,2100.00
364,"Grand Canal Square, Grand Canal Dock, Dublin 2",4250, Dublin 2,2,2125.00
365,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
366,"The Gasworks, Dublin 4",4250, Dublin 4,2,2125.00
367,"Leeson Street, Dublin 2",4250, Dublin 2,2,2125.00
368,"The Gasworks, Dublin 4",4250, Dublin 4,2,2125.00
369,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
370,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
371,"Lad Lane, Baggot Street, Dublin 2",4200, Dublin 2,1,4200.00
372,"Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",3150, Dublin 1,1,3150.00
373,"Leeson Street, Dublin 2",3450, Dublin 2,1,3450.00
374,"Grand Canal Square, Dublin 2",4250, Dublin 2,2,2125.00
375,"Fairview Ave Lwr, Fairview, Dublin 3",2000, Dublin 3,2,1000.00
376,"Woodleigh Ash, Rathgar, Dublin 6",1850, Dublin 6,1,1850.00
377,"Green Isle Court, Clondalkin, Dublin 22",1400, Dublin 22,2,700.00
378,"Harold's Cross Road, Harold's Cross, Dublin 6w",2000, Dublin 6w,2,1000.00
379,"Harold's Cross Road, Harold's Cross, Dublin 6w",1600, Dublin 6w,1,1600.00
380,"Customs House Harbour, Dublin 1",2500, Dublin 1,2,1250.00
381,"South Lotts Road, Dublin 4",2200, Dublin 4,2,1100.00
382,"The Weir, Chapelizod, Dublin 20",1700, Dublin 20,2,850.00
383,"Cedar Hall Milltown Road, Milltown, Dublin 6",2250, Dublin 6,2,1125.00
384,"Apt. 28 Hanover Riverside, Sir John Rogerson's Qu, Dublin 2",3250, Dublin 2,2,1625.00
385,"Merrion Street, Dublin 2",8850, Dublin 2,2,4425.00
386,"37 St Anns, Ailesbury Road, Dublin 4",3600, Dublin 4,2,1800.00
387,"12 Joyce Hall, Carrickmines Avenue, Carrickmines W, Foxrock, Dublin 18",3900, Dublin 18,3,1300.00
388,"St Catherines Church, Bridgefoot Street, Dublin 8",1617, Dublin 8,1,1617.00
389,"(1) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",1742, Dublin 18,1,1742.00
390,"HSQ, St. Johns Rd West, Kilmainham, Dublin 8",2173, Dublin 8,2,1086.50
391,"Kirkpatrick House, Spencer Dock, IFSC, Dublin 1",4635, Dublin 1,3,1545.00
392,"Serviced Apartments in Malahide, Malahide, Co. Dublin",3360, Co. Dublin,2,1680.00
393,"(3) Elmfield, Ballyogan Road, Leopardstown, Dublin 18",2496, Dublin 18,3,832.00
394,"Apt. 2, 191 Clonliffe Road, Drumcondra, Dublin 3",1490, Dublin 3,1,1490.00
395,"Castle Lawns, Kilgobbin Wood, Sandyford, Dublin 18",2200, Dublin 18,3,733.33
396,"8 Ramileh Close, Milltown, Dublin 6",1060, Dublin 6,1,1060.00
397,"Kingram Place, Off Fitzwilliam Place, Dublin 2",1700, Dublin 2,2,850.00
398,"Lansdowne Hall, Inchicore, Dublin 8",1750, Dublin 8,2,875.00
399,"Donnybrook Castle, Donnybrook, Dublin 4",2074, Dublin 4,2,1037.00
400,"Airfield Court, Donnybrook, Dublin 4",2150, Dublin 4,2,1075.00
401,"Wyckham Place, Dundrum, Dublin 16",1800, Dublin 16,2,900.00
402,"Ballsbridge Gardens, Ballsbridge, Dublin 4",2295, Dublin 4,2,1147.50
403,"Smithfield Towers, Smithfield Market, Smithfield, Dublin 7",3900, Dublin 7,3,1300.00
404,"Old bridge road, Templeogue, Dublin 6w",6000, Dublin 6w,6,1000.00
405,"30 Dorset Street, Dublin 1",2200, Dublin 1,4,550.00
406,"Custom House Square, Dublin 1, Dublin 1",1850, Dublin 1,1,1850.00
407,"Emorville Avenue, Dublin 8",1350, Dublin 8,1,1350.00
408,"Pavillion, Dun Laoghaire, Co. Dublin",4200, Co. Dublin,2,2100.00
409,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",2000, Dublin 6,2,1000.00
410,"Belfield Court, Stillorgan Road, Donnybrook, Dubli, Dublin 4",2000, Dublin 4,2,1000.00
411,"1 Cruise Park Square, Tyrrelstown, Dublin 15",1500, Dublin 15,2,750.00
412,"Rockview, Simonsridge, Sandyford, Dublin 18",1800, Dublin 18,2,900.00
413,"Collegefort, Castleknock, Dublin 15",1700, Dublin 15,3,566.67
414,"Willow Lodge, Castleknock, Dublin 15",2113, Dublin 15,2,1056.50
415,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
416,"Milltown Hall, Milltown, Dublin 6",2392, Dublin 6,2,1196.00
417,"Joyce Hall, Carrickmines Wood, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
418,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
419,"Joyce Hall, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
420,"Richmond Hall, Mount Saint Anne's, Milltown, Milltown, Dublin 6",1872, Dublin 6,1,1872.00
421,"Mount Saint Annes, Milltown, Dublin 6",2600, Dublin 6,2,1300.00
422,"Joyce Hall, Carrickmines Wood, Foxrock, Dublin 18",2800, Dublin 18,2,1400.00
423,"Sandyford view - beside parade of local shops, Sandyford, Dublin 18",2000, Dublin 18,3,666.67
424,"Greenfield Manor, beside RTE & UCD, Donnybrook, Dublin 4",2995, Dublin 4,3,998.33
425,"31 Mount Andrew Rise, Lucan, Co. Dublin",1990, Co. Dublin,2,995.00
426,"Alexandra Walk, Dublin 2",3000, Dublin 2,2,1500.00
427,"Highfield Road, Rathgar, Dublin 6",1425, Dublin 6,1,1425.00
428,"Bushy Park House, Terenure, Dublin 6w",2050, Dublin 6w,2,1025.00
429,"Bushy Park House, Templeogue Road, Terenure, Dublin 6",2550, Dublin 6,3,850.00
430,"Adelaide Square, Dublin 2",2000, Dublin 2,1,2000.00
431,"Mountjoy Square, Dublin 1",1500, Dublin 1,1,1500.00
432,"Adelaide Square, Dublin 2",2200, Dublin 2,1,2200.00
433,"Wyckham Place, Dundrum, Dublin 14",2100, Dublin 14,2,1050.00
434,"Windmill Lane, Dublin 2",2200, Dublin 2,2,1100.00
435,"Adelaide Square, Dublin 2",2600, Dublin 2,1,2600.00
436,"The Mills Apartment Block, Old Navan Road, Castleknock, Dublin 15",1320, Dublin 15,2,660.00
437,"The Shrewsbury, Donnybrook Castle, Donnybrook, Dublin 4",2200, Dublin 4,2,1100.00
438,"Winter Garden, Pearse Street, Dublin 2",1695, Dublin 2,1,1695.00
439,"The Ash, Parkview, Stepaside, Dublin 18",1550, Dublin 18,1,1550.00
440,"Arran Quay Apartments, Hammond Lane, Dublin 7",1352, Dublin 7,1,1352.00
441,"Lanesborough Mews, Finglas, Dublin 11",1550, Dublin 11,2,775.00
442,"Arran Quay Apartments, Hammond Lane, Dublin 7",1352, Dublin 7,1,1352.00
443,"Corrig Avenue, Dun Laoghaire, Co. Dublin",1600, Co. Dublin,2,800.00
444,"Highfield Manor, Highfield Road, Rathgar, Dublin 6",2200, Dublin 6,2,1100.00
445,"Elgin House, Ballsbridge Court, Serpentine Avenue, Ballsbridge, Dublin 4",2000, Dublin 4,2,1000.00
446,"Belgrave Square East, Ranelagh, Dublin 6",2500, Dublin 6,3,833.33
447,"Donn Rua, Castleknock, Dublin 15",2250, Dublin 15,2,1125.00
448,"Clarion Quay, Block 12, IFSC, Dublin 1",2526, Dublin 1,3,842.00
449,"The Waterside, Charlotte Quay, Ringsend, Dublin 4",2180, Dublin 4,2,1090.00
450,"Carrigmore Crescent, Citywest, Co. Dublin",1400, Co. Dublin,1,1400.00
451,"Westend Gate, Tallaght, Dublin 24",1250, Dublin 24,1,1250.00
452,"Apt 43 Manor Hall, Mount Brown, Kilmainham, Dublin 8",1750, Dublin 8,2,875.00
453,"The Cedars, Monkstown Valley, Monkstown, Co. Dublin",1500, Co. Dublin,2,750.00
454,"Apartment 51, Horizon Building, Magellan Crescent, Ashtown, Dublin 15",1400, Dublin 15,1,1400.00
455,"Castle Street, Dublin 2",1950, Dublin 2,2,975.00
456,"The Hardwicke, Smithfield, Dublin 7",1500, Dublin 7,1,1500.00
457,"Rathborne Court, Ashtown, Dublin 15",2950, Dublin 15,4,737.50
