House,Price,County
"20. 407 The Mews, Dunboyne Castle Hotel & Spa, Dunboyne, Co. Meath",1400, Co. Meath
"1. Main Street, Castleblayney, Co. Monaghan",400, Co. Monaghan
"2. Ardee Road, Carrickmacross, Co. Monaghan",750, Co. Monaghan
"3. Monaghan Rd., Castleblayney, Co. Monaghan",440, Co. Monaghan
"4. Fairways, Annahale, Castleblayney, Co. Monaghan",700, Co. Monaghan
"5. Apt. 2, 29 Main Street, Carrickmacross, Co. Monaghan",750, Co. Monaghan
"6. Apt. 3, 59 Main Street, Carrickmacross, Co. Monaghan",750, Co. Monaghan
"7. lakeside village castleblayney, Castleblayney, Co. Monaghan",520, Co. Monaghan
"8. Farney Street, Carrickmacross, Co. Monaghan",800, Co. Monaghan
"9. 23 Old Cross Square, Monaghan, Co. Monaghan",600, Co. Monaghan
"10. Lakeview apartments North road Monaghan, Monaghan, Co. Monaghan",825, Co. Monaghan
"11. West Street, Castleblayney, Co. Monaghan",500, Co. Monaghan
"12. Apartment 4, Bramley Way, Muckno St, Castleblayney, Co. Monaghan",450, Co. Monaghan
"1. Bridge Lane, Tullamore, Co. Offaly",650, Co. Offaly
"2. Hophill Vale, Tullamore, Co. Offaly",600, Co. Offaly
"3. Altmore House, Tara Street, Tullamore, Co. Offaly",975, Co. Offaly
"4. R401, Edenderry, Co. Offaly",900, Co. Offaly
"5. Leabeg, Blueball, Tullamore, Blue Ball, Co. Offaly",480, Co. Offaly
"6. Sharavogue Birr, Sharavogue, Co. Offaly",480, Co. Offaly
"7. Market Square, Tullamore, Co. Offaly",850, Co. Offaly
"1. Kilkeevan Park, Castlerea, Co. Roscommon",550, Co. Roscommon
"2. Hawthorn Crescent, Carrick-on-Shannon, Co. Roscommon",650, Co. Roscommon
"3. Apartment No 1, Marian Court, Dublin Rd, Ballaghaderreen, Co. Roscommon",475, Co. Roscommon
"4. Baylough, Athlone, Co. Roscommon",850, Co. Roscommon
"5. Gleann Ard 34, Ballaghaderreen, Co. Roscommon",440, Co. Roscommon
"6. The Oaks, Frenchpark, Co. Roscommon",450, Co. Roscommon
"7. Church Street, Strokestown, Co. Roscommon",650, Co. Roscommon
"8. riverwalk, Castlerea, Co. Roscommon",550, Co. Roscommon
"9. Inver Geal, Carrick-on-Shannon, Co. Roscommon",650, Co. Roscommon
"10. The Walk Roscommon, Roscommon Town, Co. Roscommon",480, Co. Roscommon
"11. Hodson Bay, Athlone, Co. Roscommon",1500, Co. Roscommon
"1. Silver Falls, Knockmuldowney, Ballisodare, Co. Sig, Sligo, Co. Sligo",700, Co. Sligo
"2. Waterlane, Sligo, Co. Sligo",750, Co. Sligo
"3. 36 High Street, Sligo, Co. Sligo",650, Co. Sligo
"4. Humbert St, Tubbercurry, Co. Sligo",560, Co. Sligo
"5. Collooney, Collooney, Co. Sligo",450, Co. Sligo
"6. Abbeykiln House, Abbey Street, Sligo, Co. Sligo",650, Co. Sligo
"7. Millbrook Apts, JFK Parade, Riverside, Sligo, Co. Sligo",800, Co. Sligo
"8. Cornmill Park, Ballymote, Co. Sligo",550, Co. Sligo
"9. 3 The Mews, Stephen Street, Sligo, Sligo, Co. Sligo",570, Co. Sligo
"10. 32 Cois Abhainn, Collooney, Co. Sligo",650, Co. Sligo
"11. Ballincourt, Ballintogher, Co. Sligo",450, Co. Sligo
"12. Sea Front, Rosses Point, Co. Sligo",790, Co. Sligo
"13. Rosses Point, Sligo, Co. Sligo",500, Co. Sligo
"14. Milbrook Apartments, Riverside, Sligo, Co. Sligo",850, Co. Sligo
"15. Hollymount, Cartron Hill, Sligo, Co. Sligo",1000, Co. Sligo
"16. Milbrook, Riverside, Sligo, Co. Sligo",750, Co. Sligo
"17. Farrellmacfarrell Dromore West, Dromore West, Co. Sligo",360, Co. Sligo
"18. High Street, Sligo, Co. Sligo",750, Co. Sligo
"19. 49 the mall, Sligo, Co. Sligo",700, Co. Sligo
"20. Tonaphubble, Sligo, Co. Sligo",555, Co. Sligo
"1. 1 Tivoli Terrace, Western Rd, Knockbrit, Co. Tipperary",850, Co. Tipperary
"2. Marlfield House, Clonmel, Co. Tipperary",650, Co. Tipperary
"3. Riverside Shopping Centre, Borrisokane, Co. Tipperary",850, Co. Tipperary
"4. Riverside Shopping Centre, Borrisokane, Co. Tipperary",700, Co. Tipperary
"5. 34 Ballina Quay, Ballina, Co. Tipperary",900, Co. Tipperary
"6. Apartment, Woodlawn, Cashel, Co. Tipperary",500, Co. Tipperary
"7. 4 Short Corville, Roscrea, Co. Tipperary",520, Co. Tipperary
"8. Quarry Mews Mitchel Street, Thurles, Co. Tipperary",500, Co. Tipperary
"9. apartment 5, wellington house, wellington street, Clonmel, Co. Tipperary",600, Co. Tipperary
"10. Westcourt, The Quays, Clonmel, Co. Tipperary",800, Co. Tipperary
"11. Ladyswell st, Cashel, Co. Tipperary",750, Co. Tipperary
"12. Pearse st, Nenagh, Co. Tipperary",480, Co. Tipperary
"13. Central Thurles, Thurles, Co. Tipperary",520, Co. Tipperary
"14. Old Waterford Road, Carrick Beg, Carrrick on Suir, Carrick-on-Suir, Co. Tipperary",680, Co. Tipperary
"15. Dominics Court, Cashel, Co. Tipperary",750, Co. Tipperary
"16. Ballalley Court, Kenyon Street, Nenagh, Co. Tipperary",675, Co. Tipperary
"17. Dolla, Dolla, Co. Tipperary",500, Co. Tipperary
"18. O Brien Street, Tipperary Town, Co. Tipperary",480, Co. Tipperary
"19. 21 Bank Place, Tipperary Town, Co. Tipperary",600, Co. Tipperary
"20. Carrig Rua, Gortandroe, Nenagh, Co. Tipperary",700, Co. Tipperary
"1. Ardkeen Woods, Ardkeen, Co. Waterford",875, Co. Waterford
"2. Railway Square, Castle Place, Waterford City, Co. Waterford",1100, Co. Waterford
"3. Harbour Mill, Dungarvan, Co. Waterford",850, Co. Waterford
"4. Poleberry House, Waterford City, Co. Waterford",580, Co. Waterford
"5. The Infirmary, Johns Hill, Waterford City, Co. Waterford",750, Co. Waterford
"6. The Quay, Waterford City, Co. Waterford",825, Co. Waterford
"7. Whitfield, Waterford City, Co. Waterford",400, Co. Waterford
"8. Keyser House, High Street, Waterford City, Co. Waterford",900, Co. Waterford
"9. Keyser House, High Street, Waterford City, Co. Waterford",1000, Co. Waterford
"10. Circular Road, Dunmore East, Co. Waterford",650, Co. Waterford
"11. Dobbyn st., Passage East, Co. Waterford",750, Co. Waterford
"12. Thomas Street, Waterford City, Co. Waterford",795, Co. Waterford
"13. Bridgeview Court, Bridge Street, Waterford City, Co. Waterford",850, Co. Waterford
"14. Apartment 3 21/22 Board Street, Waterford City, Co. Waterford",2000, Co. Waterford
"15. Apartment 1 21/22 Broad Street, Waterford City, Co. Waterford",2000, Co. Waterford
"16. Apartment 4 Congreve House Scotch Quay, Waterford City, Co. Waterford",875, Co. Waterford
"17. Southshore,Strand Street, Tramore, Co. Waterford",700, Co. Waterford
"18. Rockenham Court, Rockenham Mews, Waterford City, Co. Waterford",625, Co. Waterford
"19. Glencove, Dunmore Road, Waterford City, Co. Waterford",1250, Co. Waterford
"20. Church street, Ballyduff, Co. Waterford",600, Co. Waterford
"1. Esker Glenn, Bonavalley, Dublin Rd., Athlone, Co. Westmeath",1200, Co. Westmeath
"2. 40 Silverquay, Northgate St, Athlone, Co. Westmeath",1000, Co. Westmeath
"3. Shannon Weir - 2 bed, Athlone, Co. Westmeath",950, Co. Westmeath
"4. Ardluain Green, Mullingar, Co. Westmeath",700, Co. Westmeath
"5. NO. 4 TASHINNY COURT, Kinnegad, Co. Westmeath",695, Co. Westmeath
"6. 22 Bastion Quay, Athlone, Co. Westmeath",1400, Co. Westmeath
"7. Jollymarnier, Athlone, Co. Westmeath",1400, Co. Westmeath
"8. 3 Galey House, Ard Ri, Athlone, Co. Westmeath",880, Co. Westmeath
"9. The Orchard, Athlone, Co. Westmeath",1100, Co. Westmeath
"10. 22 Strandcourt Penthouse, Athlone, Co. Westmeath",1400, Co. Westmeath
"11. Beechdrive, Mullingar, Co. Westmeath",600, Co. Westmeath
"12. 3A Oakcrest, Mullingar, Co. Westmeath",500, Co. Westmeath
"13. Gorteen, Mullingar, Co. Westmeath",700, Co. Westmeath
"14. 29 Marlinstown Park, Mullingar, Co. Westmeath",895, Co. Westmeath
"15. 30 Marlinstown Park, Mullingar, Co. Westmeath",750, Co. Westmeath
"16. Millmount Road, Mullingar, Co. Westmeath",500, Co. Westmeath
"17. 10 Whitcroft Court, Moate, Co. Westmeath",850, Co. Westmeath
"18. Rockbrook, Athlone, Co. Westmeath",800, Co. Westmeath
"19. 1 Rosmeen, Millmount Road, Mullingar, Co. Westmeath",850, Co. Westmeath
"20. Wellmount Student Village, Athlone, Co. Westmeath",360, Co. Westmeath
"1. Lr. Bride St, Wexford Town, Co. Wexford",650, Co. Wexford
"2. Pinewood, Wexford Town, Co. Wexford",700, Co. Wexford
"3. High Street, Wexford Town, Co. Wexford",580, Co. Wexford
"4. North Main Street, Wexford Town, Co. Wexford",750, Co. Wexford
"5. Ballyhine Lane, Barntown, Co. Wexford",800, Co. Wexford
"6. Trinity Street, Wexford Town, Co. Wexford",600, Co. Wexford
"7. Tuskar House, John's Gate Sreet, Wexford Town, Co. Wexford",850, Co. Wexford
"8. Stonebridge, Paul Quay, Wexford Town, Co. Wexford",1750, Co. Wexford
"9. Castlegardens, St Helens Village, Kilrane, Co. Wexford",750, Co. Wexford
"10. Hilltown, Killinick, Co. Wexford",750, Co. Wexford
"11. Glebe, Meelnagh, Castletalbot, Blackwater, Co. Wexford",600, Co. Wexford
"12. The Cottage , Salville House, Enniscorthy, Co. Wexford",750, Co. Wexford
"13. Lymington Mews, Lymington Road, Enniscorthy, Co. Wexford",610, Co. Wexford
"14. Madeira Oaks, Enniscorthy, Co. Wexford",900, Co. Wexford
"15. Quay Street, New Ross, Co. Wexford",700, Co. Wexford
"16. Quay Street, New Ross, Co. Wexford",600, Co. Wexford
"17. Quay Street, New Ross, Co. Wexford",600, Co. Wexford
"18. Quay Street, New Ross, Co. Wexford",720, Co. Wexford
"19. Quay Street, New Ross, Co. Wexford",700, Co. Wexford
"20. Quay Street, New Ross, Co. Wexford",720, Co. Wexford
"1. The Mews, Enniskerry, Co. Wicklow",1250, Co. Wicklow
"2. Kilmurray South, Kilmacanogue, Co. Wicklow",1400, Co. Wicklow
"3. Roseville Court, Bray, Co. Wicklow",1050, Co. Wicklow
"4. Slaney Park, Baltinglass, Co. Wicklow",1000, Co. Wicklow
"5. Newtown, Donard, Co. Wicklow",550, Co. Wicklow
"6. Bay View, The Headlands, Putland Road, Bray., Bray, Co. Wicklow",1200, Co. Wicklow
"7. Charlesland Court, Greystones, Co. Wicklow",1650, Co. Wicklow
"8. Mizen Court, Arklow Marina, Arklow, Co. Wicklow",1150, Co. Wicklow
"9. Priory Court, Eden Gate, Delgany, Co. Wicklow",1200, Co. Wicklow
"10. 15 minute walk to dart, Greystones, Co. Wicklow",1200, Co. Wicklow
"11. Quinsboro Road, Bray, Co. Wicklow",1800, Co. Wicklow
"12. The Pines, Diamond Valley, Dargle Road, Bray, Co. Wicklow",1300, Co. Wicklow
"13. Sidbury Court, Bray, Co. Wicklow",1360, Co. Wicklow
"14. Roundwood Village, Roundwood, Co. Wicklow",1100, Co. Wicklow
"15. Ballylusk, Ashford, Co. Wicklow",900, Co. Wicklow
"16. Duncairn Terrace D, Bray, Co. Wicklow",1250, Co. Wicklow
"17. Ardkeen, Dunbur Road, Wicklow Town, Co. Wicklow",1500, Co. Wicklow
"18. Maltfield Stud, Ballykeane, Redcross, Co. Wicklow",1100, Co. Wicklow
"19. Glenealy, Glenealy, Co. Wicklow",900, Co. Wicklow
"20. Salthouse Lane, Wicklow Town, Co. Wicklow",950, Co. Wicklow
